#    L    TT             EE             BB             TE             PP             TP             EP          
    80    0.21956E+04    0.54333E+00    0.60482E-01   -0.13367E+02    0.92135E-07   -0.41896E-03   -0.57452E-06
    81    0.22177E+04    0.55851E+00    0.60651E-01   -0.13905E+02    0.91437E-07   -0.41398E-03   -0.66161E-06
    82    0.22402E+04    0.57375E+00    0.60790E-01   -0.14449E+02    0.90743E-07   -0.40897E-03   -0.77043E-06
    83    0.22628E+04    0.58903E+00    0.60898E-01   -0.15000E+02    0.90053E-07   -0.40394E-03   -0.88548E-06
    84    0.22859E+04    0.60433E+00    0.60975E-01   -0.15555E+02    0.89367E-07   -0.39887E-03   -0.99129E-06
    85    0.23091E+04    0.61964E+00    0.61021E-01   -0.16117E+02    0.88684E-07   -0.39378E-03   -0.10724E-05
    86    0.23326E+04    0.63496E+00    0.61037E-01   -0.16683E+02    0.88006E-07   -0.38868E-03   -0.11174E-05
    87    0.23566E+04    0.65028E+00    0.61022E-01   -0.17255E+02    0.87332E-07   -0.38357E-03   -0.11311E-05
    88    0.23807E+04    0.66559E+00    0.60977E-01   -0.17831E+02    0.86662E-07   -0.37847E-03   -0.11222E-05
    89    0.24052E+04    0.68088E+00    0.60902E-01   -0.18414E+02    0.85997E-07   -0.37342E-03   -0.10995E-05
    90    0.24300E+04    0.69612E+00    0.60797E-01   -0.18999E+02    0.85336E-07   -0.36842E-03   -0.10717E-05
    91    0.24551E+04    0.71129E+00    0.60664E-01   -0.19588E+02    0.84680E-07   -0.36349E-03   -0.10461E-05
    92    0.24805E+04    0.72638E+00    0.60503E-01   -0.20180E+02    0.84029E-07   -0.35864E-03   -0.10240E-05
    93    0.25062E+04    0.74139E+00    0.60314E-01   -0.20776E+02    0.83383E-07   -0.35386E-03   -0.10052E-05
    94    0.25322E+04    0.75627E+00    0.60099E-01   -0.21373E+02    0.82741E-07   -0.34915E-03   -0.98928E-06
    95    0.25585E+04    0.77102E+00    0.59857E-01   -0.21972E+02    0.82104E-07   -0.34451E-03   -0.97614E-06
    96    0.25848E+04    0.78564E+00    0.59589E-01   -0.22573E+02    0.81471E-07   -0.33993E-03   -0.96549E-06
    97    0.26117E+04    0.80011E+00    0.59297E-01   -0.23176E+02    0.80844E-07   -0.33542E-03   -0.95710E-06
    98    0.26389E+04    0.81442E+00    0.58980E-01   -0.23777E+02    0.80221E-07   -0.33096E-03   -0.95073E-06
    99    0.26663E+04    0.82853E+00    0.58640E-01   -0.24380E+02    0.79603E-07   -0.32657E-03   -0.94613E-06
   100    0.26940E+04    0.84244E+00    0.58277E-01   -0.24981E+02    0.78989E-07   -0.32223E-03   -0.94305E-06
   101    0.27220E+04    0.85622E+00    0.57892E-01   -0.25582E+02    0.78381E-07   -0.31794E-03   -0.94127E-06
   102    0.27505E+04    0.86971E+00    0.57485E-01   -0.26182E+02    0.77777E-07   -0.31371E-03   -0.94054E-06
   103    0.27791E+04    0.88300E+00    0.57058E-01   -0.26781E+02    0.77179E-07   -0.30953E-03   -0.94062E-06
   104    0.28079E+04    0.89607E+00    0.56610E-01   -0.27376E+02    0.76585E-07   -0.30539E-03   -0.94127E-06
   105    0.28370E+04    0.90886E+00    0.56142E-01   -0.27969E+02    0.75996E-07   -0.30130E-03   -0.94224E-06
   106    0.28664E+04    0.92145E+00    0.55656E-01   -0.28559E+02    0.75412E-07   -0.29726E-03   -0.94330E-06
   107    0.28959E+04    0.93368E+00    0.55152E-01   -0.29145E+02    0.74833E-07   -0.29325E-03   -0.94421E-06
   108    0.29257E+04    0.94562E+00    0.54630E-01   -0.29728E+02    0.74259E-07   -0.28928E-03   -0.94473E-06
   109    0.29558E+04    0.95721E+00    0.54091E-01   -0.30305E+02    0.73690E-07   -0.28536E-03   -0.94461E-06
   110    0.29861E+04    0.96844E+00    0.53536E-01   -0.30876E+02    0.73126E-07   -0.28146E-03   -0.94362E-06
   111    0.30165E+04    0.97939E+00    0.52965E-01   -0.31443E+02    0.72567E-07   -0.27760E-03   -0.94157E-06
   112    0.30473E+04    0.98999E+00    0.52380E-01   -0.32003E+02    0.72013E-07   -0.27377E-03   -0.93848E-06
   113    0.30783E+04    0.10002E+01    0.51781E-01   -0.32557E+02    0.71464E-07   -0.26998E-03   -0.93443E-06
   114    0.31094E+04    0.10101E+01    0.51168E-01   -0.33103E+02    0.70920E-07   -0.26622E-03   -0.92948E-06
