#    L    TT             EE             TE             PP             TP          
   171    0.48968E+04    0.81699E+00   -0.37132E+02    0.23511E+07    0.23479E+04
   172    0.49226E+04    0.80636E+00   -0.36537E+02    0.23357E+07    0.23310E+04
   173    0.49480E+04    0.79566E+00   -0.35915E+02    0.23205E+07    0.23142E+04
   174    0.49731E+04    0.78521E+00   -0.35266E+02    0.23054E+07    0.22976E+04
   175    0.49977E+04    0.77471E+00   -0.34589E+02    0.22905E+07    0.22812E+04
   176    0.50218E+04    0.76438E+00   -0.33884E+02    0.22757E+07    0.22650E+04
   177    0.50454E+04    0.75415E+00   -0.33152E+02    0.22611E+07    0.22490E+04
   178    0.50686E+04    0.74425E+00   -0.32393E+02    0.22466E+07    0.22332E+04
   179    0.50912E+04    0.73438E+00   -0.31606E+02    0.22323E+07    0.22175E+04
   180    0.51135E+04    0.72476E+00   -0.30793E+02    0.22181E+07    0.22021E+04
   181    0.51352E+04    0.71541E+00   -0.29953E+02    0.22040E+07    0.21867E+04
   182    0.51565E+04    0.70640E+00   -0.29086E+02    0.21900E+07    0.21716E+04
   183    0.51772E+04    0.69765E+00   -0.28193E+02    0.21762E+07    0.21566E+04
   184    0.51974E+04    0.68925E+00   -0.27273E+02    0.21625E+07    0.21418E+04
   185    0.52172E+04    0.68134E+00   -0.26329E+02    0.21490E+07    0.21270E+04
   186    0.52361E+04    0.67378E+00   -0.25358E+02    0.21356E+07    0.21125E+04
   187    0.52548E+04    0.66673E+00   -0.24361E+02    0.21223E+07    0.20980E+04
   188    0.52730E+04    0.66017E+00   -0.23339E+02    0.21091E+07    0.20837E+04
   189    0.52905E+04    0.65413E+00   -0.22292E+02    0.20961E+07    0.20695E+04
   190    0.53078E+04    0.64868E+00   -0.21222E+02    0.20832E+07    0.20554E+04
   191    0.53242E+04    0.64384E+00   -0.20125E+02    0.20704E+07    0.20414E+04
   192    0.53402E+04    0.63963E+00   -0.19005E+02    0.20577E+07    0.20276E+04
   193    0.53555E+04    0.63610E+00   -0.17862E+02    0.20451E+07    0.20138E+04
   194    0.53704E+04    0.63329E+00   -0.16694E+02    0.20327E+07    0.20001E+04
   195    0.53847E+04    0.63123E+00   -0.15504E+02    0.20204E+07    0.19864E+04
   196    0.53984E+04    0.62996E+00   -0.14291E+02    0.20082E+07    0.19729E+04
   197    0.54116E+04    0.62954E+00   -0.13057E+02    0.19961E+07    0.19594E+04
   198    0.54242E+04    0.62998E+00   -0.11801E+02    0.19841E+07    0.19460E+04
   199    0.54362E+04    0.63132E+00   -0.10523E+02    0.19722E+07    0.19326E+04
   200    0.54478E+04    0.63361E+00   -0.92249E+01    0.19604E+07    0.19193E+04
   201    0.54586E+04    0.63689E+00   -0.79057E+01    0.19487E+07    0.19060E+04
   202    0.54690E+04    0.64118E+00   -0.65668E+01    0.19372E+07    0.18928E+04
   203    0.54786E+04    0.64654E+00   -0.52076E+01    0.19257E+07    0.18796E+04
   204    0.54876E+04    0.65298E+00   -0.38311E+01    0.19143E+07    0.18665E+04
   205    0.54961E+04    0.66055E+00   -0.24351E+01    0.19031E+07    0.18534E+04
   206    0.55038E+04    0.66928E+00   -0.10210E+01    0.18919E+07    0.18404E+04
   207    0.55110E+04    0.67919E+00    0.41084E+00    0.18809E+07    0.18274E+04
   208    0.55174E+04    0.69033E+00    0.18597E+01    0.18699E+07    0.18144E+04
   209    0.55232E+04    0.70273E+00    0.33253E+01    0.18591E+07    0.18015E+04
   210    0.55284E+04    0.71643E+00    0.48066E+01    0.18483E+07    0.17887E+04
   211    0.55329E+04    0.73146E+00    0.63035E+01    0.18376E+07    0.17759E+04
   212    0.55367E+04    0.74785E+00    0.78150E+01    0.18271E+07    0.17631E+04
   213    0.55399E+04    0.76564E+00    0.93412E+01    0.18166E+07    0.17504E+04
   214    0.55424E+04    0.78482E+00    0.10881E+02    0.18062E+07    0.17378E+04
   215    0.55444E+04    0.80558E+00    0.12433E+02    0.17959E+07    0.17252E+04
   216    0.55456E+04    0.82774E+00    0.13998E+02    0.17857E+07    0.17126E+04
   217    0.55462E+04    0.85145E+00    0.15574E+02    0.17756E+07    0.17001E+04
   218    0.55462E+04    0.87671E+00    0.17162E+02    0.17656E+07    0.16877E+04
   219    0.55456E+04    0.90351E+00    0.18761E+02    0.17557E+07    0.16753E+04
   220    0.55444E+04    0.93200E+00    0.20368E+02    0.17458E+07    0.16630E+04
   221    0.55425E+04    0.96211E+00    0.21985E+02    0.17361E+07    0.16507E+04
   222    0.55400E+04    0.99398E+00    0.23610E+02    0.17264E+07    0.16385E+04
   223    0.55368E+04    0.10275E+01    0.25244E+02    0.17168E+07    0.16263E+04
   224    0.55331E+04    0.10628E+01    0.26883E+02    0.17073E+07    0.16142E+04
   225    0.55287E+04    0.10999E+01    0.28530E+02    0.16979E+07    0.16022E+04
   226    0.55237E+04    0.11388E+01    0.30181E+02    0.16886E+07    0.15902E+04
   227    0.55180E+04    0.11795E+01    0.31838E+02    0.16793E+07    0.15783E+04
   228    0.55118E+04    0.12220E+01    0.33499E+02    0.16702E+07    0.15664E+04
   229    0.55050E+04    0.12665E+01    0.35163E+02    0.16611E+07    0.15546E+04
   230    0.54975E+04    0.13128E+01    0.36831E+02    0.16521E+07    0.15429E+04
   231    0.54893E+04    0.13612E+01    0.38501E+02    0.16431E+07    0.15312E+04
   232    0.54806E+04    0.14114E+01    0.40172E+02    0.16343E+07    0.15195E+04
   233    0.54712E+04    0.14637E+01    0.41842E+02    0.16255E+07    0.15080E+04
   234    0.54612E+04    0.15180E+01    0.43513E+02    0.16168E+07    0.14965E+04
   235    0.54506E+04    0.15743E+01    0.45182E+02    0.16081E+07    0.14851E+04
   236    0.54393E+04    0.16326E+01    0.46850E+02    0.15996E+07    0.14737E+04
   237    0.54274E+04    0.16931E+01    0.48515E+02    0.15911E+07    0.14624E+04
   238    0.54149E+04    0.17557E+01    0.50177E+02    0.15827E+07    0.14511E+04
   239    0.54019E+04    0.18204E+01    0.51835E+02    0.15743E+07    0.14400E+04
   240    0.53881E+04    0.18871E+01    0.53487E+02    0.15660E+07    0.14289E+04
   241    0.53739E+04    0.19561E+01    0.55133E+02    0.15578E+07    0.14178E+04
   242    0.53591E+04    0.20272E+01    0.56774E+02    0.15497E+07    0.14068E+04
   243    0.53437E+04    0.21006E+01    0.58407E+02    0.15416E+07    0.13959E+04
   244    0.53277E+04    0.21761E+01    0.60033E+02    0.15336E+07    0.13851E+04
   245    0.53111E+04    0.22538E+01    0.61649E+02    0.15256E+07    0.13743E+04
   246    0.52940E+04    0.23338E+01    0.63256E+02    0.15178E+07    0.13637E+04
   247    0.52764E+04    0.24159E+01    0.64852E+02    0.15099E+07    0.13530E+04
   248    0.52581E+04    0.25006E+01    0.66438E+02    0.15022E+07    0.13425E+04
   249    0.52394E+04    0.25873E+01    0.68011E+02    0.14945E+07    0.13320E+04
   250    0.52202E+04    0.26764E+01    0.69572E+02    0.14868E+07    0.13216E+04
   251    0.52005E+04    0.27677E+01    0.71120E+02    0.14793E+07    0.13113E+04
   252    0.51801E+04    0.28613E+01    0.72654E+02    0.14717E+07    0.13010E+04
   253    0.51594E+04    0.29571E+01    0.74172E+02    0.14643E+07    0.12908E+04
   254    0.51382E+04    0.30553E+01    0.75675E+02    0.14569E+07    0.12807E+04
   255    0.51164E+04    0.31556E+01    0.77163E+02    0.14495E+07    0.12707E+04
   256    0.50942E+04    0.32584E+01    0.78635E+02    0.14422E+07    0.12607E+04
   257    0.50716E+04    0.33633E+01    0.80084E+02    0.14350E+07    0.12508E+04
   258    0.50484E+04    0.34705E+01    0.81522E+02    0.14278E+07    0.12409E+04
   259    0.50248E+04    0.35800E+01    0.82934E+02    0.14207E+07    0.12312E+04
