#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    93    0.24510E+04   -0.19711E+02    0.48782E-05   -0.19711E+02    0.68269E+00   -0.71881E-08    0.48782E-05   -0.71881E-08    0.96472E-11
    94    0.24817E+04   -0.20358E+02    0.47584E-05   -0.20358E+02    0.69739E+00   -0.68124E-08    0.47584E-05   -0.68124E-08    0.93687E-11
    95    0.25128E+04   -0.21007E+02    0.46423E-05   -0.21007E+02    0.71197E+00   -0.65664E-08    0.46423E-05   -0.65664E-08    0.91003E-11
    96    0.25439E+04   -0.21659E+02    0.45299E-05   -0.21659E+02    0.72641E+00   -0.64378E-08    0.45299E-05   -0.64378E-08    0.88415E-11
    97    0.25755E+04   -0.22311E+02    0.44211E-05   -0.22311E+02    0.74070E+00   -0.64142E-08    0.44211E-05   -0.64142E-08    0.85921E-11
    98    0.26073E+04   -0.22962E+02    0.43158E-05   -0.22962E+02    0.75482E+00   -0.64832E-08    0.43158E-05   -0.64832E-08    0.83517E-11
    99    0.26392E+04   -0.23615E+02    0.42138E-05   -0.23615E+02    0.76875E+00   -0.66324E-08    0.42138E-05   -0.66324E-08    0.81199E-11
   100    0.26715E+04   -0.24265E+02    0.41151E-05   -0.24265E+02    0.78247E+00   -0.68493E-08    0.41151E-05   -0.68493E-08    0.78966E-11
   101    0.27038E+04   -0.24915E+02    0.40196E-05   -0.24915E+02    0.79605E+00   -0.71217E-08    0.40196E-05   -0.71217E-08    0.76813E-11
   102    0.27368E+04   -0.25563E+02    0.39272E-05   -0.25563E+02    0.80934E+00   -0.74371E-08    0.39272E-05   -0.74371E-08    0.74736E-11
   103    0.27696E+04   -0.26209E+02    0.38377E-05   -0.26209E+02    0.82242E+00   -0.77832E-08    0.38377E-05   -0.77832E-08    0.72734E-11
   104    0.28027E+04   -0.26851E+02    0.37511E-05   -0.26851E+02    0.83527E+00   -0.81475E-08    0.37511E-05   -0.81475E-08    0.70801E-11
   105    0.28359E+04   -0.27490E+02    0.36673E-05   -0.27490E+02    0.84784E+00   -0.85176E-08    0.36673E-05   -0.85176E-08    0.68936E-11
   106    0.28694E+04   -0.28126E+02    0.35862E-05   -0.28126E+02    0.86018E+00   -0.88812E-08    0.35862E-05   -0.88812E-08    0.67134E-11
   107    0.29027E+04   -0.28755E+02    0.35076E-05   -0.28755E+02    0.87216E+00   -0.92258E-08    0.35076E-05   -0.92258E-08    0.65393E-11
   108    0.29365E+04   -0.29381E+02    0.34315E-05   -0.29381E+02    0.88384E+00   -0.95391E-08    0.34315E-05   -0.95391E-08    0.63709E-11
   109    0.29704E+04   -0.30000E+02    0.33578E-05   -0.30000E+02    0.89515E+00   -0.98087E-08    0.33578E-05   -0.98087E-08    0.62078E-11
   110    0.30044E+04   -0.30611E+02    0.32864E-05   -0.30611E+02    0.90610E+00   -0.10022E-07    0.32864E-05   -0.10022E-07    0.60498E-11
   111    0.30385E+04   -0.31216E+02    0.32171E-05   -0.31216E+02    0.91674E+00   -0.10170E-07    0.32171E-05   -0.10170E-07    0.58965E-11
   112    0.30728E+04   -0.31814E+02    0.31500E-05   -0.31814E+02    0.92702E+00   -0.10254E-07    0.31500E-05   -0.10254E-07    0.57478E-11
   113    0.31073E+04   -0.32403E+02    0.30848E-05   -0.32403E+02    0.93693E+00   -0.10279E-07    0.30848E-05   -0.10279E-07    0.56036E-11
   114    0.31419E+04   -0.32983E+02    0.30217E-05   -0.32983E+02    0.94640E+00   -0.10249E-07    0.30217E-05   -0.10249E-07    0.54637E-11
   115    0.31766E+04   -0.33554E+02    0.29605E-05   -0.33554E+02    0.95559E+00   -0.10169E-07    0.29605E-05   -0.10169E-07    0.53281E-11
   116    0.32114E+04   -0.34114E+02    0.29011E-05   -0.34114E+02    0.96426E+00   -0.10043E-07    0.29011E-05   -0.10043E-07    0.51966E-11
   117    0.32464E+04   -0.34663E+02    0.28436E-05   -0.34663E+02    0.97249E+00   -0.98772E-08    0.28436E-05   -0.98772E-08    0.50691E-11
   118    0.32816E+04   -0.35202E+02    0.27877E-05   -0.35202E+02    0.98045E+00   -0.96750E-08    0.27877E-05   -0.96750E-08    0.49454E-11
   119    0.33167E+04   -0.35727E+02    0.27335E-05   -0.35727E+02    0.98797E+00   -0.94413E-08    0.27335E-05   -0.94413E-08    0.48256E-11
   120    0.33520E+04   -0.36240E+02    0.26809E-05   -0.36240E+02    0.99491E+00   -0.91807E-08    0.26809E-05   -0.91807E-08    0.47094E-11
   121    0.33873E+04   -0.36740E+02    0.26299E-05   -0.36740E+02    0.10016E+01   -0.88979E-08    0.26299E-05   -0.88979E-08    0.45967E-11
   122    0.34226E+04   -0.37227E+02    0.25803E-05   -0.37227E+02    0.10077E+01   -0.85974E-08    0.25803E-05   -0.85974E-08    0.44874E-11
   123    0.34579E+04   -0.37699E+02    0.25321E-05   -0.37699E+02    0.10132E+01   -0.82839E-08    0.25321E-05   -0.82839E-08    0.43815E-11
   124    0.34933E+04   -0.38155E+02    0.24852E-05   -0.38155E+02    0.10184E+01   -0.79621E-08    0.24852E-05   -0.79621E-08    0.42787E-11
   125    0.35286E+04   -0.38596E+02    0.24397E-05   -0.38596E+02    0.10231E+01   -0.76365E-08    0.24397E-05   -0.76365E-08    0.41790E-11
   126    0.35640E+04   -0.39022E+02    0.23953E-05   -0.39022E+02    0.10273E+01   -0.73118E-08    0.23953E-05   -0.73118E-08    0.40822E-11
   127    0.35993E+04   -0.39431E+02    0.23521E-05   -0.39431E+02    0.10310E+01   -0.69926E-08    0.23521E-05   -0.69926E-08    0.39882E-11
   128    0.36346E+04   -0.39823E+02    0.23099E-05   -0.39823E+02    0.10343E+01   -0.66836E-08    0.23099E-05   -0.66836E-08    0.38970E-11
   129    0.36699E+04   -0.40197E+02    0.22688E-05   -0.40197E+02    0.10370E+01   -0.63892E-08    0.22688E-05   -0.63892E-08    0.38084E-11
   130    0.37052E+04   -0.40553E+02    0.22286E-05   -0.40553E+02    0.10391E+01   -0.61143E-08    0.22286E-05   -0.61143E-08    0.37222E-11
   131    0.37404E+04   -0.40891E+02    0.21893E-05   -0.40891E+02    0.10408E+01   -0.58624E-08    0.21893E-05   -0.58624E-08    0.36384E-11
   132    0.37757E+04   -0.41209E+02    0.21509E-05   -0.41209E+02    0.10420E+01   -0.56334E-08    0.21509E-05   -0.56334E-08    0.35570E-11
   133    0.38108E+04   -0.41509E+02    0.21133E-05   -0.41509E+02    0.10427E+01   -0.54260E-08    0.21133E-05   -0.54260E-08    0.34777E-11
   134    0.38459E+04   -0.41787E+02    0.20766E-05   -0.41787E+02    0.10429E+01   -0.52391E-08    0.20766E-05   -0.52391E-08    0.34007E-11
   135    0.38809E+04   -0.42045E+02    0.20407E-05   -0.42045E+02    0.10426E+01   -0.50715E-08    0.20407E-05   -0.50715E-08    0.33257E-11
   136    0.39157E+04   -0.42280E+02    0.20056E-05   -0.42280E+02    0.10418E+01   -0.49220E-08    0.20056E-05   -0.49220E-08    0.32529E-11
   137    0.39505E+04   -0.42495E+02    0.19712E-05   -0.42495E+02    0.10405E+01   -0.47895E-08    0.19712E-05   -0.47895E-08    0.31821E-11
   138    0.39851E+04   -0.42687E+02    0.19376E-05   -0.42687E+02    0.10387E+01   -0.46728E-08    0.19376E-05   -0.46728E-08    0.31132E-11
   139    0.40195E+04   -0.42856E+02    0.19048E-05   -0.42856E+02    0.10365E+01   -0.45707E-08    0.19048E-05   -0.45707E-08    0.30462E-11
   140    0.40539E+04   -0.43004E+02    0.18726E-05   -0.43004E+02    0.10337E+01   -0.44820E-08    0.18726E-05   -0.44820E-08    0.29811E-11
   141    0.40880E+04   -0.43127E+02    0.18412E-05   -0.43127E+02    0.10304E+01   -0.44055E-08    0.18412E-05   -0.44055E-08    0.29177E-11
   142    0.41221E+04   -0.43226E+02    0.18105E-05   -0.43226E+02    0.10266E+01   -0.43402E-08    0.18105E-05   -0.43402E-08    0.28561E-11
   143    0.41560E+04   -0.43302E+02    0.17804E-05   -0.43302E+02    0.10225E+01   -0.42847E-08    0.17804E-05   -0.42847E-08    0.27961E-11
   144    0.41896E+04   -0.43354E+02    0.17510E-05   -0.43354E+02    0.10178E+01   -0.42380E-08    0.17510E-05   -0.42380E-08    0.27378E-11
   145    0.42231E+04   -0.43381E+02    0.17222E-05   -0.43381E+02    0.10128E+01   -0.41988E-08    0.17222E-05   -0.41988E-08    0.26810E-11
   146    0.42566E+04   -0.43383E+02    0.16940E-05   -0.43383E+02    0.10073E+01   -0.41660E-08    0.16940E-05   -0.41660E-08    0.26257E-11
   147    0.42896E+04   -0.43359E+02    0.16664E-05   -0.43359E+02    0.10014E+01   -0.41384E-08    0.16664E-05   -0.41384E-08    0.25718E-11
   148    0.43225E+04   -0.43311E+02    0.16393E-05   -0.43311E+02    0.99502E+00   -0.41149E-08    0.16393E-05   -0.41149E-08    0.25193E-11
   149    0.43552E+04   -0.43236E+02    0.16129E-05   -0.43236E+02    0.98826E+00   -0.40942E-08    0.16129E-05   -0.40942E-08    0.24682E-11
   150    0.43875E+04   -0.43133E+02    0.15869E-05   -0.43133E+02    0.98119E+00   -0.40751E-08    0.15869E-05   -0.40751E-08    0.24183E-11
   151    0.44197E+04   -0.43004E+02    0.15615E-05   -0.43004E+02    0.97373E+00   -0.40568E-08    0.15615E-05   -0.40568E-08    0.23696E-11
   152    0.44515E+04   -0.42849E+02    0.15366E-05   -0.42849E+02    0.96581E+00   -0.40387E-08    0.15366E-05   -0.40387E-08    0.23221E-11
   153    0.44831E+04   -0.42665E+02    0.15122E-05   -0.42665E+02    0.95760E+00   -0.40209E-08    0.15122E-05   -0.40209E-08    0.22757E-11
   154    0.45144E+04   -0.42454E+02    0.14882E-05   -0.42454E+02    0.94910E+00   -0.40031E-08    0.14882E-05   -0.40031E-08    0.22305E-11
   155    0.45454E+04   -0.42216E+02    0.14648E-05   -0.42216E+02    0.94031E+00   -0.39851E-08    0.14648E-05   -0.39851E-08    0.21864E-11
   156    0.45760E+04   -0.41951E+02    0.14418E-05   -0.41951E+02    0.93124E+00   -0.39669E-08    0.14418E-05   -0.39669E-08    0.21434E-11
   157    0.46064E+04   -0.41657E+02    0.14193E-05   -0.41657E+02    0.92190E+00   -0.39482E-08    0.14193E-05   -0.39482E-08    0.21014E-11
   158    0.46365E+04   -0.41335E+02    0.13973E-05   -0.41335E+02    0.91237E+00   -0.39288E-08    0.13973E-05   -0.39288E-08    0.20605E-11
   159    0.46662E+04   -0.40986E+02    0.13756E-05   -0.40986E+02    0.90251E+00   -0.39088E-08    0.13756E-05   -0.39088E-08    0.20206E-11
   160    0.46956E+04   -0.40607E+02    0.13545E-05   -0.40607E+02    0.89247E+00   -0.38877E-08    0.13545E-05   -0.38877E-08    0.19816E-11
   161    0.47247E+04   -0.40201E+02    0.13337E-05   -0.40201E+02    0.88233E+00   -0.38656E-08    0.13337E-05   -0.38656E-08    0.19436E-11
   162    0.47535E+04   -0.39767E+02    0.13134E-05   -0.39767E+02    0.87196E+00   -0.38422E-08    0.13134E-05   -0.38422E-08    0.19066E-11
   163    0.47820E+04   -0.39305E+02    0.12935E-05   -0.39305E+02    0.86142E+00   -0.38175E-08    0.12935E-05   -0.38175E-08    0.18705E-11
   164    0.48100E+04   -0.38814E+02    0.12739E-05   -0.38814E+02    0.85081E+00   -0.37911E-08    0.12739E-05   -0.37911E-08    0.18352E-11
   165    0.48377E+04   -0.38295E+02    0.12548E-05   -0.38295E+02    0.84006E+00   -0.37630E-08    0.12548E-05   -0.37630E-08    0.18008E-11
   166    0.48651E+04   -0.37747E+02    0.12360E-05   -0.37747E+02    0.82932E+00   -0.37331E-08    0.12360E-05   -0.37331E-08    0.17673E-11
   167    0.48921E+04   -0.37172E+02    0.12176E-05   -0.37172E+02    0.81837E+00   -0.37011E-08    0.12176E-05   -0.37011E-08    0.17345E-11
   168    0.49187E+04   -0.36567E+02    0.11996E-05   -0.36567E+02    0.80759E+00   -0.36669E-08    0.11996E-05   -0.36669E-08    0.17026E-11
   169    0.49448E+04   -0.35934E+02    0.11819E-05   -0.35934E+02    0.79670E+00   -0.36303E-08    0.11819E-05   -0.36303E-08    0.16714E-11
   170    0.49705E+04   -0.35272E+02    0.11646E-05   -0.35272E+02    0.78592E+00   -0.35912E-08    0.11646E-05   -0.35912E-08    0.16409E-11
   171    0.49958E+04   -0.34581E+02    0.11476E-05   -0.34581E+02    0.77526E+00   -0.35494E-08    0.11476E-05   -0.35494E-08    0.16112E-11
   172    0.50205E+04   -0.33861E+02    0.11310E-05   -0.33861E+02    0.76464E+00   -0.35047E-08    0.11310E-05   -0.35047E-08    0.15821E-11
   173    0.50447E+04   -0.33112E+02    0.11146E-05   -0.33112E+02    0.75409E+00   -0.34571E-08    0.11146E-05   -0.34571E-08    0.15537E-11
   174    0.50685E+04   -0.32336E+02    0.10986E-05   -0.32336E+02    0.74390E+00   -0.34063E-08    0.10986E-05   -0.34063E-08    0.15259E-11
   175    0.50918E+04   -0.31531E+02    0.10828E-05   -0.31531E+02    0.73378E+00   -0.33522E-08    0.10828E-05   -0.33522E-08    0.14988E-11
   176    0.51145E+04   -0.30696E+02    0.10674E-05   -0.30696E+02    0.72395E+00   -0.32947E-08    0.10674E-05   -0.32947E-08    0.14722E-11
   177    0.51367E+04   -0.29835E+02    0.10522E-05   -0.29835E+02    0.71437E+00   -0.32338E-08    0.10522E-05   -0.32338E-08    0.14463E-11
   178    0.51584E+04   -0.28945E+02    0.10373E-05   -0.28945E+02    0.70524E+00   -0.31698E-08    0.10373E-05   -0.31698E-08    0.14209E-11
