#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   148    0.43074E+04   -0.43416E+02   -0.65301E-05   -0.43416E+02    0.10148E+01   -0.47316E-08   -0.65301E-05   -0.47316E-08    0.20252E-11
   149    0.43386E+04   -0.43427E+02   -0.64111E-05   -0.43427E+02    0.10096E+01   -0.46734E-08   -0.64111E-05   -0.46734E-08    0.19844E-11
   150    0.43695E+04   -0.43413E+02   -0.62946E-05   -0.43413E+02    0.10040E+01   -0.46183E-08   -0.62946E-05   -0.46183E-08    0.19446E-11
   151    0.44003E+04   -0.43375E+02   -0.61806E-05   -0.43375E+02    0.99795E+00   -0.45663E-08   -0.61806E-05   -0.45663E-08    0.19058E-11
   152    0.44308E+04   -0.43312E+02   -0.60691E-05   -0.43312E+02    0.99147E+00   -0.45170E-08   -0.60691E-05   -0.45170E-08    0.18679E-11
   153    0.44612E+04   -0.43223E+02   -0.59599E-05   -0.43223E+02    0.98465E+00   -0.44703E-08   -0.59599E-05   -0.44703E-08    0.18309E-11
   154    0.44913E+04   -0.43109E+02   -0.58531E-05   -0.43109E+02    0.97750E+00   -0.44259E-08   -0.58531E-05   -0.44259E-08    0.17948E-11
   155    0.45213E+04   -0.42970E+02   -0.57485E-05   -0.42970E+02    0.97003E+00   -0.43835E-08   -0.57485E-05   -0.43835E-08    0.17596E-11
   156    0.45509E+04   -0.42805E+02   -0.56462E-05   -0.42805E+02    0.96223E+00   -0.43430E-08   -0.56462E-05   -0.43430E-08    0.17253E-11
   157    0.45804E+04   -0.42614E+02   -0.55461E-05   -0.42614E+02    0.95411E+00   -0.43041E-08   -0.55461E-05   -0.43041E-08    0.16918E-11
   158    0.46096E+04   -0.42397E+02   -0.54482E-05   -0.42397E+02    0.94574E+00   -0.42666E-08   -0.54482E-05   -0.42666E-08    0.16591E-11
   159    0.46385E+04   -0.42154E+02   -0.53524E-05   -0.42154E+02    0.93699E+00   -0.42301E-08   -0.53524E-05   -0.42301E-08    0.16272E-11
   160    0.46672E+04   -0.41883E+02   -0.52586E-05   -0.41883E+02    0.92799E+00   -0.41946E-08   -0.52586E-05   -0.41946E-08    0.15961E-11
   161    0.46957E+04   -0.41586E+02   -0.51668E-05   -0.41586E+02    0.91884E+00   -0.41598E-08   -0.51668E-05   -0.41598E-08    0.15657E-11
   162    0.47238E+04   -0.41264E+02   -0.50771E-05   -0.41264E+02    0.90937E+00   -0.41254E-08   -0.50771E-05   -0.41254E-08    0.15361E-11
   163    0.47518E+04   -0.40914E+02   -0.49892E-05   -0.40914E+02    0.89967E+00   -0.40911E-08   -0.49892E-05   -0.40911E-08    0.15072E-11
   164    0.47794E+04   -0.40538E+02   -0.49033E-05   -0.40538E+02    0.88982E+00   -0.40569E-08   -0.49033E-05   -0.40569E-08    0.14790E-11
   165    0.48068E+04   -0.40134E+02   -0.48191E-05   -0.40134E+02    0.87974E+00   -0.40223E-08   -0.48191E-05   -0.40223E-08    0.14515E-11
   166    0.48339E+04   -0.39703E+02   -0.47368E-05   -0.39703E+02    0.86958E+00   -0.39872E-08   -0.47368E-05   -0.39872E-08    0.14247E-11
   167    0.48607E+04   -0.39246E+02   -0.46562E-05   -0.39246E+02    0.85913E+00   -0.39514E-08   -0.46562E-05   -0.39514E-08    0.13985E-11
   168    0.48871E+04   -0.38762E+02   -0.45773E-05   -0.38762E+02    0.84875E+00   -0.39146E-08   -0.45773E-05   -0.39146E-08    0.13729E-11
   169    0.49132E+04   -0.38249E+02   -0.45001E-05   -0.38249E+02    0.83816E+00   -0.38766E-08   -0.45001E-05   -0.38766E-08    0.13479E-11
   170    0.49389E+04   -0.37710E+02   -0.44244E-05   -0.37710E+02    0.82757E+00   -0.38372E-08   -0.44244E-05   -0.38372E-08    0.13236E-11
   171    0.49642E+04   -0.37142E+02   -0.43503E-05   -0.37142E+02    0.81700E+00   -0.37960E-08   -0.43503E-05   -0.37960E-08    0.12997E-11
   172    0.49891E+04   -0.36547E+02   -0.42778E-05   -0.36547E+02    0.80637E+00   -0.37529E-08   -0.42778E-05   -0.37529E-08    0.12765E-11
   173    0.50135E+04   -0.35924E+02   -0.42067E-05   -0.35924E+02    0.79568E+00   -0.37077E-08   -0.42067E-05   -0.37077E-08    0.12537E-11
