#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    57    0.15054E+04   -0.13323E+01    0.14155E-04   -0.13323E+01    0.18642E+00   -0.91757E-08    0.14155E-04   -0.91757E-08    0.33838E-10
    58    0.15265E+04   -0.16253E+01    0.13646E-04   -0.16253E+01    0.19642E+00   -0.80688E-08    0.13646E-04   -0.80688E-08    0.32481E-10
    59    0.15478E+04   -0.19322E+01    0.13158E-04   -0.19322E+01    0.20663E+00   -0.72754E-08    0.13158E-04   -0.72754E-08    0.31194E-10
    60    0.15693E+04   -0.22531E+01    0.12691E-04   -0.22531E+01    0.21707E+00   -0.68422E-08    0.12691E-04   -0.68422E-08    0.29973E-10
    61    0.15913E+04   -0.25873E+01    0.12242E-04   -0.25873E+01    0.22784E+00   -0.68000E-08    0.12242E-04   -0.68000E-08    0.28812E-10
    62    0.16132E+04   -0.29356E+01    0.11811E-04   -0.29356E+01    0.23893E+00   -0.71143E-08    0.11811E-04   -0.71143E-08    0.27708E-10
    63    0.16352E+04   -0.32983E+01    0.11400E-04   -0.32983E+01    0.25030E+00   -0.77343E-08    0.11400E-04   -0.77343E-08    0.26658E-10
    64    0.16577E+04   -0.36762E+01    0.11009E-04   -0.36762E+01    0.26197E+00   -0.86092E-08    0.11009E-04   -0.86092E-08    0.25659E-10
    65    0.16803E+04   -0.40694E+01    0.10639E-04   -0.40694E+01    0.27392E+00   -0.96882E-08    0.10639E-04   -0.96882E-08    0.24708E-10
    66    0.17032E+04   -0.44757E+01    0.10290E-04   -0.44757E+01    0.28608E+00   -0.10896E-07    0.10290E-04   -0.10896E-07    0.23802E-10
    67    0.17263E+04   -0.48925E+01    0.99600E-05   -0.48925E+01    0.29845E+00   -0.12057E-07    0.99600E-05   -0.12057E-07    0.22938E-10
    68    0.17499E+04   -0.53185E+01    0.96473E-05   -0.53185E+01    0.31107E+00   -0.12971E-07    0.96473E-05   -0.12971E-07    0.22114E-10
