#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    78    0.19878E+04   -0.96014E+01    0.16528E-04   -0.96014E+01    0.43203E+00   -0.22740E-08    0.16528E-04   -0.22740E-08    0.12432E-10
    79    0.20131E+04   -0.10133E+02    0.16034E-04   -0.10133E+02    0.44623E+00   -0.25339E-08    0.16034E-04   -0.25339E-08    0.12047E-10
    80    0.20388E+04   -0.10673E+02    0.15559E-04   -0.10673E+02    0.46055E+00   -0.32084E-08    0.15559E-04   -0.32084E-08    0.11677E-10
    81    0.20647E+04   -0.11224E+02    0.15102E-04   -0.11224E+02    0.47495E+00   -0.42738E-08    0.15102E-04   -0.42738E-08    0.11322E-10
    82    0.20910E+04   -0.11783E+02    0.14664E-04   -0.11783E+02    0.48944E+00   -0.55816E-08    0.14664E-04   -0.55816E-08    0.10979E-10
    83    0.21175E+04   -0.12350E+02    0.14242E-04   -0.12350E+02    0.50400E+00   -0.69526E-08    0.14242E-04   -0.69526E-08    0.10650E-10
    84    0.21443E+04   -0.12923E+02    0.13837E-04   -0.12923E+02    0.51863E+00   -0.82071E-08    0.13837E-04   -0.82071E-08    0.10334E-10
    85    0.21713E+04   -0.13504E+02    0.13447E-04   -0.13504E+02    0.53330E+00   -0.91656E-08    0.13447E-04   -0.91656E-08    0.10029E-10
    86    0.21985E+04   -0.14091E+02    0.13072E-04   -0.14091E+02    0.54802E+00   -0.96957E-08    0.13072E-04   -0.96957E-08    0.97351E-11
    87    0.22262E+04   -0.14683E+02    0.12712E-04   -0.14683E+02    0.56277E+00   -0.98533E-08    0.12712E-04   -0.98533E-08    0.94523E-11
    88    0.22539E+04   -0.15281E+02    0.12364E-04   -0.15281E+02    0.57754E+00   -0.97414E-08    0.12364E-04   -0.97414E-08    0.91798E-11
    89    0.22820E+04   -0.15886E+02    0.12029E-04   -0.15886E+02    0.59234E+00   -0.94627E-08    0.12029E-04   -0.94627E-08    0.89169E-11
    90    0.23103E+04   -0.16495E+02    0.11705E-04   -0.16495E+02    0.60712E+00   -0.91203E-08    0.11705E-04   -0.91203E-08    0.86632E-11
    91    0.23388E+04   -0.17109E+02    0.11392E-04   -0.17109E+02    0.62187E+00   -0.87996E-08    0.11392E-04   -0.87996E-08    0.84181E-11
    92    0.23677E+04   -0.17728E+02    0.11089E-04   -0.17728E+02    0.63658E+00   -0.85156E-08    0.11089E-04   -0.85156E-08    0.81814E-11
    93    0.23968E+04   -0.18351E+02    0.10796E-04   -0.18351E+02    0.65123E+00   -0.82659E-08    0.10796E-04   -0.82659E-08    0.79527E-11
    94    0.24261E+04   -0.18978E+02    0.10512E-04   -0.18978E+02    0.66581E+00   -0.80482E-08    0.10512E-04   -0.80482E-08    0.77319E-11
    95    0.24557E+04   -0.19607E+02    0.10238E-04   -0.19607E+02    0.68029E+00   -0.78599E-08    0.10238E-04   -0.78599E-08    0.75188E-11
    96    0.24853E+04   -0.20240E+02    0.99735E-05   -0.20240E+02    0.69468E+00   -0.76986E-08    0.99735E-05   -0.76986E-08    0.73130E-11
    97    0.25154E+04   -0.20875E+02    0.97174E-05   -0.20875E+02    0.70895E+00   -0.75620E-08    0.97174E-05   -0.75620E-08    0.71143E-11
    98    0.25457E+04   -0.21510E+02    0.94699E-05   -0.21510E+02    0.72310E+00   -0.74475E-08    0.94699E-05   -0.74475E-08    0.69225E-11
    99    0.25761E+04   -0.22148E+02    0.92306E-05   -0.22148E+02    0.73708E+00   -0.73528E-08    0.92306E-05   -0.73528E-08    0.67373E-11
   100    0.26069E+04   -0.22785E+02    0.89992E-05   -0.22785E+02    0.75091E+00   -0.72754E-08    0.89992E-05   -0.72754E-08    0.65586E-11
   101    0.26378E+04   -0.23423E+02    0.87756E-05   -0.23423E+02    0.76464E+00   -0.72129E-08    0.87756E-05   -0.72129E-08    0.63859E-11
   102    0.26693E+04   -0.24060E+02    0.85593E-05   -0.24060E+02    0.77812E+00   -0.71629E-08    0.85593E-05   -0.71629E-08    0.62192E-11
   103    0.27007E+04   -0.24697E+02    0.83502E-05   -0.24697E+02    0.79143E+00   -0.71230E-08    0.83502E-05   -0.71230E-08    0.60581E-11
   104    0.27323E+04   -0.25331E+02    0.81478E-05   -0.25331E+02    0.80456E+00   -0.70906E-08    0.81478E-05   -0.70906E-08    0.59025E-11
   105    0.27642E+04   -0.25964E+02    0.79521E-05   -0.25964E+02    0.81744E+00   -0.70634E-08    0.79521E-05   -0.70634E-08    0.57520E-11
   106    0.27962E+04   -0.26594E+02    0.77626E-05   -0.26594E+02    0.83015E+00   -0.70390E-08    0.77626E-05   -0.70390E-08    0.56065E-11
   107    0.28282E+04   -0.27221E+02    0.75791E-05   -0.27221E+02    0.84254E+00   -0.70149E-08    0.75791E-05   -0.70149E-08    0.54656E-11
   108    0.28606E+04   -0.27844E+02    0.74013E-05   -0.27844E+02    0.85468E+00   -0.69887E-08    0.74013E-05   -0.69887E-08    0.53292E-11
   109    0.28932E+04   -0.28463E+02    0.72289E-05   -0.28463E+02    0.86650E+00   -0.69579E-08    0.72289E-05   -0.69579E-08    0.51969E-11
   110    0.29259E+04   -0.29076E+02    0.70617E-05   -0.29076E+02    0.87800E+00   -0.69202E-08    0.70617E-05   -0.69202E-08    0.50686E-11
   111    0.29587E+04   -0.29685E+02    0.68993E-05   -0.29685E+02    0.88925E+00   -0.68736E-08    0.68993E-05   -0.68736E-08    0.49441E-11
   112    0.29917E+04   -0.30288E+02    0.67417E-05   -0.30288E+02    0.90018E+00   -0.68183E-08    0.67417E-05   -0.68183E-08    0.48231E-11
   113    0.30250E+04   -0.30885E+02    0.65886E-05   -0.30885E+02    0.91079E+00   -0.67550E-08    0.65886E-05   -0.67550E-08    0.47057E-11
   114    0.30583E+04   -0.31474E+02    0.64401E-05   -0.31474E+02    0.92101E+00   -0.66844E-08    0.64401E-05   -0.66844E-08    0.45917E-11
   115    0.30919E+04   -0.32055E+02    0.62959E-05   -0.32055E+02    0.93098E+00   -0.66071E-08    0.62959E-05   -0.66071E-08    0.44811E-11
   116    0.31254E+04   -0.32628E+02    0.61559E-05   -0.32628E+02    0.94049E+00   -0.65238E-08    0.61559E-05   -0.65238E-08    0.43737E-11
   117    0.31593E+04   -0.33192E+02    0.60201E-05   -0.33192E+02    0.94961E+00   -0.64352E-08    0.60201E-05   -0.64352E-08    0.42695E-11
   118    0.31933E+04   -0.33747E+02    0.58882E-05   -0.33747E+02    0.95848E+00   -0.63421E-08    0.58882E-05   -0.63421E-08    0.41684E-11
   119    0.32274E+04   -0.34292E+02    0.57602E-05   -0.34292E+02    0.96697E+00   -0.62450E-08    0.57602E-05   -0.62450E-08    0.40702E-11
   120    0.32616E+04   -0.34825E+02    0.56360E-05   -0.34825E+02    0.97492E+00   -0.61447E-08    0.56360E-05   -0.61447E-08    0.39749E-11
   121    0.32958E+04   -0.35348E+02    0.55153E-05   -0.35348E+02    0.98263E+00   -0.60418E-08    0.55153E-05   -0.60418E-08    0.38824E-11
   122    0.33300E+04   -0.35860E+02    0.53981E-05   -0.35860E+02    0.98981E+00   -0.59371E-08    0.53981E-05   -0.59371E-08    0.37927E-11
   123    0.33643E+04   -0.36359E+02    0.52844E-05   -0.36359E+02    0.99652E+00   -0.58312E-08    0.52844E-05   -0.58312E-08    0.37056E-11
   124    0.33987E+04   -0.36844E+02    0.51738E-05   -0.36844E+02    0.10029E+01   -0.57249E-08    0.51738E-05   -0.57249E-08    0.36210E-11
   125    0.34331E+04   -0.37317E+02    0.50664E-05   -0.37317E+02    0.10087E+01   -0.56187E-08    0.50664E-05   -0.56187E-08    0.35388E-11
