#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    68    0.17261E+04   -0.49157E+01    0.78839E-05   -0.49157E+01    0.29887E+00   -0.12226E-07    0.78839E-05   -0.12226E-07    0.23363E-10
    69    0.17494E+04   -0.53329E+01    0.76426E-05   -0.53329E+01    0.31128E+00   -0.13533E-07    0.76426E-05   -0.13533E-07    0.22532E-10
    70    0.17730E+04   -0.57594E+01    0.74130E-05   -0.57594E+01    0.32394E+00   -0.14185E-07    0.74130E-05   -0.14185E-07    0.21739E-10
    71    0.17968E+04   -0.61976E+01    0.71935E-05   -0.61976E+01    0.33684E+00   -0.13927E-07    0.71935E-05   -0.13927E-07    0.20981E-10
    72    0.18208E+04   -0.66489E+01    0.69833E-05   -0.66489E+01    0.34994E+00   -0.12936E-07    0.69833E-05   -0.12936E-07    0.20257E-10
    73    0.18449E+04   -0.71141E+01    0.67814E-05   -0.71141E+01    0.36320E+00   -0.11495E-07    0.67814E-05   -0.11495E-07    0.19564E-10
    74    0.18693E+04   -0.75921E+01    0.65870E-05   -0.75921E+01    0.37662E+00   -0.98899E-08    0.65870E-05   -0.98899E-08    0.18901E-10
    75    0.18940E+04   -0.80817E+01    0.63993E-05   -0.80817E+01    0.39020E+00   -0.84036E-08    0.63993E-05   -0.84036E-08    0.18267E-10
    76    0.19190E+04   -0.85822E+01    0.62174E-05   -0.85822E+01    0.40394E+00   -0.72743E-08    0.62174E-05   -0.72743E-08    0.17660E-10
    77    0.19443E+04   -0.90933E+01    0.60414E-05   -0.90933E+01    0.41784E+00   -0.65543E-08    0.60414E-05   -0.65543E-08    0.17078E-10
    78    0.19700E+04   -0.96162E+01    0.58714E-05   -0.96162E+01    0.43191E+00   -0.62497E-08    0.58714E-05   -0.62497E-08    0.16520E-10
    79    0.19960E+04   -0.10147E+02    0.57077E-05   -0.10147E+02    0.44610E+00   -0.63663E-08    0.57077E-05   -0.63663E-08    0.15985E-10
    80    0.20222E+04   -0.10687E+02    0.55504E-05   -0.10687E+02    0.46042E+00   -0.69104E-08    0.55504E-05   -0.69104E-08    0.15472E-10
    81    0.20487E+04   -0.11236E+02    0.53995E-05   -0.11236E+02    0.47482E+00   -0.78563E-08    0.53995E-05   -0.78563E-08    0.14979E-10
    82    0.20755E+04   -0.11794E+02    0.52550E-05   -0.11794E+02    0.48931E+00   -0.90532E-08    0.52550E-05   -0.90532E-08    0.14506E-10
    83    0.21024E+04   -0.12359E+02    0.51165E-05   -0.12359E+02    0.50388E+00   -0.10319E-07    0.51165E-05   -0.10319E-07    0.14053E-10
    84    0.21297E+04   -0.12932E+02    0.49838E-05   -0.12932E+02    0.51850E+00   -0.11471E-07    0.49838E-05   -0.11471E-07    0.13617E-10
    85    0.21572E+04   -0.13511E+02    0.48567E-05   -0.13511E+02    0.53317E+00   -0.12327E-07    0.48567E-05   -0.12327E-07    0.13198E-10
    86    0.21848E+04   -0.14097E+02    0.47349E-05   -0.14097E+02    0.54789E+00   -0.12752E-07    0.47349E-05   -0.12752E-07    0.12796E-10
    87    0.22129E+04   -0.14689E+02    0.46180E-05   -0.14689E+02    0.56263E+00   -0.12804E-07    0.46180E-05   -0.12804E-07    0.12409E-10
    88    0.22410E+04   -0.15287E+02    0.45055E-05   -0.15287E+02    0.57740E+00   -0.12586E-07    0.45055E-05   -0.12586E-07    0.12036E-10
    89    0.22695E+04   -0.15892E+02    0.43970E-05   -0.15892E+02    0.59219E+00   -0.12202E-07    0.43970E-05   -0.12202E-07    0.11678E-10
    90    0.22982E+04   -0.16501E+02    0.42921E-05   -0.16501E+02    0.60697E+00   -0.11759E-07    0.42921E-05   -0.11759E-07    0.11332E-10
    91    0.23271E+04   -0.17115E+02    0.41904E-05   -0.17115E+02    0.62171E+00   -0.11341E-07    0.41904E-05   -0.11341E-07    0.10999E-10
    92    0.23563E+04   -0.17734E+02    0.40918E-05   -0.17734E+02    0.63641E+00   -0.10965E-07    0.40918E-05   -0.10965E-07    0.10678E-10
    93    0.23857E+04   -0.18357E+02    0.39961E-05   -0.18357E+02    0.65107E+00   -0.10627E-07    0.39961E-05   -0.10627E-07    0.10368E-10
    94    0.24153E+04   -0.18983E+02    0.39033E-05   -0.18983E+02    0.66564E+00   -0.10325E-07    0.39033E-05   -0.10325E-07    0.10069E-10
    95    0.24452E+04   -0.19612E+02    0.38134E-05   -0.19612E+02    0.68012E+00   -0.10057E-07    0.38134E-05   -0.10057E-07    0.97809E-11
    96    0.24751E+04   -0.20245E+02    0.37263E-05   -0.20245E+02    0.69450E+00   -0.98193E-08    0.37263E-05   -0.98193E-08    0.95032E-11
    97    0.25055E+04   -0.20880E+02    0.36418E-05   -0.20880E+02    0.70877E+00   -0.96100E-08    0.36418E-05   -0.96100E-08    0.92356E-11
    98    0.25361E+04   -0.21515E+02    0.35599E-05   -0.21515E+02    0.72291E+00   -0.94262E-08    0.35599E-05   -0.94262E-08    0.89776E-11
    99    0.25668E+04   -0.22152E+02    0.34806E-05   -0.22152E+02    0.73689E+00   -0.92654E-08    0.34806E-05   -0.92654E-08    0.87290E-11
   100    0.25978E+04   -0.22788E+02    0.34037E-05   -0.22788E+02    0.75072E+00   -0.91250E-08    0.34037E-05   -0.91250E-08    0.84893E-11
   101    0.26289E+04   -0.23426E+02    0.33292E-05   -0.23426E+02    0.76444E+00   -0.90023E-08    0.33292E-05   -0.90023E-08    0.82582E-11
   102    0.26606E+04   -0.24063E+02    0.32569E-05   -0.24063E+02    0.77792E+00   -0.88948E-08    0.32569E-05   -0.88948E-08    0.80354E-11
   103    0.26923E+04   -0.24700E+02    0.31870E-05   -0.24700E+02    0.79122E+00   -0.87999E-08    0.31870E-05   -0.87999E-08    0.78205E-11
   104    0.27241E+04   -0.25333E+02    0.31191E-05   -0.25333E+02    0.80434E+00   -0.87149E-08    0.31191E-05   -0.87149E-08    0.76132E-11
   105    0.27562E+04   -0.25966E+02    0.30534E-05   -0.25966E+02    0.81722E+00   -0.86373E-08    0.30534E-05   -0.86373E-08    0.74130E-11
   106    0.27884E+04   -0.26596E+02    0.29897E-05   -0.26596E+02    0.82993E+00   -0.85644E-08    0.29897E-05   -0.85644E-08    0.72196E-11
   107    0.28206E+04   -0.27222E+02    0.29278E-05   -0.27222E+02    0.84231E+00   -0.84936E-08    0.29278E-05   -0.84936E-08    0.70327E-11
   108    0.28532E+04   -0.27845E+02    0.28679E-05   -0.27845E+02    0.85445E+00   -0.84223E-08    0.28679E-05   -0.84223E-08    0.68520E-11
   109    0.28860E+04   -0.28464E+02    0.28097E-05   -0.28464E+02    0.86627E+00   -0.83480E-08    0.28097E-05   -0.83480E-08    0.66769E-11
   110    0.29188E+04   -0.29077E+02    0.27532E-05   -0.29077E+02    0.87776E+00   -0.82679E-08    0.27532E-05   -0.82679E-08    0.65073E-11
   111    0.29518E+04   -0.29685E+02    0.26983E-05   -0.29685E+02    0.88901E+00   -0.81801E-08    0.26983E-05   -0.81801E-08    0.63428E-11
   112    0.29850E+04   -0.30288E+02    0.26450E-05   -0.30288E+02    0.89993E+00   -0.80847E-08    0.26450E-05   -0.80847E-08    0.61832E-11
   113    0.30184E+04   -0.30884E+02    0.25933E-05   -0.30884E+02    0.91054E+00   -0.79824E-08    0.25933E-05   -0.79824E-08    0.60284E-11
