#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   113    0.31234E+04   -0.32364E+02   -0.91714E-05   -0.32364E+02    0.93648E+00   -0.16737E-07   -0.91714E-05   -0.16737E-07    0.12062E-10
   114    0.31578E+04   -0.32944E+02   -0.89911E-05   -0.32944E+02    0.94597E+00   -0.16573E-07   -0.89911E-05   -0.16573E-07    0.11774E-10
   115    0.31924E+04   -0.33515E+02   -0.88150E-05   -0.33515E+02    0.95516E+00   -0.16355E-07   -0.88150E-05   -0.16355E-07    0.11494E-10
   116    0.32269E+04   -0.34076E+02   -0.86429E-05   -0.34076E+02    0.96385E+00   -0.16090E-07   -0.86429E-05   -0.16090E-07    0.11222E-10
   117    0.32618E+04   -0.34625E+02   -0.84748E-05   -0.34625E+02    0.97210E+00   -0.15782E-07   -0.84748E-05   -0.15782E-07    0.10958E-10
   118    0.32968E+04   -0.35165E+02   -0.83106E-05   -0.35165E+02    0.98007E+00   -0.15437E-07   -0.83106E-05   -0.15437E-07    0.10703E-10
   119    0.33317E+04   -0.35692E+02   -0.81503E-05   -0.35692E+02    0.98761E+00   -0.15059E-07   -0.81503E-05   -0.15059E-07    0.10455E-10
   120    0.33668E+04   -0.36206E+02   -0.79936E-05   -0.36206E+02    0.99457E+00   -0.14654E-07   -0.79936E-05   -0.14654E-07    0.10214E-10
   121    0.34019E+04   -0.36707E+02   -0.78406E-05   -0.36707E+02    0.10012E+01   -0.14227E-07   -0.78406E-05   -0.14227E-07    0.99804E-11
   122    0.34370E+04   -0.37195E+02   -0.76912E-05   -0.37195E+02    0.10074E+01   -0.13782E-07   -0.76912E-05   -0.13782E-07    0.97538E-11
   123    0.34721E+04   -0.37669E+02   -0.75453E-05   -0.37669E+02    0.10130E+01   -0.13326E-07   -0.75453E-05   -0.13326E-07    0.95338E-11
   124    0.35073E+04   -0.38126E+02   -0.74027E-05   -0.38126E+02    0.10181E+01   -0.12864E-07   -0.74027E-05   -0.12864E-07    0.93203E-11
   125    0.35425E+04   -0.38568E+02   -0.72635E-05   -0.38568E+02    0.10228E+01   -0.12400E-07   -0.72635E-05   -0.12400E-07    0.91130E-11
   126    0.35777E+04   -0.38995E+02   -0.71276E-05   -0.38995E+02    0.10271E+01   -0.11939E-07   -0.71276E-05   -0.11939E-07    0.89117E-11
   127    0.36128E+04   -0.39406E+02   -0.69948E-05   -0.39406E+02    0.10308E+01   -0.11488E-07   -0.69948E-05   -0.11488E-07    0.87161E-11
   128    0.36479E+04   -0.39800E+02   -0.68651E-05   -0.39800E+02    0.10341E+01   -0.11050E-07   -0.68651E-05   -0.11050E-07    0.85260E-11
   129    0.36831E+04   -0.40176E+02   -0.67384E-05   -0.40176E+02    0.10368E+01   -0.10632E-07   -0.67384E-05   -0.10632E-07    0.83411E-11
   130    0.37182E+04   -0.40533E+02   -0.66146E-05   -0.40533E+02    0.10390E+01   -0.10237E-07   -0.66146E-05   -0.10237E-07    0.81614E-11
