#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    56    0.14648E+04   -0.85277E+00    0.10359E-04   -0.85277E+00    0.16902E+00   -0.58744E-08    0.10359E-04   -0.58744E-08    0.35156E-10
    57    0.14852E+04   -0.11170E+01    0.99894E-05   -0.11170E+01    0.17849E+00   -0.65236E-08    0.99894E-05   -0.65236E-08    0.33736E-10
    58    0.15060E+04   -0.13929E+01    0.96399E-05   -0.13929E+01    0.18813E+00   -0.72053E-08    0.96399E-05   -0.72053E-08    0.32390E-10
    59    0.15269E+04   -0.16819E+01    0.93068E-05   -0.16819E+01    0.19797E+00   -0.77479E-08    0.93068E-05   -0.77479E-08    0.31113E-10
    60    0.15480E+04   -0.19846E+01    0.89865E-05   -0.19846E+01    0.20804E+00   -0.79800E-08    0.89865E-05   -0.79800E-08    0.29901E-10
    61    0.15696E+04   -0.23008E+01    0.86762E-05   -0.23008E+01    0.21845E+00   -0.78010E-08    0.86762E-05   -0.78010E-08    0.28748E-10
    62    0.15911E+04   -0.26311E+01    0.83763E-05   -0.26311E+01    0.22916E+00   -0.73934E-08    0.83763E-05   -0.73934E-08    0.27652E-10
    63    0.16127E+04   -0.29762E+01    0.80881E-05   -0.29762E+01    0.24016E+00   -0.70110E-08    0.80881E-05   -0.70110E-08    0.26609E-10
    64    0.16347E+04   -0.33368E+01    0.78131E-05   -0.33368E+01    0.25144E+00   -0.69072E-08    0.78131E-05   -0.69072E-08    0.25617E-10
    65    0.16568E+04   -0.37132E+01    0.75525E-05   -0.37132E+01    0.26299E+00   -0.73356E-08    0.75525E-05   -0.73356E-08    0.24672E-10
    66    0.16792E+04   -0.41030E+01    0.73073E-05   -0.41030E+01    0.27475E+00   -0.84477E-08    0.73073E-05   -0.84477E-08    0.23772E-10
    67    0.17019E+04   -0.45036E+01    0.70765E-05   -0.45036E+01    0.28672E+00   -0.99870E-08    0.70765E-05   -0.99870E-08    0.22913E-10
    68    0.17250E+04   -0.49133E+01    0.68587E-05   -0.49133E+01    0.29893E+00   -0.11595E-07    0.68587E-05   -0.11595E-07    0.22094E-10
    69    0.17483E+04   -0.53306E+01    0.66523E-05   -0.53306E+01    0.31135E+00   -0.12913E-07    0.66523E-05   -0.12913E-07    0.21313E-10
    70    0.17719E+04   -0.57572E+01    0.64561E-05   -0.57572E+01    0.32401E+00   -0.13582E-07    0.64561E-05   -0.13582E-07    0.20567E-10
    71    0.17957E+04   -0.61955E+01    0.62686E-05   -0.61955E+01    0.33691E+00   -0.13352E-07    0.62686E-05   -0.13352E-07    0.19853E-10
    72    0.18197E+04   -0.66470E+01    0.60890E-05   -0.66470E+01    0.35001E+00   -0.12394E-07    0.60890E-05   -0.12394E-07    0.19172E-10
    73    0.18439E+04   -0.71123E+01    0.59164E-05   -0.71123E+01    0.36328E+00   -0.10992E-07    0.59164E-05   -0.10992E-07    0.18520E-10
    74    0.18682E+04   -0.75906E+01    0.57500E-05   -0.75906E+01    0.37670E+00   -0.94251E-08    0.57500E-05   -0.94251E-08    0.17896E-10
    75    0.18930E+04   -0.80804E+01    0.55892E-05   -0.80804E+01    0.39029E+00   -0.79746E-08    0.55892E-05   -0.79746E-08    0.17299E-10
    76    0.19180E+04   -0.85810E+01    0.54331E-05   -0.85810E+01    0.40403E+00   -0.68755E-08    0.54331E-05   -0.68755E-08    0.16727E-10
    77    0.19433E+04   -0.90922E+01    0.52820E-05   -0.90922E+01    0.41793E+00   -0.61799E-08    0.52820E-05   -0.61799E-08    0.16178E-10
    78    0.19691E+04   -0.96153E+01    0.51359E-05   -0.96153E+01    0.43201E+00   -0.58943E-08    0.51359E-05   -0.58943E-08    0.15652E-10
    79    0.19950E+04   -0.10146E+02    0.49951E-05   -0.10146E+02    0.44621E+00   -0.60250E-08    0.49951E-05   -0.60250E-08    0.15148E-10
    80    0.20213E+04   -0.10686E+02    0.48598E-05   -0.10686E+02    0.46053E+00   -0.65784E-08    0.48598E-05   -0.65784E-08    0.14664E-10
    81    0.20478E+04   -0.11235E+02    0.47301E-05   -0.11235E+02    0.47493E+00   -0.75296E-08    0.47301E-05   -0.75296E-08    0.14200E-10
    82    0.20746E+04   -0.11793E+02    0.46060E-05   -0.11793E+02    0.48943E+00   -0.87290E-08    0.46060E-05   -0.87290E-08    0.13754E-10
    83    0.21016E+04   -0.12359E+02    0.44870E-05   -0.12359E+02    0.50399E+00   -0.99960E-08    0.44870E-05   -0.99960E-08    0.13326E-10
    84    0.21289E+04   -0.12931E+02    0.43732E-05   -0.12931E+02    0.51862E+00   -0.11150E-07    0.43732E-05   -0.11150E-07    0.12915E-10
    85    0.21563E+04   -0.13511E+02    0.42642E-05   -0.13511E+02    0.53330E+00   -0.12009E-07    0.42642E-05   -0.12009E-07    0.12519E-10
    86    0.21840E+04   -0.14097E+02    0.41598E-05   -0.14097E+02    0.54802E+00   -0.12442E-07    0.41598E-05   -0.12442E-07    0.12140E-10
    87    0.22121E+04   -0.14689E+02    0.40596E-05   -0.14689E+02    0.56276E+00   -0.12503E-07    0.40596E-05   -0.12503E-07    0.11774E-10
    88    0.22402E+04   -0.15287E+02    0.39632E-05   -0.15287E+02    0.57754E+00   -0.12296E-07    0.39632E-05   -0.12296E-07    0.11423E-10
    89    0.22687E+04   -0.15892E+02    0.38703E-05   -0.15892E+02    0.59233E+00   -0.11926E-07    0.38703E-05   -0.11926E-07    0.11084E-10
    90    0.22975E+04   -0.16501E+02    0.37804E-05   -0.16501E+02    0.60711E+00   -0.11495E-07    0.37804E-05   -0.11495E-07    0.10758E-10
    91    0.23264E+04   -0.17116E+02    0.36932E-05   -0.17116E+02    0.62186E+00   -0.11089E-07    0.36932E-05   -0.11089E-07    0.10443E-10
    92    0.23556E+04   -0.17735E+02    0.36085E-05   -0.17735E+02    0.63657E+00   -0.10725E-07    0.36085E-05   -0.10725E-07    0.10139E-10
    93    0.23851E+04   -0.18358E+02    0.35263E-05   -0.18358E+02    0.65123E+00   -0.10398E-07    0.35263E-05   -0.10398E-07    0.98461E-11
    94    0.24147E+04   -0.18984E+02    0.34466E-05   -0.18984E+02    0.66580E+00   -0.10106E-07    0.34466E-05   -0.10106E-07    0.95636E-11
    95    0.24446E+04   -0.19614E+02    0.33692E-05   -0.19614E+02    0.68028E+00   -0.98478E-08    0.33692E-05   -0.98478E-08    0.92912E-11
    96    0.24745E+04   -0.20247E+02    0.32942E-05   -0.20247E+02    0.69467E+00   -0.96195E-08    0.32942E-05   -0.96195E-08    0.90286E-11
    97    0.25049E+04   -0.20882E+02    0.32214E-05   -0.20882E+02    0.70894E+00   -0.94189E-08    0.32214E-05   -0.94189E-08    0.87754E-11
    98    0.25355E+04   -0.21517E+02    0.31508E-05   -0.21517E+02    0.72309E+00   -0.92434E-08    0.31508E-05   -0.92434E-08    0.85314E-11
    99    0.25662E+04   -0.22155E+02    0.30824E-05   -0.22155E+02    0.73708E+00   -0.90905E-08    0.30824E-05   -0.90905E-08    0.82961E-11
   100    0.25973E+04   -0.22791E+02    0.30160E-05   -0.22791E+02    0.75090E+00   -0.89574E-08    0.30160E-05   -0.89574E-08    0.80693E-11
   101    0.26284E+04   -0.23429E+02    0.29516E-05   -0.23429E+02    0.76463E+00   -0.88418E-08    0.29516E-05   -0.88418E-08    0.78506E-11
   102    0.26602E+04   -0.24066E+02    0.28892E-05   -0.24066E+02    0.77811E+00   -0.87409E-08    0.28892E-05   -0.87409E-08    0.76397E-11
