#    L    TT             EE             BB             TE             PP             TP             EP          
   116    0.32041E+04    0.10387E+01    0.49158E-01   -0.34764E+02    0.11778E-06   -0.57113E-03   -0.12915E-05
   117    0.32366E+04    0.10469E+01    0.48493E-01   -0.35279E+02    0.11692E-06   -0.56330E-03   -0.12762E-05
   118    0.32694E+04    0.10549E+01    0.47819E-01   -0.35783E+02    0.11606E-06   -0.55559E-03   -0.12588E-05
   119    0.33022E+04    0.10623E+01    0.47137E-01   -0.36277E+02    0.11522E-06   -0.54799E-03   -0.12397E-05
   120    0.33352E+04    0.10693E+01    0.46448E-01   -0.36759E+02    0.11438E-06   -0.54051E-03   -0.12192E-05
   121    0.33682E+04    0.10759E+01    0.45752E-01   -0.37229E+02    0.11355E-06   -0.53315E-03   -0.11975E-05
   122    0.34013E+04    0.10819E+01    0.45049E-01   -0.37687E+02    0.11273E-06   -0.52590E-03   -0.11748E-05
   123    0.34346E+04    0.10875E+01    0.44342E-01   -0.38133E+02    0.11191E-06   -0.51877E-03   -0.11515E-05
   124    0.34680E+04    0.10926E+01    0.43631E-01   -0.38563E+02    0.11111E-06   -0.51175E-03   -0.11279E-05
   125    0.35014E+04    0.10972E+01    0.42917E-01   -0.38981E+02    0.11031E-06   -0.50484E-03   -0.11041E-05
   126    0.35350E+04    0.11014E+01    0.42199E-01   -0.39384E+02    0.10952E-06   -0.49804E-03   -0.10804E-05
   127    0.35685E+04    0.11050E+01    0.41481E-01   -0.39773E+02    0.10874E-06   -0.49136E-03   -0.10572E-05
   128    0.36021E+04    0.11082E+01    0.40761E-01   -0.40146E+02    0.10796E-06   -0.48479E-03   -0.10347E-05
   129    0.36358E+04    0.11109E+01    0.40041E-01   -0.40504E+02    0.10720E-06   -0.47833E-03   -0.10131E-05
   130    0.36695E+04    0.11129E+01    0.39323E-01   -0.40844E+02    0.10644E-06   -0.47197E-03   -0.99277E-06
   131    0.37032E+04    0.11146E+01    0.38605E-01   -0.41169E+02    0.10569E-06   -0.46573E-03   -0.97388E-06
   132    0.37370E+04    0.11157E+01    0.37890E-01   -0.41476E+02    0.10494E-06   -0.45960E-03   -0.95642E-06
   133    0.37708E+04    0.11163E+01    0.37178E-01   -0.41767E+02    0.10421E-06   -0.45357E-03   -0.94033E-06
   134    0.38046E+04    0.11164E+01    0.36469E-01   -0.42037E+02    0.10348E-06   -0.44764E-03   -0.92556E-06
   135    0.38384E+04    0.11160E+01    0.35763E-01   -0.42290E+02    0.10276E-06   -0.44182E-03   -0.91204E-06
   136    0.38720E+04    0.11151E+01    0.35062E-01   -0.42522E+02    0.10204E-06   -0.43610E-03   -0.89970E-06
   137    0.39057E+04    0.11136E+01    0.34365E-01   -0.42735E+02    0.10134E-06   -0.43048E-03   -0.88850E-06
   138    0.39393E+04    0.11117E+01    0.33674E-01   -0.42928E+02    0.10064E-06   -0.42495E-03   -0.87836E-06
   139    0.39727E+04    0.11094E+01    0.32988E-01   -0.43100E+02    0.99945E-07   -0.41952E-03   -0.86923E-06
   140    0.40062E+04    0.11064E+01    0.32308E-01   -0.43252E+02    0.99259E-07   -0.41419E-03   -0.86104E-06
   141    0.40395E+04    0.11030E+01    0.31636E-01   -0.43381E+02    0.98580E-07   -0.40894E-03   -0.85373E-06
   142    0.40727E+04    0.10991E+01    0.30970E-01   -0.43490E+02    0.97907E-07   -0.40379E-03   -0.84724E-06
   143    0.41059E+04    0.10948E+01    0.30312E-01   -0.43576E+02    0.97241E-07   -0.39872E-03   -0.84151E-06
   144    0.41389E+04    0.10900E+01    0.29663E-01   -0.43641E+02    0.96582E-07   -0.39374E-03   -0.83648E-06
   145    0.41718E+04    0.10848E+01    0.29022E-01   -0.43683E+02    0.95929E-07   -0.38885E-03   -0.83208E-06
   146    0.42047E+04    0.10790E+01    0.28391E-01   -0.43703E+02    0.95283E-07   -0.38404E-03   -0.82826E-06
   147    0.42373E+04    0.10729E+01    0.27769E-01   -0.43698E+02    0.94643E-07   -0.37931E-03   -0.82495E-06
   148    0.42697E+04    0.10664E+01    0.27158E-01   -0.43671E+02    0.94009E-07   -0.37466E-03   -0.82210E-06
   149    0.43021E+04    0.10594E+01    0.26557E-01   -0.43619E+02    0.93382E-07   -0.37009E-03   -0.81964E-06
   150    0.43341E+04    0.10520E+01    0.25968E-01   -0.43542E+02    0.92760E-07   -0.36559E-03   -0.81750E-06
   151    0.43660E+04    0.10443E+01    0.25391E-01   -0.43441E+02    0.92145E-07   -0.36117E-03   -0.81564E-06
   152    0.43976E+04    0.10361E+01    0.24826E-01   -0.43316E+02    0.91536E-07   -0.35682E-03   -0.81400E-06
   153    0.44291E+04    0.10276E+01    0.24272E-01   -0.43164E+02    0.90932E-07   -0.35255E-03   -0.81255E-06
   154    0.44603E+04    0.10188E+01    0.23731E-01   -0.42987E+02    0.90335E-07   -0.34835E-03   -0.81124E-06
   155    0.44913E+04    0.10096E+01    0.23202E-01   -0.42786E+02    0.89743E-07   -0.34421E-03   -0.81003E-06
   156    0.45219E+04    0.10002E+01    0.22685E-01   -0.42559E+02    0.89157E-07   -0.34015E-03   -0.80887E-06
   157    0.45524E+04    0.99046E+00    0.22181E-01   -0.42305E+02    0.88577E-07   -0.33615E-03   -0.80773E-06
   158    0.45826E+04    0.98051E+00    0.21689E-01   -0.42025E+02    0.88002E-07   -0.33222E-03   -0.80656E-06
   159    0.46125E+04    0.97020E+00    0.21210E-01   -0.41720E+02    0.87433E-07   -0.32835E-03   -0.80532E-06
   160    0.46422E+04    0.95968E+00    0.20743E-01   -0.41387E+02    0.86869E-07   -0.32455E-03   -0.80396E-06
   161    0.46715E+04    0.94903E+00    0.20289E-01   -0.41029E+02    0.86311E-07   -0.32080E-03   -0.80245E-06
