#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    63    0.31321E+04   -0.56539E+01   -0.25201E-05   -0.56539E+01    0.19273E+00   -0.44933E-07   -0.25201E-05   -0.44933E-07    0.47557E-10
    64    0.31438E+04   -0.59367E+01   -0.26297E-05   -0.59367E+01    0.20156E+00   -0.41257E-07   -0.26297E-05   -0.41257E-07    0.45731E-10
    65    0.31550E+04   -0.62296E+01   -0.27263E-05   -0.62296E+01    0.21061E+00   -0.38098E-07   -0.27263E-05   -0.38098E-07    0.43993E-10
    66    0.31659E+04   -0.65302E+01   -0.28110E-05   -0.65302E+01    0.21981E+00   -0.35732E-07   -0.28110E-05   -0.35732E-07    0.42338E-10
    67    0.31764E+04   -0.68360E+01   -0.28849E-05   -0.68360E+01    0.22915E+00   -0.34080E-07   -0.28849E-05   -0.34080E-07    0.40761E-10
    68    0.31868E+04   -0.71460E+01   -0.29487E-05   -0.71460E+01    0.23867E+00   -0.32973E-07   -0.29487E-05   -0.32973E-07    0.39257E-10
    69    0.31968E+04   -0.74591E+01   -0.30035E-05   -0.74591E+01    0.24833E+00   -0.32244E-07   -0.30035E-05   -0.32244E-07    0.37823E-10
    70    0.32066E+04   -0.77778E+01   -0.30502E-05   -0.77778E+01    0.25817E+00   -0.31724E-07   -0.30502E-05   -0.31724E-07    0.36455E-10
    71    0.32161E+04   -0.81048E+01   -0.30892E-05   -0.81048E+01    0.26817E+00   -0.31269E-07   -0.30892E-05   -0.31269E-07    0.35149E-10
    72    0.32254E+04   -0.84414E+01   -0.31197E-05   -0.84414E+01    0.27830E+00   -0.30826E-07   -0.31197E-05   -0.30826E-07    0.33900E-10
    73    0.32343E+04   -0.87879E+01   -0.31403E-05   -0.87879E+01    0.28853E+00   -0.30369E-07   -0.31403E-05   -0.30369E-07    0.32708E-10
    74    0.32430E+04   -0.91433E+01   -0.31496E-05   -0.91433E+01    0.29885E+00   -0.29870E-07   -0.31496E-05   -0.29870E-07    0.31567E-10
    75    0.32517E+04   -0.95056E+01   -0.31463E-05   -0.95056E+01    0.30927E+00   -0.29300E-07   -0.31463E-05   -0.29300E-07    0.30477E-10
    76    0.32603E+04   -0.98741E+01   -0.31296E-05   -0.98741E+01    0.31978E+00   -0.28635E-07   -0.31296E-05   -0.28635E-07    0.29433E-10
    77    0.32689E+04   -0.10249E+02   -0.31007E-05   -0.10249E+02    0.33039E+00   -0.27864E-07   -0.31007E-05   -0.27864E-07    0.28433E-10
    78    0.32775E+04   -0.10631E+02   -0.30614E-05   -0.10631E+02    0.34112E+00   -0.26977E-07   -0.30614E-05   -0.26977E-07    0.27476E-10
    79    0.32860E+04   -0.11018E+02   -0.30135E-05   -0.11018E+02    0.35192E+00   -0.25966E-07   -0.30135E-05   -0.25966E-07    0.26559E-10
    80    0.32946E+04   -0.11412E+02   -0.29587E-05   -0.11412E+02    0.36279E+00   -0.24823E-07   -0.29587E-05   -0.24823E-07    0.25680E-10
    81    0.33031E+04   -0.11812E+02   -0.28990E-05   -0.11812E+02    0.37368E+00   -0.23549E-07   -0.28990E-05   -0.23549E-07    0.24837E-10
    82    0.33116E+04   -0.12218E+02   -0.28368E-05   -0.12218E+02    0.38462E+00   -0.22195E-07   -0.28368E-05   -0.22195E-07    0.24029E-10
    83    0.33200E+04   -0.12629E+02   -0.27748E-05   -0.12629E+02    0.39558E+00   -0.20821E-07   -0.27748E-05   -0.20821E-07    0.23253E-10
    84    0.33285E+04   -0.13045E+02   -0.27154E-05   -0.13045E+02    0.40655E+00   -0.19488E-07   -0.27154E-05   -0.19488E-07    0.22510E-10
    85    0.33369E+04   -0.13465E+02   -0.26615E-05   -0.13465E+02    0.41752E+00   -0.18258E-07   -0.26615E-05   -0.18258E-07    0.21796E-10
    86    0.33452E+04   -0.13889E+02   -0.26147E-05   -0.13889E+02    0.42849E+00   -0.17179E-07   -0.26147E-05   -0.17179E-07    0.21110E-10
    87    0.33538E+04   -0.14317E+02   -0.25744E-05   -0.14317E+02    0.43943E+00   -0.16250E-07   -0.25744E-05   -0.16250E-07    0.20452E-10
    88    0.33621E+04   -0.14747E+02   -0.25388E-05   -0.14747E+02    0.45037E+00   -0.15459E-07   -0.25388E-05   -0.15459E-07    0.19819E-10
    89    0.33706E+04   -0.15183E+02   -0.25064E-05   -0.15183E+02    0.46128E+00   -0.14795E-07   -0.25064E-05   -0.14795E-07    0.19210E-10
    90    0.33792E+04   -0.15620E+02   -0.24756E-05   -0.15620E+02    0.47214E+00   -0.14244E-07   -0.24756E-05   -0.14244E-07    0.18623E-10
    91    0.33878E+04   -0.16060E+02   -0.24451E-05   -0.16060E+02    0.48293E+00   -0.13795E-07   -0.24451E-05   -0.13795E-07    0.18057E-10
    92    0.33966E+04   -0.16502E+02   -0.24146E-05   -0.16502E+02    0.49365E+00   -0.13439E-07   -0.24146E-05   -0.13439E-07    0.17512E-10
    93    0.34055E+04   -0.16946E+02   -0.23841E-05   -0.16946E+02    0.50429E+00   -0.13169E-07   -0.23841E-05   -0.13169E-07    0.16986E-10
    94    0.34144E+04   -0.17390E+02   -0.23537E-05   -0.17390E+02    0.51481E+00   -0.12977E-07   -0.23537E-05   -0.12977E-07    0.16480E-10
    95    0.34235E+04   -0.17837E+02   -0.23234E-05   -0.17837E+02    0.52523E+00   -0.12857E-07   -0.23234E-05   -0.12857E-07    0.15992E-10
    96    0.34325E+04   -0.18284E+02   -0.22932E-05   -0.18284E+02    0.53552E+00   -0.12800E-07   -0.22932E-05   -0.12800E-07    0.15522E-10
    97    0.34418E+04   -0.18732E+02   -0.22630E-05   -0.18732E+02    0.54568E+00   -0.12799E-07   -0.22630E-05   -0.12799E-07    0.15069E-10
    98    0.34513E+04   -0.19178E+02   -0.22330E-05   -0.19178E+02    0.55571E+00   -0.12846E-07   -0.22330E-05   -0.12846E-07    0.14633E-10
    99    0.34607E+04   -0.19625E+02   -0.22032E-05   -0.19625E+02    0.56556E+00   -0.12934E-07   -0.22032E-05   -0.12934E-07    0.14212E-10
   100    0.34704E+04   -0.20070E+02   -0.21734E-05   -0.20070E+02    0.57525E+00   -0.13056E-07   -0.21734E-05   -0.13056E-07    0.13808E-10
   101    0.34802E+04   -0.20514E+02   -0.21439E-05   -0.20514E+02    0.58483E+00   -0.13203E-07   -0.21439E-05   -0.13203E-07    0.13418E-10
   102    0.34904E+04   -0.20957E+02   -0.21146E-05   -0.20957E+02    0.59416E+00   -0.13369E-07   -0.21146E-05   -0.13369E-07    0.13042E-10
   103    0.35005E+04   -0.21399E+02   -0.20854E-05   -0.21399E+02    0.60332E+00   -0.13546E-07   -0.20854E-05   -0.13546E-07    0.12680E-10
   104    0.35107E+04   -0.21837E+02   -0.20565E-05   -0.21837E+02    0.61231E+00   -0.13726E-07   -0.20565E-05   -0.13726E-07    0.12331E-10
   105    0.35211E+04   -0.22273E+02   -0.20278E-05   -0.22273E+02    0.62106E+00   -0.13902E-07   -0.20278E-05   -0.13902E-07    0.11994E-10
   106    0.35317E+04   -0.22705E+02   -0.19994E-05   -0.22705E+02    0.62965E+00   -0.14066E-07   -0.19994E-05   -0.14066E-07    0.11669E-10
   107    0.35421E+04   -0.23134E+02   -0.19712E-05   -0.23134E+02    0.63793E+00   -0.14211E-07   -0.19712E-05   -0.14211E-07    0.11355E-10
   108    0.35529E+04   -0.23559E+02   -0.19434E-05   -0.23559E+02    0.64598E+00   -0.14329E-07   -0.19434E-05   -0.14329E-07    0.11052E-10
   109    0.35639E+04   -0.23980E+02   -0.19158E-05   -0.23980E+02    0.65372E+00   -0.14413E-07   -0.19158E-05   -0.14413E-07    0.10759E-10
   110    0.35749E+04   -0.24395E+02   -0.18886E-05   -0.24395E+02    0.66117E+00   -0.14455E-07   -0.18886E-05   -0.14455E-07    0.10475E-10
   111    0.35860E+04   -0.24805E+02   -0.18617E-05   -0.24805E+02    0.66841E+00   -0.14450E-07   -0.18617E-05   -0.14450E-07    0.10200E-10
   112    0.35973E+04   -0.25210E+02   -0.18350E-05   -0.25210E+02    0.67535E+00   -0.14399E-07   -0.18350E-05   -0.14399E-07    0.99335E-11
   113    0.36089E+04   -0.25608E+02   -0.18086E-05   -0.25608E+02    0.68200E+00   -0.14305E-07   -0.18086E-05   -0.14305E-07    0.96752E-11
   114    0.36205E+04   -0.26000E+02   -0.17823E-05   -0.26000E+02    0.68830E+00   -0.14172E-07   -0.17823E-05   -0.14172E-07    0.94250E-11
   115    0.36323E+04   -0.26384E+02   -0.17562E-05   -0.26384E+02    0.69440E+00   -0.14003E-07   -0.17562E-05   -0.14003E-07    0.91826E-11
   116    0.36442E+04   -0.26760E+02   -0.17301E-05   -0.26760E+02    0.70009E+00   -0.13802E-07   -0.17301E-05   -0.13802E-07    0.89478E-11
   117    0.36564E+04   -0.27128E+02   -0.17039E-05   -0.27128E+02    0.70543E+00   -0.13571E-07   -0.17039E-05   -0.13571E-07    0.87204E-11
   118    0.36688E+04   -0.27489E+02   -0.16777E-05   -0.27489E+02    0.71058E+00   -0.13314E-07   -0.16777E-05   -0.13314E-07    0.85002E-11
   119    0.36812E+04   -0.27839E+02   -0.16513E-05   -0.27839E+02    0.71540E+00   -0.13034E-07   -0.16513E-05   -0.13034E-07    0.82869E-11
   120    0.36938E+04   -0.28180E+02   -0.16247E-05   -0.28180E+02    0.71975E+00   -0.12735E-07   -0.16247E-05   -0.12735E-07    0.80803E-11
   121    0.37065E+04   -0.28511E+02   -0.15978E-05   -0.28511E+02    0.72393E+00   -0.12420E-07   -0.15978E-05   -0.12420E-07    0.78802E-11
   122    0.37193E+04   -0.28831E+02   -0.15706E-05   -0.28831E+02    0.72764E+00   -0.12093E-07   -0.15706E-05   -0.12093E-07    0.76863E-11
   123    0.37322E+04   -0.29141E+02   -0.15431E-05   -0.29141E+02    0.73097E+00   -0.11756E-07   -0.15431E-05   -0.11756E-07    0.74985E-11
   124    0.37452E+04   -0.29439E+02   -0.15151E-05   -0.29439E+02    0.73398E+00   -0.11412E-07   -0.15151E-05   -0.11412E-07    0.73164E-11
   125    0.37583E+04   -0.29725E+02   -0.14865E-05   -0.29725E+02    0.73663E+00   -0.11067E-07   -0.14865E-05   -0.11067E-07    0.71400E-11
   126    0.37715E+04   -0.29999E+02   -0.14574E-05   -0.29999E+02    0.73897E+00   -0.10721E-07   -0.14574E-05   -0.10721E-07    0.69689E-11
   127    0.37848E+04   -0.30261E+02   -0.14277E-05   -0.30261E+02    0.74087E+00   -0.10380E-07   -0.14277E-05   -0.10380E-07    0.68030E-11
   128    0.37982E+04   -0.30511E+02   -0.13973E-05   -0.30511E+02    0.74249E+00   -0.10046E-07   -0.13973E-05   -0.10046E-07    0.66419E-11
   129    0.38117E+04   -0.30746E+02   -0.13661E-05   -0.30746E+02    0.74367E+00   -0.97225E-08   -0.13661E-05   -0.97225E-08    0.64855E-11
   130    0.38254E+04   -0.30968E+02   -0.13342E-05   -0.30968E+02    0.74443E+00   -0.94129E-08   -0.13342E-05   -0.94129E-08    0.63336E-11
   131    0.38391E+04   -0.31176E+02   -0.13014E-05   -0.31176E+02    0.74491E+00   -0.91199E-08   -0.13014E-05   -0.91199E-08    0.61859E-11
   132    0.38529E+04   -0.31369E+02   -0.12678E-05   -0.31369E+02    0.74498E+00   -0.88434E-08   -0.12678E-05   -0.88434E-08    0.60424E-11
   133    0.38668E+04   -0.31549E+02   -0.12336E-05   -0.31549E+02    0.74471E+00   -0.85830E-08   -0.12336E-05   -0.85830E-08    0.59029E-11
