#    L    TT             EE             TE             PP             TP          
   133    0.38677E+04    0.10428E+01   -0.41877E+02    0.53437E+07   -0.11363E+05
   134    0.39029E+04    0.10423E+01   -0.42129E+02    0.53077E+07   -0.11226E+05
   135    0.39381E+04    0.10413E+01   -0.42361E+02    0.52719E+07   -0.11092E+05
   136    0.39730E+04    0.10398E+01   -0.42568E+02    0.52365E+07   -0.10960E+05
   137    0.40078E+04    0.10378E+01   -0.42754E+02    0.52015E+07   -0.10830E+05
   138    0.40425E+04    0.10352E+01   -0.42916E+02    0.51668E+07   -0.10702E+05
   139    0.40770E+04    0.10323E+01   -0.43055E+02    0.51324E+07   -0.10576E+05
   140    0.41114E+04    0.10288E+01   -0.43170E+02    0.50984E+07   -0.10453E+05
   141    0.41455E+04    0.10248E+01   -0.43260E+02    0.50647E+07   -0.10331E+05
   142    0.41796E+04    0.10204E+01   -0.43325E+02    0.50313E+07   -0.10211E+05
   143    0.42135E+04    0.10155E+01   -0.43366E+02    0.49983E+07   -0.10093E+05
   144    0.42471E+04    0.10102E+01   -0.43382E+02    0.49655E+07   -0.99763E+04
   145    0.42805E+04    0.10045E+01   -0.43372E+02    0.49331E+07   -0.98618E+04
   146    0.43139E+04    0.99825E+00   -0.43336E+02    0.49010E+07   -0.97492E+04
   147    0.43469E+04    0.99170E+00   -0.43273E+02    0.48692E+07   -0.96382E+04
   148    0.43796E+04    0.98468E+00   -0.43184E+02    0.48377E+07   -0.95290E+04
   149    0.44122E+04    0.97728E+00   -0.43067E+02    0.48065E+07   -0.94215E+04
   150    0.44444E+04    0.96957E+00   -0.42922E+02    0.47756E+07   -0.93155E+04
   151    0.44764E+04    0.96150E+00   -0.42750E+02    0.47449E+07   -0.92112E+04
   152    0.45080E+04    0.95299E+00   -0.42551E+02    0.47146E+07   -0.91084E+04
   153    0.45393E+04    0.94420E+00   -0.42322E+02    0.46846E+07   -0.90072E+04
   154    0.45704E+04    0.93514E+00   -0.42065E+02    0.46548E+07   -0.89075E+04
   155    0.46012E+04    0.92582E+00   -0.41780E+02    0.46253E+07   -0.88092E+04
   156    0.46314E+04    0.91625E+00   -0.41467E+02    0.45961E+07   -0.87125E+04
   157    0.46616E+04    0.90643E+00   -0.41125E+02    0.45672E+07   -0.86172E+04
   158    0.46913E+04    0.89645E+00   -0.40754E+02    0.45386E+07   -0.85234E+04
   159    0.47207E+04    0.88617E+00   -0.40354E+02    0.45102E+07   -0.84309E+04
   160    0.47497E+04    0.87574E+00   -0.39925E+02    0.44821E+07   -0.83398E+04
