#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   104    0.28070E+04   -0.26856E+02   -0.59518E-05   -0.26856E+02    0.83526E+00   -0.11323E-07   -0.59518E-05   -0.11323E-07    0.11226E-10
   105    0.28402E+04   -0.27495E+02   -0.58107E-05   -0.27495E+02    0.84782E+00   -0.11624E-07   -0.58107E-05   -0.11624E-07    0.10931E-10
   106    0.28736E+04   -0.28129E+02   -0.56737E-05   -0.28129E+02    0.86017E+00   -0.11920E-07   -0.56737E-05   -0.11920E-07    0.10647E-10
   107    0.29070E+04   -0.28759E+02   -0.55407E-05   -0.28759E+02    0.87215E+00   -0.12199E-07   -0.55407E-05   -0.12199E-07    0.10371E-10
   108    0.29407E+04   -0.29383E+02   -0.54114E-05   -0.29383E+02    0.88383E+00   -0.12448E-07   -0.54114E-05   -0.12448E-07    0.10105E-10
   109    0.29745E+04   -0.30002E+02   -0.52856E-05   -0.30002E+02    0.89515E+00   -0.12654E-07   -0.52856E-05   -0.12654E-07    0.98478E-11
   110    0.30085E+04   -0.30613E+02   -0.51631E-05   -0.30613E+02    0.90609E+00   -0.12804E-07   -0.51631E-05   -0.12804E-07    0.95983E-11
   111    0.30426E+04   -0.31218E+02   -0.50437E-05   -0.31218E+02    0.91674E+00   -0.12890E-07   -0.50437E-05   -0.12890E-07    0.93563E-11
   112    0.30768E+04   -0.31815E+02   -0.49273E-05   -0.31815E+02    0.92702E+00   -0.12912E-07   -0.49273E-05   -0.12912E-07    0.91216E-11
   113    0.31113E+04   -0.32405E+02   -0.48138E-05   -0.32405E+02    0.93693E+00   -0.12875E-07   -0.48138E-05   -0.12875E-07    0.88940E-11
   114    0.31458E+04   -0.32985E+02   -0.47033E-05   -0.32985E+02    0.94640E+00   -0.12784E-07   -0.47033E-05   -0.12784E-07    0.86732E-11
   115    0.31805E+04   -0.33555E+02   -0.45955E-05   -0.33555E+02    0.95558E+00   -0.12644E-07   -0.45955E-05   -0.12644E-07    0.84592E-11
   116    0.32152E+04   -0.34115E+02   -0.44906E-05   -0.34115E+02    0.96425E+00   -0.12459E-07   -0.44906E-05   -0.12459E-07    0.82518E-11
   117    0.32502E+04   -0.34664E+02   -0.43883E-05   -0.34664E+02    0.97249E+00   -0.12234E-07   -0.43883E-05   -0.12234E-07    0.80506E-11
   118    0.32853E+04   -0.35203E+02   -0.42888E-05   -0.35203E+02    0.98044E+00   -0.11974E-07   -0.42888E-05   -0.11974E-07    0.78556E-11
   119    0.33204E+04   -0.35729E+02   -0.41918E-05   -0.35729E+02    0.98796E+00   -0.11683E-07   -0.41918E-05   -0.11683E-07    0.76666E-11
   120    0.33557E+04   -0.36242E+02   -0.40974E-05   -0.36242E+02    0.99490E+00   -0.11366E-07   -0.40974E-05   -0.11366E-07    0.74834E-11
   121    0.33909E+04   -0.36742E+02   -0.40054E-05   -0.36742E+02    0.10016E+01   -0.11028E-07   -0.40054E-05   -0.11028E-07    0.73057E-11
   122    0.34261E+04   -0.37229E+02   -0.39159E-05   -0.37229E+02    0.10077E+01   -0.10674E-07   -0.39159E-05   -0.10674E-07    0.71335E-11
   123    0.34614E+04   -0.37702E+02   -0.38288E-05   -0.37702E+02    0.10132E+01   -0.10308E-07   -0.38288E-05   -0.10308E-07    0.69664E-11
   124    0.34967E+04   -0.38158E+02   -0.37440E-05   -0.38158E+02    0.10184E+01   -0.99341E-08   -0.37440E-05   -0.99341E-08    0.68044E-11
   125    0.35320E+04   -0.38599E+02   -0.36614E-05   -0.38599E+02    0.10231E+01   -0.95581E-08   -0.36614E-05   -0.95581E-08    0.66473E-11
   126    0.35674E+04   -0.39025E+02   -0.35810E-05   -0.39025E+02    0.10273E+01   -0.91844E-08   -0.35810E-05   -0.91844E-08    0.64948E-11
   127    0.36027E+04   -0.39434E+02   -0.35028E-05   -0.39434E+02    0.10310E+01   -0.88174E-08   -0.35028E-05   -0.88174E-08    0.63467E-11
   128    0.36379E+04   -0.39827E+02   -0.34266E-05   -0.39827E+02    0.10343E+01   -0.84621E-08   -0.34266E-05   -0.84621E-08    0.62030E-11
   129    0.36732E+04   -0.40201E+02   -0.33525E-05   -0.40201E+02    0.10370E+01   -0.81230E-08   -0.33525E-05   -0.81230E-08    0.60633E-11
   130    0.37084E+04   -0.40557E+02   -0.32803E-05   -0.40557E+02    0.10391E+01   -0.78049E-08   -0.32803E-05   -0.78049E-08    0.59276E-11
   131    0.37436E+04   -0.40895E+02   -0.32101E-05   -0.40895E+02    0.10408E+01   -0.75114E-08   -0.32101E-05   -0.75114E-08    0.57956E-11
   132    0.37788E+04   -0.41213E+02   -0.31417E-05   -0.41213E+02    0.10420E+01   -0.72423E-08   -0.31417E-05   -0.72423E-08    0.56672E-11
   133    0.38139E+04   -0.41513E+02   -0.30751E-05   -0.41513E+02    0.10427E+01   -0.69964E-08   -0.30751E-05   -0.69964E-08    0.55423E-11
