#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    87    0.82706E+04   -0.14562E+02   -0.69921E-04   -0.14562E+02    0.56280E+00   -0.13964E-07   -0.69921E-04   -0.13964E-07    0.39774E-11
    88    0.81852E+04   -0.15166E+02   -0.68255E-04   -0.15166E+02    0.57757E+00   -0.13938E-07   -0.68255E-04   -0.13938E-07    0.38606E-11
    89    0.81028E+04   -0.15778E+02   -0.66638E-04   -0.15778E+02    0.59237E+00   -0.13830E-07   -0.66638E-04   -0.13830E-07    0.37480E-11
    90    0.80233E+04   -0.16397E+02   -0.65069E-04   -0.16397E+02    0.60714E+00   -0.13676E-07   -0.65069E-04   -0.13676E-07    0.36395E-11
    91    0.79464E+04   -0.17020E+02   -0.63544E-04   -0.17020E+02    0.62189E+00   -0.13506E-07   -0.63544E-04   -0.13506E-07    0.35347E-11
    92    0.78722E+04   -0.17648E+02   -0.62064E-04   -0.17648E+02    0.63660E+00   -0.13328E-07   -0.62064E-04   -0.13328E-07    0.34336E-11
    93    0.78007E+04   -0.18280E+02   -0.60626E-04   -0.18280E+02    0.65126E+00   -0.13142E-07   -0.60626E-04   -0.13142E-07    0.33360E-11
    94    0.77317E+04   -0.18914E+02   -0.59229E-04   -0.18914E+02    0.66583E+00   -0.12950E-07   -0.59229E-04   -0.12950E-07    0.32418E-11
    95    0.76652E+04   -0.19553E+02   -0.57873E-04   -0.19553E+02    0.68032E+00   -0.12752E-07   -0.57873E-04   -0.12752E-07    0.31509E-11
    96    0.76009E+04   -0.20194E+02   -0.56555E-04   -0.20194E+02    0.69471E+00   -0.12548E-07   -0.56555E-04   -0.12548E-07    0.30633E-11
    97    0.75392E+04   -0.20837E+02   -0.55276E-04   -0.20837E+02    0.70898E+00   -0.12341E-07   -0.55276E-04   -0.12341E-07    0.29787E-11
    98    0.74799E+04   -0.21479E+02   -0.54034E-04   -0.21479E+02    0.72312E+00   -0.12131E-07   -0.54034E-04   -0.12131E-07    0.28971E-11
    99    0.74227E+04   -0.22125E+02   -0.52827E-04   -0.22125E+02    0.73711E+00   -0.11918E-07   -0.52827E-04   -0.11918E-07    0.28185E-11
   100    0.73677E+04   -0.22768E+02   -0.51655E-04   -0.22768E+02    0.75094E+00   -0.11704E-07   -0.51655E-04   -0.11704E-07    0.27426E-11
   101    0.73149E+04   -0.23413E+02   -0.50516E-04   -0.23413E+02    0.76467E+00   -0.11490E-07   -0.50516E-04   -0.11490E-07    0.26693E-11
   102    0.72645E+04   -0.24057E+02   -0.49410E-04   -0.24057E+02    0.77815E+00   -0.11276E-07   -0.49410E-04   -0.11276E-07    0.25987E-11
   103    0.72158E+04   -0.24700E+02   -0.48335E-04   -0.24700E+02    0.79146E+00   -0.11064E-07   -0.48335E-04   -0.11064E-07    0.25304E-11
   104    0.71691E+04   -0.25340E+02   -0.47289E-04   -0.25340E+02    0.80459E+00   -0.10854E-07   -0.47289E-04   -0.10854E-07    0.24645E-11
   105    0.71243E+04   -0.25978E+02   -0.46272E-04   -0.25978E+02    0.81747E+00   -0.10646E-07   -0.46272E-04   -0.10646E-07    0.24009E-11
   106    0.70814E+04   -0.26614E+02   -0.45283E-04   -0.26614E+02    0.83018E+00   -0.10443E-07   -0.45283E-04   -0.10443E-07    0.23394E-11
   107    0.70400E+04   -0.27245E+02   -0.44321E-04   -0.27245E+02    0.84257E+00   -0.10245E-07   -0.44321E-04   -0.10245E-07    0.22799E-11
   108    0.70005E+04   -0.27873E+02   -0.43384E-04   -0.27873E+02    0.85471E+00   -0.10053E-07   -0.43384E-04   -0.10053E-07    0.22223E-11
   109    0.69627E+04   -0.28496E+02   -0.42471E-04   -0.28496E+02    0.86653E+00   -0.98675E-08   -0.42471E-04   -0.98675E-08    0.21665E-11
   110    0.69264E+04   -0.29113E+02   -0.41581E-04   -0.29113E+02    0.87803E+00   -0.96896E-08   -0.41581E-04   -0.96896E-08    0.21124E-11
   111    0.68917E+04   -0.29725E+02   -0.40713E-04   -0.29725E+02    0.88928E+00   -0.95200E-08   -0.40713E-04   -0.95200E-08    0.20598E-11
   112    0.68584E+04   -0.30331E+02   -0.39867E-04   -0.30331E+02    0.90021E+00   -0.93586E-08   -0.39867E-04   -0.93586E-08    0.20089E-11
   113    0.68267E+04   -0.30930E+02   -0.39041E-04   -0.30930E+02    0.91082E+00   -0.92049E-08   -0.39041E-04   -0.92049E-08    0.19594E-11
   114    0.67964E+04   -0.31521E+02   -0.38236E-04   -0.31521E+02    0.92104E+00   -0.90585E-08   -0.38236E-04   -0.90585E-08    0.19114E-11
   115    0.67676E+04   -0.32104E+02   -0.37451E-04   -0.32104E+02    0.93101E+00   -0.89191E-08   -0.37451E-04   -0.89191E-08    0.18648E-11
   116    0.67400E+04   -0.32679E+02   -0.36686E-04   -0.32679E+02    0.94052E+00   -0.87862E-08   -0.36686E-04   -0.87862E-08    0.18197E-11
