#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1410   0.775466E+03  -0.498416E+02   0.252860E-05   0.169798E-15   0.175599E-08  -0.498416E+02   0.133399E+02  -0.133813E-06   0.252008E-18  -0.134968E-11   0.252860E-05  -0.133813E-06   0.151012E-08   0.362860E-06   0.551181E-08   0.169798E-15   0.252008E-18   0.362860E-06   0.404049E-02   0.396327E-04   0.175599E-08  -0.134968E-11   0.551181E-08   0.396327E-04   0.860570E-06
  1411   0.776018E+03  -0.492701E+02   0.252472E-05   0.178985E-15   0.175470E-08  -0.492701E+02   0.131815E+02  -0.131490E-06   0.265643E-18  -0.135725E-11   0.252472E-05  -0.131490E-06   0.150795E-08   0.362511E-06   0.550639E-08   0.178985E-15   0.265643E-18   0.362511E-06   0.403948E-02   0.396221E-04   0.175470E-08  -0.135725E-11   0.550639E-08   0.396221E-04   0.860302E-06
  1412   0.776526E+03  -0.486899E+02   0.252075E-05   0.186930E-15   0.175341E-08  -0.486899E+02   0.130256E+02  -0.129163E-06   0.277434E-18  -0.136468E-11   0.252075E-05  -0.129163E-06   0.150578E-08   0.362162E-06   0.550098E-08   0.186930E-15   0.277434E-18   0.362162E-06   0.403846E-02   0.396115E-04   0.175341E-08  -0.136468E-11   0.550098E-08   0.396115E-04   0.860036E-06
  1413   0.776983E+03  -0.481010E+02   0.251669E-05   0.193676E-15   0.175211E-08  -0.481010E+02   0.128723E+02  -0.126830E-06   0.287447E-18  -0.137196E-11   0.251669E-05  -0.126830E-06   0.150362E-08   0.361813E-06   0.549558E-08   0.193676E-15   0.287447E-18   0.361813E-06   0.403745E-02   0.396010E-04   0.175211E-08  -0.137196E-11   0.549558E-08   0.396010E-04   0.859769E-06
  1414   0.777396E+03  -0.475040E+02   0.251253E-05   0.199267E-15   0.175080E-08  -0.475040E+02   0.127215E+02  -0.124493E-06   0.295745E-18  -0.137909E-11   0.251253E-05  -0.124493E-06   0.150146E-08   0.361465E-06   0.549019E-08   0.199267E-15   0.295745E-18   0.361465E-06   0.403644E-02   0.395904E-04   0.175080E-08  -0.137909E-11   0.549019E-08   0.395904E-04   0.859503E-06
  1415   0.777758E+03  -0.468989E+02   0.250829E-05   0.203747E-15   0.174948E-08  -0.468989E+02   0.125734E+02  -0.122152E-06   0.302395E-18  -0.138607E-11   0.250829E-05  -0.122152E-06   0.149931E-08   0.361118E-06   0.548481E-08   0.203747E-15   0.302395E-18   0.361118E-06   0.403544E-02   0.395798E-04   0.174948E-08  -0.138607E-11   0.548481E-08   0.395798E-04   0.859236E-06
  1416   0.778076E+03  -0.462861E+02   0.250396E-05   0.207160E-15   0.174815E-08  -0.462861E+02   0.124279E+02  -0.119807E-06   0.307460E-18  -0.139291E-11   0.250396E-05  -0.119807E-06   0.149716E-08   0.360771E-06   0.547943E-08   0.207160E-15   0.307460E-18   0.360771E-06   0.403443E-02   0.395693E-04   0.174815E-08  -0.139291E-11   0.547943E-08   0.395693E-04   0.858970E-06
  1417   0.778343E+03  -0.456658E+02   0.249953E-05   0.209549E-15   0.174682E-08  -0.456658E+02   0.122852E+02  -0.117458E-06   0.311006E-18  -0.139961E-11   0.249953E-05  -0.117458E-06   0.149501E-08   0.360424E-06   0.547407E-08   0.209549E-15   0.311006E-18   0.360424E-06   0.403342E-02   0.395587E-04   0.174682E-08  -0.139961E-11   0.547407E-08   0.395587E-04   0.858704E-06
  1418   0.778567E+03  -0.450384E+02   0.249503E-05   0.210958E-15   0.174548E-08  -0.450384E+02   0.121453E+02  -0.115106E-06   0.313097E-18  -0.140616E-11   0.249503E-05  -0.115106E-06   0.149287E-08   0.360079E-06   0.546871E-08   0.210958E-15   0.313097E-18   0.360079E-06   0.403241E-02   0.395482E-04   0.174548E-08  -0.140616E-11   0.546871E-08   0.395482E-04   0.858439E-06
  1419   0.778741E+03  -0.444039E+02   0.249043E-05   0.211431E-15   0.174413E-08  -0.444039E+02   0.120082E+02  -0.112751E-06   0.313799E-18  -0.141257E-11   0.249043E-05  -0.112751E-06   0.149074E-08   0.359733E-06   0.546336E-08   0.211431E-15   0.313799E-18   0.359733E-06   0.403140E-02   0.395376E-04   0.174413E-08  -0.141257E-11   0.546336E-08   0.395376E-04   0.858174E-06
  1420   0.778864E+03  -0.437628E+02   0.248574E-05   0.211011E-15   0.174277E-08  -0.437628E+02   0.118739E+02  -0.110394E-06   0.313175E-18  -0.141884E-11   0.248574E-05  -0.110394E-06   0.148860E-08   0.359389E-06   0.545803E-08   0.211011E-15   0.313175E-18   0.359389E-06   0.403040E-02   0.395271E-04   0.174277E-08  -0.141884E-11   0.545803E-08   0.395271E-04   0.857908E-06
  1421   0.778936E+03  -0.431152E+02   0.248097E-05   0.209742E-15   0.174140E-08  -0.431152E+02   0.117426E+02  -0.108033E-06   0.311292E-18  -0.142498E-11   0.248097E-05  -0.108033E-06   0.148647E-08   0.359044E-06   0.545269E-08   0.209742E-15   0.311292E-18   0.359044E-06   0.402939E-02   0.395166E-04   0.174140E-08  -0.142498E-11   0.545269E-08   0.395166E-04   0.857643E-06
  1422   0.778959E+03  -0.424614E+02   0.247612E-05   0.207668E-15   0.174003E-08  -0.424614E+02   0.116142E+02  -0.105671E-06   0.308213E-18  -0.143097E-11   0.247612E-05  -0.105671E-06   0.148435E-08   0.358701E-06   0.544737E-08   0.207668E-15   0.308213E-18   0.358701E-06   0.402839E-02   0.395061E-04   0.174003E-08  -0.143097E-11   0.544737E-08   0.395061E-04   0.857379E-06
  1423   0.778939E+03  -0.418017E+02   0.247118E-05   0.204832E-15   0.173865E-08  -0.418017E+02   0.114887E+02  -0.103307E-06   0.304004E-18  -0.143683E-11   0.247118E-05  -0.103307E-06   0.148223E-08   0.358358E-06   0.544206E-08   0.204832E-15   0.304004E-18   0.358358E-06   0.402738E-02   0.394956E-04   0.173865E-08  -0.143683E-11   0.544206E-08   0.394956E-04   0.857114E-06
  1424   0.778861E+03  -0.411362E+02   0.246615E-05   0.201278E-15   0.173726E-08  -0.411362E+02   0.113663E+02  -0.100941E-06   0.298730E-18  -0.144255E-11   0.246615E-05  -0.100941E-06   0.148012E-08   0.358015E-06   0.543675E-08   0.201278E-15   0.298730E-18   0.358015E-06   0.402638E-02   0.394851E-04   0.173726E-08  -0.144255E-11   0.543675E-08   0.394851E-04   0.856850E-06
  1425   0.778734E+03  -0.404653E+02   0.246105E-05   0.197050E-15   0.173586E-08  -0.404653E+02   0.112469E+02  -0.985736E-07   0.292454E-18  -0.144813E-11   0.246105E-05  -0.985736E-07   0.147801E-08   0.357673E-06   0.543146E-08   0.197050E-15   0.292454E-18   0.357673E-06   0.402538E-02   0.394746E-04   0.173586E-08  -0.144813E-11   0.543146E-08   0.394746E-04   0.856586E-06
  1426   0.778557E+03  -0.397892E+02   0.245585E-05   0.192191E-15   0.173446E-08  -0.397892E+02   0.111306E+02  -0.962054E-07   0.285243E-18  -0.145359E-11   0.245585E-05  -0.962054E-07   0.147590E-08   0.357332E-06   0.542617E-08   0.192191E-15   0.285243E-18   0.357332E-06   0.402437E-02   0.394641E-04   0.173446E-08  -0.145359E-11   0.542617E-08   0.394641E-04   0.856322E-06
  1427   0.778323E+03  -0.391082E+02   0.245058E-05   0.186746E-15   0.173304E-08  -0.391082E+02   0.110173E+02  -0.938364E-07   0.277161E-18  -0.145891E-11   0.245058E-05  -0.938364E-07   0.147380E-08   0.356991E-06   0.542089E-08   0.186746E-15   0.277161E-18   0.356991E-06   0.402337E-02   0.394536E-04   0.173304E-08  -0.145891E-11   0.542089E-08   0.394536E-04   0.856058E-06
  1428   0.778040E+03  -0.384225E+02   0.244523E-05   0.180757E-15   0.173162E-08  -0.384225E+02   0.109072E+02  -0.914670E-07   0.268273E-18  -0.146410E-11   0.244523E-05  -0.914670E-07   0.147170E-08   0.356651E-06   0.541562E-08   0.180757E-15   0.268273E-18   0.356651E-06   0.402237E-02   0.394431E-04   0.173162E-08  -0.146410E-11   0.541562E-08   0.394431E-04   0.855795E-06
  1429   0.777708E+03  -0.377325E+02   0.243979E-05   0.174269E-15   0.173020E-08  -0.377325E+02   0.108001E+02  -0.890974E-07   0.258643E-18  -0.146915E-11   0.243979E-05  -0.890974E-07   0.146960E-08   0.356311E-06   0.541035E-08   0.174269E-15   0.258643E-18   0.356311E-06   0.402137E-02   0.394326E-04   0.173020E-08  -0.146915E-11   0.541035E-08   0.394326E-04   0.855531E-06
  1430   0.777326E+03  -0.370384E+02   0.243428E-05   0.167325E-15   0.172876E-08  -0.370384E+02   0.106963E+02  -0.867280E-07   0.248337E-18  -0.147408E-11   0.243428E-05  -0.867280E-07   0.146751E-08   0.355971E-06   0.540510E-08   0.167325E-15   0.248337E-18   0.355971E-06   0.402037E-02   0.394222E-04   0.172876E-08  -0.147408E-11   0.540510E-08   0.394222E-04   0.855268E-06
  1431   0.776889E+03  -0.363405E+02   0.242868E-05   0.159969E-15   0.172732E-08  -0.363405E+02   0.105957E+02  -0.843590E-07   0.237419E-18  -0.147889E-11   0.242868E-05  -0.843590E-07   0.146543E-08   0.355633E-06   0.539985E-08   0.159969E-15   0.237419E-18   0.355633E-06   0.401937E-02   0.394117E-04   0.172732E-08  -0.147889E-11   0.539985E-08   0.394117E-04   0.855006E-06
  1432   0.776402E+03  -0.356390E+02   0.242301E-05   0.152244E-15   0.172588E-08  -0.356390E+02   0.104984E+02  -0.819906E-07   0.225954E-18  -0.148356E-11   0.242301E-05  -0.819906E-07   0.146335E-08   0.355294E-06   0.539461E-08   0.152244E-15   0.225954E-18   0.355294E-06   0.401837E-02   0.394013E-04   0.172588E-08  -0.148356E-11   0.539461E-08   0.394013E-04   0.854743E-06
  1433   0.775859E+03  -0.349342E+02   0.241725E-05   0.144195E-15   0.172442E-08  -0.349342E+02   0.104043E+02  -0.796233E-07   0.214007E-18  -0.148811E-11   0.241725E-05  -0.796233E-07   0.146127E-08   0.354957E-06   0.538938E-08   0.144195E-15   0.214007E-18   0.354957E-06   0.401737E-02   0.393908E-04   0.172442E-08  -0.148811E-11   0.538938E-08   0.393908E-04   0.854481E-06
  1434   0.775268E+03  -0.342264E+02   0.241142E-05   0.135864E-15   0.172296E-08  -0.342264E+02   0.103134E+02  -0.772572E-07   0.201643E-18  -0.149254E-11   0.241142E-05  -0.772572E-07   0.145920E-08   0.354619E-06   0.538416E-08   0.135864E-15   0.201643E-18   0.354619E-06   0.401637E-02   0.393804E-04   0.172296E-08  -0.149254E-11   0.538416E-08   0.393804E-04   0.854218E-06
  1435   0.774621E+03  -0.335159E+02   0.240551E-05   0.127296E-15   0.172149E-08  -0.335159E+02   0.102258E+02  -0.748927E-07   0.188927E-18  -0.149684E-11   0.240551E-05  -0.748927E-07   0.145713E-08   0.354283E-06   0.537895E-08   0.127296E-15   0.188927E-18   0.354283E-06   0.401538E-02   0.393700E-04   0.172149E-08  -0.149684E-11   0.537895E-08   0.393700E-04   0.853956E-06
  1436   0.773926E+03  -0.328030E+02   0.239953E-05   0.118535E-15   0.172002E-08  -0.328030E+02   0.101415E+02  -0.725300E-07   0.175923E-18  -0.150102E-11   0.239953E-05  -0.725300E-07   0.145506E-08   0.353946E-06   0.537374E-08   0.118535E-15   0.175923E-18   0.353946E-06   0.401438E-02   0.393596E-04   0.172002E-08  -0.150102E-11   0.537374E-08   0.393596E-04   0.853694E-06
  1437   0.773175E+03  -0.320879E+02   0.239347E-05   0.109623E-15   0.171853E-08  -0.320879E+02   0.100605E+02  -0.701695E-07   0.162697E-18  -0.150508E-11   0.239347E-05  -0.701695E-07   0.145300E-08   0.353611E-06   0.536855E-08   0.109623E-15   0.162697E-18   0.353611E-06   0.401338E-02   0.393492E-04   0.171853E-08  -0.150508E-11   0.536855E-08   0.393492E-04   0.853433E-06
  1438   0.772369E+03  -0.313710E+02   0.238734E-05   0.100606E-15   0.171704E-08  -0.313710E+02   0.998293E+01  -0.678114E-07   0.149313E-18  -0.150902E-11   0.238734E-05  -0.678114E-07   0.145095E-08   0.353276E-06   0.536336E-08   0.100606E-15   0.149313E-18   0.353276E-06   0.401239E-02   0.393388E-04   0.171704E-08  -0.150902E-11   0.536336E-08   0.393388E-04   0.853171E-06
  1439   0.771515E+03  -0.306525E+02   0.238113E-05   0.915252E-16   0.171555E-08  -0.306525E+02   0.990871E+01  -0.654560E-07   0.135836E-18  -0.151284E-11   0.238113E-05  -0.654560E-07   0.144889E-08   0.352941E-06   0.535818E-08   0.915252E-16   0.135836E-18   0.352941E-06   0.401139E-02   0.393284E-04   0.171555E-08  -0.151284E-11   0.535818E-08   0.393284E-04   0.852910E-06
  1440   0.770614E+03  -0.299326E+02   0.237485E-05   0.824258E-16   0.171405E-08  -0.299326E+02   0.983780E+01  -0.631036E-07   0.122331E-18  -0.151655E-11   0.237485E-05  -0.631036E-07   0.144684E-08   0.352607E-06   0.535301E-08   0.824258E-16   0.122331E-18   0.352607E-06   0.401040E-02   0.393180E-04   0.171405E-08  -0.151655E-11   0.535301E-08   0.393180E-04   0.852649E-06
  1441   0.769657E+03  -0.292117E+02   0.236849E-05   0.733511E-16   0.171254E-08  -0.292117E+02   0.977026E+01  -0.607545E-07   0.108862E-18  -0.152013E-11   0.236849E-05  -0.607545E-07   0.144480E-08   0.352274E-06   0.534784E-08   0.733511E-16   0.108862E-18   0.352274E-06   0.400941E-02   0.393076E-04   0.171254E-08  -0.152013E-11   0.534784E-08   0.393076E-04   0.852388E-06
  1442   0.768646E+03  -0.284900E+02   0.236206E-05   0.643449E-16   0.171102E-08  -0.284900E+02   0.970608E+01  -0.584090E-07   0.954953E-19  -0.152360E-11   0.236206E-05  -0.584090E-07   0.144276E-08   0.351940E-06   0.534269E-08   0.643449E-16   0.954953E-19   0.351940E-06   0.400841E-02   0.392972E-04   0.171102E-08  -0.152360E-11   0.534269E-08   0.392972E-04   0.852128E-06
  1443   0.767579E+03  -0.277678E+02   0.235556E-05   0.554508E-16   0.170950E-08  -0.277678E+02   0.964526E+01  -0.560673E-07   0.822947E-19  -0.152696E-11   0.235556E-05  -0.560673E-07   0.144072E-08   0.351608E-06   0.533754E-08   0.554508E-16   0.822947E-19   0.351608E-06   0.400742E-02   0.392868E-04   0.170950E-08  -0.152696E-11   0.533754E-08   0.392868E-04   0.851867E-06
  1444   0.766466E+03  -0.270455E+02   0.234899E-05   0.467124E-16   0.170797E-08  -0.270455E+02   0.958785E+01  -0.537298E-07   0.693254E-19  -0.153021E-11   0.234899E-05  -0.537298E-07   0.143869E-08   0.351276E-06   0.533240E-08   0.467124E-16   0.693254E-19   0.351276E-06   0.400643E-02   0.392765E-04   0.170797E-08  -0.153021E-11   0.533240E-08   0.392765E-04   0.851607E-06
  1445   0.765299E+03  -0.263232E+02   0.234235E-05   0.381736E-16   0.170644E-08  -0.263232E+02   0.953384E+01  -0.513967E-07   0.566522E-19  -0.153334E-11   0.234235E-05  -0.513967E-07   0.143666E-08   0.350944E-06   0.532727E-08   0.381736E-16   0.566522E-19   0.350944E-06   0.400544E-02   0.392661E-04   0.170644E-08  -0.153334E-11   0.532727E-08   0.392661E-04   0.851347E-06
  1446   0.764077E+03  -0.256011E+02   0.233564E-05   0.298779E-16   0.170490E-08  -0.256011E+02   0.948324E+01  -0.490683E-07   0.443398E-19  -0.153636E-11   0.233564E-05  -0.490683E-07   0.143464E-08   0.350613E-06   0.532215E-08   0.298779E-16   0.443398E-19   0.350613E-06   0.400445E-02   0.392558E-04   0.170490E-08  -0.153636E-11   0.532215E-08   0.392558E-04   0.851088E-06
  1447   0.762808E+03  -0.248797E+02   0.232886E-05   0.218691E-16   0.170335E-08  -0.248797E+02   0.943602E+01  -0.467449E-07   0.324532E-19  -0.153928E-11   0.232886E-05  -0.467449E-07   0.143262E-08   0.350283E-06   0.531703E-08   0.218691E-16   0.324532E-19   0.350283E-06   0.400346E-02   0.392454E-04   0.170335E-08  -0.153928E-11   0.531703E-08   0.392454E-04   0.850828E-06
  1448   0.761485E+03  -0.241592E+02   0.232201E-05   0.141908E-16   0.170180E-08  -0.241592E+02   0.939217E+01  -0.444269E-07   0.210572E-19  -0.154208E-11   0.232201E-05  -0.444269E-07   0.143060E-08   0.349953E-06   0.531192E-08   0.141908E-16   0.210572E-19   0.349953E-06   0.400247E-02   0.392351E-04   0.170180E-08  -0.154208E-11   0.531192E-08   0.392351E-04   0.850569E-06
  1449   0.760109E+03  -0.234399E+02   0.231510E-05   0.688672E-17   0.170024E-08  -0.234399E+02   0.935177E+01  -0.421144E-07   0.102166E-19  -0.154478E-11   0.231510E-05  -0.421144E-07   0.142859E-08   0.349624E-06   0.530683E-08   0.688672E-17   0.102166E-19   0.349624E-06   0.400148E-02   0.392248E-04   0.170024E-08  -0.154478E-11   0.530683E-08   0.392248E-04   0.850309E-06
  1450   0.758686E+03  -0.227221E+02   0.230811E-05   0.571819E-21   0.169868E-08  -0.227221E+02   0.931472E+01  -0.398078E-07  -0.369512E-23  -0.154737E-11   0.230811E-05  -0.398078E-07   0.142658E-08   0.349295E-06   0.530174E-08   0.571819E-21  -0.369512E-23   0.349295E-06   0.400049E-02   0.392144E-04   0.169868E-08  -0.154737E-11   0.530174E-08   0.392144E-04   0.850050E-06
  1451   0.757217E+03  -0.220061E+02   0.230106E-05  -0.643321E-17   0.169711E-08  -0.220061E+02   0.928110E+01  -0.375073E-07  -0.955262E-20  -0.154986E-11   0.230106E-05  -0.375073E-07   0.142457E-08   0.348966E-06   0.529665E-08  -0.643321E-17  -0.955262E-20   0.348966E-06   0.399950E-02   0.392041E-04   0.169711E-08  -0.154986E-11   0.529665E-08   0.392041E-04   0.849792E-06
  1452   0.755695E+03  -0.212921E+02   0.229395E-05  -0.124171E-16   0.169554E-08  -0.212921E+02   0.925082E+01  -0.352132E-07  -0.184338E-19  -0.155224E-11   0.229395E-05  -0.352132E-07   0.142257E-08   0.348638E-06   0.529158E-08  -0.124171E-16  -0.184338E-19   0.348638E-06   0.399851E-02   0.391938E-04   0.169554E-08  -0.155224E-11   0.529158E-08   0.391938E-04   0.849533E-06
  1453   0.754119E+03  -0.205804E+02   0.228677E-05  -0.179628E-16   0.169396E-08  -0.205804E+02   0.922394E+01  -0.329256E-07  -0.266647E-19  -0.155452E-11   0.228677E-05  -0.329256E-07   0.142057E-08   0.348311E-06   0.528651E-08  -0.179628E-16  -0.266647E-19   0.348311E-06   0.399753E-02   0.391835E-04   0.169396E-08  -0.155452E-11   0.528651E-08   0.391835E-04   0.849275E-06
  1454   0.752497E+03  -0.198714E+02   0.227953E-05  -0.230820E-16   0.169237E-08  -0.198714E+02   0.920048E+01  -0.306447E-07  -0.342625E-19  -0.155669E-11   0.227953E-05  -0.306447E-07   0.141858E-08   0.347984E-06   0.528145E-08  -0.230820E-16  -0.342625E-19   0.347984E-06   0.399654E-02   0.391732E-04   0.169237E-08  -0.155669E-11   0.528145E-08   0.391732E-04   0.849016E-06
  1455   0.750828E+03  -0.191651E+02   0.227222E-05  -0.277864E-16   0.169078E-08  -0.191651E+02   0.918034E+01  -0.283708E-07  -0.412448E-19  -0.155877E-11   0.227222E-05  -0.283708E-07   0.141659E-08   0.347658E-06   0.527640E-08  -0.277864E-16  -0.412448E-19   0.347658E-06   0.399556E-02   0.391629E-04   0.169078E-08  -0.155877E-11   0.527640E-08   0.391629E-04   0.848759E-06
  1456   0.749114E+03  -0.184618E+02   0.226485E-05  -0.320878E-16   0.168918E-08  -0.184618E+02   0.916360E+01  -0.261040E-07  -0.476288E-19  -0.156074E-11   0.226485E-05  -0.261040E-07   0.141461E-08   0.347332E-06   0.527136E-08  -0.320878E-16  -0.476288E-19   0.347332E-06   0.399457E-02   0.391526E-04   0.168918E-08  -0.156074E-11   0.527136E-08   0.391526E-04   0.848501E-06
  1457   0.747354E+03  -0.177618E+02   0.225742E-05  -0.359978E-16   0.168758E-08  -0.177618E+02   0.915025E+01  -0.238445E-07  -0.534320E-19  -0.156262E-11   0.225742E-05  -0.238445E-07   0.141263E-08   0.347006E-06   0.526632E-08  -0.359978E-16  -0.534320E-19   0.347006E-06   0.399359E-02   0.391424E-04   0.168758E-08  -0.156262E-11   0.526632E-08   0.391424E-04   0.848243E-06
  1458   0.745541E+03  -0.170653E+02   0.224993E-05  -0.395281E-16   0.168597E-08  -0.170653E+02   0.914014E+01  -0.215925E-07  -0.586716E-19  -0.156439E-11   0.224993E-05  -0.215925E-07   0.141065E-08   0.346681E-06   0.526129E-08  -0.395281E-16  -0.586716E-19   0.346681E-06   0.399260E-02   0.391321E-04   0.168597E-08  -0.156439E-11   0.526129E-08   0.391321E-04   0.847986E-06
  1459   0.743681E+03  -0.163724E+02   0.224239E-05  -0.426905E-16   0.168435E-08  -0.163724E+02   0.913341E+01  -0.193481E-07  -0.633652E-19  -0.156607E-11   0.224239E-05  -0.193481E-07   0.140867E-08   0.346357E-06   0.525627E-08  -0.426905E-16  -0.633652E-19   0.346357E-06   0.399162E-02   0.391218E-04   0.168435E-08  -0.156607E-11   0.525627E-08   0.391218E-04   0.847729E-06
  1460   0.741776E+03  -0.156836E+02   0.223478E-05  -0.454966E-16   0.168273E-08  -0.156836E+02   0.913006E+01  -0.171117E-07  -0.675300E-19  -0.156764E-11   0.223478E-05  -0.171117E-07   0.140670E-08   0.346033E-06   0.525126E-08  -0.454966E-16  -0.675300E-19   0.346033E-06   0.399064E-02   0.391116E-04   0.168273E-08  -0.156764E-11   0.525126E-08   0.391116E-04   0.847472E-06
  1461   0.739824E+03  -0.149989E+02   0.222712E-05  -0.479582E-16   0.168111E-08  -0.149989E+02   0.912993E+01  -0.148833E-07  -0.711835E-19  -0.156912E-11   0.222712E-05  -0.148833E-07   0.140474E-08   0.345710E-06   0.524626E-08  -0.479582E-16  -0.711835E-19   0.345710E-06   0.398966E-02   0.391013E-04   0.168111E-08  -0.156912E-11   0.524626E-08   0.391013E-04   0.847215E-06
  1462   0.737827E+03  -0.143186E+02   0.221940E-05  -0.500870E-16   0.167948E-08  -0.143186E+02   0.913309E+01  -0.126631E-07  -0.743429E-19  -0.157051E-11   0.221940E-05  -0.126631E-07   0.140278E-08   0.345387E-06   0.524126E-08  -0.500870E-16  -0.743429E-19   0.345387E-06   0.398867E-02   0.390911E-04   0.167948E-08  -0.157051E-11   0.524126E-08   0.390911E-04   0.846958E-06
  1463   0.735784E+03  -0.136430E+02   0.221162E-05  -0.518946E-16   0.167785E-08  -0.136430E+02   0.913954E+01  -0.104515E-07  -0.770258E-19  -0.157180E-11   0.221162E-05  -0.104515E-07   0.140082E-08   0.345064E-06   0.523627E-08  -0.518946E-16  -0.770258E-19   0.345064E-06   0.398769E-02   0.390809E-04   0.167785E-08  -0.157180E-11   0.523627E-08   0.390809E-04   0.846702E-06
  1464   0.733696E+03  -0.129723E+02   0.220379E-05  -0.533928E-16   0.167621E-08  -0.129723E+02   0.914920E+01  -0.824843E-08  -0.792494E-19  -0.157299E-11   0.220379E-05  -0.824843E-08   0.139886E-08   0.344742E-06   0.523129E-08  -0.533928E-16  -0.792494E-19   0.344742E-06   0.398671E-02   0.390706E-04   0.167621E-08  -0.157299E-11   0.523129E-08   0.390706E-04   0.846446E-06
  1465   0.731561E+03  -0.123066E+02   0.219591E-05  -0.545932E-16   0.167456E-08  -0.123066E+02   0.916214E+01  -0.605423E-08  -0.810311E-19  -0.157409E-11   0.219591E-05  -0.605423E-08   0.139691E-08   0.344421E-06   0.522632E-08  -0.545932E-16  -0.810311E-19   0.344421E-06   0.398573E-02   0.390604E-04   0.167456E-08  -0.157409E-11   0.522632E-08   0.390604E-04   0.846190E-06
  1466   0.729388E+03  -0.116463E+02   0.218797E-05  -0.555077E-16   0.167292E-08  -0.116463E+02   0.917828E+01  -0.386905E-08  -0.823883E-19  -0.157510E-11   0.218797E-05  -0.386905E-08   0.139497E-08   0.344100E-06   0.522135E-08  -0.555077E-16  -0.823883E-19   0.344100E-06   0.398476E-02   0.390502E-04   0.167292E-08  -0.157510E-11   0.522135E-08   0.390502E-04   0.845934E-06
  1467   0.727170E+03  -0.109915E+02   0.217999E-05  -0.561479E-16   0.167126E-08  -0.109915E+02   0.919753E+01  -0.169308E-08  -0.833384E-19  -0.157601E-11   0.217999E-05  -0.169308E-08   0.139302E-08   0.343780E-06   0.521640E-08  -0.561479E-16  -0.833384E-19   0.343780E-06   0.398378E-02   0.390400E-04   0.167126E-08  -0.157601E-11   0.521640E-08   0.390400E-04   0.845678E-06
  1468   0.724913E+03  -0.103425E+02   0.217195E-05  -0.565254E-16   0.166960E-08  -0.103425E+02   0.922005E+01   0.473483E-09  -0.838988E-19  -0.157684E-11   0.217195E-05   0.473483E-09   0.139108E-08   0.343460E-06   0.521145E-08  -0.565254E-16  -0.838988E-19   0.343460E-06   0.398280E-02   0.390298E-04   0.166960E-08  -0.157684E-11   0.521145E-08   0.390298E-04   0.845423E-06
  1469   0.722611E+03  -0.969951E+01   0.216386E-05  -0.566521E-16   0.166794E-08  -0.969951E+01   0.924561E+01   0.263045E-08  -0.840868E-19  -0.157757E-11   0.216386E-05   0.263045E-08   0.138915E-08   0.343140E-06   0.520651E-08  -0.566521E-16  -0.840868E-19   0.343140E-06   0.398182E-02   0.390196E-04   0.166794E-08  -0.157757E-11   0.520651E-08   0.390196E-04   0.845168E-06
  1470   0.720262E+03  -0.906266E+01   0.215573E-05  -0.565395E-16   0.166627E-08  -0.906266E+01   0.927434E+01   0.477763E-08  -0.839197E-19  -0.157821E-11   0.215573E-05   0.477763E-08   0.138722E-08   0.342821E-06   0.520157E-08  -0.565395E-16  -0.839197E-19   0.342821E-06   0.398085E-02   0.390094E-04   0.166627E-08  -0.157821E-11   0.520157E-08   0.390094E-04   0.844913E-06
  1471   0.717883E+03  -0.843225E+01   0.214754E-05  -0.561995E-16   0.166460E-08  -0.843225E+01   0.930610E+01   0.691483E-08  -0.834151E-19  -0.157876E-11   0.214754E-05   0.691483E-08   0.138529E-08   0.342503E-06   0.519664E-08  -0.561995E-16  -0.834151E-19   0.342503E-06   0.397987E-02   0.389992E-04   0.166460E-08  -0.157876E-11   0.519664E-08   0.389992E-04   0.844658E-06
  1472   0.715459E+03  -0.780842E+01   0.213931E-05  -0.556437E-16   0.166293E-08  -0.780842E+01   0.934095E+01   0.904186E-08  -0.825901E-19  -0.157923E-11   0.213931E-05   0.904186E-08   0.138336E-08   0.342185E-06   0.519173E-08  -0.556437E-16  -0.825901E-19   0.342185E-06   0.397889E-02   0.389890E-04   0.166293E-08  -0.157923E-11   0.519173E-08   0.389890E-04   0.844403E-06
  1473   0.712989E+03  -0.719142E+01   0.213104E-05  -0.548838E-16   0.166124E-08  -0.719142E+01   0.937875E+01   0.111585E-07  -0.814623E-19  -0.157960E-11   0.213104E-05   0.111585E-07   0.138144E-08   0.341867E-06   0.518681E-08  -0.548838E-16  -0.814623E-19   0.341867E-06   0.397792E-02   0.389789E-04   0.166124E-08  -0.157960E-11   0.518681E-08   0.389789E-04   0.844149E-06
  1474   0.710488E+03  -0.658144E+01   0.212272E-05  -0.539315E-16   0.165956E-08  -0.658144E+01   0.941963E+01   0.132646E-07  -0.800490E-19  -0.157989E-11   0.212272E-05   0.132646E-07   0.137952E-08   0.341550E-06   0.518191E-08  -0.539315E-16  -0.800490E-19   0.341550E-06   0.397694E-02   0.389687E-04   0.165956E-08  -0.157989E-11   0.518191E-08   0.389687E-04   0.843895E-06
