#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   101    0.34800E+04   -0.20514E+02   -0.21397E-05   -0.20514E+02    0.58483E+00   -0.13205E-07   -0.21397E-05   -0.13205E-07    0.13419E-10
   102    0.34903E+04   -0.20957E+02   -0.21106E-05   -0.20957E+02    0.59416E+00   -0.13371E-07   -0.21106E-05   -0.13371E-07    0.13044E-10
   103    0.35004E+04   -0.21399E+02   -0.20816E-05   -0.21399E+02    0.60332E+00   -0.13547E-07   -0.20816E-05   -0.13547E-07    0.12682E-10
   104    0.35106E+04   -0.21837E+02   -0.20528E-05   -0.21837E+02    0.61231E+00   -0.13727E-07   -0.20528E-05   -0.13727E-07    0.12332E-10
   105    0.35210E+04   -0.22273E+02   -0.20243E-05   -0.22273E+02    0.62106E+00   -0.13903E-07   -0.20243E-05   -0.13903E-07    0.11996E-10
   106    0.35315E+04   -0.22705E+02   -0.19960E-05   -0.22705E+02    0.62965E+00   -0.14067E-07   -0.19960E-05   -0.14067E-07    0.11671E-10
   107    0.35420E+04   -0.23134E+02   -0.19680E-05   -0.23134E+02    0.63793E+00   -0.14212E-07   -0.19680E-05   -0.14212E-07    0.11357E-10
   108    0.35528E+04   -0.23559E+02   -0.19403E-05   -0.23559E+02    0.64598E+00   -0.14330E-07   -0.19403E-05   -0.14330E-07    0.11054E-10
   109    0.35637E+04   -0.23980E+02   -0.19129E-05   -0.23980E+02    0.65372E+00   -0.14414E-07   -0.19129E-05   -0.14414E-07    0.10761E-10
   110    0.35747E+04   -0.24395E+02   -0.18858E-05   -0.24395E+02    0.66117E+00   -0.14456E-07   -0.18858E-05   -0.14456E-07    0.10477E-10
   111    0.35859E+04   -0.24805E+02   -0.18590E-05   -0.24805E+02    0.66841E+00   -0.14451E-07   -0.18590E-05   -0.14451E-07    0.10202E-10
   112    0.35972E+04   -0.25210E+02   -0.18325E-05   -0.25210E+02    0.67535E+00   -0.14400E-07   -0.18325E-05   -0.14400E-07    0.99349E-11
   113    0.36087E+04   -0.25608E+02   -0.18062E-05   -0.25608E+02    0.68200E+00   -0.14306E-07   -0.18062E-05   -0.14306E-07    0.96766E-11
   114    0.36204E+04   -0.26000E+02   -0.17800E-05   -0.26000E+02    0.68830E+00   -0.14173E-07   -0.17800E-05   -0.14173E-07    0.94264E-11
   115    0.36322E+04   -0.26384E+02   -0.17540E-05   -0.26384E+02    0.69440E+00   -0.14004E-07   -0.17540E-05   -0.14004E-07    0.91839E-11
   116    0.36441E+04   -0.26760E+02   -0.17280E-05   -0.26760E+02    0.70009E+00   -0.13802E-07   -0.17280E-05   -0.13802E-07    0.89491E-11
