#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1005   0.977155E+03  -0.138398E+02   0.186791E-05   0.299427E-11   0.178704E-08  -0.138398E+02   0.420258E+02   0.616373E-06   0.205966E-13   0.360191E-10   0.186791E-05   0.616373E-06   0.536046E-08   0.116291E-05   0.184182E-07   0.299427E-11   0.205966E-13   0.116291E-05   0.903733E-02   0.922322E-04   0.178704E-08   0.360191E-10   0.184182E-07   0.922322E-04   0.213209E-05
  1006   0.974255E+03  -0.152654E+02   0.183535E-05   0.345777E-11   0.179746E-08  -0.152654E+02   0.419970E+02   0.616383E-06   0.237849E-13   0.356544E-10   0.183535E-05   0.616383E-06   0.535075E-08   0.116151E-05   0.183955E-07   0.345777E-11   0.237849E-13   0.116151E-05   0.903535E-02   0.922103E-04   0.179746E-08   0.356544E-10   0.183955E-07   0.922103E-04   0.213143E-05
  1007   0.971492E+03  -0.166866E+02   0.180295E-05   0.387911E-11   0.180795E-08  -0.166866E+02   0.419621E+02   0.616351E-06   0.266832E-13   0.352965E-10   0.180295E-05   0.616351E-06   0.534107E-08   0.116011E-05   0.183728E-07   0.387911E-11   0.266832E-13   0.116011E-05   0.903337E-02   0.921885E-04   0.180795E-08   0.352965E-10   0.183728E-07   0.921885E-04   0.213077E-05
  1008   0.968872E+03  -0.181030E+02   0.177068E-05   0.425953E-11   0.181851E-08  -0.181030E+02   0.419214E+02   0.616274E-06   0.293000E-13   0.349451E-10   0.177068E-05   0.616274E-06   0.533141E-08   0.115871E-05   0.183501E-07   0.425953E-11   0.293000E-13   0.115871E-05   0.903140E-02   0.921666E-04   0.181851E-08   0.349451E-10   0.183501E-07   0.921666E-04   0.213011E-05
  1009   0.966397E+03  -0.195141E+02   0.173856E-05   0.460030E-11   0.182914E-08  -0.195141E+02   0.418748E+02   0.616153E-06   0.316440E-13   0.346002E-10   0.173856E-05   0.616153E-06   0.532177E-08   0.115731E-05   0.183275E-07   0.460030E-11   0.316440E-13   0.115731E-05   0.902942E-02   0.921447E-04   0.182914E-08   0.346002E-10   0.183275E-07   0.921447E-04   0.212945E-05
  1010   0.964052E+03  -0.209197E+02   0.170659E-05   0.490268E-11   0.183982E-08  -0.209197E+02   0.418227E+02   0.615988E-06   0.337240E-13   0.342616E-10   0.170659E-05   0.615988E-06   0.531216E-08   0.115592E-05   0.183050E-07   0.490268E-11   0.337240E-13   0.115592E-05   0.902745E-02   0.921229E-04   0.183982E-08   0.342616E-10   0.183050E-07   0.921229E-04   0.212880E-05
  1011   0.961852E+03  -0.223193E+02   0.167478E-05   0.516794E-11   0.185057E-08  -0.223193E+02   0.417650E+02   0.615777E-06   0.355486E-13   0.339292E-10   0.167478E-05   0.615777E-06   0.530257E-08   0.115453E-05   0.182825E-07   0.516794E-11   0.355486E-13   0.115453E-05   0.902547E-02   0.921010E-04   0.185057E-08   0.339292E-10   0.182825E-07   0.921010E-04   0.212814E-05
  1012   0.959783E+03  -0.237125E+02   0.164311E-05   0.539733E-11   0.186137E-08  -0.237125E+02   0.417019E+02   0.615521E-06   0.371265E-13   0.336027E-10   0.164311E-05   0.615521E-06   0.529301E-08   0.115314E-05   0.182600E-07   0.539733E-11   0.371265E-13   0.115314E-05   0.902350E-02   0.920792E-04   0.186137E-08   0.336027E-10   0.182600E-07   0.920792E-04   0.212748E-05
  1013   0.957846E+03  -0.250990E+02   0.161160E-05   0.559211E-11   0.187222E-08  -0.250990E+02   0.416333E+02   0.615218E-06   0.384664E-13   0.332820E-10   0.161160E-05   0.615218E-06   0.528347E-08   0.115175E-05   0.182376E-07   0.559211E-11   0.384664E-13   0.115175E-05   0.902153E-02   0.920574E-04   0.187222E-08   0.332820E-10   0.182376E-07   0.920574E-04   0.212683E-05
  1014   0.956056E+03  -0.264780E+02   0.158025E-05   0.575355E-11   0.188311E-08  -0.264780E+02   0.415592E+02   0.614869E-06   0.395769E-13   0.329670E-10   0.158025E-05   0.614869E-06   0.527395E-08   0.115037E-05   0.182152E-07   0.575355E-11   0.395769E-13   0.115037E-05   0.901955E-02   0.920355E-04   0.188311E-08   0.329670E-10   0.182152E-07   0.920355E-04   0.212617E-05
  1015   0.954391E+03  -0.278491E+02   0.154906E-05   0.588291E-11   0.189405E-08  -0.278491E+02   0.414793E+02   0.614472E-06   0.404667E-13   0.326574E-10   0.154906E-05   0.614472E-06   0.526446E-08   0.114899E-05   0.181929E-07   0.588291E-11   0.404667E-13   0.114899E-05   0.901758E-02   0.920137E-04   0.189405E-08   0.326574E-10   0.181929E-07   0.920137E-04   0.212552E-05
  1016   0.952867E+03  -0.292118E+02   0.151802E-05   0.598145E-11   0.190503E-08  -0.292118E+02   0.413938E+02   0.614028E-06   0.411446E-13   0.323532E-10   0.151802E-05   0.614028E-06   0.525499E-08   0.114761E-05   0.181706E-07   0.598145E-11   0.411446E-13   0.114761E-05   0.901560E-02   0.919919E-04   0.190503E-08   0.323532E-10   0.181706E-07   0.919919E-04   0.212486E-05
  1017   0.951484E+03  -0.305656E+02   0.148715E-05   0.605044E-11   0.191604E-08  -0.305656E+02   0.413024E+02   0.613535E-06   0.416191E-13   0.320542E-10   0.148715E-05   0.613535E-06   0.524554E-08   0.114624E-05   0.181484E-07   0.605044E-11   0.416191E-13   0.114624E-05   0.901363E-02   0.919701E-04   0.191604E-08   0.320542E-10   0.181484E-07   0.919701E-04   0.212421E-05
  1018   0.950228E+03  -0.319100E+02   0.145645E-05   0.609112E-11   0.192709E-08  -0.319100E+02   0.412051E+02   0.612994E-06   0.418989E-13   0.317602E-10   0.145645E-05   0.612994E-06   0.523612E-08   0.114487E-05   0.181262E-07   0.609112E-11   0.418989E-13   0.114487E-05   0.901166E-02   0.919483E-04   0.192709E-08   0.317602E-10   0.181262E-07   0.919483E-04   0.212356E-05
  1019   0.949107E+03  -0.332444E+02   0.142591E-05   0.610477E-11   0.193817E-08  -0.332444E+02   0.411018E+02   0.612403E-06   0.419928E-13   0.314711E-10   0.142591E-05   0.612403E-06   0.522672E-08   0.114350E-05   0.181041E-07   0.610477E-11   0.419928E-13   0.114350E-05   0.900969E-02   0.919265E-04   0.193817E-08   0.314711E-10   0.181041E-07   0.919265E-04   0.212290E-05
  1020   0.948121E+03  -0.345680E+02   0.139554E-05   0.609264E-11   0.194926E-08  -0.345680E+02   0.409926E+02   0.611763E-06   0.419094E-13   0.311867E-10   0.139554E-05   0.611763E-06   0.521735E-08   0.114213E-05   0.180820E-07   0.609264E-11   0.419094E-13   0.114213E-05   0.900772E-02   0.919047E-04   0.194926E-08   0.311867E-10   0.180820E-07   0.919047E-04   0.212225E-05
  1021   0.947264E+03  -0.358801E+02   0.136535E-05   0.605600E-11   0.196039E-08  -0.358801E+02   0.408778E+02   0.611072E-06   0.416573E-13   0.309068E-10   0.136535E-05   0.611072E-06   0.520800E-08   0.114077E-05   0.180599E-07   0.605600E-11   0.416573E-13   0.114077E-05   0.900574E-02   0.918829E-04   0.196039E-08   0.309068E-10   0.180599E-07   0.918829E-04   0.212160E-05
  1022   0.946535E+03  -0.371800E+02   0.133532E-05   0.599611E-11   0.197152E-08  -0.371800E+02   0.407572E+02   0.610331E-06   0.412453E-13   0.306312E-10   0.133532E-05   0.610331E-06   0.519867E-08   0.113941E-05   0.180379E-07   0.599611E-11   0.412453E-13   0.113941E-05   0.900377E-02   0.918611E-04   0.197152E-08   0.306312E-10   0.180379E-07   0.918611E-04   0.212095E-05
  1023   0.945922E+03  -0.384668E+02   0.130547E-05   0.591422E-11   0.198268E-08  -0.384668E+02   0.406312E+02   0.609539E-06   0.406821E-13   0.303600E-10   0.130547E-05   0.609539E-06   0.518937E-08   0.113805E-05   0.180160E-07   0.591422E-11   0.406821E-13   0.113805E-05   0.900180E-02   0.918394E-04   0.198268E-08   0.303600E-10   0.180160E-07   0.918394E-04   0.212030E-05
  1024   0.945438E+03  -0.397398E+02   0.127580E-05   0.581161E-11   0.199384E-08  -0.397398E+02   0.404999E+02   0.608695E-06   0.399762E-13   0.300927E-10   0.127580E-05   0.608695E-06   0.518008E-08   0.113670E-05   0.179940E-07   0.581161E-11   0.399762E-13   0.113670E-05   0.899983E-02   0.918176E-04   0.199384E-08   0.300927E-10   0.179940E-07   0.918176E-04   0.211965E-05
  1025   0.945062E+03  -0.409982E+02   0.124631E-05   0.568953E-11   0.200501E-08  -0.409982E+02   0.403634E+02   0.607798E-06   0.391365E-13   0.298294E-10   0.124631E-05   0.607798E-06   0.517083E-08   0.113534E-05   0.179722E-07   0.568953E-11   0.391365E-13   0.113534E-05   0.899786E-02   0.917959E-04   0.200501E-08   0.298294E-10   0.179722E-07   0.917959E-04   0.211900E-05
  1026   0.944811E+03  -0.422414E+02   0.121700E-05   0.554924E-11   0.201618E-08  -0.422414E+02   0.402217E+02   0.606849E-06   0.381715E-13   0.295699E-10   0.121700E-05   0.606849E-06   0.516159E-08   0.113399E-05   0.179503E-07   0.554924E-11   0.381715E-13   0.113399E-05   0.899590E-02   0.917741E-04   0.201618E-08   0.295699E-10   0.179503E-07   0.917741E-04   0.211835E-05
  1027   0.944669E+03  -0.434693E+02   0.118787E-05   0.539201E-11   0.202735E-08  -0.434693E+02   0.400751E+02   0.605847E-06   0.370899E-13   0.293139E-10   0.118787E-05   0.605847E-06   0.515238E-08   0.113265E-05   0.179286E-07   0.539201E-11   0.370899E-13   0.113265E-05   0.899393E-02   0.917524E-04   0.202735E-08   0.293139E-10   0.179286E-07   0.917524E-04   0.211770E-05
  1028   0.944636E+03  -0.446817E+02   0.115893E-05   0.521909E-11   0.203851E-08  -0.446817E+02   0.399234E+02   0.604791E-06   0.359005E-13   0.290613E-10   0.115893E-05   0.604791E-06   0.514319E-08   0.113130E-05   0.179068E-07   0.521909E-11   0.359005E-13   0.113130E-05   0.899196E-02   0.917307E-04   0.203851E-08   0.290613E-10   0.179068E-07   0.917307E-04   0.211705E-05
  1029   0.944729E+03  -0.458789E+02   0.113017E-05   0.503176E-11   0.204967E-08  -0.458789E+02   0.397667E+02   0.603681E-06   0.346119E-13   0.288120E-10   0.113017E-05   0.603681E-06   0.513402E-08   0.112996E-05   0.178851E-07   0.503176E-11   0.346119E-13   0.112996E-05   0.898999E-02   0.917089E-04   0.204967E-08   0.288120E-10   0.178851E-07   0.917089E-04   0.211640E-05
  1030   0.944926E+03  -0.470606E+02   0.110160E-05   0.483126E-11   0.206082E-08  -0.470606E+02   0.396051E+02   0.602516E-06   0.332327E-13   0.285659E-10   0.110160E-05   0.602516E-06   0.512488E-08   0.112862E-05   0.178635E-07   0.483126E-11   0.332327E-13   0.112862E-05   0.898802E-02   0.916872E-04   0.206082E-08   0.285659E-10   0.178635E-07   0.916872E-04   0.211576E-05
  1031   0.945241E+03  -0.482271E+02   0.107323E-05   0.461886E-11   0.207195E-08  -0.482271E+02   0.394386E+02   0.601297E-06   0.317717E-13   0.283227E-10   0.107323E-05   0.601297E-06   0.511575E-08   0.112729E-05   0.178419E-07   0.461886E-11   0.317717E-13   0.112729E-05   0.898605E-02   0.916655E-04   0.207195E-08   0.283227E-10   0.178419E-07   0.916655E-04   0.211511E-05
  1032   0.945661E+03  -0.493782E+02   0.104504E-05   0.439582E-11   0.208306E-08  -0.493782E+02   0.392672E+02   0.600021E-06   0.302375E-13   0.280822E-10   0.104504E-05   0.600021E-06   0.510666E-08   0.112595E-05   0.178203E-07   0.439582E-11   0.302375E-13   0.112595E-05   0.898409E-02   0.916438E-04   0.208306E-08   0.280822E-10   0.178203E-07   0.916438E-04   0.211446E-05
  1033   0.946201E+03  -0.505139E+02   0.101706E-05   0.416341E-11   0.209415E-08  -0.505139E+02   0.390910E+02   0.598689E-06   0.286388E-13   0.278445E-10   0.101706E-05   0.598689E-06   0.509758E-08   0.112462E-05   0.177988E-07   0.416341E-11   0.286388E-13   0.112462E-05   0.898212E-02   0.916221E-04   0.209415E-08   0.278445E-10   0.177988E-07   0.916221E-04   0.211382E-05
  1034   0.946847E+03  -0.516335E+02   0.989266E-06   0.392288E-11   0.210521E-08  -0.516335E+02   0.389099E+02   0.597301E-06   0.269842E-13   0.276092E-10   0.989266E-06   0.597301E-06   0.508853E-08   0.112329E-05   0.177773E-07   0.392288E-11   0.269842E-13   0.112329E-05   0.898015E-02   0.916005E-04   0.210521E-08   0.276092E-10   0.177773E-07   0.916005E-04   0.211317E-05
  1035   0.947606E+03  -0.527365E+02   0.961675E-06   0.367549E-11   0.211624E-08  -0.527365E+02   0.387243E+02   0.595855E-06   0.252826E-13   0.273762E-10   0.961675E-06   0.595855E-06   0.507949E-08   0.112197E-05   0.177559E-07   0.367549E-11   0.252826E-13   0.112197E-05   0.897819E-02   0.915788E-04   0.211624E-08   0.273762E-10   0.177559E-07   0.915788E-04   0.211252E-05
  1036   0.948465E+03  -0.538219E+02   0.934285E-06   0.342252E-11   0.212724E-08  -0.538219E+02   0.385341E+02   0.594352E-06   0.235424E-13   0.271453E-10   0.934285E-06   0.594352E-06   0.507048E-08   0.112064E-05   0.177345E-07   0.342252E-11   0.235424E-13   0.112064E-05   0.897622E-02   0.915571E-04   0.212724E-08   0.271453E-10   0.177345E-07   0.915571E-04   0.211188E-05
  1037   0.949416E+03  -0.548893E+02   0.907098E-06   0.316521E-11   0.213820E-08  -0.548893E+02   0.383394E+02   0.592790E-06   0.217725E-13   0.269165E-10   0.907098E-06   0.592790E-06   0.506150E-08   0.111932E-05   0.177131E-07   0.316521E-11   0.217725E-13   0.111932E-05   0.897426E-02   0.915354E-04   0.213820E-08   0.269165E-10   0.177131E-07   0.915354E-04   0.211124E-05
  1038   0.950475E+03  -0.559379E+02   0.880117E-06   0.290483E-11   0.214912E-08  -0.559379E+02   0.381405E+02   0.591170E-06   0.199814E-13   0.266895E-10   0.880117E-06   0.591170E-06   0.505253E-08   0.111800E-05   0.176918E-07   0.290483E-11   0.199814E-13   0.111800E-05   0.897229E-02   0.915138E-04   0.214912E-08   0.266895E-10   0.176918E-07   0.915138E-04   0.211059E-05
  1039   0.951627E+03  -0.569670E+02   0.853343E-06   0.264265E-11   0.215999E-08  -0.569670E+02   0.379373E+02   0.589491E-06   0.181780E-13   0.264642E-10   0.853343E-06   0.589491E-06   0.504359E-08   0.111669E-05   0.176705E-07   0.264265E-11   0.181780E-13   0.111669E-05   0.897033E-02   0.914921E-04   0.215999E-08   0.264642E-10   0.176705E-07   0.914921E-04   0.210995E-05
  1040   0.952866E+03  -0.579760E+02   0.826779E-06   0.237992E-11   0.217082E-08  -0.579760E+02   0.377300E+02   0.587752E-06   0.163707E-13   0.262404E-10   0.826779E-06   0.587752E-06   0.503467E-08   0.111537E-05   0.176493E-07   0.237992E-11   0.163707E-13   0.111537E-05   0.896837E-02   0.914705E-04   0.217082E-08   0.262404E-10   0.176493E-07   0.914705E-04   0.210930E-05
  1041   0.954200E+03  -0.589646E+02   0.800425E-06   0.211790E-11   0.218159E-08  -0.589646E+02   0.375186E+02   0.585953E-06   0.145684E-13   0.260180E-10   0.800425E-06   0.585953E-06   0.502577E-08   0.111406E-05   0.176281E-07   0.211790E-11   0.145684E-13   0.111406E-05   0.896640E-02   0.914489E-04   0.218159E-08   0.260180E-10   0.176281E-07   0.914489E-04   0.210866E-05
  1042   0.955621E+03  -0.599328E+02   0.774285E-06   0.185785E-11   0.219231E-08  -0.599328E+02   0.373031E+02   0.584093E-06   0.127796E-13   0.257968E-10   0.774285E-06   0.584093E-06   0.501690E-08   0.111276E-05   0.176070E-07   0.185785E-11   0.127796E-13   0.111276E-05   0.896444E-02   0.914272E-04   0.219231E-08   0.257968E-10   0.176070E-07   0.914272E-04   0.210802E-05
  1043   0.957123E+03  -0.608803E+02   0.748361E-06   0.160105E-11   0.220297E-08  -0.608803E+02   0.370834E+02   0.582172E-06   0.110131E-13   0.255766E-10   0.748361E-06   0.582172E-06   0.500804E-08   0.111145E-05   0.175859E-07   0.160105E-11   0.110131E-13   0.111145E-05   0.896248E-02   0.914056E-04   0.220297E-08   0.255766E-10   0.175859E-07   0.914056E-04   0.210738E-05
  1044   0.958721E+03  -0.618075E+02   0.722653E-06   0.134874E-11   0.221357E-08  -0.618075E+02   0.368597E+02   0.580189E-06   0.927757E-14   0.253573E-10   0.722653E-06   0.580189E-06   0.499921E-08   0.111015E-05   0.175649E-07   0.134874E-11   0.927757E-14   0.111015E-05   0.896052E-02   0.913840E-04   0.221357E-08   0.253573E-10   0.175649E-07   0.913840E-04   0.210674E-05
  1045   0.960401E+03  -0.627136E+02   0.697165E-06   0.110219E-11   0.222409E-08  -0.627136E+02   0.366318E+02   0.578144E-06   0.758164E-14   0.251387E-10   0.697165E-06   0.578144E-06   0.499040E-08   0.110885E-05   0.175439E-07   0.110219E-11   0.758164E-14   0.110885E-05   0.895856E-02   0.913624E-04   0.222409E-08   0.251387E-10   0.175439E-07   0.913624E-04   0.210610E-05
  1046   0.962163E+03  -0.635994E+02   0.671899E-06   0.862667E-12   0.223455E-08  -0.635994E+02   0.363998E+02   0.576037E-06   0.593401E-14   0.249207E-10   0.671899E-06   0.576037E-06   0.498161E-08   0.110755E-05   0.175229E-07   0.862667E-12   0.593401E-14   0.110755E-05   0.895660E-02   0.913408E-04   0.223455E-08   0.249207E-10   0.175229E-07   0.913408E-04   0.210546E-05
  1047   0.964008E+03  -0.644640E+02   0.646856E-06   0.631423E-12   0.224494E-08  -0.644640E+02   0.361637E+02   0.573867E-06   0.434336E-14   0.247032E-10   0.646856E-06   0.573867E-06   0.497284E-08   0.110625E-05   0.175020E-07   0.631423E-12   0.434336E-14   0.110625E-05   0.895463E-02   0.913192E-04   0.224494E-08   0.247032E-10   0.175020E-07   0.913192E-04   0.210482E-05
  1048   0.965937E+03  -0.653074E+02   0.622038E-06   0.409723E-12   0.225524E-08  -0.653074E+02   0.359236E+02   0.571632E-06   0.281835E-14   0.244858E-10   0.622038E-06   0.571632E-06   0.496410E-08   0.110496E-05   0.174811E-07   0.409723E-12   0.281835E-14   0.110496E-05   0.895267E-02   0.912976E-04   0.225524E-08   0.244858E-10   0.174811E-07   0.912976E-04   0.210418E-05
  1049   0.967942E+03  -0.661288E+02   0.597448E-06   0.198828E-12   0.226547E-08  -0.661288E+02   0.356798E+02   0.569334E-06   0.136768E-14   0.242686E-10   0.597448E-06   0.569334E-06   0.495537E-08   0.110367E-05   0.174602E-07   0.198828E-12   0.136768E-14   0.110367E-05   0.895071E-02   0.912761E-04   0.226547E-08   0.242686E-10   0.174602E-07   0.912761E-04   0.210354E-05
  1050   0.970024E+03  -0.669296E+02   0.573087E-06  -0.252828E-20   0.227561E-08  -0.669296E+02   0.354324E+02   0.566971E-06   0.279128E-22   0.240513E-10   0.573087E-06   0.566971E-06   0.494667E-08   0.110238E-05   0.174394E-07  -0.252828E-20   0.279128E-22   0.110238E-05   0.894876E-02   0.912545E-04   0.227561E-08   0.240513E-10   0.174394E-07   0.912545E-04   0.210290E-05
  1051   0.972176E+03  -0.677090E+02   0.548957E-06  -0.185767E-12   0.228566E-08  -0.677090E+02   0.351816E+02   0.564543E-06  -0.127783E-14   0.238338E-10   0.548957E-06   0.564543E-06   0.493799E-08   0.110110E-05   0.174187E-07  -0.185767E-12  -0.127783E-14   0.110110E-05   0.894680E-02   0.912330E-04   0.228566E-08   0.238338E-10   0.174187E-07   0.912330E-04   0.210226E-05
  1052   0.974399E+03  -0.684661E+02   0.525063E-06  -0.358543E-12   0.229563E-08  -0.684661E+02   0.349275E+02   0.562051E-06  -0.246630E-14   0.236161E-10   0.525063E-06   0.562051E-06   0.492933E-08   0.109982E-05   0.173979E-07  -0.358543E-12  -0.246630E-14   0.109982E-05   0.894484E-02   0.912114E-04   0.229563E-08   0.236161E-10   0.173979E-07   0.912114E-04   0.210162E-05
  1053   0.976691E+03  -0.692008E+02   0.501406E-06  -0.518667E-12   0.230551E-08  -0.692008E+02   0.346704E+02   0.559495E-06  -0.356775E-14   0.233983E-10   0.501406E-06   0.559495E-06   0.492069E-08   0.109854E-05   0.173773E-07  -0.518667E-12  -0.356775E-14   0.109854E-05   0.894288E-02   0.911899E-04   0.230551E-08   0.233983E-10   0.173773E-07   0.911899E-04   0.210099E-05
  1054   0.979054E+03  -0.699130E+02   0.477990E-06  -0.666477E-12   0.231531E-08  -0.699130E+02   0.344106E+02   0.556876E-06  -0.458449E-14   0.231803E-10   0.477990E-06   0.556876E-06   0.491208E-08   0.109726E-05   0.173566E-07  -0.666477E-12  -0.458449E-14   0.109726E-05   0.894092E-02   0.911683E-04   0.231531E-08   0.231803E-10   0.173566E-07   0.911683E-04   0.210035E-05
  1055   0.981472E+03  -0.706034E+02   0.454818E-06  -0.802312E-12   0.232503E-08  -0.706034E+02   0.341479E+02   0.554195E-06  -0.551885E-14   0.229623E-10   0.454818E-06   0.554195E-06   0.490348E-08   0.109598E-05   0.173360E-07  -0.802312E-12  -0.551885E-14   0.109598E-05   0.893897E-02   0.911468E-04   0.232503E-08   0.229623E-10   0.173360E-07   0.911468E-04   0.209971E-05
  1056   0.983953E+03  -0.712710E+02   0.431894E-06  -0.926507E-12   0.233467E-08  -0.712710E+02   0.338826E+02   0.551453E-06  -0.637316E-14   0.227443E-10   0.431894E-06   0.551453E-06   0.489491E-08   0.109471E-05   0.173155E-07  -0.926507E-12  -0.637316E-14   0.109471E-05   0.893701E-02   0.911253E-04   0.233467E-08   0.227443E-10   0.173155E-07   0.911253E-04   0.209908E-05
  1057   0.986489E+03  -0.719150E+02   0.409221E-06  -0.103940E-11   0.234423E-08  -0.719150E+02   0.336147E+02   0.548650E-06  -0.714973E-14   0.225262E-10   0.409221E-06   0.548650E-06   0.488635E-08   0.109344E-05   0.172949E-07  -0.103940E-11  -0.714973E-14   0.109344E-05   0.893505E-02   0.911038E-04   0.234423E-08   0.225262E-10   0.172949E-07   0.911038E-04   0.209844E-05
  1058   0.989081E+03  -0.725367E+02   0.386801E-06  -0.114134E-11   0.235372E-08  -0.725367E+02   0.333444E+02   0.545787E-06  -0.785090E-14   0.223082E-10   0.386801E-06   0.545787E-06   0.487782E-08   0.109217E-05   0.172745E-07  -0.114134E-11  -0.785090E-14   0.109217E-05   0.893310E-02   0.910823E-04   0.235372E-08   0.223082E-10   0.172745E-07   0.910823E-04   0.209781E-05
  1059   0.991721E+03  -0.731346E+02   0.364639E-06  -0.123265E-11   0.236314E-08  -0.731346E+02   0.330717E+02   0.542865E-06  -0.847899E-14   0.220902E-10   0.364639E-06   0.542865E-06   0.486931E-08   0.109091E-05   0.172540E-07  -0.123265E-11  -0.847899E-14   0.109091E-05   0.893115E-02   0.910608E-04   0.236314E-08   0.220902E-10   0.172540E-07   0.910608E-04   0.209717E-05
  1060   0.994415E+03  -0.737084E+02   0.342736E-06  -0.131367E-11   0.237249E-08  -0.737084E+02   0.327966E+02   0.539884E-06  -0.903632E-14   0.218724E-10   0.342736E-06   0.539884E-06   0.486082E-08   0.108964E-05   0.172336E-07  -0.131367E-11  -0.903632E-14   0.108964E-05   0.892919E-02   0.910393E-04   0.237249E-08   0.218724E-10   0.172336E-07   0.910393E-04   0.209654E-05
  1061   0.997158E+03  -0.742597E+02   0.321097E-06  -0.138474E-11   0.238177E-08  -0.742597E+02   0.325194E+02   0.536846E-06  -0.952522E-14   0.216547E-10   0.321097E-06   0.536846E-06   0.485235E-08   0.108838E-05   0.172133E-07  -0.138474E-11  -0.952522E-14   0.108838E-05   0.892724E-02   0.910178E-04   0.238177E-08   0.216547E-10   0.172133E-07   0.910178E-04   0.209591E-05
  1062   0.999949E+03  -0.747860E+02   0.299725E-06  -0.144621E-11   0.239099E-08  -0.747860E+02   0.322402E+02   0.533750E-06  -0.994802E-14   0.214372E-10   0.299725E-06   0.533750E-06   0.484390E-08   0.108712E-05   0.171930E-07  -0.144621E-11  -0.994802E-14   0.108712E-05   0.892528E-02   0.909963E-04   0.239099E-08   0.214372E-10   0.171930E-07   0.909963E-04   0.209527E-05
  1063   0.100278E+04  -0.752894E+02   0.278623E-06  -0.149840E-11   0.240014E-08  -0.752894E+02   0.319589E+02   0.530599E-06  -0.103070E-13   0.212199E-10   0.278623E-06   0.530599E-06   0.483547E-08   0.108587E-05   0.171727E-07  -0.149840E-11  -0.103070E-13   0.108587E-05   0.892333E-02   0.909749E-04   0.240014E-08   0.212199E-10   0.171727E-07   0.909749E-04   0.209464E-05
  1064   0.100565E+04  -0.757684E+02   0.257794E-06  -0.154166E-11   0.240924E-08  -0.757684E+02   0.316757E+02   0.527392E-06  -0.106046E-13   0.210029E-10   0.257794E-06   0.527392E-06   0.482706E-08   0.108461E-05   0.171524E-07  -0.154166E-11  -0.106046E-13   0.108461E-05   0.892138E-02   0.909534E-04   0.240924E-08   0.210029E-10   0.171524E-07   0.909534E-04   0.209401E-05
  1065   0.100856E+04  -0.762228E+02   0.237241E-06  -0.157632E-11   0.241827E-08  -0.762228E+02   0.313908E+02   0.524130E-06  -0.108430E-13   0.207861E-10   0.237241E-06   0.524130E-06   0.481867E-08   0.108336E-05   0.171323E-07  -0.157632E-11  -0.108430E-13   0.108336E-05   0.891943E-02   0.909320E-04   0.241827E-08   0.207861E-10   0.171323E-07   0.909320E-04   0.209338E-05
  1066   0.101150E+04  -0.766539E+02   0.216967E-06  -0.160273E-11   0.242725E-08  -0.766539E+02   0.311041E+02   0.520814E-06  -0.110246E-13   0.205697E-10   0.216967E-06   0.520814E-06   0.481031E-08   0.108212E-05   0.171121E-07  -0.160273E-11  -0.110246E-13   0.108212E-05   0.891747E-02   0.909106E-04   0.242725E-08   0.205697E-10   0.171121E-07   0.909106E-04   0.209275E-05
  1067   0.101447E+04  -0.770602E+02   0.196976E-06  -0.162121E-11   0.243617E-08  -0.770602E+02   0.308159E+02   0.517445E-06  -0.111518E-13   0.203537E-10   0.196976E-06   0.517445E-06   0.480196E-08   0.108087E-05   0.170920E-07  -0.162121E-11  -0.111518E-13   0.108087E-05   0.891552E-02   0.908891E-04   0.243617E-08   0.203537E-10   0.170920E-07   0.908891E-04   0.209212E-05
  1068   0.101749E+04  -0.774422E+02   0.177271E-06  -0.163211E-11   0.244504E-08  -0.774422E+02   0.305263E+02   0.514024E-06  -0.112268E-13   0.201381E-10   0.177271E-06   0.514024E-06   0.479364E-08   0.107963E-05   0.170719E-07  -0.163211E-11  -0.112268E-13   0.107963E-05   0.891357E-02   0.908677E-04   0.244504E-08   0.201381E-10   0.170719E-07   0.908677E-04   0.209149E-05
  1069   0.102052E+04  -0.778000E+02   0.157856E-06  -0.163577E-11   0.245386E-08  -0.778000E+02   0.302353E+02   0.510550E-06  -0.112519E-13   0.199230E-10   0.157856E-06   0.510550E-06   0.478533E-08   0.107838E-05   0.170519E-07  -0.163577E-11  -0.112519E-13   0.107838E-05   0.891162E-02   0.908463E-04   0.245386E-08   0.199230E-10   0.170519E-07   0.908463E-04   0.209086E-05
  1070   0.102358E+04  -0.781332E+02   0.138732E-06  -0.163252E-11   0.246263E-08  -0.781332E+02   0.299431E+02   0.507026E-06  -0.112296E-13   0.197083E-10   0.138732E-06   0.507026E-06   0.477705E-08   0.107714E-05   0.170319E-07  -0.163252E-11  -0.112296E-13   0.107714E-05   0.890967E-02   0.908249E-04   0.246263E-08   0.197083E-10   0.170319E-07   0.908249E-04   0.209023E-05
