#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1972   0.218993E+03  -0.202910E+02   0.926345E-06  -0.138424E-22   0.860240E-09  -0.202910E+02   0.786205E+01  -0.517633E-07  -0.107160E-25  -0.123296E-12   0.926345E-06  -0.517633E-07   0.820761E-09   0.240481E-06   0.362889E-08  -0.138424E-22  -0.107160E-25   0.240481E-06   0.373247E-02   0.364619E-04   0.860240E-09  -0.123296E-12   0.362889E-08   0.364619E-04   0.772429E-06
  1973   0.219214E+03  -0.202361E+02   0.925473E-06  -0.108885E-22   0.859755E-09  -0.202361E+02   0.778999E+01  -0.511980E-07  -0.101801E-25  -0.121306E-12   0.925473E-06  -0.511980E-07   0.819864E-09   0.240305E-06   0.362621E-08  -0.108885E-22  -0.101801E-25   0.240305E-06   0.373164E-02   0.364535E-04   0.859755E-09  -0.121306E-12   0.362621E-08   0.364535E-04   0.772240E-06
  1974   0.219432E+03  -0.201772E+02   0.924576E-06  -0.732651E-23   0.859278E-09  -0.201772E+02   0.771800E+01  -0.506293E-07  -0.100592E-25  -0.119197E-12   0.924576E-06  -0.506293E-07   0.818967E-09   0.240130E-06   0.362354E-08  -0.732651E-23  -0.100592E-25   0.240130E-06   0.373082E-02   0.364451E-04   0.859278E-09  -0.119197E-12   0.362354E-08   0.364451E-04   0.772051E-06
  1975   0.219645E+03  -0.201144E+02   0.923655E-06  -0.319543E-23   0.858808E-09  -0.201144E+02   0.764609E+01  -0.500573E-07  -0.103254E-25  -0.116973E-12   0.923655E-06  -0.500573E-07   0.818072E-09   0.239955E-06   0.362087E-08  -0.319543E-23  -0.103254E-25   0.239955E-06   0.372999E-02   0.364367E-04   0.858808E-09  -0.116973E-12   0.362087E-08   0.364367E-04   0.771862E-06
  1976   0.219853E+03  -0.200476E+02   0.922710E-06   0.146568E-23   0.858341E-09  -0.200476E+02   0.757432E+01  -0.494820E-07  -0.109503E-25  -0.114640E-12   0.922710E-06  -0.494820E-07   0.817179E-09   0.239780E-06   0.361820E-08   0.146568E-23  -0.109503E-25   0.239780E-06   0.372916E-02   0.364283E-04   0.858341E-09  -0.114640E-12   0.361820E-08   0.364283E-04   0.771673E-06
  1977   0.220056E+03  -0.199769E+02   0.921741E-06   0.661777E-23   0.857877E-09  -0.199769E+02   0.750262E+01  -0.489036E-07  -0.119060E-25  -0.112204E-12   0.921741E-06  -0.489036E-07   0.816286E-09   0.239605E-06   0.361553E-08   0.661777E-23  -0.119060E-25   0.239605E-06   0.372834E-02   0.364199E-04   0.857877E-09  -0.112204E-12   0.361553E-08   0.364199E-04   0.771484E-06
  1978   0.220253E+03  -0.199024E+02   0.920747E-06   0.122218E-22   0.857414E-09  -0.199024E+02   0.743100E+01  -0.483220E-07  -0.131642E-25  -0.109669E-12   0.920747E-06  -0.483220E-07   0.815396E-09   0.239430E-06   0.361287E-08   0.122218E-22  -0.131642E-25   0.239430E-06   0.372751E-02   0.364115E-04   0.857414E-09  -0.109669E-12   0.361287E-08   0.364115E-04   0.771296E-06
  1979   0.220444E+03  -0.198240E+02   0.919729E-06   0.182387E-22   0.856950E-09  -0.198240E+02   0.735968E+01  -0.477375E-07  -0.146968E-25  -0.107042E-12   0.919729E-06  -0.477375E-07   0.814506E-09   0.239256E-06   0.361021E-08   0.182387E-22  -0.146968E-25   0.239256E-06   0.372669E-02   0.364032E-04   0.856950E-09  -0.107042E-12   0.361021E-08   0.364032E-04   0.771107E-06
  1980   0.220630E+03  -0.197418E+02   0.918687E-06   0.246294E-22   0.856483E-09  -0.197418E+02   0.728845E+01  -0.471500E-07  -0.164757E-25  -0.104327E-12   0.918687E-06  -0.471500E-07   0.813618E-09   0.239082E-06   0.360755E-08   0.246294E-22  -0.164757E-25   0.239082E-06   0.372586E-02   0.363948E-04   0.856483E-09  -0.104327E-12   0.360755E-08   0.363948E-04   0.770919E-06
  1981   0.220809E+03  -0.196560E+02   0.917621E-06   0.313549E-22   0.856011E-09  -0.196560E+02   0.721751E+01  -0.465596E-07  -0.184727E-25  -0.101530E-12   0.917621E-06  -0.465596E-07   0.812731E-09   0.238908E-06   0.360490E-08   0.313549E-22  -0.184727E-25   0.238908E-06   0.372504E-02   0.363864E-04   0.856011E-09  -0.101530E-12   0.360490E-08   0.363864E-04   0.770731E-06
  1982   0.220982E+03  -0.195664E+02   0.916531E-06   0.383760E-22   0.855533E-09  -0.195664E+02   0.714681E+01  -0.459665E-07  -0.206597E-25  -0.986560E-13   0.916531E-06  -0.459665E-07   0.811846E-09   0.238734E-06   0.360225E-08   0.383760E-22  -0.206597E-25   0.238734E-06   0.372422E-02   0.363781E-04   0.855533E-09  -0.986560E-13   0.360225E-08   0.363781E-04   0.770543E-06
  1983   0.221149E+03  -0.194733E+02   0.915417E-06   0.456539E-22   0.855047E-09  -0.194733E+02   0.707633E+01  -0.453706E-07  -0.230085E-25  -0.957111E-13   0.915417E-06  -0.453706E-07   0.810962E-09   0.238560E-06   0.359960E-08   0.456539E-22  -0.230085E-25   0.238560E-06   0.372339E-02   0.363697E-04   0.855047E-09  -0.957111E-13   0.359960E-08   0.363697E-04   0.770355E-06
  1984   0.221309E+03  -0.193766E+02   0.914280E-06   0.531493E-22   0.854551E-09  -0.193766E+02   0.700625E+01  -0.447720E-07  -0.254911E-25  -0.927002E-13   0.914280E-06  -0.447720E-07   0.810079E-09   0.238387E-06   0.359696E-08   0.531493E-22  -0.254911E-25   0.238387E-06   0.372257E-02   0.363614E-04   0.854551E-09  -0.927002E-13   0.359696E-08   0.363614E-04   0.770167E-06
  1985   0.221462E+03  -0.192764E+02   0.913119E-06   0.608233E-22   0.854043E-09  -0.192764E+02   0.693647E+01  -0.441709E-07  -0.280792E-25  -0.896288E-13   0.913119E-06  -0.441709E-07   0.809197E-09   0.238214E-06   0.359432E-08   0.608233E-22  -0.280792E-25   0.238214E-06   0.372175E-02   0.363530E-04   0.854043E-09  -0.896288E-13   0.359432E-08   0.363530E-04   0.769979E-06
  1986   0.221607E+03  -0.191728E+02   0.911934E-06   0.686368E-22   0.853522E-09  -0.191728E+02   0.686700E+01  -0.435673E-07  -0.307448E-25  -0.865023E-13   0.911934E-06  -0.435673E-07   0.808317E-09   0.238041E-06   0.359168E-08   0.686368E-22  -0.307448E-25   0.238041E-06   0.372093E-02   0.363447E-04   0.853522E-09  -0.865023E-13   0.359168E-08   0.363447E-04   0.769792E-06
  1987   0.221745E+03  -0.190657E+02   0.910725E-06   0.765507E-22   0.852986E-09  -0.190657E+02   0.679799E+01  -0.429612E-07  -0.334596E-25  -0.833261E-13   0.910725E-06  -0.429612E-07   0.807439E-09   0.237868E-06   0.358905E-08   0.765507E-22  -0.334596E-25   0.237868E-06   0.372010E-02   0.363363E-04   0.852986E-09  -0.833261E-13   0.358905E-08   0.363363E-04   0.769604E-06
  1988   0.221875E+03  -0.189553E+02   0.909493E-06   0.845260E-22   0.852432E-09  -0.189553E+02   0.672937E+01  -0.423528E-07  -0.361956E-25  -0.801055E-13   0.909493E-06  -0.423528E-07   0.806561E-09   0.237696E-06   0.358642E-08   0.845260E-22  -0.361956E-25   0.237696E-06   0.371928E-02   0.363280E-04   0.852432E-09  -0.801055E-13   0.358642E-08   0.363280E-04   0.769416E-06
  1989   0.221997E+03  -0.188416E+02   0.908238E-06   0.925236E-22   0.851860E-09  -0.188416E+02   0.666122E+01  -0.417421E-07  -0.389246E-25  -0.768459E-13   0.908238E-06  -0.417421E-07   0.805685E-09   0.237523E-06   0.358379E-08   0.925236E-22  -0.389246E-25   0.237523E-06   0.371846E-02   0.363197E-04   0.851860E-09  -0.768459E-13   0.358379E-08   0.363197E-04   0.769229E-06
  1990   0.222112E+03  -0.187248E+02   0.906959E-06   0.100504E-21   0.851267E-09  -0.187248E+02   0.659345E+01  -0.411292E-07  -0.416185E-25  -0.735527E-13   0.906959E-06  -0.411292E-07   0.804810E-09   0.237351E-06   0.358117E-08   0.100504E-21  -0.416185E-25   0.237351E-06   0.371764E-02   0.363114E-04   0.851267E-09  -0.735527E-13   0.358117E-08   0.363114E-04   0.769042E-06
  1991   0.222218E+03  -0.186047E+02   0.905657E-06   0.108430E-21   0.850653E-09  -0.186047E+02   0.652623E+01  -0.405141E-07  -0.442490E-25  -0.702313E-13   0.905657E-06  -0.405141E-07   0.803937E-09   0.237179E-06   0.357854E-08   0.108430E-21  -0.442490E-25   0.237179E-06   0.371682E-02   0.363030E-04   0.850653E-09  -0.702313E-13   0.357854E-08   0.363030E-04   0.768855E-06
  1992   0.222315E+03  -0.184815E+02   0.904332E-06   0.116260E-21   0.850014E-09  -0.184815E+02   0.645948E+01  -0.398970E-07  -0.467882E-25  -0.668871E-13   0.904332E-06  -0.398970E-07   0.803065E-09   0.237008E-06   0.357593E-08   0.116260E-21  -0.467882E-25   0.237008E-06   0.371600E-02   0.362947E-04   0.850014E-09  -0.668871E-13   0.357593E-08   0.362947E-04   0.768668E-06
  1993   0.222402E+03  -0.183553E+02   0.902984E-06   0.123956E-21   0.849349E-09  -0.183553E+02   0.639327E+01  -0.392779E-07  -0.492078E-25  -0.635255E-13   0.902984E-06  -0.392779E-07   0.802194E-09   0.236836E-06   0.357331E-08   0.123956E-21  -0.492078E-25   0.236836E-06   0.371519E-02   0.362864E-04   0.849349E-09  -0.635255E-13   0.357331E-08   0.362864E-04   0.768481E-06
  1994   0.222481E+03  -0.182260E+02   0.901612E-06   0.131480E-21   0.848656E-09  -0.182260E+02   0.632768E+01  -0.386569E-07  -0.514797E-25  -0.601518E-13   0.901612E-06  -0.386569E-07   0.801325E-09   0.236665E-06   0.357070E-08   0.131480E-21  -0.514797E-25   0.236665E-06   0.371437E-02   0.362781E-04   0.848656E-09  -0.601518E-13   0.357070E-08   0.362781E-04   0.768294E-06
  1995   0.222550E+03  -0.180939E+02   0.900218E-06   0.138791E-21   0.847934E-09  -0.180939E+02   0.626264E+01  -0.380340E-07  -0.535758E-25  -0.567715E-13   0.900218E-06  -0.380340E-07   0.800456E-09   0.236494E-06   0.356809E-08   0.138791E-21  -0.535758E-25   0.236494E-06   0.371355E-02   0.362698E-04   0.847934E-09  -0.567715E-13   0.356809E-08   0.362698E-04   0.768107E-06
  1996   0.222610E+03  -0.179589E+02   0.898801E-06   0.145852E-21   0.847181E-09  -0.179589E+02   0.619814E+01  -0.374094E-07  -0.554679E-25  -0.533899E-13   0.898801E-06  -0.374094E-07   0.799590E-09   0.236323E-06   0.356548E-08   0.145852E-21  -0.554679E-25   0.236323E-06   0.371273E-02   0.362615E-04   0.847181E-09  -0.533899E-13   0.356548E-08   0.362615E-04   0.767920E-06
  1997   0.222660E+03  -0.178212E+02   0.897360E-06   0.152622E-21   0.846395E-09  -0.178212E+02   0.613435E+01  -0.367831E-07  -0.571279E-25  -0.500124E-13   0.897360E-06  -0.367831E-07   0.798724E-09   0.236152E-06   0.356288E-08   0.152622E-21  -0.571279E-25   0.236152E-06   0.371191E-02   0.362532E-04   0.846395E-09  -0.500124E-13   0.356288E-08   0.362532E-04   0.767733E-06
  1998   0.222699E+03  -0.176807E+02   0.895897E-06   0.159063E-21   0.845575E-09  -0.176807E+02   0.607125E+01  -0.361551E-07  -0.585277E-25  -0.466444E-13   0.895897E-06  -0.361551E-07   0.797860E-09   0.235981E-06   0.356028E-08   0.159063E-21  -0.585277E-25   0.235981E-06   0.371110E-02   0.362450E-04   0.845575E-09  -0.466444E-13   0.356028E-08   0.362450E-04   0.767547E-06
  1999   0.222729E+03  -0.175377E+02   0.894412E-06   0.165136E-21   0.844718E-09  -0.175377E+02   0.600879E+01  -0.355256E-07  -0.596390E-25  -0.432914E-13   0.894412E-06  -0.355256E-07   0.796997E-09   0.235811E-06   0.355768E-08   0.165136E-21  -0.596390E-25   0.235811E-06   0.371028E-02   0.362367E-04   0.844718E-09  -0.432914E-13   0.355768E-08   0.362367E-04   0.767360E-06
  2000   0.222747E+03  -0.173921E+02   0.892903E-06   0.170801E-21   0.843822E-09  -0.173921E+02   0.594702E+01  -0.348947E-07  -0.604338E-25  -0.399585E-13   0.892903E-06  -0.348947E-07   0.796135E-09   0.235641E-06   0.355509E-08   0.170801E-21  -0.604338E-25   0.235641E-06   0.370947E-02   0.362284E-04   0.843822E-09  -0.399585E-13   0.355509E-08   0.362284E-04   0.767174E-06
  2001   0.222755E+03  -0.172439E+02   0.891373E-06   0.176029E-21   0.842888E-09  -0.172439E+02   0.588604E+01  -0.342623E-07  -0.608906E-25  -0.366507E-13   0.891373E-06  -0.342623E-07   0.795275E-09   0.235471E-06   0.355250E-08   0.176029E-21  -0.608906E-25   0.235471E-06   0.370865E-02   0.362201E-04   0.842888E-09  -0.366507E-13   0.355250E-08   0.362201E-04   0.766987E-06
  2002   0.222752E+03  -0.170934E+02   0.889819E-06   0.180823E-21   0.841915E-09  -0.170934E+02   0.582581E+01  -0.336286E-07  -0.610143E-25  -0.333698E-13   0.889819E-06  -0.336286E-07   0.794416E-09   0.235301E-06   0.354991E-08   0.180823E-21  -0.610143E-25   0.235301E-06   0.370784E-02   0.362119E-04   0.841915E-09  -0.333698E-13   0.354991E-08   0.362119E-04   0.766801E-06
  2003   0.222738E+03  -0.169406E+02   0.888244E-06   0.185196E-21   0.840905E-09  -0.169406E+02   0.576634E+01  -0.329936E-07  -0.608165E-25  -0.301173E-13   0.888244E-06  -0.329936E-07   0.793558E-09   0.235132E-06   0.354732E-08   0.185196E-21  -0.608165E-25   0.235132E-06   0.370702E-02   0.362036E-04   0.840905E-09  -0.301173E-13   0.354732E-08   0.362036E-04   0.766615E-06
  2004   0.222713E+03  -0.167853E+02   0.886646E-06   0.189159E-21   0.839861E-09  -0.167853E+02   0.570760E+01  -0.323575E-07  -0.603090E-25  -0.268943E-13   0.886646E-06  -0.323575E-07   0.792701E-09   0.234963E-06   0.354474E-08   0.189159E-21  -0.603090E-25   0.234963E-06   0.370621E-02   0.361953E-04   0.839861E-09  -0.268943E-13   0.354474E-08   0.361953E-04   0.766429E-06
  2005   0.222677E+03  -0.166278E+02   0.885027E-06   0.192725E-21   0.838784E-09  -0.166278E+02   0.564973E+01  -0.317203E-07  -0.595032E-25  -0.237023E-13   0.885027E-06  -0.317203E-07   0.791846E-09   0.234793E-06   0.354216E-08   0.192725E-21  -0.595032E-25   0.234793E-06   0.370540E-02   0.361871E-04   0.838784E-09  -0.237023E-13   0.354216E-08   0.361871E-04   0.766242E-06
  2006   0.222631E+03  -0.164680E+02   0.883385E-06   0.195907E-21   0.837677E-09  -0.164680E+02   0.559257E+01  -0.310820E-07  -0.584109E-25  -0.205425E-13   0.883385E-06  -0.310820E-07   0.790992E-09   0.234624E-06   0.353958E-08   0.195907E-21  -0.584109E-25   0.234624E-06   0.370458E-02   0.361788E-04   0.837677E-09  -0.205425E-13   0.353958E-08   0.361788E-04   0.766056E-06
  2007   0.222572E+03  -0.163061E+02   0.881723E-06   0.198718E-21   0.836540E-09  -0.163061E+02   0.553624E+01  -0.304428E-07  -0.570436E-25  -0.174163E-13   0.881723E-06  -0.304428E-07   0.790139E-09   0.234456E-06   0.353701E-08   0.198718E-21  -0.570436E-25   0.234456E-06   0.370377E-02   0.361706E-04   0.836540E-09  -0.174163E-13   0.353701E-08   0.361706E-04   0.765870E-06
  2008   0.222503E+03  -0.161419E+02   0.880038E-06   0.201168E-21   0.835375E-09  -0.161419E+02   0.548074E+01  -0.298027E-07  -0.554129E-25  -0.143250E-13   0.880038E-06  -0.298027E-07   0.789288E-09   0.234287E-06   0.353444E-08   0.201168E-21  -0.554129E-25   0.234287E-06   0.370296E-02   0.361624E-04   0.835375E-09  -0.143250E-13   0.353444E-08   0.361624E-04   0.765685E-06
  2009   0.222422E+03  -0.159757E+02   0.878333E-06   0.203271E-21   0.834186E-09  -0.159757E+02   0.542605E+01  -0.291618E-07  -0.535306E-25  -0.112699E-13   0.878333E-06  -0.291618E-07   0.788438E-09   0.234119E-06   0.353187E-08   0.203271E-21  -0.535306E-25   0.234119E-06   0.370215E-02   0.361541E-04   0.834186E-09  -0.112699E-13   0.353187E-08   0.361541E-04   0.765499E-06
  2010   0.222330E+03  -0.158074E+02   0.876606E-06   0.205039E-21   0.832972E-09  -0.158074E+02   0.537223E+01  -0.285201E-07  -0.514081E-25  -0.825228E-14   0.876606E-06  -0.285201E-07   0.787589E-09   0.233951E-06   0.352931E-08   0.205039E-21  -0.514081E-25   0.233951E-06   0.370133E-02   0.361459E-04   0.832972E-09  -0.825228E-14   0.352931E-08   0.361459E-04   0.765313E-06
  2011   0.222227E+03  -0.156370E+02   0.874859E-06   0.206485E-21   0.831737E-09  -0.156370E+02   0.531919E+01  -0.278778E-07  -0.490571E-25  -0.527351E-14   0.874859E-06  -0.278778E-07   0.786742E-09   0.233783E-06   0.352675E-08   0.206485E-21  -0.490571E-25   0.233783E-06   0.370052E-02   0.361377E-04   0.831737E-09  -0.527351E-14   0.352675E-08   0.361377E-04   0.765127E-06
  2012   0.222111E+03  -0.154647E+02   0.873091E-06   0.207621E-21   0.830481E-09  -0.154647E+02   0.526699E+01  -0.272349E-07  -0.464893E-25  -0.233490E-14   0.873091E-06  -0.272349E-07   0.785895E-09   0.233615E-06   0.352419E-08   0.207621E-21  -0.464893E-25   0.233615E-06   0.369971E-02   0.361294E-04   0.830481E-09  -0.233490E-14   0.352419E-08   0.361294E-04   0.764942E-06
  2013   0.221984E+03  -0.152905E+02   0.871302E-06   0.208459E-21   0.829207E-09  -0.152905E+02   0.521562E+01  -0.265915E-07  -0.437163E-25   0.562234E-15   0.871302E-06  -0.265915E-07   0.785050E-09   0.233447E-06   0.352163E-08   0.208459E-21  -0.437163E-25   0.233447E-06   0.369890E-02   0.361212E-04   0.829207E-09   0.562234E-15   0.352163E-08   0.361212E-04   0.764756E-06
  2014   0.221846E+03  -0.151145E+02   0.869492E-06   0.209012E-21   0.827916E-09  -0.151145E+02   0.516513E+01  -0.259477E-07  -0.407496E-25   0.341658E-14   0.869492E-06  -0.259477E-07   0.784206E-09   0.233280E-06   0.351908E-08   0.209012E-21  -0.407496E-25   0.233280E-06   0.369809E-02   0.361130E-04   0.827916E-09   0.341658E-14   0.351908E-08   0.361130E-04   0.764571E-06
  2015   0.221696E+03  -0.149366E+02   0.867663E-06   0.209292E-21   0.826611E-09  -0.149366E+02   0.511551E+01  -0.253035E-07  -0.376009E-25   0.622682E-14   0.867663E-06  -0.253035E-07   0.783364E-09   0.233113E-06   0.351653E-08   0.209292E-21  -0.376009E-25   0.233113E-06   0.369728E-02   0.361048E-04   0.826611E-09   0.622682E-14   0.351653E-08   0.361048E-04   0.764386E-06
  2016   0.221534E+03  -0.147571E+02   0.865813E-06   0.209311E-21   0.825293E-09  -0.147571E+02   0.506683E+01  -0.246590E-07  -0.342819E-25   0.899164E-14   0.865813E-06  -0.246590E-07   0.782523E-09   0.232946E-06   0.351399E-08   0.209311E-21  -0.342819E-25   0.232946E-06   0.369648E-02   0.360966E-04   0.825293E-09   0.899164E-14   0.351399E-08   0.360966E-04   0.764200E-06
  2017   0.221361E+03  -0.145760E+02   0.863943E-06   0.209082E-21   0.823964E-09  -0.145760E+02   0.501898E+01  -0.240143E-07  -0.308040E-25   0.117097E-13   0.863943E-06  -0.240143E-07   0.781683E-09   0.232779E-06   0.351144E-08   0.209082E-21  -0.308040E-25   0.232779E-06   0.369567E-02   0.360884E-04   0.823964E-09   0.117097E-13   0.351144E-08   0.360884E-04   0.764015E-06
  2018   0.221176E+03  -0.143932E+02   0.862054E-06   0.208618E-21   0.822626E-09  -0.143932E+02   0.497203E+01  -0.233694E-07  -0.271791E-25   0.143797E-13   0.862054E-06  -0.233694E-07   0.780844E-09   0.232612E-06   0.350890E-08   0.208618E-21  -0.271791E-25   0.232612E-06   0.369486E-02   0.360802E-04   0.822626E-09   0.143797E-13   0.350890E-08   0.360802E-04   0.763830E-06
  2019   0.220980E+03  -0.142091E+02   0.860145E-06   0.207930E-21   0.821280E-09  -0.142091E+02   0.492605E+01  -0.227245E-07  -0.234186E-25   0.170004E-13   0.860145E-06  -0.227245E-07   0.780006E-09   0.232446E-06   0.350637E-08   0.207930E-21  -0.234186E-25   0.232446E-06   0.369405E-02   0.360720E-04   0.821280E-09   0.170004E-13   0.350637E-08   0.360720E-04   0.763645E-06
  2020   0.220772E+03  -0.140235E+02   0.858216E-06   0.207031E-21   0.819928E-09  -0.140235E+02   0.488093E+01  -0.220796E-07  -0.195342E-25   0.195703E-13   0.858216E-06  -0.220796E-07   0.779170E-09   0.232280E-06   0.350383E-08   0.207031E-21  -0.195342E-25   0.232280E-06   0.369325E-02   0.360638E-04   0.819928E-09   0.195703E-13   0.350383E-08   0.360638E-04   0.763460E-06
  2021   0.220553E+03  -0.138365E+02   0.856268E-06   0.205933E-21   0.818572E-09  -0.138365E+02   0.483682E+01  -0.214348E-07  -0.155375E-25   0.220882E-13   0.856268E-06  -0.214348E-07   0.778335E-09   0.232114E-06   0.350130E-08   0.205933E-21  -0.155375E-25   0.232114E-06   0.369244E-02   0.360557E-04   0.818572E-09   0.220882E-13   0.350130E-08   0.360557E-04   0.763275E-06
  2022   0.220322E+03  -0.136483E+02   0.854301E-06   0.204649E-21   0.817215E-09  -0.136483E+02   0.479359E+01  -0.207901E-07  -0.114401E-25   0.245528E-13   0.854301E-06  -0.207901E-07   0.777501E-09   0.231948E-06   0.349877E-08   0.204649E-21  -0.114401E-25   0.231948E-06   0.369163E-02   0.360475E-04   0.817215E-09   0.245528E-13   0.349877E-08   0.360475E-04   0.763090E-06
  2023   0.220079E+03  -0.134589E+02   0.852316E-06   0.203192E-21   0.815857E-09  -0.134589E+02   0.475133E+01  -0.201457E-07  -0.725369E-26   0.269627E-13   0.852316E-06  -0.201457E-07   0.776669E-09   0.231782E-06   0.349624E-08   0.203192E-21  -0.725369E-26   0.231782E-06   0.369083E-02   0.360393E-04   0.815857E-09   0.269627E-13   0.349624E-08   0.360393E-04   0.762906E-06
  2024   0.219825E+03  -0.132683E+02   0.850311E-06   0.201573E-21   0.814501E-09  -0.132683E+02   0.471003E+01  -0.195016E-07  -0.298986E-26   0.293167E-13   0.850311E-06  -0.195016E-07   0.775838E-09   0.231617E-06   0.349372E-08   0.201573E-21  -0.298986E-26   0.231617E-06   0.369002E-02   0.360311E-04   0.814501E-09   0.293167E-13   0.349372E-08   0.360311E-04   0.762721E-06
  2025   0.219560E+03  -0.130767E+02   0.848287E-06   0.199804E-21   0.813148E-09  -0.130767E+02   0.466968E+01  -0.188578E-07   0.133979E-26   0.316134E-13   0.848287E-06  -0.188578E-07   0.775007E-09   0.231452E-06   0.349120E-08   0.199804E-21   0.133979E-26   0.231452E-06   0.368922E-02   0.360230E-04   0.813148E-09   0.316134E-13   0.349120E-08   0.360230E-04   0.762536E-06
  2026   0.219282E+03  -0.128841E+02   0.846245E-06   0.197900E-21   0.811801E-09  -0.128841E+02   0.463031E+01  -0.182145E-07   0.572362E-26   0.338515E-13   0.846245E-06  -0.182145E-07   0.774179E-09   0.231287E-06   0.348868E-08   0.197900E-21   0.572362E-26   0.231287E-06   0.368841E-02   0.360148E-04   0.811801E-09   0.338515E-13   0.348868E-08   0.360148E-04   0.762352E-06
  2027   0.218993E+03  -0.126905E+02   0.844185E-06   0.195871E-21   0.810460E-09  -0.126905E+02   0.459190E+01  -0.175717E-07   0.101500E-25   0.360297E-13   0.844185E-06  -0.175717E-07   0.773351E-09   0.231122E-06   0.348617E-08   0.195871E-21   0.101500E-25   0.231122E-06   0.368761E-02   0.360067E-04   0.810460E-09   0.360297E-13   0.348617E-08   0.360067E-04   0.762167E-06
  2028   0.218693E+03  -0.124961E+02   0.842107E-06   0.193729E-21   0.809128E-09  -0.124961E+02   0.455446E+01  -0.169296E-07   0.146074E-25   0.381466E-13   0.842107E-06  -0.169296E-07   0.772525E-09   0.230957E-06   0.348366E-08   0.193729E-21   0.146074E-25   0.230957E-06   0.368681E-02   0.359985E-04   0.809128E-09   0.381466E-13   0.348366E-08   0.359985E-04   0.761983E-06
  2029   0.218380E+03  -0.123009E+02   0.840011E-06   0.191489E-21   0.807807E-09  -0.123009E+02   0.451801E+01  -0.162881E-07   0.190841E-25   0.402010E-13   0.840011E-06  -0.162881E-07   0.771700E-09   0.230793E-06   0.348115E-08   0.191489E-21   0.190841E-25   0.230793E-06   0.368600E-02   0.359904E-04   0.807807E-09   0.402010E-13   0.348115E-08   0.359904E-04   0.761799E-06
  2030   0.218056E+03  -0.121050E+02   0.837896E-06   0.189161E-21   0.806498E-09  -0.121050E+02   0.448254E+01  -0.156473E-07   0.235685E-25   0.421915E-13   0.837896E-06  -0.156473E-07   0.770876E-09   0.230628E-06   0.347864E-08   0.189161E-21   0.235685E-25   0.230628E-06   0.368520E-02   0.359822E-04   0.806498E-09   0.421915E-13   0.347864E-08   0.359822E-04   0.761615E-06
  2031   0.217721E+03  -0.119085E+02   0.835764E-06   0.186759E-21   0.805203E-09  -0.119085E+02   0.444808E+01  -0.150074E-07   0.280490E-25   0.441168E-13   0.835764E-06  -0.150074E-07   0.770053E-09   0.230464E-06   0.347614E-08   0.186759E-21   0.280490E-25   0.230464E-06   0.368440E-02   0.359741E-04   0.805203E-09   0.441168E-13   0.347614E-08   0.359741E-04   0.761430E-06
  2032   0.217374E+03  -0.117115E+02   0.833615E-06   0.184294E-21   0.803925E-09  -0.117115E+02   0.441461E+01  -0.143684E-07   0.325139E-25   0.459756E-13   0.833615E-06  -0.143684E-07   0.769231E-09   0.230300E-06   0.347364E-08   0.184294E-21   0.325139E-25   0.230300E-06   0.368360E-02   0.359660E-04   0.803925E-09   0.459756E-13   0.347364E-08   0.359660E-04   0.761246E-06
  2033   0.217016E+03  -0.115140E+02   0.831448E-06   0.181779E-21   0.802664E-09  -0.115140E+02   0.438215E+01  -0.137303E-07   0.369517E-25   0.477666E-13   0.831448E-06  -0.137303E-07   0.768411E-09   0.230137E-06   0.347114E-08   0.181779E-21   0.369517E-25   0.230137E-06   0.368280E-02   0.359579E-04   0.802664E-09   0.477666E-13   0.347114E-08   0.359579E-04   0.761062E-06
  2034   0.216646E+03  -0.113162E+02   0.829265E-06   0.179227E-21   0.801423E-09  -0.113162E+02   0.435071E+01  -0.130933E-07   0.413508E-25   0.494884E-13   0.829265E-06  -0.130933E-07   0.767592E-09   0.229973E-06   0.346865E-08   0.179227E-21   0.413508E-25   0.229973E-06   0.368200E-02   0.359497E-04   0.801423E-09   0.494884E-13   0.346865E-08   0.359497E-04   0.760879E-06
  2035   0.216265E+03  -0.111181E+02   0.827064E-06   0.176649E-21   0.800203E-09  -0.111181E+02   0.432029E+01  -0.124574E-07   0.456994E-25   0.511398E-13   0.827064E-06  -0.124574E-07   0.766774E-09   0.229810E-06   0.346616E-08   0.176649E-21   0.456994E-25   0.229810E-06   0.368119E-02   0.359416E-04   0.800203E-09   0.511398E-13   0.346616E-08   0.359416E-04   0.760695E-06
  2036   0.215873E+03  -0.109198E+02   0.824846E-06   0.174059E-21   0.799006E-09  -0.109198E+02   0.429088E+01  -0.118228E-07   0.499861E-25   0.527194E-13   0.824846E-06  -0.118228E-07   0.765958E-09   0.229646E-06   0.346367E-08   0.174059E-21   0.499861E-25   0.229646E-06   0.368039E-02   0.359335E-04   0.799006E-09   0.527194E-13   0.346367E-08   0.359335E-04   0.760511E-06
