#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   747   0.201781E+04  -0.130056E+03   0.813898E-05  -0.327925E-08   0.170120E-06  -0.130056E+03   0.362129E+02  -0.928076E-06   0.302615E-10   0.446037E-09   0.813898E-05  -0.928076E-06   0.118618E-07   0.261347E-05   0.432324E-07  -0.327925E-08   0.302615E-10   0.261347E-05   0.150414E-01   0.158215E-03   0.170120E-06   0.446037E-09   0.432324E-07   0.158215E-03   0.399876E-05
   748   0.202556E+04  -0.131034E+03   0.815034E-05  -0.211591E-08   0.164694E-06  -0.131034E+03   0.360524E+02  -0.926683E-06   0.199384E-10   0.467648E-09   0.815034E-05  -0.926683E-06   0.118369E-07   0.260998E-05   0.431725E-07  -0.211591E-08   0.199384E-10   0.260998E-05   0.150413E-01   0.158209E-03   0.164694E-06   0.467648E-09   0.431725E-07   0.158209E-03   0.399816E-05
   749   0.203341E+04  -0.131984E+03   0.816237E-05  -0.100841E-08   0.159475E-06  -0.131984E+03   0.358868E+02  -0.925276E-06   0.101104E-10   0.486697E-09   0.816237E-05  -0.925276E-06   0.118121E-07   0.260649E-05   0.431127E-07  -0.100841E-08   0.101104E-10   0.260649E-05   0.150412E-01   0.158203E-03   0.159475E-06   0.486697E-09   0.431127E-07   0.158203E-03   0.399756E-05
   750   0.204135E+04  -0.132907E+03   0.817509E-05   0.361259E-10   0.154474E-06  -0.132907E+03   0.357164E+02  -0.923854E-06   0.839944E-12   0.503058E-09   0.817509E-05  -0.923854E-06   0.117874E-07   0.260302E-05   0.430531E-07   0.361259E-10   0.839944E-12   0.260302E-05   0.150411E-01   0.158198E-03   0.154474E-06   0.503058E-09   0.430531E-07   0.158198E-03   0.399696E-05
   751   0.204938E+04  -0.133803E+03   0.818853E-05   0.101206E-08   0.149697E-06  -0.133803E+03   0.355412E+02  -0.922416E-06  -0.782352E-11   0.516638E-09   0.818853E-05  -0.922416E-06   0.117628E-07   0.259955E-05   0.429937E-07   0.101206E-08  -0.782352E-11   0.259955E-05   0.150410E-01   0.158192E-03   0.149697E-06   0.516638E-09   0.429937E-07   0.158192E-03   0.399637E-05
   752   0.205748E+04  -0.134669E+03   0.820268E-05   0.191968E-08   0.145140E-06  -0.134669E+03   0.353612E+02  -0.920961E-06  -0.158827E-10   0.527492E-09   0.820268E-05  -0.920961E-06   0.117382E-07   0.259609E-05   0.429344E-07   0.191968E-08  -0.158827E-10   0.259609E-05   0.150410E-01   0.158186E-03   0.145140E-06   0.527492E-09   0.429344E-07   0.158186E-03   0.399577E-05
   753   0.206567E+04  -0.135508E+03   0.821752E-05   0.276078E-08   0.140798E-06  -0.135508E+03   0.351765E+02  -0.919486E-06  -0.233532E-10   0.535710E-09   0.821752E-05  -0.919486E-06   0.117137E-07   0.259264E-05   0.428752E-07   0.276078E-08  -0.233532E-10   0.259264E-05   0.150409E-01   0.158180E-03   0.140798E-06   0.535710E-09   0.428752E-07   0.158180E-03   0.399517E-05
   754   0.207393E+04  -0.136317E+03   0.823303E-05   0.353712E-08   0.136665E-06  -0.136317E+03   0.349872E+02  -0.917989E-06  -0.302508E-10   0.541384E-09   0.823303E-05  -0.917989E-06   0.116893E-07   0.258920E-05   0.428162E-07   0.353712E-08  -0.302508E-10   0.258920E-05   0.150407E-01   0.158175E-03   0.136665E-06   0.541384E-09   0.428162E-07   0.158175E-03   0.399456E-05
   755   0.208227E+04  -0.137097E+03   0.824919E-05   0.425049E-08   0.132734E-06  -0.137097E+03   0.347935E+02  -0.916466E-06  -0.365912E-10   0.544603E-09   0.824919E-05  -0.916466E-06   0.116650E-07   0.258576E-05   0.427573E-07   0.425049E-08  -0.365912E-10   0.258576E-05   0.150406E-01   0.158169E-03   0.132734E-06   0.544603E-09   0.427573E-07   0.158169E-03   0.399396E-05
   756   0.209066E+04  -0.137848E+03   0.826599E-05   0.490267E-08   0.129001E-06  -0.137848E+03   0.345956E+02  -0.914916E-06  -0.423902E-10   0.545459E-09   0.826599E-05  -0.914916E-06   0.116407E-07   0.258233E-05   0.426985E-07   0.490267E-08  -0.423902E-10   0.258233E-05   0.150405E-01   0.158163E-03   0.129001E-06   0.545459E-09   0.426985E-07   0.158163E-03   0.399336E-05
   757   0.209914E+04  -0.138568E+03   0.828340E-05   0.549542E-08   0.125459E-06  -0.138568E+03   0.343935E+02  -0.913336E-06  -0.476634E-10   0.544043E-09   0.828340E-05  -0.913336E-06   0.116166E-07   0.257892E-05   0.426399E-07   0.549542E-08  -0.476634E-10   0.257892E-05   0.150404E-01   0.158157E-03   0.125459E-06   0.544043E-09   0.426399E-07   0.158157E-03   0.399276E-05
   758   0.210767E+04  -0.139259E+03   0.830140E-05   0.603054E-08   0.122103E-06  -0.139259E+03   0.341873E+02  -0.911723E-06  -0.524265E-10   0.540444E-09   0.830140E-05  -0.911723E-06   0.115925E-07   0.257550E-05   0.425815E-07   0.603054E-08  -0.524265E-10   0.257550E-05   0.150402E-01   0.158150E-03   0.122103E-06   0.540444E-09   0.425815E-07   0.158150E-03   0.399216E-05
   759   0.211626E+04  -0.139918E+03   0.831998E-05   0.650979E-08   0.118926E-06  -0.139918E+03   0.339772E+02  -0.910076E-06  -0.566953E-10   0.534754E-09   0.831998E-05  -0.910076E-06   0.115684E-07   0.257210E-05   0.425232E-07   0.650979E-08  -0.566953E-10   0.257210E-05   0.150401E-01   0.158144E-03   0.118926E-06   0.534754E-09   0.425232E-07   0.158144E-03   0.399155E-05
   760   0.212491E+04  -0.140547E+03   0.833912E-05   0.693495E-08   0.115924E-06  -0.140547E+03   0.337633E+02  -0.908391E-06  -0.604855E-10   0.527064E-09   0.833912E-05  -0.908391E-06   0.115445E-07   0.256870E-05   0.424650E-07   0.693495E-08  -0.604855E-10   0.256870E-05   0.150400E-01   0.158138E-03   0.115924E-06   0.527064E-09   0.424650E-07   0.158138E-03   0.399095E-05
   761   0.213361E+04  -0.141144E+03   0.835880E-05   0.730781E-08   0.113089E-06  -0.141144E+03   0.335458E+02  -0.906667E-06  -0.638128E-10   0.517464E-09   0.835880E-05  -0.906667E-06   0.115206E-07   0.256532E-05   0.424069E-07   0.730781E-08  -0.638128E-10   0.256532E-05   0.150398E-01   0.158132E-03   0.113089E-06   0.517464E-09   0.424069E-07   0.158132E-03   0.399034E-05
   762   0.214235E+04  -0.141709E+03   0.837899E-05   0.763014E-08   0.110416E-06  -0.141709E+03   0.333246E+02  -0.904900E-06  -0.666928E-10   0.506044E-09   0.837899E-05  -0.904900E-06   0.114968E-07   0.256194E-05   0.423490E-07   0.763014E-08  -0.666928E-10   0.256194E-05   0.150396E-01   0.158125E-03   0.110416E-06   0.506044E-09   0.423490E-07   0.158125E-03   0.398974E-05
   763   0.215114E+04  -0.142243E+03   0.839968E-05   0.790371E-08   0.107900E-06  -0.142243E+03   0.331000E+02  -0.903088E-06  -0.691414E-10   0.492897E-09   0.839968E-05  -0.903088E-06   0.114731E-07   0.255856E-05   0.422913E-07   0.790371E-08  -0.691414E-10   0.255856E-05   0.150395E-01   0.158119E-03   0.107900E-06   0.492897E-09   0.422913E-07   0.158119E-03   0.398914E-05
   764   0.215996E+04  -0.142743E+03   0.842085E-05   0.813032E-08   0.105534E-06  -0.142743E+03   0.328719E+02  -0.901229E-06  -0.711742E-10   0.478111E-09   0.842085E-05  -0.901229E-06   0.114495E-07   0.255520E-05   0.422336E-07   0.813032E-08  -0.711742E-10   0.255520E-05   0.150393E-01   0.158112E-03   0.105534E-06   0.478111E-09   0.422336E-07   0.158112E-03   0.398853E-05
   765   0.216881E+04  -0.143211E+03   0.844248E-05   0.831172E-08   0.103313E-06  -0.143211E+03   0.326405E+02  -0.899321E-06  -0.728070E-10   0.461779E-09   0.844248E-05  -0.899321E-06   0.114259E-07   0.255184E-05   0.421761E-07   0.831172E-08  -0.728070E-10   0.255184E-05   0.150391E-01   0.158106E-03   0.103313E-06   0.461779E-09   0.421761E-07   0.158106E-03   0.398792E-05
   766   0.217768E+04  -0.143644E+03   0.846456E-05   0.844971E-08   0.101231E-06  -0.143644E+03   0.324060E+02  -0.897360E-06  -0.740554E-10   0.443990E-09   0.846456E-05  -0.897360E-06   0.114024E-07   0.254849E-05   0.421188E-07   0.844971E-08  -0.740554E-10   0.254849E-05   0.150389E-01   0.158099E-03   0.101231E-06   0.443990E-09   0.421188E-07   0.158099E-03   0.398732E-05
   767   0.218657E+04  -0.144044E+03   0.848705E-05   0.854605E-08   0.992812E-07  -0.144044E+03   0.321683E+02  -0.895344E-06  -0.749351E-10   0.424836E-09   0.848705E-05  -0.895344E-06   0.113790E-07   0.254515E-05   0.420616E-07   0.854605E-08  -0.749351E-10   0.254515E-05   0.150388E-01   0.158093E-03   0.992812E-07   0.424836E-09   0.420616E-07   0.158093E-03   0.398671E-05
   768   0.219549E+04  -0.144408E+03   0.850995E-05   0.860253E-08   0.974590E-07  -0.144408E+03   0.319277E+02  -0.893272E-06  -0.754620E-10   0.404407E-09   0.850995E-05  -0.893272E-06   0.113557E-07   0.254182E-05   0.420045E-07   0.860253E-08  -0.754620E-10   0.254182E-05   0.150386E-01   0.158086E-03   0.974590E-07   0.404407E-09   0.420045E-07   0.158086E-03   0.398610E-05
   769   0.220439E+04  -0.144739E+03   0.853324E-05   0.862093E-08   0.957582E-07  -0.144739E+03   0.316842E+02  -0.891139E-06  -0.756516E-10   0.382794E-09   0.853324E-05  -0.891139E-06   0.113324E-07   0.253849E-05   0.419475E-07   0.862093E-08  -0.756516E-10   0.253849E-05   0.150383E-01   0.158079E-03   0.957582E-07   0.382794E-09   0.419475E-07   0.158079E-03   0.398549E-05
   770   0.221332E+04  -0.145036E+03   0.855689E-05   0.860302E-08   0.941729E-07  -0.145036E+03   0.314380E+02  -0.888945E-06  -0.755197E-10   0.360088E-09   0.855689E-05  -0.888945E-06   0.113092E-07   0.253517E-05   0.418907E-07   0.860302E-08  -0.755197E-10   0.253517E-05   0.150381E-01   0.158072E-03   0.941729E-07   0.360088E-09   0.418907E-07   0.158072E-03   0.398489E-05
   771   0.222224E+04  -0.145298E+03   0.858088E-05   0.855058E-08   0.926972E-07  -0.145298E+03   0.311892E+02  -0.886686E-06  -0.750820E-10   0.336379E-09   0.858088E-05  -0.886686E-06   0.112861E-07   0.253186E-05   0.418340E-07   0.855058E-08  -0.750820E-10   0.253186E-05   0.150379E-01   0.158066E-03   0.926972E-07   0.336379E-09   0.418340E-07   0.158066E-03   0.398428E-05
   772   0.223115E+04  -0.145525E+03   0.860520E-05   0.846538E-08   0.913253E-07  -0.145525E+03   0.309380E+02  -0.884360E-06  -0.743543E-10   0.311758E-09   0.860520E-05  -0.884360E-06   0.112630E-07   0.252856E-05   0.417775E-07   0.846538E-08  -0.743543E-10   0.252856E-05   0.150377E-01   0.158059E-03   0.913253E-07   0.311758E-09   0.417775E-07   0.158059E-03   0.398367E-05
   773   0.224005E+04  -0.145717E+03   0.862983E-05   0.834921E-08   0.900514E-07  -0.145717E+03   0.306844E+02  -0.881965E-06  -0.733522E-10   0.286316E-09   0.862983E-05  -0.881965E-06   0.112400E-07   0.252526E-05   0.417211E-07   0.834921E-08  -0.733522E-10   0.252526E-05   0.150375E-01   0.158052E-03   0.900514E-07   0.286316E-09   0.417211E-07   0.158052E-03   0.398306E-05
   774   0.224894E+04  -0.145875E+03   0.865475E-05   0.820385E-08   0.888697E-07  -0.145875E+03   0.304286E+02  -0.879497E-06  -0.720915E-10   0.260143E-09   0.865475E-05  -0.879497E-06   0.112171E-07   0.252197E-05   0.416648E-07   0.820385E-08  -0.720915E-10   0.252197E-05   0.150372E-01   0.158045E-03   0.888697E-07   0.260143E-09   0.416648E-07   0.158045E-03   0.398245E-05
   775   0.225781E+04  -0.145998E+03   0.867994E-05   0.803106E-08   0.877743E-07  -0.145998E+03   0.301707E+02  -0.876956E-06  -0.705878E-10   0.233331E-09   0.867994E-05  -0.876956E-06   0.111943E-07   0.251869E-05   0.416087E-07   0.803106E-08  -0.705878E-10   0.251869E-05   0.150370E-01   0.158038E-03   0.877743E-07   0.233331E-09   0.416087E-07   0.158038E-03   0.398184E-05
   776   0.226667E+04  -0.146086E+03   0.870538E-05   0.783263E-08   0.867594E-07  -0.146086E+03   0.299108E+02  -0.874337E-06  -0.688569E-10   0.205969E-09   0.870538E-05  -0.874337E-06   0.111715E-07   0.251542E-05   0.415526E-07   0.783263E-08  -0.688569E-10   0.251542E-05   0.150367E-01   0.158030E-03   0.867594E-07   0.205969E-09   0.415526E-07   0.158030E-03   0.398123E-05
   777   0.227551E+04  -0.146140E+03   0.873105E-05   0.761035E-08   0.858192E-07  -0.146140E+03   0.296490E+02  -0.871639E-06  -0.669145E-10   0.178150E-09   0.873105E-05  -0.871639E-06   0.111488E-07   0.251215E-05   0.414968E-07   0.761035E-08  -0.669145E-10   0.251215E-05   0.150365E-01   0.158023E-03   0.858192E-07   0.178150E-09   0.414968E-07   0.158023E-03   0.398062E-05
   778   0.228433E+04  -0.146159E+03   0.875693E-05   0.736597E-08   0.849478E-07  -0.146159E+03   0.293854E+02  -0.868859E-06  -0.647763E-10   0.149962E-09   0.875693E-05  -0.868859E-06   0.111262E-07   0.250889E-05   0.414410E-07   0.736597E-08  -0.647763E-10   0.250889E-05   0.150362E-01   0.158016E-03   0.849478E-07   0.149962E-09   0.414410E-07   0.158016E-03   0.398001E-05
   779   0.229312E+04  -0.146142E+03   0.878300E-05   0.710128E-08   0.841393E-07  -0.146142E+03   0.291200E+02  -0.865994E-06  -0.624580E-10   0.121498E-09   0.878300E-05  -0.865994E-06   0.111036E-07   0.250564E-05   0.413854E-07   0.710128E-08  -0.624580E-10   0.250564E-05   0.150360E-01   0.158009E-03   0.841393E-07   0.121498E-09   0.413854E-07   0.158009E-03   0.397939E-05
   780   0.230190E+04  -0.146092E+03   0.880925E-05   0.681807E-08   0.833880E-07  -0.146092E+03   0.288531E+02  -0.863043E-06  -0.599753E-10   0.928468E-10   0.880925E-05  -0.863043E-06   0.110811E-07   0.250240E-05   0.413299E-07   0.681807E-08  -0.599753E-10   0.250240E-05   0.150357E-01   0.158001E-03   0.833880E-07   0.928468E-10   0.413299E-07   0.158001E-03   0.397878E-05
   781   0.231065E+04  -0.146006E+03   0.883566E-05   0.651810E-08   0.826880E-07  -0.146006E+03   0.285847E+02  -0.860003E-06  -0.573440E-10   0.641006E-10   0.883566E-05  -0.860003E-06   0.110587E-07   0.249916E-05   0.412746E-07   0.651810E-08  -0.573440E-10   0.249916E-05   0.150354E-01   0.157994E-03   0.826880E-07   0.641006E-10   0.412746E-07   0.157994E-03   0.397817E-05
   782   0.231936E+04  -0.145886E+03   0.886220E-05   0.620316E-08   0.820335E-07  -0.145886E+03   0.283148E+02  -0.856871E-06  -0.545798E-10   0.353496E-10   0.886220E-05  -0.856871E-06   0.110364E-07   0.249593E-05   0.412193E-07   0.620316E-08  -0.545798E-10   0.249593E-05   0.150351E-01   0.157986E-03   0.820335E-07   0.353496E-10   0.412193E-07   0.157986E-03   0.397756E-05
   783   0.232805E+04  -0.145730E+03   0.888885E-05   0.587502E-08   0.814187E-07  -0.145730E+03   0.280436E+02  -0.853644E-06  -0.516983E-10   0.668455E-11   0.888885E-05  -0.853644E-06   0.110141E-07   0.249271E-05   0.411642E-07   0.587502E-08  -0.516983E-10   0.249271E-05   0.150349E-01   0.157979E-03   0.814187E-07   0.668455E-11   0.411642E-07   0.157979E-03   0.397694E-05
   784   0.233670E+04  -0.145538E+03   0.891561E-05   0.553546E-08   0.808377E-07  -0.145538E+03   0.277712E+02  -0.850321E-06  -0.487153E-10  -0.218039E-10   0.891561E-05  -0.850321E-06   0.109919E-07   0.248949E-05   0.411093E-07   0.553546E-08  -0.487153E-10   0.248949E-05   0.150346E-01   0.157971E-03   0.808377E-07  -0.218039E-10   0.411093E-07   0.157971E-03   0.397633E-05
   785   0.234530E+04  -0.145311E+03   0.894244E-05   0.518626E-08   0.802846E-07  -0.145311E+03   0.274976E+02  -0.846899E-06  -0.456464E-10  -0.500249E-10   0.894244E-05  -0.846899E-06   0.109697E-07   0.248629E-05   0.410544E-07   0.518626E-08  -0.456464E-10   0.248629E-05   0.150343E-01   0.157964E-03   0.802846E-07  -0.500249E-10   0.410544E-07   0.157964E-03   0.397571E-05
   786   0.235384E+04  -0.145047E+03   0.896933E-05   0.482920E-08   0.797537E-07  -0.145047E+03   0.272229E+02  -0.843375E-06  -0.425075E-10  -0.778879E-10   0.896933E-05  -0.843375E-06   0.109477E-07   0.248309E-05   0.409997E-07   0.482920E-08  -0.425075E-10   0.248309E-05   0.150340E-01   0.157956E-03   0.797537E-07  -0.778879E-10   0.409997E-07   0.157956E-03   0.397510E-05
   787   0.236233E+04  -0.144747E+03   0.899626E-05   0.446605E-08   0.792391E-07  -0.144747E+03   0.269471E+02  -0.839747E-06  -0.393142E-10  -0.105302E-09   0.899626E-05  -0.839747E-06   0.109256E-07   0.247989E-05   0.409451E-07   0.446605E-08  -0.393142E-10   0.247989E-05   0.150336E-01   0.157948E-03   0.792391E-07  -0.105302E-09   0.409451E-07   0.157948E-03   0.397448E-05
   788   0.237076E+04  -0.144410E+03   0.902321E-05   0.409859E-08   0.787350E-07  -0.144410E+03   0.266705E+02  -0.836013E-06  -0.360823E-10  -0.132177E-09   0.902321E-05  -0.836013E-06   0.109037E-07   0.247671E-05   0.408907E-07   0.409859E-08  -0.360823E-10   0.247671E-05   0.150333E-01   0.157941E-03   0.787350E-07  -0.132177E-09   0.408907E-07   0.157941E-03   0.397387E-05
   789   0.237911E+04  -0.144036E+03   0.905016E-05   0.372860E-08   0.782356E-07  -0.144036E+03   0.263932E+02  -0.832169E-06  -0.328273E-10  -0.158421E-09   0.905016E-05  -0.832169E-06   0.108818E-07   0.247353E-05   0.408363E-07   0.372860E-08  -0.328273E-10   0.247353E-05   0.150330E-01   0.157933E-03   0.782356E-07  -0.158421E-09   0.408363E-07   0.157933E-03   0.397325E-05
   790   0.238741E+04  -0.143626E+03   0.907710E-05   0.335786E-08   0.777349E-07  -0.143626E+03   0.261151E+02  -0.828214E-06  -0.295652E-10  -0.183945E-09   0.907710E-05  -0.828214E-06   0.108600E-07   0.247035E-05   0.407821E-07   0.335786E-08  -0.295652E-10   0.247035E-05   0.150327E-01   0.157925E-03   0.777349E-07  -0.183945E-09   0.407821E-07   0.157925E-03   0.397264E-05
   791   0.239562E+04  -0.143181E+03   0.910400E-05   0.298814E-08   0.772272E-07  -0.143181E+03   0.258366E+02  -0.824145E-06  -0.263115E-10  -0.208657E-09   0.910400E-05  -0.824145E-06   0.108383E-07   0.246719E-05   0.407280E-07   0.298814E-08  -0.263115E-10   0.246719E-05   0.150323E-01   0.157917E-03   0.772272E-07  -0.208657E-09   0.407280E-07   0.157917E-03   0.397202E-05
   792   0.240378E+04  -0.142700E+03   0.913084E-05   0.262122E-08   0.767067E-07  -0.142700E+03   0.255576E+02  -0.819960E-06  -0.230819E-10  -0.232466E-09   0.913084E-05  -0.819960E-06   0.108166E-07   0.246403E-05   0.406741E-07   0.262122E-08  -0.230819E-10   0.246403E-05   0.150320E-01   0.157909E-03   0.767067E-07  -0.232466E-09   0.406741E-07   0.157909E-03   0.397140E-05
   793   0.241185E+04  -0.142184E+03   0.915761E-05   0.225889E-08   0.761675E-07  -0.142184E+03   0.252784E+02  -0.815655E-06  -0.198923E-10  -0.255283E-09   0.915761E-05  -0.815655E-06   0.107950E-07   0.246088E-05   0.406203E-07   0.225889E-08  -0.198923E-10   0.246088E-05   0.150317E-01   0.157901E-03   0.761675E-07  -0.255283E-09   0.406203E-07   0.157901E-03   0.397079E-05
   794   0.241985E+04  -0.141634E+03   0.918429E-05   0.190291E-08   0.756037E-07  -0.141634E+03   0.249990E+02  -0.811230E-06  -0.167583E-10  -0.277015E-09   0.918429E-05  -0.811230E-06   0.107734E-07   0.245774E-05   0.405666E-07   0.190291E-08  -0.167583E-10   0.245774E-05   0.150313E-01   0.157893E-03   0.756037E-07  -0.277015E-09   0.405666E-07   0.157893E-03   0.397017E-05
   795   0.242776E+04  -0.141050E+03   0.921085E-05   0.155507E-08   0.750096E-07  -0.141050E+03   0.247197E+02  -0.806680E-06  -0.136956E-10  -0.297573E-09   0.921085E-05  -0.806680E-06   0.107519E-07   0.245460E-05   0.405130E-07   0.155507E-08  -0.136956E-10   0.245460E-05   0.150310E-01   0.157885E-03   0.750096E-07  -0.297573E-09   0.405130E-07   0.157885E-03   0.396955E-05
   796   0.243560E+04  -0.140432E+03   0.923728E-05   0.121714E-08   0.743793E-07  -0.140432E+03   0.244403E+02  -0.802004E-06  -0.107200E-10  -0.316866E-09   0.923728E-05  -0.802004E-06   0.107305E-07   0.245147E-05   0.404595E-07   0.121714E-08  -0.107200E-10   0.245147E-05   0.150306E-01   0.157877E-03   0.743793E-07  -0.316866E-09   0.404595E-07   0.157877E-03   0.396893E-05
   797   0.244336E+04  -0.139779E+03   0.926356E-05   0.890908E-09   0.737070E-07  -0.139779E+03   0.241610E+02  -0.797199E-06  -0.784704E-11  -0.334803E-09   0.926356E-05  -0.797199E-06   0.107092E-07   0.244835E-05   0.404062E-07   0.890908E-09  -0.784704E-11   0.244835E-05   0.150302E-01   0.157869E-03   0.737070E-07  -0.334803E-09   0.404062E-07   0.157869E-03   0.396831E-05
   798   0.245103E+04  -0.139093E+03   0.928967E-05   0.578141E-09   0.729868E-07  -0.139093E+03   0.238817E+02  -0.792263E-06  -0.509258E-11  -0.351293E-09   0.928967E-05  -0.792263E-06   0.106879E-07   0.244523E-05   0.403530E-07   0.578141E-09  -0.509258E-11   0.244523E-05   0.150299E-01   0.157860E-03   0.729868E-07  -0.351293E-09   0.403530E-07   0.157860E-03   0.396769E-05
   799   0.245863E+04  -0.138372E+03   0.931559E-05   0.280620E-09   0.722129E-07  -0.138372E+03   0.236026E+02  -0.787193E-06  -0.247229E-11  -0.366246E-09   0.931559E-05  -0.787193E-06   0.106666E-07   0.244212E-05   0.402999E-07   0.280620E-09  -0.247229E-11   0.244212E-05   0.150295E-01   0.157852E-03   0.722129E-07  -0.366246E-09   0.402999E-07   0.157852E-03   0.396708E-05
   800   0.246614E+04  -0.137616E+03   0.934130E-05   0.124551E-12   0.713795E-07  -0.137616E+03   0.233237E+02  -0.781987E-06  -0.188639E-14  -0.379571E-09   0.934130E-05  -0.781987E-06   0.106455E-07   0.243902E-05   0.402469E-07   0.124551E-12  -0.188639E-14   0.243902E-05   0.150291E-01   0.157844E-03   0.713795E-07  -0.379571E-09   0.402469E-07   0.157844E-03   0.396646E-05
   801   0.247356E+04  -0.136827E+03   0.936678E-05  -0.261945E-09   0.704821E-07  -0.136827E+03   0.230451E+02  -0.776642E-06   0.230624E-11  -0.391201E-09   0.936678E-05  -0.776642E-06   0.106244E-07   0.243592E-05   0.401940E-07  -0.261945E-09   0.230624E-11   0.243592E-05   0.150287E-01   0.157835E-03   0.704821E-07  -0.391201E-09   0.401940E-07   0.157835E-03   0.396584E-05
   802   0.248090E+04  -0.136004E+03   0.939202E-05  -0.505688E-09   0.695220E-07  -0.136004E+03   0.227666E+02  -0.771161E-06   0.445297E-11  -0.401162E-09   0.939202E-05  -0.771161E-06   0.106033E-07   0.243284E-05   0.401413E-07  -0.505688E-09   0.445297E-11   0.243284E-05   0.150283E-01   0.157827E-03   0.695220E-07  -0.401162E-09   0.401413E-07   0.157827E-03   0.396522E-05
   803   0.248815E+04  -0.135146E+03   0.941698E-05  -0.731583E-09   0.685017E-07  -0.135146E+03   0.224888E+02  -0.765543E-06   0.644250E-11  -0.409504E-09   0.941698E-05  -0.765543E-06   0.105824E-07   0.242975E-05   0.400887E-07  -0.731583E-09   0.644250E-11   0.242975E-05   0.150279E-01   0.157818E-03   0.685017E-07  -0.409504E-09   0.400887E-07   0.157818E-03   0.396459E-05
   804   0.249530E+04  -0.134256E+03   0.944166E-05  -0.940107E-09   0.674238E-07  -0.134256E+03   0.222116E+02  -0.759790E-06   0.827903E-11  -0.416279E-09   0.944166E-05  -0.759790E-06   0.105614E-07   0.242668E-05   0.400362E-07  -0.940107E-09   0.827903E-11   0.242668E-05   0.150275E-01   0.157810E-03   0.674238E-07  -0.416279E-09   0.400362E-07   0.157810E-03   0.396397E-05
   805   0.250234E+04  -0.133332E+03   0.946603E-05  -0.113173E-08   0.662911E-07  -0.133332E+03   0.219353E+02  -0.753903E-06   0.996677E-11  -0.421536E-09   0.946603E-05  -0.753903E-06   0.105406E-07   0.242361E-05   0.399839E-07  -0.113173E-08   0.996677E-11   0.242361E-05   0.150271E-01   0.157801E-03   0.662911E-07  -0.421536E-09   0.399839E-07   0.157801E-03   0.396335E-05
   806   0.250926E+04  -0.132376E+03   0.949008E-05  -0.130694E-08   0.651059E-07  -0.132376E+03   0.216601E+02  -0.747883E-06   0.115099E-10  -0.425326E-09   0.949008E-05  -0.747883E-06   0.105198E-07   0.242055E-05   0.399316E-07  -0.130694E-08   0.115099E-10   0.242055E-05   0.150267E-01   0.157793E-03   0.651059E-07  -0.425326E-09   0.399316E-07   0.157793E-03   0.396273E-05
   807   0.251606E+04  -0.131387E+03   0.951377E-05  -0.146621E-08   0.638711E-07  -0.131387E+03   0.213862E+02  -0.741733E-06   0.129126E-10  -0.427698E-09   0.951377E-05  -0.741733E-06   0.104991E-07   0.241749E-05   0.398795E-07  -0.146621E-08   0.129126E-10   0.241749E-05   0.150263E-01   0.157784E-03   0.638711E-07  -0.427698E-09   0.398795E-07   0.157784E-03   0.396211E-05
   808   0.252273E+04  -0.130367E+03   0.953709E-05  -0.161002E-08   0.625891E-07  -0.130367E+03   0.211137E+02  -0.735452E-06   0.141792E-10  -0.428704E-09   0.953709E-05  -0.735452E-06   0.104784E-07   0.241445E-05   0.398275E-07  -0.161002E-08   0.141792E-10   0.241445E-05   0.150258E-01   0.157775E-03   0.625891E-07  -0.428704E-09   0.398275E-07   0.157775E-03   0.396149E-05
   809   0.252927E+04  -0.129315E+03   0.956003E-05  -0.173883E-08   0.612627E-07  -0.129315E+03   0.208428E+02  -0.729042E-06   0.153137E-10  -0.428393E-09   0.956003E-05  -0.729042E-06   0.104578E-07   0.241140E-05   0.397756E-07  -0.173883E-08   0.153137E-10   0.241140E-05   0.150254E-01   0.157766E-03   0.612627E-07  -0.428393E-09   0.397756E-07   0.157766E-03   0.396086E-05
   810   0.253567E+04  -0.128232E+03   0.958255E-05  -0.185314E-08   0.598943E-07  -0.128232E+03   0.205737E+02  -0.722505E-06   0.163204E-10  -0.426816E-09   0.958255E-05  -0.722505E-06   0.104372E-07   0.240837E-05   0.397238E-07  -0.185314E-08   0.163204E-10   0.240837E-05   0.150250E-01   0.157758E-03   0.598943E-07  -0.426816E-09   0.397238E-07   0.157758E-03   0.396024E-05
   811   0.254193E+04  -0.127119E+03   0.960465E-05  -0.195341E-08   0.584866E-07  -0.127119E+03   0.203065E+02  -0.715841E-06   0.172036E-10  -0.424023E-09   0.960465E-05  -0.715841E-06   0.104167E-07   0.240534E-05   0.396721E-07  -0.195341E-08   0.172036E-10   0.240534E-05   0.150245E-01   0.157749E-03   0.584866E-07  -0.424023E-09   0.396721E-07   0.157749E-03   0.395962E-05
   812   0.254807E+04  -0.125977E+03   0.962629E-05  -0.204012E-08   0.570422E-07  -0.125977E+03   0.200411E+02  -0.709052E-06   0.179673E-10  -0.420064E-09   0.962629E-05  -0.709052E-06   0.103963E-07   0.240232E-05   0.396206E-07  -0.204012E-08   0.179673E-10   0.240232E-05   0.150241E-01   0.157740E-03   0.570422E-07  -0.420064E-09   0.396206E-07   0.157740E-03   0.395900E-05
