#    L    TT             EE             BB             TE             PP             TP             EP          
   144    0.41547E+04    0.10869E+01    0.29288E-01   -0.43660E+02    0.58961E-07    0.23826E-03   -0.63506E-06
   145    0.41876E+04    0.10815E+01    0.28650E-01   -0.43689E+02    0.58538E-07    0.23605E-03   -0.63259E-06
   146    0.42206E+04    0.10754E+01    0.28022E-01   -0.43695E+02    0.58119E-07    0.23386E-03   -0.63075E-06
   147    0.42533E+04    0.10690E+01    0.27404E-01   -0.43676E+02    0.57704E-07    0.23169E-03   -0.62946E-06
   148    0.42858E+04    0.10622E+01    0.26796E-01   -0.43634E+02    0.57294E-07    0.22955E-03   -0.62865E-06
   149    0.43182E+04    0.10549E+01    0.26200E-01   -0.43568E+02    0.56887E-07    0.22744E-03   -0.62827E-06
   150    0.43503E+04    0.10473E+01    0.25615E-01   -0.43476E+02    0.56484E-07    0.22535E-03   -0.62824E-06
   151    0.43822E+04    0.10393E+01    0.25042E-01   -0.43360E+02    0.56085E-07    0.22329E-03   -0.62851E-06
   152    0.44138E+04    0.10309E+01    0.24482E-01   -0.43219E+02    0.55691E-07    0.22125E-03   -0.62903E-06
   153    0.44453E+04    0.10221E+01    0.23934E-01   -0.43051E+02    0.55300E-07    0.21924E-03   -0.62975E-06
   154    0.44765E+04    0.10131E+01    0.23398E-01   -0.42858E+02    0.54913E-07    0.21724E-03   -0.63062E-06
   155    0.45075E+04    0.10037E+01    0.22875E-01   -0.42639E+02    0.54530E-07    0.21527E-03   -0.63161E-06
   156    0.45381E+04    0.99403E+00    0.22364E-01   -0.42395E+02    0.54150E-07    0.21333E-03   -0.63267E-06
   157    0.45686E+04    0.98409E+00    0.21866E-01   -0.42124E+02    0.53775E-07    0.21140E-03   -0.63376E-06
   158    0.45988E+04    0.97393E+00    0.21380E-01   -0.41826E+02    0.53403E-07    0.20950E-03   -0.63482E-06
   159    0.46286E+04    0.96343E+00    0.20908E-01   -0.41503E+02    0.53034E-07    0.20762E-03   -0.63582E-06
   160    0.46582E+04    0.95272E+00    0.20448E-01   -0.41151E+02    0.52670E-07    0.20577E-03   -0.63672E-06
   161    0.46875E+04    0.94191E+00    0.20001E-01   -0.40774E+02    0.52309E-07    0.20394E-03   -0.63746E-06
   162    0.47165E+04    0.93083E+00    0.19567E-01   -0.40371E+02    0.51952E-07    0.20212E-03   -0.63801E-06
   163    0.47453E+04    0.91958E+00    0.19146E-01   -0.39940E+02    0.51598E-07    0.20033E-03   -0.63832E-06
   164    0.47736E+04    0.90822E+00    0.18739E-01   -0.39483E+02    0.51247E-07    0.19857E-03   -0.63834E-06
   165    0.48017E+04    0.89670E+00    0.18344E-01   -0.38997E+02    0.50901E-07    0.19682E-03   -0.63803E-06
   166    0.48294E+04    0.88517E+00    0.17963E-01   -0.38485E+02    0.50557E-07    0.19509E-03   -0.63735E-06
   167    0.48569E+04    0.87340E+00    0.17596E-01   -0.37948E+02    0.50217E-07    0.19339E-03   -0.63626E-06
   168    0.48839E+04    0.86179E+00    0.17242E-01   -0.37382E+02    0.49881E-07    0.19171E-03   -0.63470E-06
   169    0.49105E+04    0.85003E+00    0.16901E-01   -0.36787E+02    0.49547E-07    0.19005E-03   -0.63264E-06
   170    0.49368E+04    0.83835E+00    0.16574E-01   -0.36167E+02    0.49217E-07    0.18840E-03   -0.63003E-06
   171    0.49625E+04    0.82676E+00    0.16261E-01   -0.35518E+02    0.48891E-07    0.18678E-03   -0.62682E-06
   172    0.49878E+04    0.81519E+00    0.15962E-01   -0.34841E+02    0.48567E-07    0.18518E-03   -0.62298E-06
   173    0.50126E+04    0.80365E+00    0.15677E-01   -0.34137E+02    0.48247E-07    0.18360E-03   -0.61845E-06
   174    0.50370E+04    0.79244E+00    0.15405E-01   -0.33406E+02    0.47930E-07    0.18204E-03   -0.61320E-06
   175    0.50610E+04    0.78127E+00    0.15148E-01   -0.32647E+02    0.47616E-07    0.18050E-03   -0.60718E-06
   176    0.50843E+04    0.77036E+00    0.14905E-01   -0.31861E+02    0.47305E-07    0.17898E-03   -0.60036E-06
   177    0.51072E+04    0.75966E+00    0.14675E-01   -0.31048E+02    0.46997E-07    0.17747E-03   -0.59276E-06
   178    0.51296E+04    0.74938E+00    0.14459E-01   -0.30207E+02    0.46693E-07    0.17599E-03   -0.58441E-06
   179    0.51515E+04    0.73924E+00    0.14256E-01   -0.29339E+02    0.46391E-07    0.17452E-03   -0.57535E-06
   180    0.51730E+04    0.72946E+00    0.14066E-01   -0.28445E+02    0.46092E-07    0.17307E-03   -0.56561E-06
   181    0.51939E+04    0.72005E+00    0.13888E-01   -0.27525E+02    0.45796E-07    0.17164E-03   -0.55523E-06
   182    0.52142E+04    0.71110E+00    0.13722E-01   -0.26578E+02    0.45503E-07    0.17023E-03   -0.54425E-06
   183    0.52340E+04    0.70253E+00    0.13568E-01   -0.25605E+02    0.45213E-07    0.16883E-03   -0.53269E-06
   184    0.52533E+04    0.69443E+00    0.13425E-01   -0.24606E+02    0.44926E-07    0.16745E-03   -0.52058E-06
   185    0.52721E+04    0.68695E+00    0.13293E-01   -0.23583E+02    0.44641E-07    0.16608E-03   -0.50798E-06
   186    0.52900E+04    0.67995E+00    0.13171E-01   -0.22533E+02    0.44359E-07    0.16473E-03   -0.49490E-06
   187    0.53077E+04    0.67358E+00    0.13060E-01   -0.21458E+02    0.44080E-07    0.16340E-03   -0.48139E-06
   188    0.53247E+04    0.66783E+00    0.12959E-01   -0.20359E+02    0.43804E-07    0.16208E-03   -0.46747E-06
   189    0.53411E+04    0.66275E+00    0.12867E-01   -0.19235E+02    0.43530E-07    0.16077E-03   -0.45318E-06
   190    0.53573E+04    0.65840E+00    0.12784E-01   -0.18088E+02    0.43259E-07    0.15948E-03   -0.43856E-06
   191    0.53725E+04    0.65479E+00    0.12710E-01   -0.16915E+02    0.42991E-07    0.15820E-03   -0.42364E-06
   192    0.53872E+04    0.65197E+00    0.12645E-01   -0.15719E+02    0.42725E-07    0.15693E-03   -0.40846E-06
   193    0.54013E+04    0.64998E+00    0.12587E-01   -0.14502E+02    0.42462E-07    0.15567E-03   -0.39304E-06
   194    0.54150E+04    0.64886E+00    0.12537E-01   -0.13260E+02    0.42201E-07    0.15443E-03   -0.37742E-06
   195    0.54279E+04    0.64865E+00    0.12495E-01   -0.11997E+02    0.41942E-07    0.15319E-03   -0.36164E-06
   196    0.54402E+04    0.64939E+00    0.12459E-01   -0.10712E+02    0.41686E-07    0.15197E-03   -0.34574E-06
   197    0.54520E+04    0.65114E+00    0.12431E-01   -0.94057E+01    0.41432E-07    0.15076E-03   -0.32974E-06
   198    0.54632E+04    0.65392E+00    0.12408E-01   -0.80785E+01    0.41181E-07    0.14956E-03   -0.31367E-06
   199    0.54738E+04    0.65778E+00    0.12392E-01   -0.67309E+01    0.40932E-07    0.14837E-03   -0.29758E-06
   200    0.54837E+04    0.66275E+00    0.12381E-01   -0.53637E+01    0.40685E-07    0.14718E-03   -0.28150E-06
   201    0.54931E+04    0.66890E+00    0.12375E-01   -0.39763E+01    0.40441E-07    0.14601E-03   -0.26546E-06
   202    0.55018E+04    0.67623E+00    0.12374E-01   -0.25702E+01    0.40199E-07    0.14484E-03   -0.24946E-06
   203    0.55099E+04    0.68479E+00    0.12378E-01   -0.11448E+01    0.39959E-07    0.14369E-03   -0.23350E-06
   204    0.55172E+04    0.69461E+00    0.12387E-01    0.29684E+00    0.39721E-07    0.14254E-03   -0.21759E-06
   205    0.55239E+04    0.70573E+00    0.12400E-01    0.17569E+01    0.39485E-07    0.14140E-03   -0.20172E-06
   206    0.55299E+04    0.71818E+00    0.12417E-01    0.32339E+01    0.39252E-07    0.14027E-03   -0.18590E-06
   207    0.55353E+04    0.73198E+00    0.12438E-01    0.47275E+01    0.39020E-07    0.13915E-03   -0.17013E-06
   208    0.55399E+04    0.74718E+00    0.12463E-01    0.62369E+01    0.38791E-07    0.13803E-03   -0.15441E-06
   209    0.55439E+04    0.76379E+00    0.12491E-01    0.77617E+01    0.38564E-07    0.13693E-03   -0.13873E-06
   210    0.55472E+04    0.78187E+00    0.12523E-01    0.93010E+01    0.38339E-07    0.13583E-03   -0.12311E-06
   211    0.55499E+04    0.80144E+00    0.12558E-01    0.10854E+02    0.38116E-07    0.13474E-03   -0.10754E-06
   212    0.55517E+04    0.82252E+00    0.12596E-01    0.12421E+02    0.37895E-07    0.13366E-03   -0.92021E-07
   213    0.55530E+04    0.84516E+00    0.12636E-01    0.14001E+02    0.37676E-07    0.13259E-03   -0.76556E-07
