#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1811   0.289218E+03  -0.438120E+00   0.777128E-06   0.784584E-20   0.116316E-08  -0.438120E+00   0.834415E+01  -0.515352E-07  -0.830925E-23  -0.379913E-12   0.777128E-06  -0.515352E-07   0.992987E-09   0.281766E-06   0.425249E-08   0.784584E-20  -0.830925E-23   0.281766E-06   0.403473E-02   0.393547E-04   0.116316E-08  -0.379913E-12   0.425249E-08   0.393547E-04   0.841979E-06
  1812   0.287803E+03  -0.408047E+00   0.779516E-06   0.817429E-20   0.116020E-08  -0.408047E+00   0.840807E+01  -0.522809E-07  -0.862884E-23  -0.372971E-12   0.779516E-06  -0.522809E-07   0.991828E-09   0.281547E-06   0.424914E-08   0.817429E-20  -0.862884E-23   0.281547E-06   0.403384E-02   0.393456E-04   0.116020E-08  -0.372971E-12   0.424914E-08   0.393456E-04   0.841753E-06
  1813   0.286392E+03  -0.383769E+00   0.781905E-06   0.845251E-20   0.115718E-08  -0.383769E+00   0.847228E+01  -0.530174E-07  -0.889612E-23  -0.365076E-12   0.781905E-06  -0.530174E-07   0.990670E-09   0.281329E-06   0.424579E-08   0.845251E-20  -0.889612E-23   0.281329E-06   0.403295E-02   0.393364E-04   0.115718E-08  -0.365076E-12   0.424579E-08   0.393364E-04   0.841528E-06
  1814   0.284984E+03  -0.365265E+00   0.784295E-06   0.868233E-20   0.115411E-08  -0.365265E+00   0.853672E+01  -0.537446E-07  -0.911302E-23  -0.356272E-12   0.784295E-06  -0.537446E-07   0.989515E-09   0.281112E-06   0.424244E-08   0.868233E-20  -0.911302E-23   0.281112E-06   0.403206E-02   0.393273E-04   0.115411E-08  -0.356272E-12   0.424244E-08   0.393273E-04   0.841303E-06
  1815   0.283582E+03  -0.352506E+00   0.786685E-06   0.886559E-20   0.115098E-08  -0.352506E+00   0.860137E+01  -0.544626E-07  -0.928145E-23  -0.346603E-12   0.786685E-06  -0.544626E-07   0.988361E-09   0.280894E-06   0.423910E-08   0.886559E-20  -0.928145E-23   0.280894E-06   0.403118E-02   0.393182E-04   0.115098E-08  -0.346603E-12   0.423910E-08   0.393182E-04   0.841077E-06
  1816   0.282183E+03  -0.345466E+00   0.789076E-06   0.900413E-20   0.114781E-08  -0.345466E+00   0.866619E+01  -0.551713E-07  -0.940334E-23  -0.336111E-12   0.789076E-06  -0.551713E-07   0.987209E-09   0.280677E-06   0.423576E-08   0.900413E-20  -0.940334E-23   0.280677E-06   0.403029E-02   0.393091E-04   0.114781E-08  -0.336111E-12   0.423576E-08   0.393091E-04   0.840852E-06
  1817   0.280790E+03  -0.344131E+00   0.791467E-06   0.909978E-20   0.114460E-08  -0.344131E+00   0.873117E+01  -0.558706E-07  -0.948062E-23  -0.324841E-12   0.791467E-06  -0.558706E-07   0.986060E-09   0.280460E-06   0.423242E-08   0.909978E-20  -0.948062E-23   0.280460E-06   0.402940E-02   0.393000E-04   0.114460E-08  -0.324841E-12   0.423242E-08   0.393000E-04   0.840627E-06
  1818   0.279403E+03  -0.348458E+00   0.793856E-06   0.915438E-20   0.114135E-08  -0.348458E+00   0.879628E+01  -0.565605E-07  -0.951520E-23  -0.312835E-12   0.793856E-06  -0.565605E-07   0.984912E-09   0.280243E-06   0.422909E-08   0.915438E-20  -0.951520E-23   0.280243E-06   0.402852E-02   0.392909E-04   0.114135E-08  -0.312835E-12   0.422909E-08   0.392909E-04   0.840402E-06
  1819   0.278021E+03  -0.358413E+00   0.796246E-06   0.916976E-20   0.113807E-08  -0.358413E+00   0.886146E+01  -0.572411E-07  -0.950903E-23  -0.300137E-12   0.796246E-06  -0.572411E-07   0.983766E-09   0.280027E-06   0.422577E-08   0.916976E-20  -0.950903E-23   0.280027E-06   0.402763E-02   0.392818E-04   0.113807E-08  -0.300137E-12   0.422577E-08   0.392818E-04   0.840178E-06
  1820   0.276644E+03  -0.373959E+00   0.798633E-06   0.914776E-20   0.113476E-08  -0.373959E+00   0.892670E+01  -0.579122E-07  -0.946401E-23  -0.286791E-12   0.798633E-06  -0.579122E-07   0.982622E-09   0.279811E-06   0.422245E-08   0.914776E-20  -0.946401E-23   0.279811E-06   0.402674E-02   0.392727E-04   0.113476E-08  -0.286791E-12   0.422245E-08   0.392727E-04   0.839953E-06
  1821   0.275274E+03  -0.395061E+00   0.801019E-06   0.909022E-20   0.113144E-08  -0.395061E+00   0.899193E+01  -0.585739E-07  -0.938208E-23  -0.272840E-12   0.801019E-06  -0.585739E-07   0.981480E-09   0.279595E-06   0.421913E-08   0.909022E-20  -0.938208E-23   0.279595E-06   0.402586E-02   0.392637E-04   0.113144E-08  -0.272840E-12   0.421913E-08   0.392637E-04   0.839729E-06
  1822   0.273911E+03  -0.421677E+00   0.803403E-06   0.899897E-20   0.112809E-08  -0.421677E+00   0.905721E+01  -0.592262E-07  -0.926516E-23  -0.258328E-12   0.803403E-06  -0.592262E-07   0.980340E-09   0.279380E-06   0.421582E-08   0.899897E-20  -0.926516E-23   0.279380E-06   0.402498E-02   0.392546E-04   0.112809E-08  -0.258328E-12   0.421582E-08   0.392546E-04   0.839505E-06
  1823   0.272555E+03  -0.453778E+00   0.805784E-06   0.887585E-20   0.112473E-08  -0.453778E+00   0.912245E+01  -0.598689E-07  -0.911517E-23  -0.243298E-12   0.805784E-06  -0.598689E-07   0.979201E-09   0.279164E-06   0.421251E-08   0.887585E-20  -0.911517E-23   0.279164E-06   0.402409E-02   0.392455E-04   0.112473E-08  -0.243298E-12   0.421251E-08   0.392455E-04   0.839281E-06
  1824   0.271205E+03  -0.491322E+00   0.808162E-06   0.872269E-20   0.112136E-08  -0.491322E+00   0.918756E+01  -0.605022E-07  -0.893404E-23  -0.227793E-12   0.808162E-06  -0.605022E-07   0.978065E-09   0.278949E-06   0.420920E-08   0.872269E-20  -0.893404E-23   0.278949E-06   0.402321E-02   0.392365E-04   0.112136E-08  -0.227793E-12   0.420920E-08   0.392365E-04   0.839057E-06
  1825   0.269863E+03  -0.534244E+00   0.810537E-06   0.854134E-20   0.111799E-08  -0.534244E+00   0.925256E+01  -0.611258E-07  -0.872369E-23  -0.211857E-12   0.810537E-06  -0.611258E-07   0.976931E-09   0.278735E-06   0.420590E-08   0.854134E-20  -0.872369E-23   0.278735E-06   0.402233E-02   0.392274E-04   0.111799E-08  -0.211857E-12   0.420590E-08   0.392274E-04   0.838833E-06
  1826   0.268529E+03  -0.582501E+00   0.812909E-06   0.833362E-20   0.111463E-08  -0.582501E+00   0.931750E+01  -0.617399E-07  -0.848604E-23  -0.195534E-12   0.812909E-06  -0.617399E-07   0.975798E-09   0.278520E-06   0.420261E-08   0.833362E-20  -0.848604E-23   0.278520E-06   0.402144E-02   0.392184E-04   0.111463E-08  -0.195534E-12   0.420261E-08   0.392184E-04   0.838609E-06
  1827   0.267203E+03  -0.636021E+00   0.815276E-06   0.810137E-20   0.111126E-08  -0.636021E+00   0.938218E+01  -0.623444E-07  -0.822303E-23  -0.178867E-12   0.815276E-06  -0.623444E-07   0.974667E-09   0.278306E-06   0.419932E-08   0.810137E-20  -0.822303E-23   0.278306E-06   0.402056E-02   0.392093E-04   0.111126E-08  -0.178867E-12   0.419932E-08   0.392093E-04   0.838386E-06
  1828   0.265886E+03  -0.694745E+00   0.817639E-06   0.784644E-20   0.110791E-08  -0.694745E+00   0.944667E+01  -0.629393E-07  -0.793658E-23  -0.161899E-12   0.817639E-06  -0.629393E-07   0.973538E-09   0.278092E-06   0.419603E-08   0.784644E-20  -0.793658E-23   0.278092E-06   0.401968E-02   0.392003E-04   0.110791E-08  -0.161899E-12   0.419603E-08   0.392003E-04   0.838163E-06
  1829   0.264578E+03  -0.758625E+00   0.819996E-06   0.757065E-20   0.110458E-08  -0.758625E+00   0.951097E+01  -0.635245E-07  -0.762860E-23  -0.144675E-12   0.819996E-06  -0.635245E-07   0.972411E-09   0.277878E-06   0.419275E-08   0.757065E-20  -0.762860E-23   0.277878E-06   0.401880E-02   0.391912E-04   0.110458E-08  -0.144675E-12   0.419275E-08   0.391912E-04   0.837939E-06
  1830   0.263279E+03  -0.827601E+00   0.822349E-06   0.727584E-20   0.110126E-08  -0.827601E+00   0.957500E+01  -0.641000E-07  -0.730103E-23  -0.127236E-12   0.822349E-06  -0.641000E-07   0.971286E-09   0.277665E-06   0.418947E-08   0.727584E-20  -0.730103E-23   0.277665E-06   0.401792E-02   0.391822E-04   0.110126E-08  -0.127236E-12   0.418947E-08   0.391822E-04   0.837716E-06
  1831   0.261990E+03  -0.901602E+00   0.824696E-06   0.696385E-20   0.109797E-08  -0.901602E+00   0.963869E+01  -0.646658E-07  -0.695579E-23  -0.109628E-12   0.824696E-06  -0.646658E-07   0.970163E-09   0.277452E-06   0.418619E-08   0.696385E-20  -0.695579E-23   0.277452E-06   0.401704E-02   0.391732E-04   0.109797E-08  -0.109628E-12   0.418619E-08   0.391732E-04   0.837494E-06
  1832   0.260712E+03  -0.980563E+00   0.827037E-06   0.663651E-20   0.109471E-08  -0.980563E+00   0.970204E+01  -0.652218E-07  -0.659481E-23  -0.918929E-13   0.827037E-06  -0.652218E-07   0.969042E-09   0.277239E-06   0.418292E-08   0.663651E-20  -0.659481E-23   0.277239E-06   0.401616E-02   0.391642E-04   0.109471E-08  -0.918929E-13   0.418292E-08   0.391642E-04   0.837271E-06
  1833   0.259444E+03  -0.106442E+01   0.829371E-06   0.629566E-20   0.109149E-08  -0.106442E+01   0.976497E+01  -0.657681E-07  -0.622000E-23  -0.740746E-13   0.829371E-06  -0.657681E-07   0.967922E-09   0.277027E-06   0.417965E-08   0.629566E-20  -0.622000E-23   0.277027E-06   0.401528E-02   0.391551E-04   0.109149E-08  -0.740746E-13   0.417965E-08   0.391551E-04   0.837048E-06
  1834   0.258186E+03  -0.115309E+01   0.831699E-06   0.594314E-20   0.108830E-08  -0.115309E+01   0.982757E+01  -0.663047E-07  -0.583330E-23  -0.562167E-13   0.831699E-06  -0.663047E-07   0.966805E-09   0.276814E-06   0.417639E-08   0.594314E-20  -0.583330E-23   0.276814E-06   0.401440E-02   0.391461E-04   0.108830E-08  -0.562167E-13   0.417639E-08   0.391461E-04   0.836826E-06
  1835   0.256940E+03  -0.124651E+01   0.834019E-06   0.558078E-20   0.108516E-08  -0.124651E+01   0.988968E+01  -0.668313E-07  -0.543662E-23  -0.383626E-13   0.834019E-06  -0.668313E-07   0.965689E-09   0.276602E-06   0.417313E-08   0.558078E-20  -0.543662E-23   0.276602E-06   0.401352E-02   0.391371E-04   0.108516E-08  -0.383626E-13   0.417313E-08   0.391371E-04   0.836604E-06
  1836   0.255706E+03  -0.134460E+01   0.836332E-06   0.521041E-20   0.108207E-08  -0.134460E+01   0.995131E+01  -0.673482E-07  -0.503190E-23  -0.205557E-13   0.836332E-06  -0.673482E-07   0.964575E-09   0.276390E-06   0.416988E-08   0.521041E-20  -0.503190E-23   0.276390E-06   0.401265E-02   0.391281E-04   0.108207E-08  -0.205557E-13   0.416988E-08   0.391281E-04   0.836382E-06
  1837   0.254482E+03  -0.144729E+01   0.838636E-06   0.483388E-20   0.107903E-08  -0.144729E+01   0.100125E+02  -0.678552E-07  -0.462105E-23  -0.283963E-14   0.838636E-06  -0.678552E-07   0.963463E-09   0.276179E-06   0.416663E-08   0.483388E-20  -0.462105E-23   0.276179E-06   0.401177E-02   0.391191E-04   0.107903E-08  -0.283963E-14   0.416663E-08   0.391191E-04   0.836160E-06
  1838   0.253271E+03  -0.155451E+01   0.840933E-06   0.445303E-20   0.107605E-08  -0.155451E+01   0.100730E+02  -0.683522E-07  -0.420601E-23   0.147423E-13   0.840933E-06  -0.683522E-07   0.962353E-09   0.275968E-06   0.416338E-08   0.445303E-20  -0.420601E-23   0.275968E-06   0.401089E-02   0.391101E-04   0.107605E-08   0.147423E-13   0.416338E-08   0.391101E-04   0.835938E-06
  1839   0.252071E+03  -0.166617E+01   0.843220E-06   0.406967E-20   0.107313E-08  -0.166617E+01   0.101331E+02  -0.688394E-07  -0.378869E-23   0.321465E-13   0.843220E-06  -0.688394E-07   0.961244E-09   0.275757E-06   0.416014E-08   0.406967E-20  -0.378869E-23   0.275757E-06   0.401002E-02   0.391012E-04   0.107313E-08   0.321465E-13   0.416014E-08   0.391012E-04   0.835716E-06
  1840   0.250885E+03  -0.178218E+01   0.845499E-06   0.368567E-20   0.107028E-08  -0.178218E+01   0.101924E+02  -0.693166E-07  -0.337102E-23   0.493295E-13   0.845499E-06  -0.693166E-07   0.960138E-09   0.275546E-06   0.415691E-08   0.368567E-20  -0.337102E-23   0.275546E-06   0.400914E-02   0.390922E-04   0.107028E-08   0.493295E-13   0.415691E-08   0.390922E-04   0.835495E-06
  1841   0.249711E+03  -0.190246E+01   0.847767E-06   0.330283E-20   0.106750E-08  -0.190246E+01   0.102512E+02  -0.697838E-07  -0.295493E-23   0.662479E-13   0.847767E-06  -0.697838E-07   0.959033E-09   0.275335E-06   0.415367E-08   0.330283E-20  -0.295493E-23   0.275335E-06   0.400826E-02   0.390832E-04   0.106750E-08   0.662479E-13   0.415367E-08   0.390832E-04   0.835273E-06
  1842   0.248550E+03  -0.202690E+01   0.850026E-06   0.292302E-20   0.106480E-08  -0.202690E+01   0.103092E+02  -0.702410E-07  -0.254233E-23   0.828582E-13   0.850026E-06  -0.702410E-07   0.957930E-09   0.275125E-06   0.415044E-08   0.292302E-20  -0.254233E-23   0.275125E-06   0.400739E-02   0.390743E-04   0.106480E-08   0.828582E-13   0.415044E-08   0.390743E-04   0.835052E-06
  1843   0.247403E+03  -0.215543E+01   0.852274E-06   0.254805E-20   0.106218E-08  -0.215543E+01   0.103665E+02  -0.706882E-07  -0.213516E-23   0.991169E-13   0.852274E-06  -0.706882E-07   0.956829E-09   0.274915E-06   0.414722E-08   0.254805E-20  -0.213516E-23   0.274915E-06   0.400652E-02   0.390653E-04   0.106218E-08   0.991169E-13   0.414722E-08   0.390653E-04   0.834831E-06
  1844   0.246270E+03  -0.228794E+01   0.854512E-06   0.217977E-20   0.105965E-08  -0.228794E+01   0.104231E+02  -0.711253E-07  -0.173534E-23   0.114980E-12   0.854512E-06  -0.711253E-07   0.955730E-09   0.274706E-06   0.414400E-08   0.217977E-20  -0.173534E-23   0.274706E-06   0.400564E-02   0.390563E-04   0.105965E-08   0.114980E-12   0.414400E-08   0.390563E-04   0.834610E-06
  1845   0.245151E+03  -0.242435E+01   0.856739E-06   0.182002E-20   0.105721E-08  -0.242435E+01   0.104788E+02  -0.715523E-07  -0.134480E-23   0.130406E-12   0.856739E-06  -0.715523E-07   0.954632E-09   0.274496E-06   0.414078E-08   0.182002E-20  -0.134480E-23   0.274496E-06   0.400477E-02   0.390474E-04   0.105721E-08   0.130406E-12   0.414078E-08   0.390474E-04   0.834390E-06
  1846   0.244046E+03  -0.256456E+01   0.858953E-06   0.147062E-20   0.105486E-08  -0.256456E+01   0.105338E+02  -0.719692E-07  -0.965445E-24   0.145349E-12   0.858953E-06  -0.719692E-07   0.953536E-09   0.274287E-06   0.413757E-08   0.147062E-20  -0.965445E-24   0.274287E-06   0.400390E-02   0.390384E-04   0.105486E-08   0.145349E-12   0.413757E-08   0.390384E-04   0.834169E-06
  1847   0.242957E+03  -0.270848E+01   0.861156E-06   0.113342E-20   0.105262E-08  -0.270848E+01   0.105879E+02  -0.723760E-07  -0.599218E-24   0.159766E-12   0.861156E-06  -0.723760E-07   0.952443E-09   0.274078E-06   0.413436E-08   0.113342E-20  -0.599218E-24   0.274078E-06   0.400302E-02   0.390295E-04   0.105262E-08   0.159766E-12   0.413436E-08   0.390295E-04   0.833949E-06
  1848   0.241881E+03  -0.285598E+01   0.863347E-06   0.810252E-21   0.105048E-08  -0.285598E+01   0.106410E+02  -0.727726E-07  -0.248037E-24   0.173615E-12   0.863347E-06  -0.727726E-07   0.951351E-09   0.273870E-06   0.413115E-08   0.810252E-21  -0.248037E-24   0.273870E-06   0.400215E-02   0.390206E-04   0.105048E-08   0.173615E-12   0.413115E-08   0.390206E-04   0.833729E-06
  1849   0.240822E+03  -0.300698E+01   0.865525E-06   0.502950E-21   0.104845E-08  -0.300698E+01   0.106932E+02  -0.731590E-07   0.861728E-25   0.186851E-12   0.865525E-06  -0.731590E-07   0.950260E-09   0.273661E-06   0.412795E-08   0.502950E-21   0.861728E-25   0.273661E-06   0.400128E-02   0.390116E-04   0.104845E-08   0.186851E-12   0.412795E-08   0.390116E-04   0.833508E-06
  1850   0.239777E+03  -0.316137E+01   0.867690E-06   0.213351E-21   0.104654E-08  -0.316137E+01   0.107445E+02  -0.735351E-07   0.401486E-24   0.199431E-12   0.867690E-06  -0.735351E-07   0.949172E-09   0.273453E-06   0.412476E-08   0.213351E-21   0.401486E-24   0.273453E-06   0.400041E-02   0.390027E-04   0.104654E-08   0.199431E-12   0.412476E-08   0.390027E-04   0.833289E-06
  1851   0.238748E+03  -0.331907E+01   0.869841E-06  -0.570966E-22   0.104475E-08  -0.331907E+01   0.107947E+02  -0.739011E-07   0.696387E-24   0.211321E-12   0.869841E-06  -0.739011E-07   0.948085E-09   0.273245E-06   0.412156E-08  -0.570966E-22   0.696387E-24   0.273245E-06   0.399954E-02   0.389938E-04   0.104475E-08   0.211321E-12   0.412156E-08   0.389938E-04   0.833069E-06
  1852   0.237736E+03  -0.348001E+01   0.871979E-06  -0.308500E-21   0.104307E-08  -0.348001E+01   0.108439E+02  -0.742568E-07   0.970983E-24   0.222524E-12   0.871979E-06  -0.742568E-07   0.947000E-09   0.273038E-06   0.411837E-08  -0.308500E-21   0.970983E-24   0.273038E-06   0.399867E-02   0.389849E-04   0.104307E-08   0.222524E-12   0.411837E-08   0.389849E-04   0.832849E-06
  1853   0.236739E+03  -0.364412E+01   0.874103E-06  -0.541356E-21   0.104151E-08  -0.364412E+01   0.108922E+02  -0.746023E-07   0.122579E-23   0.233053E-12   0.874103E-06  -0.746023E-07   0.945917E-09   0.272830E-06   0.411519E-08  -0.541356E-21   0.122579E-23   0.272830E-06   0.399780E-02   0.389760E-04   0.104151E-08   0.233053E-12   0.411519E-08   0.389760E-04   0.832630E-06
  1854   0.235758E+03  -0.381134E+01   0.876212E-06  -0.756159E-21   0.104005E-08  -0.381134E+01   0.109392E+02  -0.749377E-07   0.146133E-23   0.242919E-12   0.876212E-06  -0.749377E-07   0.944835E-09   0.272623E-06   0.411201E-08  -0.756159E-21   0.146133E-23   0.272623E-06   0.399693E-02   0.389671E-04   0.104005E-08   0.242919E-12   0.411201E-08   0.389671E-04   0.832411E-06
  1855   0.234794E+03  -0.398158E+01   0.878307E-06  -0.953405E-21   0.103871E-08  -0.398158E+01   0.109853E+02  -0.752629E-07   0.167812E-23   0.252135E-12   0.878307E-06  -0.752629E-07   0.943756E-09   0.272416E-06   0.410883E-08  -0.953405E-21   0.167812E-23   0.272416E-06   0.399606E-02   0.389582E-04   0.103871E-08   0.252135E-12   0.410883E-08   0.389582E-04   0.832192E-06
  1856   0.233846E+03  -0.415478E+01   0.880387E-06  -0.113359E-20   0.103746E-08  -0.415478E+01   0.110302E+02  -0.755780E-07   0.187667E-23   0.260714E-12   0.880387E-06  -0.755780E-07   0.942678E-09   0.272210E-06   0.410566E-08  -0.113359E-20   0.187667E-23   0.272210E-06   0.399519E-02   0.389493E-04   0.103746E-08   0.260714E-12   0.410566E-08   0.389493E-04   0.831973E-06
  1857   0.232914E+03  -0.433087E+01   0.882452E-06  -0.129721E-20   0.103632E-08  -0.433087E+01   0.110741E+02  -0.758831E-07   0.205750E-23   0.268667E-12   0.882452E-06  -0.758831E-07   0.941602E-09   0.272003E-06   0.410249E-08  -0.129721E-20   0.205750E-23   0.272003E-06   0.399432E-02   0.389404E-04   0.103632E-08   0.268667E-12   0.410249E-08   0.389404E-04   0.831754E-06
  1858   0.231999E+03  -0.450977E+01   0.884501E-06  -0.144476E-20   0.103528E-08  -0.450977E+01   0.111169E+02  -0.761780E-07   0.222113E-23   0.276008E-12   0.884501E-06  -0.761780E-07   0.940527E-09   0.271797E-06   0.409933E-08  -0.144476E-20   0.222113E-23   0.271797E-06   0.399346E-02   0.389315E-04   0.103528E-08   0.276008E-12   0.409933E-08   0.389315E-04   0.831535E-06
  1859   0.231100E+03  -0.469142E+01   0.886535E-06  -0.157673E-20   0.103433E-08  -0.469142E+01   0.111585E+02  -0.764630E-07   0.236807E-23   0.282748E-12   0.886535E-06  -0.764630E-07   0.939455E-09   0.271592E-06   0.409617E-08  -0.157673E-20   0.236807E-23   0.271592E-06   0.399259E-02   0.389226E-04   0.103433E-08   0.282748E-12   0.409617E-08   0.389226E-04   0.831317E-06
  1860   0.230219E+03  -0.487572E+01   0.888554E-06  -0.169363E-20   0.103348E-08  -0.487572E+01   0.111990E+02  -0.767379E-07   0.249885E-23   0.288900E-12   0.888554E-06  -0.767379E-07   0.938384E-09   0.271386E-06   0.409301E-08  -0.169363E-20   0.249885E-23   0.271386E-06   0.399172E-02   0.389137E-04   0.103348E-08   0.288900E-12   0.409301E-08   0.389137E-04   0.831099E-06
  1861   0.229354E+03  -0.506261E+01   0.890556E-06  -0.179595E-20   0.103271E-08  -0.506261E+01   0.112383E+02  -0.770029E-07   0.261397E-23   0.294477E-12   0.890556E-06  -0.770029E-07   0.937315E-09   0.271181E-06   0.408986E-08  -0.179595E-20   0.261397E-23   0.271181E-06   0.399086E-02   0.389049E-04   0.103271E-08   0.294477E-12   0.408986E-08   0.389049E-04   0.830881E-06
  1862   0.228506E+03  -0.525199E+01   0.892541E-06  -0.188417E-20   0.103203E-08  -0.525199E+01   0.112765E+02  -0.772579E-07   0.271395E-23   0.299490E-12   0.892541E-06  -0.772579E-07   0.936247E-09   0.270976E-06   0.408671E-08  -0.188417E-20   0.271395E-23   0.270976E-06   0.398999E-02   0.388960E-04   0.103203E-08   0.299490E-12   0.408671E-08   0.388960E-04   0.830663E-06
  1863   0.227676E+03  -0.544380E+01   0.894511E-06  -0.195881E-20   0.103143E-08  -0.544380E+01   0.113134E+02  -0.775031E-07   0.279932E-23   0.303952E-12   0.894511E-06  -0.775031E-07   0.935182E-09   0.270771E-06   0.408357E-08  -0.195881E-20   0.279932E-23   0.270771E-06   0.398913E-02   0.388872E-04   0.103143E-08   0.303952E-12   0.408357E-08   0.388872E-04   0.830446E-06
  1864   0.226862E+03  -0.563794E+01   0.896463E-06  -0.202035E-20   0.103091E-08  -0.563794E+01   0.113493E+02  -0.777383E-07   0.287059E-23   0.307876E-12   0.896463E-06  -0.777383E-07   0.934118E-09   0.270566E-06   0.408043E-08  -0.202035E-20   0.287059E-23   0.270566E-06   0.398826E-02   0.388783E-04   0.103091E-08   0.307876E-12   0.408043E-08   0.388783E-04   0.830228E-06
  1865   0.226065E+03  -0.583434E+01   0.898398E-06  -0.206929E-20   0.103047E-08  -0.583434E+01   0.113838E+02  -0.779637E-07   0.292827E-23   0.311274E-12   0.898398E-06  -0.779637E-07   0.933056E-09   0.270362E-06   0.407729E-08  -0.206929E-20   0.292827E-23   0.270362E-06   0.398740E-02   0.388695E-04   0.103047E-08   0.311274E-12   0.407729E-08   0.388695E-04   0.830011E-06
  1866   0.225285E+03  -0.603291E+01   0.900316E-06  -0.210613E-20   0.103010E-08  -0.603291E+01   0.114172E+02  -0.781792E-07   0.297288E-23   0.314157E-12   0.900316E-06  -0.781792E-07   0.931995E-09   0.270158E-06   0.407416E-08  -0.210613E-20   0.297288E-23   0.270158E-06   0.398654E-02   0.388606E-04   0.103010E-08   0.314157E-12   0.407416E-08   0.388606E-04   0.829794E-06
  1867   0.224523E+03  -0.623356E+01   0.902216E-06  -0.213136E-20   0.102980E-08  -0.623356E+01   0.114494E+02  -0.783849E-07   0.300495E-23   0.316540E-12   0.902216E-06  -0.783849E-07   0.930936E-09   0.269954E-06   0.407103E-08  -0.213136E-20   0.300495E-23   0.269954E-06   0.398567E-02   0.388518E-04   0.102980E-08   0.316540E-12   0.407103E-08   0.388518E-04   0.829577E-06
  1868   0.223778E+03  -0.643619E+01   0.904098E-06  -0.214548E-20   0.102957E-08  -0.643619E+01   0.114803E+02  -0.785809E-07   0.302497E-23   0.318433E-12   0.904098E-06  -0.785809E-07   0.929879E-09   0.269751E-06   0.406790E-08  -0.214548E-20   0.302497E-23   0.269751E-06   0.398481E-02   0.388430E-04   0.102957E-08   0.318433E-12   0.406790E-08   0.388430E-04   0.829360E-06
  1869   0.223049E+03  -0.664072E+01   0.905962E-06  -0.214897E-20   0.102940E-08  -0.664072E+01   0.115099E+02  -0.787671E-07   0.303349E-23   0.319849E-12   0.905962E-06  -0.787671E-07   0.928824E-09   0.269547E-06   0.406478E-08  -0.214897E-20   0.303349E-23   0.269547E-06   0.398395E-02   0.388341E-04   0.102940E-08   0.319849E-12   0.406478E-08   0.388341E-04   0.829144E-06
  1870   0.222338E+03  -0.684704E+01   0.907807E-06  -0.214235E-20   0.102930E-08  -0.684704E+01   0.115383E+02  -0.789436E-07   0.303100E-23   0.320801E-12   0.907807E-06  -0.789436E-07   0.927770E-09   0.269344E-06   0.406167E-08  -0.214235E-20   0.303100E-23   0.269344E-06   0.398309E-02   0.388253E-04   0.102930E-08   0.320801E-12   0.406167E-08   0.388253E-04   0.828928E-06
  1871   0.221645E+03  -0.705505E+01   0.909634E-06  -0.212610E-20   0.102925E-08  -0.705505E+01   0.115654E+02  -0.791104E-07   0.301802E-23   0.321301E-12   0.909634E-06  -0.791104E-07   0.926719E-09   0.269142E-06   0.405856E-08  -0.212610E-20   0.301802E-23   0.269142E-06   0.398223E-02   0.388165E-04   0.102925E-08   0.321301E-12   0.405856E-08   0.388165E-04   0.828711E-06
  1872   0.220969E+03  -0.726467E+01   0.911441E-06  -0.210073E-20   0.102925E-08  -0.726467E+01   0.115913E+02  -0.792675E-07   0.299508E-23   0.321362E-12   0.911441E-06  -0.792675E-07   0.925668E-09   0.268939E-06   0.405545E-08  -0.210073E-20   0.299508E-23   0.268939E-06   0.398137E-02   0.388077E-04   0.102925E-08   0.321362E-12   0.405545E-08   0.388077E-04   0.828496E-06
  1873   0.220310E+03  -0.747578E+01   0.913230E-06  -0.206672E-20   0.102931E-08  -0.747578E+01   0.116159E+02  -0.794150E-07   0.296269E-23   0.320995E-12   0.913230E-06  -0.794150E-07   0.924620E-09   0.268737E-06   0.405234E-08  -0.206672E-20   0.296269E-23   0.268737E-06   0.398051E-02   0.387989E-04   0.102931E-08   0.320995E-12   0.405234E-08   0.387989E-04   0.828280E-06
  1874   0.219668E+03  -0.768831E+01   0.914999E-06  -0.202457E-20   0.102942E-08  -0.768831E+01   0.116391E+02  -0.795529E-07   0.292137E-23   0.320214E-12   0.914999E-06  -0.795529E-07   0.923573E-09   0.268535E-06   0.404924E-08  -0.202457E-20   0.292137E-23   0.268535E-06   0.397965E-02   0.387901E-04   0.102942E-08   0.320214E-12   0.404924E-08   0.387901E-04   0.828064E-06
  1875   0.219044E+03  -0.790211E+01   0.916748E-06  -0.197477E-20   0.102957E-08  -0.790211E+01   0.116610E+02  -0.796812E-07   0.287163E-23   0.319030E-12   0.916748E-06  -0.796812E-07   0.922528E-09   0.268333E-06   0.404615E-08  -0.197477E-20   0.287163E-23   0.268333E-06   0.397879E-02   0.387813E-04   0.102957E-08   0.319030E-12   0.404615E-08   0.387813E-04   0.827849E-06
