#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1112   0.210134E+04   0.137892E+03   0.602491E-05  -0.958121E-11   0.195175E-06   0.137892E+03   0.361928E+02   0.817195E-06   0.678791E-13   0.506887E-09   0.602491E-05   0.817195E-06   0.281389E-07   0.183839E-04   0.384383E-06  -0.958121E-11   0.678791E-13   0.183839E-04   0.149087E+00   0.182899E-02   0.195175E-06   0.506887E-09   0.384383E-06   0.182899E-02   0.675789E-04
  1113   0.208363E+04   0.137611E+03   0.591941E-05  -0.992759E-11   0.194749E-06   0.137611E+03   0.364716E+02   0.807362E-06   0.702039E-13   0.506761E-09   0.591941E-05   0.807362E-06   0.281100E-07   0.183779E-04   0.384246E-06  -0.992759E-11   0.702039E-13   0.183779E-04   0.149172E+00   0.183001E-02   0.194749E-06   0.506761E-09   0.384246E-06   0.183001E-02   0.676131E-04
  1114   0.206599E+04   0.137301E+03   0.581632E-05  -0.102149E-10   0.194325E-06   0.137301E+03   0.367489E+02   0.797321E-06   0.721296E-13   0.506587E-09   0.581632E-05   0.797321E-06   0.280812E-07   0.183719E-04   0.384108E-06  -0.102149E-10   0.721296E-13   0.183719E-04   0.149258E+00   0.183103E-02   0.194325E-06   0.506587E-09   0.384108E-06   0.183103E-02   0.676472E-04
  1115   0.204841E+04   0.136962E+03   0.571566E-05  -0.104453E-10   0.193902E-06   0.136962E+03   0.370243E+02   0.787081E-06   0.736711E-13   0.506367E-09   0.571566E-05   0.787081E-06   0.280525E-07   0.183660E-04   0.383971E-06  -0.104453E-10   0.736711E-13   0.183660E-04   0.149343E+00   0.183204E-02   0.193902E-06   0.506367E-09   0.383971E-06   0.183204E-02   0.676812E-04
  1116   0.203089E+04   0.136595E+03   0.561741E-05  -0.106212E-10   0.193481E-06   0.136595E+03   0.372980E+02   0.776651E-06   0.748436E-13   0.506099E-09   0.561741E-05   0.776651E-06   0.280237E-07   0.183600E-04   0.383834E-06  -0.106212E-10   0.748436E-13   0.183600E-04   0.149428E+00   0.183306E-02   0.193481E-06   0.506099E-09   0.383834E-06   0.183306E-02   0.677153E-04
  1117   0.201346E+04   0.136199E+03   0.552158E-05  -0.107447E-10   0.193061E-06   0.136199E+03   0.375698E+02   0.766042E-06   0.756621E-13   0.505786E-09   0.552158E-05   0.766042E-06   0.279951E-07   0.183540E-04   0.383698E-06  -0.107447E-10   0.756621E-13   0.183540E-04   0.149513E+00   0.183408E-02   0.193061E-06   0.505786E-09   0.383698E-06   0.183408E-02   0.677493E-04
  1118   0.199609E+04   0.135776E+03   0.542817E-05  -0.108180E-10   0.192643E-06   0.135776E+03   0.378398E+02   0.755262E-06   0.761419E-13   0.505428E-09   0.542817E-05   0.755262E-06   0.279665E-07   0.183481E-04   0.383561E-06  -0.108180E-10   0.761419E-13   0.183481E-04   0.149599E+00   0.183509E-02   0.192643E-06   0.505428E-09   0.383561E-06   0.183509E-02   0.677834E-04
  1119   0.197880E+04   0.135326E+03   0.533718E-05  -0.108434E-10   0.192226E-06   0.135326E+03   0.381078E+02   0.744321E-06   0.762979E-13   0.505026E-09   0.533718E-05   0.744321E-06   0.279379E-07   0.183421E-04   0.383424E-06  -0.108434E-10   0.762979E-13   0.183421E-04   0.149684E+00   0.183611E-02   0.192226E-06   0.505026E-09   0.383424E-06   0.183611E-02   0.678174E-04
  1120   0.196157E+04   0.134849E+03   0.524859E-05  -0.108231E-10   0.191812E-06   0.134849E+03   0.383737E+02   0.733229E-06   0.761452E-13   0.504580E-09   0.524859E-05   0.733229E-06   0.279094E-07   0.183361E-04   0.383288E-06  -0.108231E-10   0.761452E-13   0.183361E-04   0.149769E+00   0.183712E-02   0.191812E-06   0.504580E-09   0.383288E-06   0.183712E-02   0.678514E-04
  1121   0.194443E+04   0.134345E+03   0.516243E-05  -0.107594E-10   0.191399E-06   0.134345E+03   0.386376E+02   0.721994E-06   0.756991E-13   0.504091E-09   0.516243E-05   0.721994E-06   0.278809E-07   0.183302E-04   0.383152E-06  -0.107594E-10   0.756991E-13   0.183302E-04   0.149854E+00   0.183814E-02   0.191399E-06   0.504091E-09   0.383152E-06   0.183814E-02   0.678853E-04
  1122   0.192736E+04   0.133815E+03   0.507867E-05  -0.106545E-10   0.190989E-06   0.133815E+03   0.388993E+02   0.710626E-06   0.749745E-13   0.503560E-09   0.507867E-05   0.710626E-06   0.278525E-07   0.183242E-04   0.383015E-06  -0.106545E-10   0.749745E-13   0.183242E-04   0.149939E+00   0.183915E-02   0.190989E-06   0.503560E-09   0.383015E-06   0.183915E-02   0.679193E-04
  1123   0.191038E+04   0.133259E+03   0.499733E-05  -0.105106E-10   0.190580E-06   0.133259E+03   0.391587E+02   0.699134E-06   0.739865E-13   0.502988E-09   0.499733E-05   0.699134E-06   0.278241E-07   0.183183E-04   0.382879E-06  -0.105106E-10   0.739865E-13   0.183183E-04   0.150024E+00   0.184016E-02   0.190580E-06   0.502988E-09   0.382879E-06   0.184016E-02   0.679532E-04
  1124   0.189348E+04   0.132677E+03   0.491840E-05  -0.103300E-10   0.190174E-06   0.132677E+03   0.394160E+02   0.687529E-06   0.727503E-13   0.502374E-09   0.491840E-05   0.687529E-06   0.277958E-07   0.183124E-04   0.382743E-06  -0.103300E-10   0.727503E-13   0.183124E-04   0.150109E+00   0.184117E-02   0.190174E-06   0.502374E-09   0.382743E-06   0.184117E-02   0.679871E-04
  1125   0.187666E+04   0.132070E+03   0.484188E-05  -0.101149E-10   0.189770E-06   0.132070E+03   0.396708E+02   0.675819E-06   0.712809E-13   0.501721E-09   0.484188E-05   0.675819E-06   0.277675E-07   0.183064E-04   0.382608E-06  -0.101149E-10   0.712809E-13   0.183064E-04   0.150194E+00   0.184219E-02   0.189770E-06   0.501721E-09   0.382608E-06   0.184219E-02   0.680210E-04
  1126   0.185992E+04   0.131438E+03   0.476777E-05  -0.986748E-11   0.189368E-06   0.131438E+03   0.399232E+02   0.664014E-06   0.695935E-13   0.501028E-09   0.476777E-05   0.664014E-06   0.277392E-07   0.183005E-04   0.382472E-06  -0.986748E-11   0.695935E-13   0.183005E-04   0.150278E+00   0.184320E-02   0.189368E-06   0.501028E-09   0.382472E-06   0.184320E-02   0.680549E-04
  1127   0.184327E+04   0.130781E+03   0.469607E-05  -0.959005E-11   0.188968E-06   0.130781E+03   0.401730E+02   0.652123E-06   0.677031E-13   0.500296E-09   0.469607E-05   0.652123E-06   0.277111E-07   0.182946E-04   0.382337E-06  -0.959005E-11   0.677031E-13   0.182946E-04   0.150363E+00   0.184421E-02   0.188968E-06   0.500296E-09   0.382337E-06   0.184421E-02   0.680888E-04
  1128   0.182671E+04   0.130100E+03   0.462678E-05  -0.928482E-11   0.188571E-06   0.130100E+03   0.404203E+02   0.640156E-06   0.656248E-13   0.499527E-09   0.462678E-05   0.640156E-06   0.276829E-07   0.182887E-04   0.382201E-06  -0.928482E-11   0.656248E-13   0.182887E-04   0.150448E+00   0.184522E-02   0.188571E-06   0.499527E-09   0.382201E-06   0.184522E-02   0.681226E-04
  1129   0.181025E+04   0.129395E+03   0.455989E-05  -0.895402E-11   0.188177E-06   0.129395E+03   0.406650E+02   0.628121E-06   0.633738E-13   0.498720E-09   0.455989E-05   0.628121E-06   0.276548E-07   0.182828E-04   0.382066E-06  -0.895402E-11   0.633738E-13   0.182828E-04   0.150533E+00   0.184623E-02   0.188177E-06   0.498720E-09   0.382066E-06   0.184623E-02   0.681564E-04
  1130   0.179388E+04   0.128665E+03   0.449541E-05  -0.859989E-11   0.187785E-06   0.128665E+03   0.409068E+02   0.616030E-06   0.609651E-13   0.497876E-09   0.449541E-05   0.616030E-06   0.276268E-07   0.182769E-04   0.381931E-06  -0.859989E-11   0.609651E-13   0.182769E-04   0.150617E+00   0.184724E-02   0.187785E-06   0.497876E-09   0.381931E-06   0.184724E-02   0.681902E-04
  1131   0.177761E+04   0.127912E+03   0.443334E-05  -0.822466E-11   0.187396E-06   0.127912E+03   0.411458E+02   0.603890E-06   0.584139E-13   0.496997E-09   0.443334E-05   0.603890E-06   0.275988E-07   0.182710E-04   0.381796E-06  -0.822466E-11   0.584139E-13   0.182710E-04   0.150702E+00   0.184825E-02   0.187396E-06   0.496997E-09   0.381796E-06   0.184825E-02   0.682240E-04
  1132   0.176143E+04   0.127136E+03   0.437367E-05  -0.783057E-11   0.187009E-06   0.127136E+03   0.413820E+02   0.591711E-06   0.557352E-13   0.496082E-09   0.437367E-05   0.591711E-06   0.275708E-07   0.182651E-04   0.381661E-06  -0.783057E-11   0.557352E-13   0.182651E-04   0.150786E+00   0.184925E-02   0.187009E-06   0.496082E-09   0.381661E-06   0.184925E-02   0.682577E-04
  1133   0.174536E+04   0.126337E+03   0.431640E-05  -0.741985E-11   0.186625E-06   0.126337E+03   0.416151E+02   0.579503E-06   0.529441E-13   0.495133E-09   0.431640E-05   0.579503E-06   0.275429E-07   0.182592E-04   0.381526E-06  -0.741985E-11   0.529441E-13   0.182592E-04   0.150871E+00   0.185026E-02   0.186625E-06   0.495133E-09   0.381526E-06   0.185026E-02   0.682915E-04
  1134   0.172939E+04   0.125515E+03   0.426154E-05  -0.699474E-11   0.186245E-06   0.125515E+03   0.418452E+02   0.567275E-06   0.500557E-13   0.494150E-09   0.426154E-05   0.567275E-06   0.275151E-07   0.182533E-04   0.381392E-06  -0.699474E-11   0.500557E-13   0.182533E-04   0.150955E+00   0.185127E-02   0.186245E-06   0.494150E-09   0.381392E-06   0.185127E-02   0.683252E-04
  1135   0.171353E+04   0.124670E+03   0.420908E-05  -0.655746E-11   0.185867E-06   0.124670E+03   0.420719E+02   0.555036E-06   0.470851E-13   0.493133E-09   0.420908E-05   0.555036E-06   0.274872E-07   0.182474E-04   0.381257E-06  -0.655746E-11   0.470851E-13   0.182474E-04   0.151040E+00   0.185228E-02   0.185867E-06   0.493133E-09   0.381257E-06   0.185228E-02   0.683589E-04
  1136   0.169777E+04   0.123804E+03   0.415902E-05  -0.611026E-11   0.185492E-06   0.123804E+03   0.422955E+02   0.542797E-06   0.440474E-13   0.492085E-09   0.415902E-05   0.542797E-06   0.274595E-07   0.182415E-04   0.381123E-06  -0.611026E-11   0.440474E-13   0.182415E-04   0.151124E+00   0.185328E-02   0.185492E-06   0.492085E-09   0.381123E-06   0.185328E-02   0.683926E-04
  1137   0.168213E+04   0.122916E+03   0.411136E-05  -0.565537E-11   0.185120E-06   0.122916E+03   0.425156E+02   0.530566E-06   0.409578E-13   0.491004E-09   0.411136E-05   0.530566E-06   0.274317E-07   0.182357E-04   0.380989E-06  -0.565537E-11   0.409578E-13   0.182357E-04   0.151209E+00   0.185429E-02   0.185120E-06   0.491004E-09   0.380989E-06   0.185429E-02   0.684262E-04
  1138   0.166659E+04   0.122007E+03   0.406610E-05  -0.519502E-11   0.184752E-06   0.122007E+03   0.427322E+02   0.518353E-06   0.378312E-13   0.489893E-09   0.406610E-05   0.518353E-06   0.274041E-07   0.182298E-04   0.380855E-06  -0.519502E-11   0.378312E-13   0.182298E-04   0.151293E+00   0.185529E-02   0.184752E-06   0.489893E-09   0.380855E-06   0.185529E-02   0.684599E-04
  1139   0.165118E+04   0.121077E+03   0.402324E-05  -0.473144E-11   0.184387E-06   0.121077E+03   0.429451E+02   0.506166E-06   0.346829E-13   0.488751E-09   0.402324E-05   0.506166E-06   0.273764E-07   0.182239E-04   0.380721E-06  -0.473144E-11   0.346829E-13   0.182239E-04   0.151377E+00   0.185630E-02   0.184387E-06   0.488751E-09   0.380721E-06   0.185630E-02   0.684935E-04
  1140   0.163587E+04   0.120126E+03   0.398277E-05  -0.426688E-11   0.184025E-06   0.120126E+03   0.431544E+02   0.494017E-06   0.315278E-13   0.487580E-09   0.398277E-05   0.494017E-06   0.273489E-07   0.182181E-04   0.380587E-06  -0.426688E-11   0.315278E-13   0.182181E-04   0.151461E+00   0.185730E-02   0.184025E-06   0.487580E-09   0.380587E-06   0.185730E-02   0.685271E-04
  1141   0.162069E+04   0.119154E+03   0.394471E-05  -0.380357E-11   0.183667E-06   0.119154E+03   0.433598E+02   0.481913E-06   0.283812E-13   0.486379E-09   0.394471E-05   0.481913E-06   0.273213E-07   0.182122E-04   0.380453E-06  -0.380357E-11   0.283812E-13   0.182122E-04   0.151545E+00   0.185830E-02   0.183667E-06   0.486379E-09   0.380453E-06   0.185830E-02   0.685607E-04
  1142   0.160563E+04   0.118163E+03   0.390904E-05  -0.334373E-11   0.183312E-06   0.118163E+03   0.435612E+02   0.469865E-06   0.252580E-13   0.485151E-09   0.390904E-05   0.469865E-06   0.272938E-07   0.182064E-04   0.380319E-06  -0.334373E-11   0.252580E-13   0.182064E-04   0.151630E+00   0.185931E-02   0.183312E-06   0.485151E-09   0.380319E-06   0.185931E-02   0.685942E-04
  1143   0.159070E+04   0.117151E+03   0.387576E-05  -0.288960E-11   0.182960E-06   0.117151E+03   0.437586E+02   0.457882E-06   0.221735E-13   0.483894E-09   0.387576E-05   0.457882E-06   0.272664E-07   0.182005E-04   0.380186E-06  -0.288960E-11   0.221735E-13   0.182005E-04   0.151714E+00   0.186031E-02   0.182960E-06   0.483894E-09   0.380186E-06   0.186031E-02   0.686277E-04
  1144   0.157589E+04   0.116121E+03   0.384488E-05  -0.244343E-11   0.182613E-06   0.116121E+03   0.439519E+02   0.445973E-06   0.191426E-13   0.482611E-09   0.384488E-05   0.445973E-06   0.272390E-07   0.181947E-04   0.380053E-06  -0.244343E-11   0.191426E-13   0.181947E-04   0.151798E+00   0.186131E-02   0.182613E-06   0.482611E-09   0.380053E-06   0.186131E-02   0.686613E-04
  1145   0.156122E+04   0.115071E+03   0.381639E-05  -0.200744E-11   0.182269E-06   0.115071E+03   0.441409E+02   0.434147E-06   0.161805E-13   0.481302E-09   0.381639E-05   0.434147E-06   0.272116E-07   0.181889E-04   0.379919E-06  -0.200744E-11   0.161805E-13   0.181889E-04   0.151882E+00   0.186231E-02   0.182269E-06   0.481302E-09   0.379919E-06   0.186231E-02   0.686947E-04
  1146   0.154667E+04   0.114002E+03   0.379030E-05  -0.158386E-11   0.181929E-06   0.114002E+03   0.443254E+02   0.422415E-06   0.133023E-13   0.479967E-09   0.379030E-05   0.422415E-06   0.271843E-07   0.181831E-04   0.379786E-06  -0.158386E-11   0.133023E-13   0.181831E-04   0.151966E+00   0.186331E-02   0.181929E-06   0.479967E-09   0.379786E-06   0.186331E-02   0.687282E-04
  1147   0.153227E+04   0.112914E+03   0.376659E-05  -0.117494E-11   0.181593E-06   0.112914E+03   0.445055E+02   0.410785E-06   0.105230E-13   0.478608E-09   0.376659E-05   0.410785E-06   0.271570E-07   0.181772E-04   0.379653E-06  -0.117494E-11   0.105230E-13   0.181772E-04   0.152049E+00   0.186431E-02   0.181593E-06   0.478608E-09   0.379653E-06   0.186431E-02   0.687617E-04
  1148   0.151800E+04   0.111809E+03   0.374528E-05  -0.782902E-12   0.181260E-06   0.111809E+03   0.446809E+02   0.399268E-06   0.785787E-14   0.477224E-09   0.374528E-05   0.399268E-06   0.271298E-07   0.181714E-04   0.379520E-06  -0.782902E-12   0.785787E-14   0.181714E-04   0.152133E+00   0.186531E-02   0.181260E-06   0.477224E-09   0.379520E-06   0.186531E-02   0.687951E-04
  1149   0.150387E+04   0.110685E+03   0.372636E-05  -0.409984E-12   0.180932E-06   0.110685E+03   0.448515E+02   0.387871E-06   0.532188E-14   0.475817E-09   0.372636E-05   0.387871E-06   0.271026E-07   0.181656E-04   0.379388E-06  -0.409984E-12   0.532188E-14   0.181656E-04   0.152217E+00   0.186631E-02   0.180932E-06   0.475817E-09   0.379388E-06   0.186631E-02   0.688285E-04
  1150   0.148988E+04   0.109544E+03   0.370982E-05  -0.584213E-13   0.180608E-06   0.109544E+03   0.450171E+02   0.376605E-06   0.293015E-14   0.474388E-09   0.370982E-05   0.376605E-06   0.270755E-07   0.181598E-04   0.379255E-06  -0.584213E-13   0.293015E-14   0.181598E-04   0.152301E+00   0.186731E-02   0.180608E-06   0.474388E-09   0.379255E-06   0.186731E-02   0.688619E-04
  1151   0.147605E+04   0.108386E+03   0.369567E-05   0.270025E-12   0.180288E-06   0.108386E+03   0.451778E+02   0.365479E-06   0.694598E-15   0.472936E-09   0.369567E-05   0.365479E-06   0.270484E-07   0.181540E-04   0.379123E-06   0.270025E-12   0.694598E-15   0.181540E-04   0.152385E+00   0.186831E-02   0.180288E-06   0.472936E-09   0.379123E-06   0.186831E-02   0.688952E-04
  1152   0.146235E+04   0.107211E+03   0.368384E-05   0.575482E-12   0.179972E-06   0.107211E+03   0.453334E+02   0.354495E-06  -0.138563E-14   0.471463E-09   0.368384E-05   0.354495E-06   0.270214E-07   0.181482E-04   0.378990E-06   0.575482E-12  -0.138563E-14   0.181482E-04   0.152468E+00   0.186930E-02   0.179972E-06   0.471463E-09   0.378990E-06   0.186930E-02   0.689286E-04
  1153   0.144881E+04   0.106020E+03   0.367429E-05   0.858546E-12   0.179661E-06   0.106020E+03   0.454841E+02   0.343659E-06  -0.331459E-14   0.469968E-09   0.367429E-05   0.343659E-06   0.269944E-07   0.181424E-04   0.378858E-06   0.858546E-12  -0.331459E-14   0.181424E-04   0.152552E+00   0.187030E-02   0.179661E-06   0.469968E-09   0.378858E-06   0.187030E-02   0.689619E-04
  1154   0.143541E+04   0.104812E+03   0.366694E-05   0.111982E-11   0.179353E-06   0.104812E+03   0.456298E+02   0.332973E-06  -0.509630E-14   0.468451E-09   0.366694E-05   0.332973E-06   0.269674E-07   0.181366E-04   0.378726E-06   0.111982E-11  -0.509630E-14   0.181366E-04   0.152635E+00   0.187130E-02   0.179353E-06   0.468451E-09   0.378726E-06   0.187130E-02   0.689952E-04
  1155   0.142215E+04   0.103588E+03   0.366175E-05   0.135989E-11   0.179050E-06   0.103588E+03   0.457706E+02   0.322440E-06  -0.673482E-14   0.466914E-09   0.366175E-05   0.322440E-06   0.269405E-07   0.181308E-04   0.378594E-06   0.135989E-11  -0.673482E-14   0.181308E-04   0.152719E+00   0.187229E-02   0.179050E-06   0.466914E-09   0.378594E-06   0.187229E-02   0.690284E-04
  1156   0.140904E+04   0.102349E+03   0.365865E-05   0.157937E-11   0.178750E-06   0.102349E+03   0.459066E+02   0.312065E-06  -0.823419E-14   0.465356E-09   0.365865E-05   0.312065E-06   0.269136E-07   0.181251E-04   0.378462E-06   0.157937E-11  -0.823419E-14   0.181251E-04   0.152802E+00   0.187329E-02   0.178750E-06   0.465356E-09   0.378462E-06   0.187329E-02   0.690617E-04
  1157   0.139607E+04   0.101094E+03   0.365758E-05   0.177886E-11   0.178454E-06   0.101094E+03   0.460377E+02   0.301849E-06  -0.959844E-14   0.463777E-09   0.365758E-05   0.301849E-06   0.268868E-07   0.181193E-04   0.378330E-06   0.177886E-11  -0.959844E-14   0.181193E-04   0.152886E+00   0.187428E-02   0.178454E-06   0.463777E-09   0.378330E-06   0.187428E-02   0.690949E-04
  1158   0.138325E+04   0.998246E+02   0.365848E-05   0.195894E-11   0.178162E-06   0.998246E+02   0.461641E+02   0.291797E-06  -0.108316E-13   0.462178E-09   0.365848E-05   0.291797E-06   0.268600E-07   0.181135E-04   0.378198E-06   0.195894E-11  -0.108316E-13   0.181135E-04   0.152969E+00   0.187528E-02   0.178162E-06   0.462178E-09   0.378198E-06   0.187528E-02   0.691281E-04
  1159   0.137058E+04   0.985403E+02   0.366130E-05   0.212022E-11   0.177874E-06   0.985403E+02   0.462856E+02   0.281911E-06  -0.119378E-13   0.460559E-09   0.366130E-05   0.281911E-06   0.268333E-07   0.181078E-04   0.378067E-06   0.212022E-11  -0.119378E-13   0.181078E-04   0.153053E+00   0.187627E-02   0.177874E-06   0.460559E-09   0.378067E-06   0.187627E-02   0.691613E-04
  1160   0.135804E+04   0.972416E+02   0.366598E-05   0.226330E-11   0.177589E-06   0.972416E+02   0.464024E+02   0.272196E-06  -0.129210E-13   0.458919E-09   0.366598E-05   0.272196E-06   0.268066E-07   0.181020E-04   0.377935E-06   0.226330E-11  -0.129210E-13   0.181020E-04   0.153136E+00   0.187726E-02   0.177589E-06   0.458919E-09   0.377935E-06   0.187726E-02   0.691945E-04
  1161   0.134565E+04   0.959290E+02   0.367245E-05   0.238878E-11   0.177309E-06   0.959290E+02   0.465144E+02   0.262654E-06  -0.137852E-13   0.457260E-09   0.367245E-05   0.262654E-06   0.267799E-07   0.180963E-04   0.377804E-06   0.238878E-11  -0.137852E-13   0.180963E-04   0.153219E+00   0.187825E-02   0.177309E-06   0.457260E-09   0.377804E-06   0.187825E-02   0.692276E-04
  1162   0.133341E+04   0.946028E+02   0.368066E-05   0.249725E-11   0.177031E-06   0.946028E+02   0.466218E+02   0.253289E-06  -0.145345E-13   0.455582E-09   0.368066E-05   0.253289E-06   0.267533E-07   0.180905E-04   0.377673E-06   0.249725E-11  -0.145345E-13   0.180905E-04   0.153303E+00   0.187925E-02   0.177031E-06   0.455582E-09   0.377673E-06   0.187925E-02   0.692607E-04
  1163   0.132131E+04   0.932634E+02   0.369054E-05   0.258931E-11   0.176758E-06   0.932634E+02   0.467244E+02   0.244104E-06  -0.151730E-13   0.453884E-09   0.369054E-05   0.244104E-06   0.267268E-07   0.180848E-04   0.377542E-06   0.258931E-11  -0.151730E-13   0.180848E-04   0.153386E+00   0.188024E-02   0.176758E-06   0.453884E-09   0.377542E-06   0.188024E-02   0.692938E-04
  1164   0.130935E+04   0.919111E+02   0.370205E-05   0.266557E-11   0.176488E-06   0.919111E+02   0.468224E+02   0.235103E-06  -0.157047E-13   0.452168E-09   0.370205E-05   0.235103E-06   0.267002E-07   0.180790E-04   0.377411E-06   0.266557E-11  -0.157047E-13   0.180790E-04   0.153469E+00   0.188123E-02   0.176488E-06   0.452168E-09   0.377411E-06   0.188123E-02   0.693269E-04
  1165   0.129754E+04   0.905463E+02   0.371511E-05   0.272661E-11   0.176221E-06   0.905463E+02   0.469157E+02   0.226288E-06  -0.161336E-13   0.450432E-09   0.371511E-05   0.226288E-06   0.266738E-07   0.180733E-04   0.377280E-06   0.272661E-11  -0.161336E-13   0.180733E-04   0.153552E+00   0.188222E-02   0.176221E-06   0.450432E-09   0.377280E-06   0.188222E-02   0.693600E-04
  1166   0.128586E+04   0.891693E+02   0.372967E-05   0.277304E-11   0.175958E-06   0.891693E+02   0.470043E+02   0.217664E-06  -0.164638E-13   0.448678E-09   0.372967E-05   0.217664E-06   0.266473E-07   0.180676E-04   0.377149E-06   0.277304E-11  -0.164638E-13   0.180676E-04   0.153635E+00   0.188321E-02   0.175958E-06   0.448678E-09   0.377149E-06   0.188321E-02   0.693930E-04
  1167   0.127432E+04   0.877806E+02   0.374567E-05   0.280546E-11   0.175698E-06   0.877806E+02   0.470883E+02   0.209233E-06  -0.166992E-13   0.446906E-09   0.374567E-05   0.209233E-06   0.266209E-07   0.180619E-04   0.377019E-06   0.280546E-11  -0.166992E-13   0.180619E-04   0.153718E+00   0.188420E-02   0.175698E-06   0.446906E-09   0.377019E-06   0.188420E-02   0.694261E-04
  1168   0.126293E+04   0.863806E+02   0.376306E-05   0.282447E-11   0.175442E-06   0.863806E+02   0.471677E+02   0.200998E-06  -0.168441E-13   0.445115E-09   0.376306E-05   0.200998E-06   0.265946E-07   0.180561E-04   0.376888E-06   0.282447E-11  -0.168441E-13   0.180561E-04   0.153801E+00   0.188519E-02   0.175442E-06   0.445115E-09   0.376888E-06   0.188519E-02   0.694591E-04
  1169   0.125168E+04   0.849696E+02   0.378177E-05   0.283066E-11   0.175189E-06   0.849696E+02   0.472425E+02   0.192964E-06  -0.169023E-13   0.443307E-09   0.378177E-05   0.192964E-06   0.265683E-07   0.180504E-04   0.376758E-06   0.283066E-11  -0.169023E-13   0.180504E-04   0.153884E+00   0.188618E-02   0.175189E-06   0.443307E-09   0.376758E-06   0.188618E-02   0.694921E-04
  1170   0.124057E+04   0.835480E+02   0.380174E-05   0.282463E-11   0.174939E-06   0.835480E+02   0.473125E+02   0.185133E-06  -0.168780E-13   0.441481E-09   0.380174E-05   0.185133E-06   0.265420E-07   0.180447E-04   0.376628E-06   0.282463E-11  -0.168780E-13   0.180447E-04   0.153967E+00   0.188716E-02   0.174939E-06   0.441481E-09   0.376628E-06   0.188716E-02   0.695250E-04
  1171   0.122960E+04   0.821163E+02   0.382291E-05   0.280698E-11   0.174692E-06   0.821163E+02   0.473780E+02   0.177510E-06  -0.167751E-13   0.439638E-09   0.382291E-05   0.177510E-06   0.265158E-07   0.180390E-04   0.376498E-06   0.280698E-11  -0.167751E-13   0.180390E-04   0.154050E+00   0.188815E-02   0.174692E-06   0.439638E-09   0.376498E-06   0.188815E-02   0.695580E-04
  1172   0.121878E+04   0.806747E+02   0.384523E-05   0.277831E-11   0.174449E-06   0.806747E+02   0.474389E+02   0.170096E-06  -0.165978E-13   0.437777E-09   0.384523E-05   0.170096E-06   0.264896E-07   0.180333E-04   0.376368E-06   0.277831E-11  -0.165978E-13   0.180333E-04   0.154133E+00   0.188914E-02   0.174449E-06   0.437777E-09   0.376368E-06   0.188914E-02   0.695909E-04
  1173   0.120809E+04   0.792238E+02   0.386863E-05   0.273922E-11   0.174208E-06   0.792238E+02   0.474952E+02   0.162895E-06  -0.163501E-13   0.435899E-09   0.386863E-05   0.162895E-06   0.264635E-07   0.180276E-04   0.376238E-06   0.273922E-11  -0.163501E-13   0.180276E-04   0.154215E+00   0.189013E-02   0.174208E-06   0.435899E-09   0.376238E-06   0.189013E-02   0.696238E-04
  1174   0.119755E+04   0.777639E+02   0.389306E-05   0.269031E-11   0.173971E-06   0.777639E+02   0.475468E+02   0.155912E-06  -0.160359E-13   0.434005E-09   0.389306E-05   0.155912E-06   0.264374E-07   0.180219E-04   0.376108E-06   0.269031E-11  -0.160359E-13   0.180219E-04   0.154298E+00   0.189111E-02   0.173971E-06   0.434005E-09   0.376108E-06   0.189111E-02   0.696567E-04
  1175   0.118715E+04   0.762955E+02   0.391846E-05   0.263217E-11   0.173737E-06   0.762955E+02   0.475939E+02   0.149148E-06  -0.156594E-13   0.432094E-09   0.391846E-05   0.149148E-06   0.264114E-07   0.180162E-04   0.375978E-06   0.263217E-11  -0.156594E-13   0.180162E-04   0.154381E+00   0.189210E-02   0.173737E-06   0.432094E-09   0.375978E-06   0.189210E-02   0.696896E-04
  1176   0.117689E+04   0.748190E+02   0.394476E-05   0.256541E-11   0.173505E-06   0.748190E+02   0.476362E+02   0.142608E-06  -0.152246E-13   0.430167E-09   0.394476E-05   0.142608E-06   0.263854E-07   0.180106E-04   0.375849E-06   0.256541E-11  -0.152246E-13   0.180106E-04   0.154464E+00   0.189308E-02   0.173505E-06   0.430167E-09   0.375849E-06   0.189308E-02   0.697225E-04
  1177   0.116678E+04   0.733349E+02   0.397191E-05   0.249061E-11   0.173276E-06   0.733349E+02   0.476739E+02   0.136295E-06  -0.147356E-13   0.428224E-09   0.397191E-05   0.136295E-06   0.263594E-07   0.180049E-04   0.375720E-06   0.249061E-11  -0.147356E-13   0.180049E-04   0.154546E+00   0.189407E-02   0.173276E-06   0.428224E-09   0.375720E-06   0.189407E-02   0.697553E-04
  1178   0.115680E+04   0.718437E+02   0.399985E-05   0.240839E-11   0.173051E-06   0.718437E+02   0.477070E+02   0.130211E-06  -0.141963E-13   0.426265E-09   0.399985E-05   0.130211E-06   0.263335E-07   0.179992E-04   0.375590E-06   0.240839E-11  -0.141963E-13   0.179992E-04   0.154629E+00   0.189505E-02   0.173051E-06   0.426265E-09   0.375590E-06   0.189505E-02   0.697882E-04
