#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1585   0.361145E+03  -0.112225E+02   0.112058E-05  -0.385508E-17   0.153412E-08  -0.112225E+02   0.214102E+02   0.168294E-06   0.386845E-20  -0.647769E-12   0.112058E-05   0.168294E-06   0.131457E-08   0.339245E-06   0.513883E-08  -0.385508E-17   0.386845E-20   0.339245E-06   0.424864E-02   0.415615E-04   0.153412E-08  -0.647769E-12   0.513883E-08   0.415615E-04   0.896988E-06
  1586   0.360142E+03  -0.117016E+02   0.111279E-05  -0.358971E-17   0.153247E-08  -0.117016E+02   0.214001E+02   0.168214E-06   0.360209E-20  -0.649337E-12   0.111279E-05   0.168214E-06   0.131284E-08   0.338949E-06   0.513423E-08  -0.358971E-17   0.360209E-20   0.338949E-06   0.424763E-02   0.415510E-04   0.153247E-08  -0.649337E-12   0.513423E-08   0.415510E-04   0.896706E-06
  1587   0.359177E+03  -0.121797E+02   0.110505E-05  -0.331980E-17   0.153082E-08  -0.121797E+02   0.213871E+02   0.168117E-06   0.333117E-20  -0.650872E-12   0.110505E-05   0.168117E-06   0.131111E-08   0.338654E-06   0.512963E-08  -0.331980E-17   0.333117E-20   0.338654E-06   0.424662E-02   0.415404E-04   0.153082E-08  -0.650872E-12   0.512963E-08   0.415404E-04   0.896424E-06
  1588   0.358251E+03  -0.126566E+02   0.109736E-05  -0.304666E-17   0.152917E-08  -0.126566E+02   0.213714E+02   0.168002E-06   0.305702E-20  -0.652375E-12   0.109736E-05   0.168002E-06   0.130938E-08   0.338359E-06   0.512504E-08  -0.304666E-17   0.305702E-20   0.338359E-06   0.424561E-02   0.415299E-04   0.152917E-08  -0.652375E-12   0.512504E-08   0.415299E-04   0.896142E-06
  1589   0.357364E+03  -0.131321E+02   0.108973E-05  -0.277163E-17   0.152753E-08  -0.131321E+02   0.213530E+02   0.167870E-06   0.278096E-20  -0.653847E-12   0.108973E-05   0.167870E-06   0.130766E-08   0.338064E-06   0.512046E-08  -0.277163E-17   0.278096E-20   0.338064E-06   0.424460E-02   0.415194E-04   0.152753E-08  -0.653847E-12   0.512046E-08   0.415194E-04   0.895860E-06
  1590   0.356515E+03  -0.136060E+02   0.108216E-05  -0.249603E-17   0.152589E-08  -0.136060E+02   0.213320E+02   0.167721E-06   0.250433E-20  -0.655291E-12   0.108216E-05   0.167721E-06   0.130595E-08   0.337770E-06   0.511588E-08  -0.249603E-17   0.250433E-20   0.337770E-06   0.424359E-02   0.415089E-04   0.152589E-08  -0.655291E-12   0.511588E-08   0.415089E-04   0.895579E-06
  1591   0.355703E+03  -0.140780E+02   0.107465E-05  -0.222118E-17   0.152426E-08  -0.140780E+02   0.213082E+02   0.167554E-06   0.222845E-20  -0.656705E-12   0.107465E-05   0.167554E-06   0.130423E-08   0.337477E-06   0.511131E-08  -0.222118E-17   0.222845E-20   0.337477E-06   0.424258E-02   0.414984E-04   0.152426E-08  -0.656705E-12   0.511131E-08   0.414984E-04   0.895297E-06
  1592   0.354930E+03  -0.145479E+02   0.106719E-05  -0.194839E-17   0.152263E-08  -0.145479E+02   0.212817E+02   0.167370E-06   0.195466E-20  -0.658093E-12   0.106719E-05   0.167370E-06   0.130252E-08   0.337183E-06   0.510675E-08  -0.194839E-17   0.195466E-20   0.337183E-06   0.424158E-02   0.414879E-04   0.152263E-08  -0.658093E-12   0.510675E-08   0.414879E-04   0.895016E-06
  1593   0.354194E+03  -0.150155E+02   0.105978E-05  -0.167901E-17   0.152100E-08  -0.150155E+02   0.212525E+02   0.167169E-06   0.168426E-20  -0.659454E-12   0.105978E-05   0.167169E-06   0.130081E-08   0.336890E-06   0.510219E-08  -0.167901E-17   0.168426E-20   0.336890E-06   0.424057E-02   0.414774E-04   0.152100E-08  -0.659454E-12   0.510219E-08   0.414774E-04   0.894734E-06
  1594   0.353495E+03  -0.154805E+02   0.105244E-05  -0.141434E-17   0.151938E-08  -0.154805E+02   0.212207E+02   0.166951E-06   0.141861E-20  -0.660791E-12   0.105244E-05   0.166951E-06   0.129911E-08   0.336598E-06   0.509764E-08  -0.141434E-17   0.141861E-20   0.336598E-06   0.423956E-02   0.414669E-04   0.151938E-08  -0.660791E-12   0.509764E-08   0.414669E-04   0.894453E-06
  1595   0.352832E+03  -0.159427E+02   0.104515E-05  -0.115572E-17   0.151776E-08  -0.159427E+02   0.211861E+02   0.166716E-06   0.115902E-20  -0.662104E-12   0.104515E-05   0.166716E-06   0.129740E-08   0.336306E-06   0.509310E-08  -0.115572E-17   0.115902E-20   0.336306E-06   0.423856E-02   0.414564E-04   0.151776E-08  -0.662104E-12   0.509310E-08   0.414564E-04   0.894172E-06
  1596   0.352205E+03  -0.164019E+02   0.103792E-05  -0.904455E-18   0.151615E-08  -0.164019E+02   0.211490E+02   0.166464E-06   0.906823E-21  -0.663395E-12   0.103792E-05   0.166464E-06   0.129570E-08   0.336014E-06   0.508856E-08  -0.904455E-18   0.906823E-21   0.336014E-06   0.423755E-02   0.414459E-04   0.151615E-08  -0.663395E-12   0.508856E-08   0.414459E-04   0.893892E-06
  1597   0.351614E+03  -0.168579E+02   0.103075E-05  -0.661883E-18   0.151455E-08  -0.168579E+02   0.211092E+02   0.166196E-06   0.663347E-21  -0.664664E-12   0.103075E-05   0.166196E-06   0.129401E-08   0.335723E-06   0.508403E-08  -0.661883E-18   0.663347E-21   0.335723E-06   0.423655E-02   0.414355E-04   0.151455E-08  -0.664664E-12   0.508403E-08   0.414355E-04   0.893611E-06
  1598   0.351059E+03  -0.173104E+02   0.102364E-05  -0.429322E-18   0.151294E-08  -0.173104E+02   0.210669E+02   0.165910E-06   0.429919E-21  -0.665913E-12   0.102364E-05   0.165910E-06   0.129232E-08   0.335432E-06   0.507950E-08  -0.429322E-18   0.429919E-21   0.335432E-06   0.423555E-02   0.414250E-04   0.151294E-08  -0.665913E-12   0.507950E-08   0.414250E-04   0.893330E-06
  1599   0.350537E+03  -0.177591E+02   0.101659E-05  -0.208096E-18   0.151135E-08  -0.177591E+02   0.210219E+02   0.165608E-06   0.207868E-21  -0.667143E-12   0.101659E-05   0.165608E-06   0.129063E-08   0.335142E-06   0.507498E-08  -0.208096E-18   0.207868E-21   0.335142E-06   0.423454E-02   0.414146E-04   0.151135E-08  -0.667143E-12   0.507498E-08   0.414146E-04   0.893050E-06
  1600   0.350051E+03  -0.182039E+02   0.100960E-05   0.472712E-21   0.150976E-08  -0.182039E+02   0.209744E+02   0.165288E-06  -0.147822E-23  -0.668355E-12   0.100960E-05   0.165288E-06   0.128894E-08   0.334852E-06   0.507047E-08   0.472712E-21  -0.147822E-23   0.334852E-06   0.423354E-02   0.414041E-04   0.150976E-08  -0.668355E-12   0.507047E-08   0.414041E-04   0.892770E-06
  1601   0.349599E+03  -0.186446E+02   0.100267E-05   0.195340E-18   0.150818E-08  -0.186446E+02   0.209243E+02   0.164953E-06  -0.197072E-21  -0.669550E-12   0.100267E-05   0.164953E-06   0.128726E-08   0.334562E-06   0.506596E-08   0.195340E-18  -0.197072E-21   0.334562E-06   0.423254E-02   0.413937E-04   0.150818E-08  -0.669550E-12   0.506596E-08   0.413937E-04   0.892490E-06
  1602   0.349180E+03  -0.190809E+02   0.995797E-06   0.376580E-18   0.150660E-08  -0.190809E+02   0.208717E+02   0.164600E-06  -0.378988E-21  -0.670727E-12   0.995797E-06   0.164600E-06   0.128558E-08   0.334273E-06   0.506146E-08   0.376580E-18  -0.378988E-21   0.334273E-06   0.423154E-02   0.413832E-04   0.150660E-08  -0.670727E-12   0.506146E-08   0.413832E-04   0.892210E-06
  1603   0.348794E+03  -0.195129E+02   0.988985E-06   0.544549E-18   0.150503E-08  -0.195129E+02   0.208165E+02   0.164232E-06  -0.547583E-21  -0.671882E-12   0.988985E-06   0.164232E-06   0.128390E-08   0.333984E-06   0.505697E-08   0.544549E-18  -0.547583E-21   0.333984E-06   0.423054E-02   0.413728E-04   0.150503E-08  -0.671882E-12   0.505697E-08   0.413728E-04   0.891931E-06
  1604   0.348442E+03  -0.199404E+02   0.982234E-06   0.699600E-18   0.150346E-08  -0.199404E+02   0.207589E+02   0.163847E-06  -0.703213E-21  -0.673015E-12   0.982234E-06   0.163847E-06   0.128222E-08   0.333696E-06   0.505248E-08   0.699600E-18  -0.703213E-21   0.333696E-06   0.422954E-02   0.413624E-04   0.150346E-08  -0.673015E-12   0.505248E-08   0.413624E-04   0.891651E-06
  1605   0.348122E+03  -0.203632E+02   0.975543E-06   0.842089E-18   0.150189E-08  -0.203632E+02   0.206987E+02   0.163446E-06  -0.846233E-21  -0.674123E-12   0.975543E-06   0.163446E-06   0.128055E-08   0.333408E-06   0.504800E-08   0.842089E-18  -0.846233E-21   0.333408E-06   0.422854E-02   0.413520E-04   0.150189E-08  -0.674123E-12   0.504800E-08   0.413520E-04   0.891372E-06
  1606   0.347834E+03  -0.207813E+02   0.968913E-06   0.972369E-18   0.150033E-08  -0.207813E+02   0.206360E+02   0.163029E-06  -0.976999E-21  -0.675204E-12   0.968913E-06   0.163029E-06   0.127888E-08   0.333120E-06   0.504353E-08   0.972369E-18  -0.976999E-21   0.333120E-06   0.422754E-02   0.413415E-04   0.150033E-08  -0.675204E-12   0.504353E-08   0.413415E-04   0.891093E-06
  1607   0.347578E+03  -0.211945E+02   0.962344E-06   0.109080E-17   0.149877E-08  -0.211945E+02   0.205709E+02   0.162597E-06  -0.109587E-20  -0.676256E-12   0.962344E-06   0.162597E-06   0.127722E-08   0.332833E-06   0.503906E-08   0.109080E-17  -0.109587E-20   0.332833E-06   0.422654E-02   0.413311E-04   0.149877E-08  -0.676256E-12   0.503906E-08   0.413311E-04   0.890815E-06
  1608   0.347354E+03  -0.216028E+02   0.955836E-06   0.119772E-17   0.149721E-08  -0.216028E+02   0.205032E+02   0.162148E-06  -0.120319E-20  -0.677277E-12   0.955836E-06   0.162148E-06   0.127556E-08   0.332546E-06   0.503460E-08   0.119772E-17  -0.120319E-20   0.332546E-06   0.422554E-02   0.413207E-04   0.149721E-08  -0.677277E-12   0.503460E-08   0.413207E-04   0.890536E-06
  1609   0.347161E+03  -0.220059E+02   0.949389E-06   0.129351E-17   0.149566E-08  -0.220059E+02   0.204331E+02   0.161684E-06  -0.129933E-20  -0.678265E-12   0.949389E-06   0.161684E-06   0.127390E-08   0.332260E-06   0.503014E-08   0.129351E-17  -0.129933E-20   0.332260E-06   0.422455E-02   0.413104E-04   0.149566E-08  -0.678265E-12   0.503014E-08   0.413104E-04   0.890258E-06
  1610   0.346998E+03  -0.224038E+02   0.943003E-06   0.137850E-17   0.149410E-08  -0.224038E+02   0.203607E+02   0.161205E-06  -0.138464E-20  -0.679217E-12   0.943003E-06   0.161205E-06   0.127224E-08   0.331974E-06   0.502569E-08   0.137850E-17  -0.138464E-20   0.331974E-06   0.422355E-02   0.413000E-04   0.149410E-08  -0.679217E-12   0.502569E-08   0.413000E-04   0.889980E-06
  1611   0.346866E+03  -0.227962E+02   0.936678E-06   0.145305E-17   0.149255E-08  -0.227962E+02   0.202860E+02   0.160711E-06  -0.145948E-20  -0.680133E-12   0.936678E-06   0.160711E-06   0.127059E-08   0.331688E-06   0.502125E-08   0.145305E-17  -0.145948E-20   0.331688E-06   0.422256E-02   0.412896E-04   0.149255E-08  -0.680133E-12   0.502125E-08   0.412896E-04   0.889702E-06
  1612   0.346765E+03  -0.231833E+02   0.930415E-06   0.151753E-17   0.149099E-08  -0.231833E+02   0.202089E+02   0.160201E-06  -0.152420E-20  -0.681009E-12   0.930415E-06   0.160201E-06   0.126894E-08   0.331403E-06   0.501681E-08   0.151753E-17  -0.152420E-20   0.331403E-06   0.422156E-02   0.412792E-04   0.149099E-08  -0.681009E-12   0.501681E-08   0.412792E-04   0.889425E-06
  1613   0.346692E+03  -0.235646E+02   0.924214E-06   0.157228E-17   0.148943E-08  -0.235646E+02   0.201295E+02   0.159676E-06  -0.157915E-20  -0.681844E-12   0.924214E-06   0.159676E-06   0.126729E-08   0.331118E-06   0.501238E-08   0.157228E-17  -0.157915E-20   0.331118E-06   0.422056E-02   0.412689E-04   0.148943E-08  -0.681844E-12   0.501238E-08   0.412689E-04   0.889148E-06
  1614   0.346649E+03  -0.239402E+02   0.918074E-06   0.161766E-17   0.148788E-08  -0.239402E+02   0.200479E+02   0.159137E-06  -0.162470E-20  -0.682636E-12   0.918074E-06   0.159137E-06   0.126565E-08   0.330834E-06   0.500796E-08   0.161766E-17  -0.162470E-20   0.330834E-06   0.421957E-02   0.412585E-04   0.148788E-08  -0.682636E-12   0.500796E-08   0.412585E-04   0.888871E-06
  1615   0.346634E+03  -0.243100E+02   0.911997E-06   0.165402E-17   0.148632E-08  -0.243100E+02   0.199642E+02   0.158583E-06  -0.166119E-20  -0.683382E-12   0.911997E-06   0.158583E-06   0.126401E-08   0.330550E-06   0.500354E-08   0.165402E-17  -0.166119E-20   0.330550E-06   0.421858E-02   0.412482E-04   0.148632E-08  -0.683382E-12   0.500354E-08   0.412482E-04   0.888595E-06
  1616   0.346648E+03  -0.246738E+02   0.905981E-06   0.168172E-17   0.148475E-08  -0.246738E+02   0.198783E+02   0.158014E-06  -0.168900E-20  -0.684081E-12   0.905981E-06   0.158014E-06   0.126237E-08   0.330267E-06   0.499913E-08   0.168172E-17  -0.168900E-20   0.330267E-06   0.421758E-02   0.412378E-04   0.148475E-08  -0.684081E-12   0.499913E-08   0.412378E-04   0.888318E-06
  1617   0.346690E+03  -0.250315E+02   0.900028E-06   0.170110E-17   0.148319E-08  -0.250315E+02   0.197902E+02   0.157431E-06  -0.170846E-20  -0.684731E-12   0.900028E-06   0.157431E-06   0.126073E-08   0.329983E-06   0.499473E-08   0.170110E-17  -0.170846E-20   0.329983E-06   0.421659E-02   0.412275E-04   0.148319E-08  -0.684731E-12   0.499473E-08   0.412275E-04   0.888042E-06
  1618   0.346759E+03  -0.253830E+02   0.894136E-06   0.171254E-17   0.148161E-08  -0.253830E+02   0.197000E+02   0.156833E-06  -0.171994E-20  -0.685329E-12   0.894136E-06   0.156833E-06   0.125910E-08   0.329701E-06   0.499033E-08   0.171254E-17  -0.171994E-20   0.329701E-06   0.421560E-02   0.412172E-04   0.148161E-08  -0.685329E-12   0.499033E-08   0.412172E-04   0.887767E-06
  1619   0.346854E+03  -0.257283E+02   0.888308E-06   0.171638E-17   0.148004E-08  -0.257283E+02   0.196076E+02   0.156222E-06  -0.172379E-20  -0.685873E-12   0.888308E-06   0.156222E-06   0.125747E-08   0.329418E-06   0.498594E-08   0.171638E-17  -0.172379E-20   0.329418E-06   0.421461E-02   0.412068E-04   0.148004E-08  -0.685873E-12   0.498594E-08   0.412068E-04   0.887492E-06
  1620   0.346975E+03  -0.260671E+02   0.882542E-06   0.171297E-17   0.147846E-08  -0.260671E+02   0.195133E+02   0.155596E-06  -0.172036E-20  -0.686362E-12   0.882542E-06   0.155596E-06   0.125585E-08   0.329136E-06   0.498155E-08   0.171297E-17  -0.172036E-20   0.329136E-06   0.421362E-02   0.411965E-04   0.147846E-08  -0.686362E-12   0.498155E-08   0.411965E-04   0.887217E-06
  1621   0.347122E+03  -0.263996E+02   0.876838E-06   0.170267E-17   0.147687E-08  -0.263996E+02   0.194169E+02   0.154957E-06  -0.171003E-20  -0.686793E-12   0.876838E-06   0.154957E-06   0.125422E-08   0.328855E-06   0.497717E-08   0.170267E-17  -0.171003E-20   0.328855E-06   0.421263E-02   0.411862E-04   0.147687E-08  -0.686793E-12   0.497717E-08   0.411862E-04   0.886942E-06
  1622   0.347294E+03  -0.267254E+02   0.871198E-06   0.168583E-17   0.147528E-08  -0.267254E+02   0.193185E+02   0.154304E-06  -0.169313E-20  -0.687164E-12   0.871198E-06   0.154304E-06   0.125260E-08   0.328574E-06   0.497280E-08   0.168583E-17  -0.169313E-20   0.328574E-06   0.421164E-02   0.411759E-04   0.147528E-08  -0.687164E-12   0.497280E-08   0.411759E-04   0.886668E-06
  1623   0.347490E+03  -0.270446E+02   0.865620E-06   0.166282E-17   0.147368E-08  -0.270446E+02   0.192181E+02   0.153637E-06  -0.167003E-20  -0.687473E-12   0.865620E-06   0.153637E-06   0.125099E-08   0.328293E-06   0.496843E-08   0.166282E-17  -0.167003E-20   0.328293E-06   0.421065E-02   0.411656E-04   0.147368E-08  -0.687473E-12   0.496843E-08   0.411656E-04   0.886394E-06
  1624   0.347710E+03  -0.273570E+02   0.860106E-06   0.163398E-17   0.147207E-08  -0.273570E+02   0.191159E+02   0.152957E-06  -0.164108E-20  -0.687719E-12   0.860106E-06   0.152957E-06   0.124937E-08   0.328013E-06   0.496407E-08   0.163398E-17  -0.164108E-20   0.328013E-06   0.420966E-02   0.411553E-04   0.147207E-08  -0.687719E-12   0.496407E-08   0.411553E-04   0.886121E-06
  1625   0.347953E+03  -0.276625E+02   0.854655E-06   0.159966E-17   0.147046E-08  -0.276625E+02   0.190117E+02   0.152263E-06  -0.160664E-20  -0.687898E-12   0.854655E-06   0.152263E-06   0.124776E-08   0.327733E-06   0.495972E-08   0.159966E-17  -0.160664E-20   0.327733E-06   0.420867E-02   0.411451E-04   0.147046E-08  -0.687898E-12   0.495972E-08   0.411451E-04   0.885848E-06
  1626   0.348219E+03  -0.279610E+02   0.849268E-06   0.156023E-17   0.146883E-08  -0.279610E+02   0.189059E+02   0.151556E-06  -0.156706E-20  -0.688010E-12   0.849268E-06   0.151556E-06   0.124615E-08   0.327453E-06   0.495537E-08   0.156023E-17  -0.156706E-20   0.327453E-06   0.420768E-02   0.411348E-04   0.146883E-08  -0.688010E-12   0.495537E-08   0.411348E-04   0.885575E-06
  1627   0.348506E+03  -0.282525E+02   0.843944E-06   0.151604E-17   0.146720E-08  -0.282525E+02   0.187981E+02   0.150836E-06  -0.152270E-20  -0.688052E-12   0.843944E-06   0.150836E-06   0.124455E-08   0.327174E-06   0.495103E-08   0.151604E-17  -0.152270E-20   0.327174E-06   0.420670E-02   0.411245E-04   0.146720E-08  -0.688052E-12   0.495103E-08   0.411245E-04   0.885303E-06
  1628   0.348815E+03  -0.285367E+02   0.838683E-06   0.146743E-17   0.146556E-08  -0.285367E+02   0.186887E+02   0.150104E-06  -0.147392E-20  -0.688022E-12   0.838683E-06   0.150104E-06   0.124294E-08   0.326895E-06   0.494670E-08   0.146743E-17  -0.147392E-20   0.326895E-06   0.420571E-02   0.411143E-04   0.146556E-08  -0.688022E-12   0.494670E-08   0.411143E-04   0.885031E-06
  1629   0.349145E+03  -0.288138E+02   0.833487E-06   0.141478E-17   0.146390E-08  -0.288138E+02   0.185776E+02   0.149358E-06  -0.142106E-20  -0.687917E-12   0.833487E-06   0.149358E-06   0.124134E-08   0.326617E-06   0.494237E-08   0.141478E-17  -0.142106E-20   0.326617E-06   0.420473E-02   0.411040E-04   0.146390E-08  -0.687917E-12   0.494237E-08   0.411040E-04   0.884760E-06
  1630   0.349494E+03  -0.290834E+02   0.828354E-06   0.135842E-17   0.146224E-08  -0.290834E+02   0.184648E+02   0.148600E-06  -0.136450E-20  -0.687737E-12   0.828354E-06   0.148600E-06   0.123975E-08   0.326338E-06   0.493805E-08   0.135842E-17  -0.136450E-20   0.326338E-06   0.420374E-02   0.410938E-04   0.146224E-08  -0.687737E-12   0.493805E-08   0.410938E-04   0.884488E-06
  1631   0.349863E+03  -0.293457E+02   0.823286E-06   0.129872E-17   0.146056E-08  -0.293457E+02   0.183505E+02   0.147829E-06  -0.130458E-20  -0.687478E-12   0.823286E-06   0.147829E-06   0.123815E-08   0.326061E-06   0.493374E-08   0.129872E-17  -0.130458E-20   0.326061E-06   0.420276E-02   0.410835E-04   0.146056E-08  -0.687478E-12   0.493374E-08   0.410835E-04   0.884218E-06
  1632   0.350251E+03  -0.296004E+02   0.818282E-06   0.123603E-17   0.145888E-08  -0.296004E+02   0.182345E+02   0.147046E-06  -0.124165E-20  -0.687139E-12   0.818282E-06   0.147046E-06   0.123656E-08   0.325784E-06   0.492943E-08   0.123603E-17  -0.124165E-20   0.325784E-06   0.420177E-02   0.410733E-04   0.145888E-08  -0.687139E-12   0.492943E-08   0.410733E-04   0.883948E-06
  1633   0.350656E+03  -0.298476E+02   0.813342E-06   0.117071E-17   0.145717E-08  -0.298476E+02   0.181171E+02   0.146251E-06  -0.117608E-20  -0.686717E-12   0.813342E-06   0.146251E-06   0.123497E-08   0.325507E-06   0.492513E-08   0.117071E-17  -0.117608E-20   0.325507E-06   0.420079E-02   0.410631E-04   0.145717E-08  -0.686717E-12   0.492513E-08   0.410631E-04   0.883678E-06
  1634   0.351079E+03  -0.300871E+02   0.808467E-06   0.110310E-17   0.145546E-08  -0.300871E+02   0.179982E+02   0.145444E-06  -0.110822E-20  -0.686212E-12   0.808467E-06   0.145444E-06   0.123339E-08   0.325230E-06   0.492083E-08   0.110310E-17  -0.110822E-20   0.325230E-06   0.419981E-02   0.410529E-04   0.145546E-08  -0.686212E-12   0.492083E-08   0.410529E-04   0.883409E-06
  1635   0.351519E+03  -0.303189E+02   0.803657E-06   0.103356E-17   0.145373E-08  -0.303189E+02   0.178777E+02   0.144625E-06  -0.103843E-20  -0.685619E-12   0.803657E-06   0.144625E-06   0.123181E-08   0.324954E-06   0.491655E-08   0.103356E-17  -0.103843E-20   0.324954E-06   0.419882E-02   0.410427E-04   0.145373E-08  -0.685619E-12   0.491655E-08   0.410427E-04   0.883140E-06
  1636   0.351973E+03  -0.305429E+02   0.798911E-06   0.962459E-18   0.145199E-08  -0.305429E+02   0.177560E+02   0.143794E-06  -0.967054E-21  -0.684939E-12   0.798911E-06   0.143794E-06   0.123023E-08   0.324678E-06   0.491226E-08   0.962459E-18  -0.967054E-21   0.324678E-06   0.419784E-02   0.410325E-04   0.145199E-08  -0.684939E-12   0.491226E-08   0.410325E-04   0.882872E-06
  1637   0.352444E+03  -0.307591E+02   0.794230E-06   0.890136E-18   0.145023E-08  -0.307591E+02   0.176329E+02   0.142951E-06  -0.894460E-21  -0.684168E-12   0.794230E-06   0.142951E-06   0.122865E-08   0.324403E-06   0.490799E-08   0.890136E-18  -0.894460E-21   0.324403E-06   0.419686E-02   0.410223E-04   0.145023E-08  -0.684168E-12   0.490799E-08   0.410223E-04   0.882604E-06
  1638   0.352928E+03  -0.309673E+02   0.789615E-06   0.816950E-18   0.144845E-08  -0.309673E+02   0.175085E+02   0.142097E-06  -0.821000E-21  -0.683304E-12   0.789615E-06   0.142097E-06   0.122708E-08   0.324128E-06   0.490372E-08   0.816950E-18  -0.821000E-21   0.324128E-06   0.419588E-02   0.410121E-04   0.144845E-08  -0.683304E-12   0.490372E-08   0.410121E-04   0.882337E-06
  1639   0.353427E+03  -0.311675E+02   0.785064E-06   0.743256E-18   0.144666E-08  -0.311675E+02   0.173829E+02   0.141231E-06  -0.747029E-21  -0.682346E-12   0.785064E-06   0.141231E-06   0.122551E-08   0.323854E-06   0.489946E-08   0.743256E-18  -0.747029E-21   0.323854E-06   0.419490E-02   0.410019E-04   0.144666E-08  -0.682346E-12   0.489946E-08   0.410019E-04   0.882070E-06
  1640   0.353938E+03  -0.313597E+02   0.780579E-06   0.669407E-18   0.144486E-08  -0.313597E+02   0.172562E+02   0.140354E-06  -0.672904E-21  -0.681291E-12   0.780579E-06   0.140354E-06   0.122394E-08   0.323579E-06   0.489520E-08   0.669407E-18  -0.672904E-21   0.323579E-06   0.419392E-02   0.409917E-04   0.144486E-08  -0.681291E-12   0.489520E-08   0.409917E-04   0.881804E-06
  1641   0.354460E+03  -0.315438E+02   0.776160E-06   0.595760E-18   0.144303E-08  -0.315438E+02   0.171284E+02   0.139466E-06  -0.598980E-21  -0.680137E-12   0.776160E-06   0.139466E-06   0.122237E-08   0.323306E-06   0.489095E-08   0.595760E-18  -0.598980E-21   0.323306E-06   0.419294E-02   0.409816E-04   0.144303E-08  -0.680137E-12   0.489095E-08   0.409816E-04   0.881538E-06
  1642   0.354995E+03  -0.317197E+02   0.771806E-06   0.522667E-18   0.144119E-08  -0.317197E+02   0.169996E+02   0.138567E-06  -0.525614E-21  -0.678882E-12   0.771806E-06   0.138567E-06   0.122081E-08   0.323032E-06   0.488671E-08   0.522667E-18  -0.525614E-21   0.323032E-06   0.419196E-02   0.409714E-04   0.144119E-08  -0.678882E-12   0.488671E-08   0.409714E-04   0.881273E-06
  1643   0.355539E+03  -0.318874E+02   0.767518E-06   0.450485E-18   0.143932E-08  -0.318874E+02   0.168698E+02   0.137658E-06  -0.453160E-21  -0.677525E-12   0.767518E-06   0.137658E-06   0.121925E-08   0.322759E-06   0.488248E-08   0.450485E-18  -0.453160E-21   0.322759E-06   0.419099E-02   0.409613E-04   0.143932E-08  -0.677525E-12   0.488248E-08   0.409613E-04   0.881008E-06
  1644   0.356094E+03  -0.320469E+02   0.763296E-06   0.379567E-18   0.143744E-08  -0.320469E+02   0.167392E+02   0.136737E-06  -0.381975E-21  -0.676063E-12   0.763296E-06   0.136737E-06   0.121770E-08   0.322487E-06   0.487825E-08   0.379567E-18  -0.381975E-21   0.322487E-06   0.419001E-02   0.409511E-04   0.143744E-08  -0.676063E-12   0.487825E-08   0.409511E-04   0.880744E-06
  1645   0.356658E+03  -0.321980E+02   0.759140E-06   0.310268E-18   0.143554E-08  -0.321980E+02   0.166077E+02   0.135806E-06  -0.312415E-21  -0.674494E-12   0.759140E-06   0.135806E-06   0.121614E-08   0.322214E-06   0.487402E-08   0.310268E-18  -0.312415E-21   0.322214E-06   0.418903E-02   0.409410E-04   0.143554E-08  -0.674494E-12   0.487402E-08   0.409410E-04   0.880481E-06
  1646   0.357230E+03  -0.323408E+02   0.755050E-06   0.242942E-18   0.143362E-08  -0.323408E+02   0.164752E+02   0.134865E-06  -0.244836E-21  -0.672815E-12   0.755050E-06   0.134865E-06   0.121459E-08   0.321942E-06   0.486981E-08   0.242942E-18  -0.244836E-21   0.321942E-06   0.418806E-02   0.409309E-04   0.143362E-08  -0.672815E-12   0.486981E-08   0.409309E-04   0.880218E-06
  1647   0.357809E+03  -0.324753E+02   0.751026E-06   0.177944E-18   0.143168E-08  -0.324753E+02   0.163422E+02   0.133913E-06  -0.179593E-21  -0.671026E-12   0.751026E-06   0.133913E-06   0.121304E-08   0.321671E-06   0.486560E-08   0.177944E-18  -0.179593E-21   0.321671E-06   0.418708E-02   0.409207E-04   0.143168E-08  -0.671026E-12   0.486560E-08   0.409207E-04   0.879955E-06
  1648   0.358394E+03  -0.326012E+02   0.747069E-06   0.115629E-18   0.142971E-08  -0.326012E+02   0.162084E+02   0.132951E-06  -0.117042E-21  -0.669124E-12   0.747069E-06   0.132951E-06   0.121150E-08   0.321400E-06   0.486140E-08   0.115629E-18  -0.117042E-21   0.321400E-06   0.418611E-02   0.409106E-04   0.142971E-08  -0.669124E-12   0.486140E-08   0.409106E-04   0.879694E-06
  1649   0.358986E+03  -0.327188E+02   0.743178E-06   0.563503E-19   0.142773E-08  -0.327188E+02   0.160739E+02   0.131979E-06  -0.575394E-22  -0.667107E-12   0.743178E-06   0.131979E-06   0.120995E-08   0.321129E-06   0.485720E-08   0.563503E-19  -0.575394E-22   0.321129E-06   0.418513E-02   0.409005E-04   0.142773E-08  -0.667107E-12   0.485720E-08   0.409005E-04   0.879432E-06
  1650   0.359582E+03  -0.328278E+02   0.739354E-06   0.463672E-21   0.142572E-08  -0.328278E+02   0.159388E+02   0.130998E-06  -0.144097E-23  -0.664972E-12   0.739354E-06   0.130998E-06   0.120841E-08   0.320859E-06   0.485301E-08   0.463672E-21  -0.144097E-23   0.320859E-06   0.418416E-02   0.408904E-04   0.142572E-08  -0.664972E-12   0.485301E-08   0.408904E-04   0.879172E-06
