#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1109   0.116822E+04  -0.673745E+02   0.784491E-07   0.469519E-12   0.175798E-08  -0.673745E+02   0.165649E+02   0.292398E-06   0.139756E-14   0.121763E-10   0.784491E-07   0.292398E-06   0.210539E-07   0.207274E-03   0.175407E-05   0.469519E-12   0.139756E-14   0.207274E-03   0.248869E+01   0.207694E-01   0.175798E-08   0.121763E-10   0.175407E-05   0.207694E-01   0.178055E-03
  1110   0.117003E+04  -0.666528E+02   0.746580E-07   0.500381E-12   0.176316E-08  -0.666528E+02   0.163423E+02   0.287680E-06   0.148942E-14   0.120450E-10   0.746580E-07   0.287680E-06   0.210616E-07   0.207786E-03   0.175315E-05   0.500381E-12   0.148942E-14   0.207786E-03   0.249876E+01   0.207935E-01   0.176316E-08   0.120450E-10   0.175315E-05   0.207935E-01   0.177728E-03
  1111   0.117176E+04  -0.659165E+02   0.711086E-07   0.527453E-12   0.176841E-08  -0.659165E+02   0.161235E+02   0.282953E-06   0.157001E-14   0.119149E-10   0.711086E-07   0.282953E-06   0.210692E-07   0.208295E-03   0.175222E-05   0.527453E-12   0.157001E-14   0.208295E-03   0.250875E+01   0.208172E-01   0.176841E-08   0.119149E-10   0.175222E-05   0.208172E-01   0.177401E-03
  1112   0.117342E+04  -0.651657E+02   0.677989E-07   0.550865E-12   0.177372E-08  -0.651657E+02   0.159085E+02   0.278219E-06   0.163969E-14   0.117859E-10   0.677989E-07   0.278219E-06   0.210769E-07   0.208801E-03   0.175129E-05   0.550865E-12   0.163969E-14   0.208801E-03   0.251869E+01   0.208405E-01   0.177372E-08   0.117859E-10   0.175129E-05   0.208405E-01   0.177073E-03
  1113   0.117501E+04  -0.644011E+02   0.647268E-07   0.570746E-12   0.177909E-08  -0.644011E+02   0.156973E+02   0.273477E-06   0.169887E-14   0.116581E-10   0.647268E-07   0.273477E-06   0.210845E-07   0.209304E-03   0.175035E-05   0.570746E-12   0.169887E-14   0.209304E-03   0.252855E+01   0.208632E-01   0.177909E-08   0.116581E-10   0.175035E-05   0.208632E-01   0.176745E-03
  1114   0.117653E+04  -0.636228E+02   0.618904E-07   0.587223E-12   0.178450E-08  -0.636228E+02   0.154902E+02   0.268728E-06   0.174791E-14   0.115314E-10   0.618904E-07   0.268728E-06   0.210922E-07   0.209803E-03   0.174941E-05   0.587223E-12   0.174791E-14   0.209803E-03   0.253835E+01   0.208855E-01   0.178450E-08   0.115314E-10   0.174941E-05   0.208855E-01   0.176416E-03
  1115   0.117798E+04  -0.628315E+02   0.592875E-07   0.600426E-12   0.178997E-08  -0.628315E+02   0.152870E+02   0.263972E-06   0.178721E-14   0.114058E-10   0.592875E-07   0.263972E-06   0.210999E-07   0.210299E-03   0.174846E-05   0.600426E-12   0.178721E-14   0.210299E-03   0.254808E+01   0.209073E-01   0.178997E-08   0.114058E-10   0.174846E-05   0.209073E-01   0.176087E-03
  1116   0.117935E+04  -0.620275E+02   0.569162E-07   0.610483E-12   0.179547E-08  -0.620275E+02   0.150880E+02   0.259211E-06   0.181715E-14   0.112813E-10   0.569162E-07   0.259211E-06   0.211076E-07   0.210791E-03   0.174750E-05   0.610483E-12   0.181715E-14   0.210791E-03   0.255774E+01   0.209286E-01   0.179547E-08   0.112813E-10   0.174750E-05   0.209286E-01   0.175758E-03
  1117   0.118064E+04  -0.612111E+02   0.547743E-07   0.617523E-12   0.180100E-08  -0.612111E+02   0.148930E+02   0.254444E-06   0.183811E-14   0.111578E-10   0.547743E-07   0.254444E-06   0.211153E-07   0.211280E-03   0.174654E-05   0.617523E-12   0.183811E-14   0.211280E-03   0.256733E+01   0.209494E-01   0.180100E-08   0.111578E-10   0.174654E-05   0.209494E-01   0.175428E-03
  1118   0.118186E+04  -0.603828E+02   0.528599E-07   0.621676E-12   0.180657E-08  -0.603828E+02   0.147023E+02   0.249671E-06   0.185047E-14   0.110355E-10   0.528599E-07   0.249671E-06   0.211230E-07   0.211765E-03   0.174557E-05   0.621676E-12   0.185047E-14   0.211765E-03   0.257685E+01   0.209697E-01   0.180657E-08   0.110355E-10   0.174557E-05   0.209697E-01   0.175097E-03
  1119   0.118300E+04  -0.595430E+02   0.511709E-07   0.623069E-12   0.181215E-08  -0.595430E+02   0.145159E+02   0.244894E-06   0.185461E-14   0.109141E-10   0.511709E-07   0.244894E-06   0.211307E-07   0.212247E-03   0.174459E-05   0.623069E-12   0.185461E-14   0.212247E-03   0.258630E+01   0.209896E-01   0.181215E-08   0.109141E-10   0.174459E-05   0.209896E-01   0.174766E-03
  1120   0.118405E+04  -0.586920E+02   0.497052E-07   0.621831E-12   0.181775E-08  -0.586920E+02   0.143338E+02   0.240113E-06   0.185093E-14   0.107939E-10   0.497052E-07   0.240113E-06   0.211385E-07   0.212726E-03   0.174361E-05   0.621831E-12   0.185093E-14   0.212726E-03   0.259567E+01   0.210090E-01   0.181775E-08   0.107939E-10   0.174361E-05   0.210090E-01   0.174434E-03
  1121   0.118503E+04  -0.578303E+02   0.484609E-07   0.618091E-12   0.182336E-08  -0.578303E+02   0.141561E+02   0.235328E-06   0.183980E-14   0.106746E-10   0.484609E-07   0.235328E-06   0.211462E-07   0.213201E-03   0.174263E-05   0.618091E-12   0.183980E-14   0.213201E-03   0.260496E+01   0.210278E-01   0.182336E-08   0.106746E-10   0.174263E-05   0.210278E-01   0.174102E-03
  1122   0.118593E+04  -0.569583E+02   0.474359E-07   0.611978E-12   0.182897E-08  -0.569583E+02   0.139828E+02   0.230540E-06   0.182160E-14   0.105563E-10   0.474359E-07   0.230540E-06   0.211540E-07   0.213672E-03   0.174164E-05   0.611978E-12   0.182160E-14   0.213672E-03   0.261418E+01   0.210462E-01   0.182897E-08   0.105563E-10   0.174164E-05   0.210462E-01   0.173770E-03
  1123   0.118675E+04  -0.560763E+02   0.466280E-07   0.603621E-12   0.183458E-08  -0.560763E+02   0.138140E+02   0.225750E-06   0.179672E-14   0.104391E-10   0.466280E-07   0.225750E-06   0.211618E-07   0.214140E-03   0.174064E-05   0.603621E-12   0.179672E-14   0.214140E-03   0.262333E+01   0.210641E-01   0.183458E-08   0.104391E-10   0.174064E-05   0.210641E-01   0.173437E-03
  1124   0.118749E+04  -0.551849E+02   0.460354E-07   0.593148E-12   0.184018E-08  -0.551849E+02   0.136498E+02   0.220957E-06   0.176555E-14   0.103228E-10   0.460354E-07   0.220957E-06   0.211696E-07   0.214604E-03   0.173963E-05   0.593148E-12   0.176555E-14   0.214604E-03   0.263239E+01   0.210815E-01   0.184018E-08   0.103228E-10   0.173963E-05   0.210815E-01   0.173103E-03
  1125   0.118813E+04  -0.542842E+02   0.456560E-07   0.580688E-12   0.184577E-08  -0.542842E+02   0.134902E+02   0.216162E-06   0.172846E-14   0.102075E-10   0.456560E-07   0.216162E-06   0.211774E-07   0.215065E-03   0.173863E-05   0.580688E-12   0.172846E-14   0.215065E-03   0.264137E+01   0.210984E-01   0.184577E-08   0.102075E-10   0.173863E-05   0.210984E-01   0.172769E-03
  1126   0.118869E+04  -0.533751E+02   0.454876E-07   0.566370E-12   0.185134E-08  -0.533751E+02   0.133352E+02   0.211367E-06   0.168584E-14   0.100931E-10   0.454876E-07   0.211367E-06   0.211852E-07   0.215521E-03   0.173761E-05   0.566370E-12   0.168584E-14   0.215521E-03   0.265028E+01   0.211148E-01   0.185134E-08   0.100931E-10   0.173761E-05   0.211148E-01   0.172435E-03
  1127   0.118918E+04  -0.524577E+02   0.455283E-07   0.550323E-12   0.185689E-08  -0.524577E+02   0.131850E+02   0.206570E-06   0.163808E-14   0.997968E-11   0.455283E-07   0.206570E-06   0.211930E-07   0.215974E-03   0.173659E-05   0.550323E-12   0.163808E-14   0.215974E-03   0.265910E+01   0.211307E-01   0.185689E-08   0.997968E-11   0.173659E-05   0.211307E-01   0.172100E-03
  1128   0.118958E+04  -0.515328E+02   0.457761E-07   0.532675E-12   0.186240E-08  -0.515328E+02   0.130395E+02   0.201773E-06   0.158555E-14   0.986717E-11   0.457761E-07   0.201773E-06   0.212008E-07   0.216423E-03   0.173556E-05   0.532675E-12   0.158555E-14   0.216423E-03   0.266784E+01   0.211461E-01   0.186240E-08   0.986717E-11   0.173556E-05   0.211461E-01   0.171765E-03
  1129   0.118989E+04  -0.506006E+02   0.462288E-07   0.513554E-12   0.186788E-08  -0.506006E+02   0.128988E+02   0.196977E-06   0.152863E-14   0.975557E-11   0.462288E-07   0.196977E-06   0.212086E-07   0.216869E-03   0.173453E-05   0.513554E-12   0.152863E-14   0.216869E-03   0.267649E+01   0.211610E-01   0.186788E-08   0.975557E-11   0.173453E-05   0.211610E-01   0.171430E-03
  1130   0.119012E+04  -0.496617E+02   0.468845E-07   0.493091E-12   0.187332E-08  -0.496617E+02   0.127629E+02   0.192181E-06   0.146772E-14   0.964486E-11   0.468845E-07   0.192181E-06   0.212165E-07   0.217310E-03   0.173349E-05   0.493091E-12   0.146772E-14   0.217310E-03   0.268506E+01   0.211754E-01   0.187332E-08   0.964486E-11   0.173349E-05   0.211754E-01   0.171094E-03
  1131   0.119026E+04  -0.487166E+02   0.477411E-07   0.471413E-12   0.187870E-08  -0.487166E+02   0.126318E+02   0.187386E-06   0.140320E-14   0.953503E-11   0.477411E-07   0.187386E-06   0.212244E-07   0.217748E-03   0.173245E-05   0.471413E-12   0.140320E-14   0.217748E-03   0.269354E+01   0.211893E-01   0.187870E-08   0.953503E-11   0.173245E-05   0.211893E-01   0.170757E-03
  1132   0.119032E+04  -0.477656E+02   0.487966E-07   0.448649E-12   0.188403E-08  -0.477656E+02   0.125057E+02   0.182593E-06   0.133544E-14   0.942607E-11   0.487966E-07   0.182593E-06   0.212322E-07   0.218181E-03   0.173140E-05   0.448649E-12   0.133544E-14   0.218181E-03   0.270193E+01   0.212027E-01   0.188403E-08   0.942607E-11   0.173140E-05   0.212027E-01   0.170420E-03
  1133   0.119030E+04  -0.468092E+02   0.500489E-07   0.424928E-12   0.188931E-08  -0.468092E+02   0.123846E+02   0.177802E-06   0.126483E-14   0.931795E-11   0.500489E-07   0.177802E-06   0.212401E-07   0.218611E-03   0.173035E-05   0.424928E-12   0.126483E-14   0.218611E-03   0.271024E+01   0.212155E-01   0.188931E-08   0.931795E-11   0.173035E-05   0.212155E-01   0.170083E-03
  1134   0.119019E+04  -0.458478E+02   0.514959E-07   0.400379E-12   0.189451E-08  -0.458478E+02   0.122684E+02   0.173014E-06   0.119176E-14   0.921068E-11   0.514959E-07   0.173014E-06   0.212480E-07   0.219037E-03   0.172929E-05   0.400379E-12   0.119176E-14   0.219037E-03   0.271845E+01   0.212279E-01   0.189451E-08   0.921068E-11   0.172929E-05   0.212279E-01   0.169745E-03
  1135   0.118999E+04  -0.448818E+02   0.531358E-07   0.375131E-12   0.189965E-08  -0.448818E+02   0.121571E+02   0.168228E-06   0.111661E-14   0.910422E-11   0.531358E-07   0.168228E-06   0.212559E-07   0.219459E-03   0.172822E-05   0.375131E-12   0.111661E-14   0.219459E-03   0.272657E+01   0.212397E-01   0.189965E-08   0.910422E-11   0.172822E-05   0.212397E-01   0.169407E-03
  1136   0.118970E+04  -0.439115E+02   0.549663E-07   0.349311E-12   0.190470E-08  -0.439115E+02   0.120509E+02   0.163447E-06   0.103975E-14   0.899857E-11   0.549663E-07   0.163447E-06   0.212638E-07   0.219876E-03   0.172715E-05   0.349311E-12   0.103975E-14   0.219876E-03   0.273461E+01   0.212511E-01   0.190470E-08   0.899857E-11   0.172715E-05   0.212511E-01   0.169069E-03
  1137   0.118933E+04  -0.429376E+02   0.569854E-07   0.323050E-12   0.190968E-08  -0.429376E+02   0.119497E+02   0.158669E-06   0.961583E-15   0.889372E-11   0.569854E-07   0.158669E-06   0.212717E-07   0.220290E-03   0.172607E-05   0.323050E-12   0.961583E-15   0.220290E-03   0.274254E+01   0.212619E-01   0.190968E-08   0.889372E-11   0.172607E-05   0.212619E-01   0.168730E-03
  1138   0.118887E+04  -0.419603E+02   0.591912E-07   0.296475E-12   0.191456E-08  -0.419603E+02   0.118535E+02   0.153896E-06   0.882481E-15   0.878964E-11   0.591912E-07   0.153896E-06   0.212796E-07   0.220699E-03   0.172499E-05   0.296475E-12   0.882481E-15   0.220699E-03   0.275039E+01   0.212722E-01   0.191456E-08   0.878964E-11   0.172499E-05   0.212722E-01   0.168391E-03
  1139   0.118833E+04  -0.409800E+02   0.615816E-07   0.269716E-12   0.191935E-08  -0.409800E+02   0.117624E+02   0.149128E-06   0.802830E-15   0.868633E-11   0.615816E-07   0.149128E-06   0.212876E-07   0.221105E-03   0.172390E-05   0.269716E-12   0.802830E-15   0.221105E-03   0.275813E+01   0.212820E-01   0.191935E-08   0.868633E-11   0.172390E-05   0.212820E-01   0.168051E-03
  1140   0.118769E+04  -0.399972E+02   0.641545E-07   0.242900E-12   0.192404E-08  -0.399972E+02   0.116764E+02   0.144366E-06   0.723012E-15   0.858377E-11   0.641545E-07   0.144366E-06   0.212955E-07   0.221506E-03   0.172281E-05   0.242900E-12   0.723012E-15   0.221506E-03   0.276578E+01   0.212912E-01   0.192404E-08   0.858377E-11   0.172281E-05   0.212912E-01   0.167712E-03
  1141   0.118697E+04  -0.390125E+02   0.669079E-07   0.216158E-12   0.192862E-08  -0.390125E+02   0.115955E+02   0.139609E-06   0.643412E-15   0.848195E-11   0.669079E-07   0.139609E-06   0.213035E-07   0.221903E-03   0.172171E-05   0.216158E-12   0.643412E-15   0.221903E-03   0.277334E+01   0.213000E-01   0.192862E-08   0.848195E-11   0.172171E-05   0.213000E-01   0.167371E-03
  1142   0.118617E+04  -0.380261E+02   0.698397E-07   0.189618E-12   0.193309E-08  -0.380261E+02   0.115196E+02   0.134859E-06   0.564411E-15   0.838084E-11   0.698397E-07   0.134859E-06   0.213115E-07   0.222296E-03   0.172060E-05   0.189618E-12   0.564411E-15   0.222296E-03   0.278079E+01   0.213082E-01   0.193309E-08   0.838084E-11   0.172060E-05   0.213082E-01   0.167031E-03
  1143   0.118527E+04  -0.370386E+02   0.729480E-07   0.163407E-12   0.193744E-08  -0.370386E+02   0.114489E+02   0.130116E-06   0.486394E-15   0.828045E-11   0.729480E-07   0.130116E-06   0.213194E-07   0.222684E-03   0.171949E-05   0.163407E-12   0.486394E-15   0.222684E-03   0.278814E+01   0.213159E-01   0.193744E-08   0.828045E-11   0.171949E-05   0.213159E-01   0.166690E-03
  1144   0.118429E+04  -0.360504E+02   0.762306E-07   0.137656E-12   0.194167E-08  -0.360504E+02   0.113833E+02   0.125381E-06   0.409744E-15   0.818075E-11   0.762306E-07   0.125381E-06   0.213274E-07   0.223068E-03   0.171837E-05   0.137656E-12   0.409744E-15   0.223068E-03   0.279539E+01   0.213231E-01   0.194167E-08   0.818075E-11   0.171837E-05   0.213231E-01   0.166348E-03
  1145   0.118322E+04  -0.350620E+02   0.796856E-07   0.112493E-12   0.194577E-08  -0.350620E+02   0.113228E+02   0.120653E-06   0.334843E-15   0.808173E-11   0.796856E-07   0.120653E-06   0.213354E-07   0.223448E-03   0.171725E-05   0.112493E-12   0.334843E-15   0.223448E-03   0.280254E+01   0.213297E-01   0.194577E-08   0.808173E-11   0.171725E-05   0.213297E-01   0.166007E-03
  1146   0.118206E+04  -0.340737E+02   0.833108E-07   0.880461E-13   0.194973E-08  -0.340737E+02   0.112675E+02   0.115934E-06   0.262076E-15   0.798337E-11   0.833108E-07   0.115934E-06   0.213434E-07   0.223824E-03   0.171612E-05   0.880461E-13   0.262076E-15   0.223824E-03   0.280959E+01   0.213358E-01   0.194973E-08   0.798337E-11   0.171612E-05   0.213358E-01   0.165665E-03
  1147   0.118083E+04  -0.330859E+02   0.871043E-07   0.644447E-13   0.195355E-08  -0.330859E+02   0.112173E+02   0.111224E-06   0.191825E-15   0.788566E-11   0.871043E-07   0.111224E-06   0.213515E-07   0.224195E-03   0.171499E-05   0.644447E-13   0.191825E-15   0.224195E-03   0.281653E+01   0.213414E-01   0.195355E-08   0.788566E-11   0.171499E-05   0.213414E-01   0.165322E-03
  1148   0.117949E+04  -0.320991E+02   0.910640E-07   0.418174E-13   0.195722E-08  -0.320991E+02   0.111722E+02   0.106523E-06   0.124473E-15   0.778859E-11   0.910640E-07   0.106523E-06   0.213595E-07   0.224562E-03   0.171385E-05   0.418174E-13   0.124473E-15   0.224562E-03   0.282336E+01   0.213464E-01   0.195722E-08   0.778859E-11   0.171385E-05   0.213464E-01   0.164979E-03
  1149   0.117808E+04  -0.311137E+02   0.951879E-07   0.202929E-13   0.196074E-08  -0.311137E+02   0.111322E+02   0.101832E-06   0.604034E-16   0.769214E-11   0.951879E-07   0.101832E-06   0.213675E-07   0.224924E-03   0.171271E-05   0.202929E-13   0.604034E-16   0.224924E-03   0.283009E+01   0.213509E-01   0.196074E-08   0.769214E-11   0.171271E-05   0.213509E-01   0.164636E-03
  1150   0.117658E+04  -0.301301E+02   0.994739E-07  -0.327326E-21   0.196410E-08  -0.301301E+02   0.110972E+02   0.971509E-07   0.415352E-23   0.759630E-11   0.994739E-07   0.971509E-07   0.213756E-07   0.225281E-03   0.171156E-05  -0.327326E-21   0.415352E-23   0.225281E-03   0.283671E+01   0.213549E-01   0.196410E-08   0.759630E-11   0.171156E-05   0.213549E-01   0.164293E-03
  1151   0.117499E+04  -0.291486E+02   0.103920E-06  -0.189598E-13   0.196730E-08  -0.291486E+02   0.110674E+02   0.924810E-07  -0.564354E-16   0.750105E-11   0.103920E-06   0.924810E-07   0.213836E-07   0.225635E-03   0.171040E-05  -0.189598E-13  -0.564354E-16   0.225635E-03   0.284322E+01   0.213583E-01   0.196730E-08   0.750105E-11   0.171040E-05   0.213583E-01   0.163949E-03
  1152   0.117332E+04  -0.281699E+02   0.108525E-06  -0.365938E-13   0.197034E-08  -0.281699E+02   0.110427E+02   0.878223E-07  -0.108924E-15   0.740640E-11   0.108525E-06   0.878223E-07   0.213917E-07   0.225983E-03   0.170924E-05  -0.365938E-13  -0.108924E-15   0.225983E-03   0.284962E+01   0.213612E-01   0.197034E-08   0.740640E-11   0.170924E-05   0.213612E-01   0.163606E-03
  1153   0.117157E+04  -0.271941E+02   0.113286E-06  -0.529366E-13   0.197322E-08  -0.271941E+02   0.110230E+02   0.831751E-07  -0.157570E-15   0.731234E-11   0.113286E-06   0.831751E-07   0.213998E-07   0.226327E-03   0.170808E-05  -0.529366E-13  -0.157570E-15   0.226327E-03   0.285591E+01   0.213636E-01   0.197322E-08   0.731234E-11   0.170808E-05   0.213636E-01   0.163261E-03
  1154   0.116973E+04  -0.262219E+02   0.118203E-06  -0.680225E-13   0.197595E-08  -0.262219E+02   0.110085E+02   0.785397E-07  -0.202474E-15   0.721888E-11   0.118203E-06   0.785397E-07   0.214078E-07   0.226667E-03   0.170691E-05  -0.680225E-13  -0.202474E-15   0.226667E-03   0.286209E+01   0.213654E-01   0.197595E-08   0.721888E-11   0.170691E-05   0.213654E-01   0.162917E-03
  1155   0.116781E+04  -0.252536E+02   0.123274E-06  -0.818860E-13   0.197853E-08  -0.252536E+02   0.109989E+02   0.739165E-07  -0.243740E-15   0.712600E-11   0.123274E-06   0.739165E-07   0.214159E-07   0.227002E-03   0.170573E-05  -0.818860E-13  -0.243740E-15   0.227002E-03   0.286815E+01   0.213667E-01   0.197853E-08   0.712600E-11   0.170573E-05   0.213667E-01   0.162572E-03
  1156   0.116580E+04  -0.242898E+02   0.128497E-06  -0.945618E-13   0.198097E-08  -0.242898E+02   0.109944E+02   0.693058E-07  -0.281471E-15   0.703373E-11   0.128497E-06   0.693058E-07   0.214240E-07   0.227332E-03   0.170455E-05  -0.945618E-13  -0.281471E-15   0.227332E-03   0.287411E+01   0.213674E-01   0.198097E-08   0.703373E-11   0.170455E-05   0.213674E-01   0.162227E-03
  1157   0.116372E+04  -0.233307E+02   0.133871E-06  -0.106084E-12   0.198327E-08  -0.233307E+02   0.109949E+02   0.647081E-07  -0.315768E-15   0.694204E-11   0.133871E-06   0.647081E-07   0.214321E-07   0.227657E-03   0.170336E-05  -0.106084E-12  -0.315768E-15   0.227657E-03   0.287995E+01   0.213676E-01   0.198327E-08   0.694204E-11   0.170336E-05   0.213676E-01   0.161881E-03
  1158   0.116156E+04  -0.223770E+02   0.139394E-06  -0.116488E-12   0.198543E-08  -0.223770E+02   0.110004E+02   0.601235E-07  -0.346735E-15   0.685095E-11   0.139394E-06   0.601235E-07   0.214403E-07   0.227978E-03   0.170217E-05  -0.116488E-12  -0.346735E-15   0.227978E-03   0.288567E+01   0.213673E-01   0.198543E-08   0.685095E-11   0.170217E-05   0.213673E-01   0.161536E-03
  1159   0.115931E+04  -0.214289E+02   0.145064E-06  -0.125807E-12   0.198747E-08  -0.214289E+02   0.110109E+02   0.555524E-07  -0.374475E-15   0.676045E-11   0.145064E-06   0.555524E-07   0.214484E-07   0.228295E-03   0.170097E-05  -0.125807E-12  -0.374475E-15   0.228295E-03   0.289129E+01   0.213665E-01   0.198747E-08   0.676045E-11   0.170097E-05   0.213665E-01   0.161190E-03
  1160   0.115699E+04  -0.204870E+02   0.150880E-06  -0.134077E-12   0.198939E-08  -0.204870E+02   0.110263E+02   0.509953E-07  -0.399089E-15   0.667054E-11   0.150880E-06   0.509953E-07   0.214565E-07   0.228606E-03   0.169977E-05  -0.134077E-12  -0.399089E-15   0.228606E-03   0.289679E+01   0.213651E-01   0.198939E-08   0.667054E-11   0.169977E-05   0.213651E-01   0.160843E-03
  1161   0.115459E+04  -0.195516E+02   0.156841E-06  -0.141331E-12   0.199118E-08  -0.195516E+02   0.110467E+02   0.464524E-07  -0.420682E-15   0.658123E-11   0.156841E-06   0.464524E-07   0.214647E-07   0.228913E-03   0.169856E-05  -0.141331E-12  -0.420682E-15   0.228913E-03   0.290217E+01   0.213631E-01   0.199118E-08   0.658123E-11   0.169856E-05   0.213631E-01   0.160497E-03
  1162   0.115212E+04  -0.186230E+02   0.162945E-06  -0.147604E-12   0.199285E-08  -0.186230E+02   0.110720E+02   0.419240E-07  -0.439355E-15   0.649251E-11   0.162945E-06   0.419240E-07   0.214728E-07   0.229215E-03   0.169734E-05  -0.147604E-12  -0.439355E-15   0.229215E-03   0.290744E+01   0.213607E-01   0.199285E-08   0.649251E-11   0.169734E-05   0.213607E-01   0.160150E-03
  1163   0.114957E+04  -0.177016E+02   0.169190E-06  -0.152931E-12   0.199442E-08  -0.177016E+02   0.111021E+02   0.374105E-07  -0.455210E-15   0.640438E-11   0.169190E-06   0.374105E-07   0.214810E-07   0.229512E-03   0.169612E-05  -0.152931E-12  -0.455210E-15   0.229512E-03   0.291259E+01   0.213577E-01   0.199442E-08   0.640438E-11   0.169612E-05   0.213577E-01   0.159803E-03
  1164   0.114695E+04  -0.167880E+02   0.175574E-06  -0.157346E-12   0.199587E-08  -0.167880E+02   0.111371E+02   0.329123E-07  -0.468352E-15   0.631685E-11   0.175574E-06   0.329123E-07   0.214892E-07   0.229805E-03   0.169490E-05  -0.157346E-12  -0.468352E-15   0.229805E-03   0.291763E+01   0.213542E-01   0.199587E-08   0.631685E-11   0.169490E-05   0.213542E-01   0.159456E-03
  1165   0.114425E+04  -0.158824E+02   0.182097E-06  -0.160884E-12   0.199723E-08  -0.158824E+02   0.111769E+02   0.284297E-07  -0.478882E-15   0.622991E-11   0.182097E-06   0.284297E-07   0.214974E-07   0.230092E-03   0.169367E-05  -0.160884E-12  -0.478882E-15   0.230092E-03   0.292255E+01   0.213501E-01   0.199723E-08   0.622991E-11   0.169367E-05   0.213501E-01   0.159108E-03
  1166   0.114147E+04  -0.149852E+02   0.188756E-06  -0.163578E-12   0.199848E-08  -0.149852E+02   0.112215E+02   0.239630E-07  -0.486904E-15   0.614357E-11   0.188756E-06   0.239630E-07   0.215055E-07   0.230375E-03   0.169244E-05  -0.163578E-12  -0.486904E-15   0.230375E-03   0.292735E+01   0.213455E-01   0.199848E-08   0.614357E-11   0.169244E-05   0.213455E-01   0.158761E-03
  1167   0.113862E+04  -0.140968E+02   0.195551E-06  -0.165465E-12   0.199965E-08  -0.140968E+02   0.112708E+02   0.195125E-07  -0.492519E-15   0.605781E-11   0.195551E-06   0.195125E-07   0.215137E-07   0.230653E-03   0.169119E-05  -0.165465E-12  -0.492519E-15   0.230653E-03   0.293203E+01   0.213404E-01   0.199965E-08   0.605781E-11   0.169119E-05   0.213404E-01   0.158413E-03
  1168   0.113570E+04  -0.132175E+02   0.202479E-06  -0.166578E-12   0.200072E-08  -0.132175E+02   0.113247E+02   0.150786E-07  -0.495831E-15   0.597266E-11   0.202479E-06   0.150786E-07   0.215219E-07   0.230926E-03   0.168995E-05  -0.166578E-12  -0.495831E-15   0.230926E-03   0.293659E+01   0.213347E-01   0.200072E-08   0.597266E-11   0.168995E-05   0.213347E-01   0.158065E-03
  1169   0.113271E+04  -0.123477E+02   0.209538E-06  -0.166951E-12   0.200171E-08  -0.123477E+02   0.113834E+02   0.106617E-07  -0.496942E-15   0.588809E-11   0.209538E-06   0.106617E-07   0.215302E-07   0.231195E-03   0.168870E-05  -0.166951E-12  -0.496942E-15   0.231195E-03   0.294104E+01   0.213285E-01   0.200171E-08   0.588809E-11   0.168870E-05   0.213285E-01   0.157716E-03
  1170   0.112965E+04  -0.114878E+02   0.216728E-06  -0.166619E-12   0.200261E-08  -0.114878E+02   0.114466E+02   0.626209E-08  -0.495955E-15   0.580412E-11   0.216728E-06   0.626209E-08   0.215384E-07   0.231458E-03   0.168744E-05  -0.166619E-12  -0.495955E-15   0.231458E-03   0.294536E+01   0.213218E-01   0.200261E-08   0.580412E-11   0.168744E-05   0.213218E-01   0.157367E-03
  1171   0.112653E+04  -0.106381E+02   0.224047E-06  -0.165617E-12   0.200344E-08  -0.106381E+02   0.115144E+02   0.188007E-08  -0.492972E-15   0.572074E-11   0.224047E-06   0.188007E-08   0.215466E-07   0.231716E-03   0.168618E-05  -0.165617E-12  -0.492972E-15   0.231716E-03   0.294956E+01   0.213146E-01   0.200344E-08   0.572074E-11   0.168618E-05   0.213146E-01   0.157019E-03
  1172   0.112333E+04  -0.979901E+01   0.231493E-06  -0.163979E-12   0.200420E-08  -0.979901E+01   0.115868E+02  -0.248400E-08  -0.488096E-15   0.563795E-11   0.231493E-06  -0.248400E-08   0.215549E-07   0.231970E-03   0.168491E-05  -0.163979E-12  -0.488096E-15   0.231970E-03   0.295364E+01   0.213068E-01   0.200420E-08   0.563795E-11   0.168491E-05   0.213068E-01   0.156670E-03
  1173   0.112007E+04  -0.897083E+01   0.239064E-06  -0.161740E-12   0.200489E-08  -0.897083E+01   0.116636E+02  -0.682977E-08  -0.481431E-15   0.555576E-11   0.239064E-06  -0.682977E-08   0.215631E-07   0.232218E-03   0.168364E-05  -0.161740E-12  -0.481431E-15   0.232218E-03   0.295760E+01   0.212985E-01   0.200489E-08   0.555576E-11   0.168364E-05   0.212985E-01   0.156320E-03
  1174   0.111675E+04  -0.815394E+01   0.246760E-06  -0.158934E-12   0.200552E-08  -0.815394E+01   0.117448E+02  -0.111569E-07  -0.473078E-15   0.547416E-11   0.246760E-06  -0.111569E-07   0.215714E-07   0.232462E-03   0.168237E-05  -0.158934E-12  -0.473078E-15   0.232462E-03   0.296144E+01   0.212897E-01   0.200552E-08   0.547416E-11   0.168237E-05   0.212897E-01   0.155971E-03
