#    L    TT             EE             BB             TE             PP             TP             EP          
   103   0.278904E+04   0.890412E+00   0.599787E-01  -0.269621E+02   0.819435E-07   0.130610E-03  -0.579761E-06
   104   0.281840E+04   0.903673E+00   0.595460E-01  -0.275609E+02   0.812921E-07   0.108391E-03  -0.489378E-06
   105   0.284802E+04   0.916678E+00   0.590926E-01  -0.281571E+02   0.806463E-07   0.869601E-04  -0.398417E-06
   106   0.287790E+04   0.929414E+00   0.586193E-01  -0.287502E+02   0.800061E-07   0.665564E-04  -0.308738E-06
   107   0.290804E+04   0.941872E+00   0.581266E-01  -0.293397E+02   0.793716E-07   0.474194E-04  -0.222199E-06
   108   0.293842E+04   0.954032E+00   0.576154E-01  -0.299251E+02   0.787427E-07   0.297883E-04  -0.140658E-06
   109   0.296905E+04   0.965887E+00   0.570861E-01  -0.305058E+02   0.781195E-07   0.139022E-04  -0.659728E-07
   110   0.299991E+04   0.977415E+00   0.565396E-01  -0.310813E+02   0.775020E-07   0.000000E+00   0.000000E+00
   111   0.303099E+04   0.988608E+00   0.559764E-01  -0.316514E+02   0.768903E-07  -0.117427E-04   0.558262E-07
   112   0.306230E+04   0.999462E+00   0.553975E-01  -0.322151E+02   0.762844E-07  -0.214038E-04   0.101756E-06
   113   0.309383E+04   0.100996E+01   0.548035E-01  -0.327722E+02   0.756840E-07  -0.291246E-04   0.138462E-06
   114   0.312555E+04   0.102007E+01   0.541953E-01  -0.333221E+02   0.750894E-07  -0.350464E-04   0.166615E-06
   115   0.315748E+04   0.102982E+01   0.535737E-01  -0.338643E+02   0.745003E-07  -0.393101E-04   0.186885E-06
   116   0.318960E+04   0.103918E+01   0.529395E-01  -0.343982E+02   0.739168E-07  -0.420567E-04   0.199943E-06
   117   0.322190E+04   0.104813E+01   0.522937E-01  -0.349233E+02   0.733389E-07  -0.434273E-04   0.206459E-06
   118   0.325437E+04   0.105668E+01   0.516369E-01  -0.354391E+02   0.727664E-07  -0.435625E-04   0.207102E-06
   119   0.328701E+04   0.106481E+01   0.509699E-01  -0.359451E+02   0.721994E-07  -0.426031E-04   0.202541E-06
   120   0.331980E+04   0.107251E+01   0.502937E-01  -0.364408E+02   0.716378E-07  -0.406899E-04   0.193445E-06
   121   0.335274E+04   0.107977E+01   0.496090E-01  -0.369257E+02   0.710815E-07  -0.379634E-04   0.180483E-06
   122   0.338581E+04   0.108659E+01   0.489166E-01  -0.373992E+02   0.705306E-07  -0.345643E-04   0.164323E-06
   123   0.341901E+04   0.109296E+01   0.482174E-01  -0.378609E+02   0.699850E-07  -0.306329E-04   0.145633E-06
   124   0.345234E+04   0.109886E+01   0.475122E-01  -0.383101E+02   0.694447E-07  -0.263098E-04   0.125080E-06
   125   0.348576E+04   0.110431E+01   0.468017E-01  -0.387465E+02   0.689096E-07  -0.217352E-04   0.103332E-06
   126   0.351929E+04   0.110927E+01   0.460868E-01  -0.391696E+02   0.683797E-07  -0.170495E-04   0.810555E-07
   127   0.355290E+04   0.111376E+01   0.453684E-01  -0.395788E+02   0.678549E-07  -0.123929E-04   0.589177E-07
   128   0.358658E+04   0.111776E+01   0.446472E-01  -0.399738E+02   0.673353E-07  -0.790575E-05   0.375850E-07
   129   0.362034E+04   0.112128E+01   0.439240E-01  -0.403539E+02   0.668208E-07  -0.372807E-05   0.177237E-07
   130   0.365416E+04   0.112429E+01   0.431997E-01  -0.407187E+02   0.663113E-07   0.000000E+00   0.000000E+00
   131   0.368801E+04   0.112680E+01   0.424751E-01  -0.410677E+02   0.658068E-07   0.316784E-05  -0.150603E-07
   132   0.372192E+04   0.112882E+01   0.417506E-01  -0.414006E+02   0.653074E-07   0.578266E-05  -0.274915E-07
   133   0.375584E+04   0.113034E+01   0.410270E-01  -0.417167E+02   0.648128E-07   0.788113E-05  -0.374679E-07
   134   0.378979E+04   0.113136E+01   0.403048E-01  -0.420157E+02   0.643232E-07   0.949989E-05  -0.451637E-07
   135   0.382374E+04   0.113187E+01   0.395844E-01  -0.422972E+02   0.638384E-07   0.106755E-04  -0.507530E-07
   136   0.385770E+04   0.113189E+01   0.388666E-01  -0.425606E+02   0.633584E-07   0.114447E-04  -0.544097E-07
   137   0.389166E+04   0.113140E+01   0.381517E-01  -0.428055E+02   0.628832E-07   0.118440E-04  -0.563080E-07
   138   0.392559E+04   0.113043E+01   0.374405E-01  -0.430316E+02   0.624127E-07   0.119100E-04  -0.566216E-07
   139   0.395948E+04   0.112895E+01   0.367334E-01  -0.432385E+02   0.619470E-07   0.116792E-04  -0.555244E-07
   140   0.399335E+04   0.112699E+01   0.360310E-01  -0.434258E+02   0.614858E-07   0.111882E-04  -0.531903E-07
   141   0.402717E+04   0.112455E+01   0.353339E-01  -0.435930E+02   0.610292E-07   0.104736E-04  -0.497928E-07
   142   0.406093E+04   0.112162E+01   0.346426E-01  -0.437398E+02   0.605773E-07   0.957181E-05  -0.455056E-07
   143   0.409463E+04   0.111822E+01   0.339577E-01  -0.438659E+02   0.601298E-07   0.851941E-05  -0.405024E-07
   144   0.412824E+04   0.111435E+01   0.332798E-01  -0.439709E+02   0.596868E-07   0.735289E-05  -0.349566E-07
   145   0.416177E+04   0.111002E+01   0.326093E-01  -0.440543E+02   0.592482E-07   0.610874E-05  -0.290418E-07
   146   0.419519E+04   0.110523E+01   0.319470E-01  -0.441159E+02   0.588141E-07   0.482345E-05  -0.229313E-07
   147   0.422848E+04   0.110001E+01   0.312932E-01  -0.441551E+02   0.583843E-07   0.353347E-05  -0.167986E-07
   148   0.426163E+04   0.109434E+01   0.306486E-01  -0.441718E+02   0.579588E-07   0.227527E-05  -0.108169E-07
   149   0.429462E+04   0.108826E+01   0.300138E-01  -0.441655E+02   0.575376E-07   0.108530E-05  -0.515967E-08
   150   0.432745E+04   0.108175E+01   0.293892E-01  -0.441357E+02   0.571206E-07   0.000000E+00   0.000000E+00
   151   0.436008E+04   0.107484E+01   0.287755E-01  -0.440823E+02   0.567078E-07  -0.951465E-06   0.452339E-08
   152   0.439252E+04   0.106753E+01   0.281727E-01  -0.440049E+02   0.562992E-07  -0.176898E-05   0.840994E-08
   153   0.442476E+04   0.105985E+01   0.275811E-01  -0.439034E+02   0.558947E-07  -0.245967E-05   0.116936E-07
   154   0.445679E+04   0.105181E+01   0.270008E-01  -0.437774E+02   0.554942E-07  -0.303070E-05   0.144083E-07
   155   0.448860E+04   0.104341E+01   0.264319E-01  -0.436268E+02   0.550978E-07  -0.348919E-05   0.165881E-07
   156   0.452021E+04   0.103468E+01   0.258747E-01  -0.434514E+02   0.547054E-07  -0.384229E-05   0.182667E-07
   157   0.455158E+04   0.102562E+01   0.253291E-01  -0.432508E+02   0.543170E-07  -0.409711E-05   0.194782E-07
   158   0.458272E+04   0.101627E+01   0.247955E-01  -0.430250E+02   0.539325E-07  -0.426081E-05   0.202564E-07
   159   0.461362E+04   0.100662E+01   0.242739E-01  -0.427737E+02   0.535518E-07  -0.434049E-05   0.206353E-07
   160   0.464426E+04   0.996702E+00   0.237646E-01  -0.424967E+02   0.531749E-07  -0.434330E-05   0.206486E-07
   161   0.467463E+04   0.986536E+00   0.232675E-01  -0.421938E+02   0.528019E-07  -0.427634E-05   0.203303E-07
   162   0.470470E+04   0.976137E+00   0.227830E-01  -0.418650E+02   0.524326E-07  -0.414676E-05   0.197142E-07
   163   0.473449E+04   0.965539E+00   0.223110E-01  -0.415099E+02   0.520670E-07  -0.396166E-05   0.188342E-07
   164   0.476395E+04   0.954743E+00   0.218519E-01  -0.411285E+02   0.517051E-07  -0.372817E-05   0.177242E-07
   165   0.479309E+04   0.943775E+00   0.214057E-01  -0.407205E+02   0.513468E-07  -0.345340E-05   0.164179E-07
   166   0.482190E+04   0.932660E+00   0.209725E-01  -0.402859E+02   0.509921E-07  -0.314446E-05   0.149492E-07
   167   0.485035E+04   0.921423E+00   0.205526E-01  -0.398246E+02   0.506410E-07  -0.280848E-05   0.133519E-07
   168   0.487846E+04   0.910090E+00   0.201461E-01  -0.393366E+02   0.502934E-07  -0.245257E-05   0.116598E-07
   169   0.490619E+04   0.898686E+00   0.197531E-01  -0.388219E+02   0.499493E-07  -0.208382E-05   0.990677E-08
   170   0.493355E+04   0.887228E+00   0.193738E-01  -0.382804E+02   0.496085E-07  -0.170936E-05   0.812653E-08
   171   0.496053E+04   0.875748E+00   0.190083E-01  -0.377119E+02   0.492712E-07  -0.133629E-05   0.635290E-08
   172   0.498711E+04   0.864273E+00   0.186568E-01  -0.371167E+02   0.489373E-07  -0.971715E-06   0.461966E-08
   173   0.501329E+04   0.852827E+00   0.183194E-01  -0.364945E+02   0.486066E-07  -0.622740E-06   0.296059E-08
   174   0.503905E+04   0.841435E+00   0.179962E-01  -0.358454E+02   0.482793E-07  -0.296467E-06   0.140944E-08
   175   0.506439E+04   0.830138E+00   0.176875E-01  -0.351696E+02   0.479552E-07   0.000000E+00   0.000000E+00
   176   0.508929E+04   0.818952E+00   0.173933E-01  -0.344671E+02   0.476342E-07   0.261037E-06  -0.124100E-08
   177   0.511375E+04   0.807919E+00   0.171133E-01  -0.337378E+02   0.473165E-07   0.486919E-06  -0.231488E-08
   178   0.513775E+04   0.797062E+00   0.168473E-01  -0.329819E+02   0.470019E-07   0.679397E-06  -0.322994E-08
   179   0.516130E+04   0.786407E+00   0.165950E-01  -0.321993E+02   0.466903E-07   0.840219E-06  -0.399451E-08
   180   0.518438E+04   0.775993E+00   0.163560E-01  -0.313903E+02   0.463819E-07   0.971137E-06  -0.461691E-08
   181   0.520697E+04   0.765854E+00   0.161301E-01  -0.305550E+02   0.460764E-07   0.107390E-05  -0.510545E-08
   182   0.522909E+04   0.756021E+00   0.159169E-01  -0.296935E+02   0.457740E-07   0.115025E-05  -0.546844E-08
   183   0.525071E+04   0.746519E+00   0.157162E-01  -0.288059E+02   0.454745E-07   0.120194E-05  -0.571420E-08
   184   0.527184E+04   0.737389E+00   0.155277E-01  -0.278926E+02   0.451780E-07   0.123072E-05  -0.585103E-08
   185   0.529245E+04   0.728670E+00   0.153510E-01  -0.269535E+02   0.448843E-07   0.123834E-05  -0.588724E-08
   186   0.531255E+04   0.720386E+00   0.151859E-01  -0.259889E+02   0.445935E-07   0.122654E-05  -0.583113E-08
   187   0.533214E+04   0.712572E+00   0.150320E-01  -0.249989E+02   0.443056E-07   0.119707E-05  -0.569102E-08
   188   0.535119E+04   0.705269E+00   0.148891E-01  -0.239839E+02   0.440204E-07   0.115167E-05  -0.547520E-08
   189   0.536970E+04   0.698513E+00   0.147569E-01  -0.229441E+02   0.437380E-07   0.109210E-05  -0.519197E-08
   190   0.538768E+04   0.692339E+00   0.146349E-01  -0.218797E+02   0.434583E-07   0.102009E-05  -0.484963E-08
   191   0.540510E+04   0.686782E+00   0.145231E-01  -0.207911E+02   0.431813E-07   0.937391E-06  -0.445648E-08
   192   0.542196E+04   0.681880E+00   0.144210E-01  -0.196783E+02   0.429070E-07   0.845752E-06  -0.402082E-08
   193   0.543825E+04   0.677669E+00   0.143284E-01  -0.185418E+02   0.426352E-07   0.746915E-06  -0.355093E-08
   194   0.545397E+04   0.674187E+00   0.142449E-01  -0.173819E+02   0.423661E-07   0.642624E-06  -0.305512E-08
   195   0.546912E+04   0.671473E+00   0.141702E-01  -0.161989E+02   0.420996E-07   0.534623E-06  -0.254167E-08
   196   0.548369E+04   0.669565E+00   0.141041E-01  -0.149932E+02   0.418355E-07   0.424657E-06  -0.201887E-08
   197   0.549768E+04   0.668503E+00   0.140463E-01  -0.137653E+02   0.415740E-07   0.314468E-06  -0.149502E-08
   198   0.551108E+04   0.668325E+00   0.139964E-01  -0.125154E+02   0.413149E-07   0.205801E-06  -0.978403E-09
   199   0.552389E+04   0.669069E+00   0.139541E-01  -0.112439E+02   0.410582E-07   0.100397E-06  -0.477300E-09
   200   0.553611E+04   0.670775E+00   0.139192E-01  -0.995128E+01   0.408039E-07   0.000000E+00   0.000000E+00
   201   0.554773E+04   0.673480E+00   0.138914E-01  -0.863788E+01   0.405520E-07  -0.939667E-07   0.446730E-09
   202   0.555874E+04   0.677222E+00   0.138703E-01  -0.730427E+01   0.403024E-07  -0.181356E-06   0.862190E-09
   203   0.556912E+04   0.682033E+00   0.138558E-01  -0.595070E+01   0.400552E-07  -0.262339E-06   0.124720E-08
   204   0.557888E+04   0.687950E+00   0.138476E-01  -0.457771E+01   0.398102E-07  -0.337089E-06   0.160256E-08
   205   0.558799E+04   0.695007E+00   0.138454E-01  -0.318576E+01   0.395675E-07  -0.405776E-06   0.192911E-08
   206   0.559645E+04   0.703239E+00   0.138490E-01  -0.177525E+01   0.393270E-07  -0.468573E-06   0.222766E-08
   207   0.560426E+04   0.712681E+00   0.138582E-01  -0.346583E+00   0.390888E-07  -0.525650E-06   0.249901E-08
   208   0.561140E+04   0.723368E+00   0.138727E-01   0.109962E+01   0.388528E-07  -0.577181E-06   0.274399E-08
   209   0.561791E+04   0.735334E+00   0.138922E-01   0.256280E+01   0.386189E-07  -0.623335E-06   0.296342E-08
   210   0.562377E+04   0.748615E+00   0.139165E-01   0.404238E+01   0.383873E-07  -0.664285E-06   0.315810E-08
   211   0.562899E+04   0.763247E+00   0.139453E-01   0.553779E+01   0.381577E-07  -0.700202E-06   0.332885E-08
   212   0.563359E+04   0.779261E+00   0.139785E-01   0.704844E+01   0.379303E-07  -0.731257E-06   0.347649E-08
   213   0.563756E+04   0.796696E+00   0.140157E-01   0.857376E+01   0.377050E-07  -0.757623E-06   0.360184E-08
   214   0.564092E+04   0.815585E+00   0.140567E-01   0.101132E+02   0.374818E-07  -0.779469E-06   0.370570E-08
   215   0.564366E+04   0.835957E+00   0.141012E-01   0.116661E+02   0.372606E-07  -0.796969E-06   0.378889E-08
   216   0.564578E+04   0.857855E+00   0.141491E-01   0.132318E+02   0.370414E-07  -0.810292E-06   0.385224E-08
   217   0.564726E+04   0.881307E+00   0.142000E-01   0.148098E+02   0.368243E-07  -0.819611E-06   0.389654E-08
   218   0.564812E+04   0.906342E+00   0.142536E-01   0.163995E+02   0.366091E-07  -0.825096E-06   0.392261E-08
   219   0.564835E+04   0.933001E+00   0.143099E-01   0.180001E+02   0.363959E-07  -0.826919E-06   0.393128E-08
   220   0.564793E+04   0.961313E+00   0.143684E-01   0.196113E+02   0.361847E-07  -0.825250E-06   0.392335E-08
   221   0.564688E+04   0.991306E+00   0.144290E-01   0.212321E+02   0.359754E-07  -0.820262E-06   0.389963E-08
   222   0.564518E+04   0.102302E+01   0.144913E-01   0.228621E+02   0.357680E-07  -0.812125E-06   0.386095E-08
   223   0.564284E+04   0.105648E+01   0.145553E-01   0.245005E+02   0.355625E-07  -0.801011E-06   0.380811E-08
   224   0.563987E+04   0.109172E+01   0.146205E-01   0.261467E+02   0.353588E-07  -0.787090E-06   0.374193E-08
   225   0.563627E+04   0.112876E+01   0.146867E-01   0.277999E+02   0.351570E-07  -0.770533E-06   0.366321E-08
   226   0.563204E+04   0.116764E+01   0.147538E-01   0.294596E+02   0.349569E-07  -0.751512E-06   0.357278E-08
   227   0.562717E+04   0.120840E+01   0.148214E-01   0.311250E+02   0.347587E-07  -0.730197E-06   0.347145E-08
   228   0.562167E+04   0.125104E+01   0.148893E-01   0.327953E+02   0.345623E-07  -0.706760E-06   0.336003E-08
   229   0.561556E+04   0.129561E+01   0.149573E-01   0.344700E+02   0.343676E-07  -0.681372E-06   0.323933E-08
