#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    69    0.31976E+04   -0.74598E+01   -0.29769E-05   -0.74598E+01    0.24833E+00   -0.32240E-07   -0.29769E-05   -0.32240E-07    0.37828E-10
    70    0.32074E+04   -0.77784E+01   -0.30247E-05   -0.77784E+01    0.25817E+00   -0.31721E-07   -0.30247E-05   -0.31721E-07    0.36459E-10
    71    0.32169E+04   -0.81053E+01   -0.30648E-05   -0.81053E+01    0.26817E+00   -0.31267E-07   -0.30648E-05   -0.31267E-07    0.35153E-10
    72    0.32261E+04   -0.84419E+01   -0.30963E-05   -0.84419E+01    0.27830E+00   -0.30827E-07   -0.30963E-05   -0.30827E-07    0.33904E-10
    73    0.32350E+04   -0.87884E+01   -0.31179E-05   -0.87884E+01    0.28853E+00   -0.30373E-07   -0.31179E-05   -0.30373E-07    0.32712E-10
    74    0.32437E+04   -0.91437E+01   -0.31281E-05   -0.91437E+01    0.29885E+00   -0.29876E-07   -0.31281E-05   -0.29876E-07    0.31571E-10
    75    0.32523E+04   -0.95060E+01   -0.31258E-05   -0.95060E+01    0.30927E+00   -0.29307E-07   -0.31258E-05   -0.29307E-07    0.30480E-10
    76    0.32608E+04   -0.98745E+01   -0.31099E-05   -0.98745E+01    0.31978E+00   -0.28643E-07   -0.31099E-05   -0.28643E-07    0.29436E-10
    77    0.32694E+04   -0.10249E+02   -0.30819E-05   -0.10249E+02    0.33039E+00   -0.27871E-07   -0.30819E-05   -0.27871E-07    0.28437E-10
    78    0.32780E+04   -0.10632E+02   -0.30435E-05   -0.10632E+02    0.34112E+00   -0.26982E-07   -0.30435E-05   -0.26982E-07    0.27479E-10
    79    0.32865E+04   -0.11019E+02   -0.29964E-05   -0.11019E+02    0.35192E+00   -0.25969E-07   -0.29964E-05   -0.25969E-07    0.26562E-10
    80    0.32950E+04   -0.11412E+02   -0.29424E-05   -0.11412E+02    0.36279E+00   -0.24824E-07   -0.29424E-05   -0.24824E-07    0.25683E-10
    81    0.33035E+04   -0.11812E+02   -0.28835E-05   -0.11812E+02    0.37368E+00   -0.23549E-07   -0.28835E-05   -0.23549E-07    0.24840E-10
    82    0.33120E+04   -0.12218E+02   -0.28220E-05   -0.12218E+02    0.38462E+00   -0.22193E-07   -0.28220E-05   -0.22193E-07    0.24032E-10
    83    0.33204E+04   -0.12629E+02   -0.27607E-05   -0.12629E+02    0.39558E+00   -0.20818E-07   -0.27607E-05   -0.20818E-07    0.23256E-10
