#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
   102    0.38763E+04   -0.24048E+02   -0.26825E-04   -0.24048E+02    0.77818E+00   -0.95166E-08   -0.26825E-04   -0.95166E-08    0.57817E-11
   103    0.38881E+04   -0.24688E+02   -0.26247E-04   -0.24688E+02    0.79148E+00   -0.92851E-08   -0.26247E-04   -0.92851E-08    0.56271E-11
   104    0.39005E+04   -0.25325E+02   -0.25685E-04   -0.25325E+02    0.80461E+00   -0.90557E-08   -0.25685E-04   -0.90557E-08    0.54779E-11
   105    0.39135E+04   -0.25960E+02   -0.25138E-04   -0.25960E+02    0.81750E+00   -0.88300E-08   -0.25138E-04   -0.88300E-08    0.53339E-11
   106    0.39271E+04   -0.26593E+02   -0.24606E-04   -0.26593E+02    0.83021E+00   -0.86095E-08   -0.24606E-04   -0.86095E-08    0.51947E-11
   107    0.39410E+04   -0.27222E+02   -0.24088E-04   -0.27222E+02    0.84260E+00   -0.83956E-08   -0.24088E-04   -0.83956E-08    0.50603E-11
   108    0.39556E+04   -0.27848E+02   -0.23583E-04   -0.27848E+02    0.85474E+00   -0.81899E-08   -0.23583E-04   -0.81899E-08    0.49301E-11
   109    0.39707E+04   -0.28469E+02   -0.23090E-04   -0.28469E+02    0.86656E+00   -0.79938E-08   -0.23090E-04   -0.79938E-08    0.48042E-11
   110    0.39862E+04   -0.29084E+02   -0.22610E-04   -0.29084E+02    0.87805E+00   -0.78088E-08   -0.22610E-04   -0.78088E-08    0.46821E-11
   111    0.40022E+04   -0.29694E+02   -0.22142E-04   -0.29694E+02    0.88930E+00   -0.76360E-08   -0.22142E-04   -0.76360E-08    0.45637E-11
   112    0.40186E+04   -0.30299E+02   -0.21685E-04   -0.30299E+02    0.90023E+00   -0.74753E-08   -0.21685E-04   -0.74753E-08    0.44488E-11
   113    0.40356E+04   -0.30897E+02   -0.21239E-04   -0.30897E+02    0.91084E+00   -0.73260E-08   -0.21239E-04   -0.73260E-08    0.43373E-11
   114    0.40529E+04   -0.31487E+02   -0.20804E-04   -0.31487E+02    0.92106E+00   -0.71875E-08   -0.20804E-04   -0.71875E-08    0.42292E-11
   115    0.40708E+04   -0.32069E+02   -0.20380E-04   -0.32069E+02    0.93103E+00   -0.70593E-08   -0.20380E-04   -0.70593E-08    0.41244E-11
   116    0.40890E+04   -0.32643E+02   -0.19965E-04   -0.32643E+02    0.94054E+00   -0.69407E-08   -0.19965E-04   -0.69407E-08    0.40228E-11
   117    0.41077E+04   -0.33208E+02   -0.19561E-04   -0.33208E+02    0.94966E+00   -0.68312E-08   -0.19561E-04   -0.68312E-08    0.39242E-11
   118    0.41269E+04   -0.33764E+02   -0.19167E-04   -0.33764E+02    0.95853E+00   -0.67302E-08   -0.19167E-04   -0.67302E-08    0.38286E-11
   119    0.41463E+04   -0.34309E+02   -0.18783E-04   -0.34309E+02    0.96702E+00   -0.66370E-08   -0.18783E-04   -0.66370E-08    0.37360E-11
   120    0.41661E+04   -0.34843E+02   -0.18408E-04   -0.34843E+02    0.97497E+00   -0.65511E-08   -0.18408E-04   -0.65511E-08    0.36461E-11
   121    0.41862E+04   -0.35367E+02   -0.18042E-04   -0.35367E+02    0.98268E+00   -0.64720E-08   -0.18042E-04   -0.64720E-08    0.35590E-11
   122    0.42067E+04   -0.35879E+02   -0.17685E-04   -0.35879E+02    0.98985E+00   -0.63989E-08   -0.17685E-04   -0.63989E-08    0.34745E-11
   123    0.42274E+04   -0.36379E+02   -0.17336E-04   -0.36379E+02    0.99657E+00   -0.63314E-08   -0.17336E-04   -0.63314E-08    0.33925E-11
   124    0.42485E+04   -0.36864E+02   -0.16996E-04   -0.36864E+02    0.10029E+01   -0.62687E-08   -0.16996E-04   -0.62687E-08    0.33130E-11
