#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   742   0.200373E+04  -0.127553E+03   0.154876E-04   0.704646E-08   0.944310E-07  -0.127553E+03   0.275430E+02  -0.899581E-06   0.114961E-10  -0.140685E-09   0.154876E-04  -0.899581E-06   0.206982E-07   0.148827E-04   0.428837E-05   0.704646E-08   0.114961E-10   0.148827E-04   0.176691E-01   0.394609E-02   0.944310E-07  -0.140685E-09   0.428837E-05   0.394609E-02   0.118661E-02
   743   0.201191E+04  -0.127707E+03   0.154786E-04   0.607871E-08   0.938485E-07  -0.127707E+03   0.272899E+02  -0.893242E-06   0.989377E-11  -0.137041E-09   0.154786E-04  -0.893242E-06   0.207068E-07   0.149155E-04   0.429829E-05   0.607871E-08   0.989377E-11   0.149155E-04   0.177118E-01   0.395930E-02   0.938485E-07  -0.137041E-09   0.429829E-05   0.395930E-02   0.119050E-02
   744   0.202008E+04  -0.127826E+03   0.154689E-04   0.512765E-08   0.932201E-07  -0.127826E+03   0.270350E+02  -0.886825E-06   0.831899E-11  -0.133404E-09   0.154689E-04  -0.886825E-06   0.207154E-07   0.149484E-04   0.430823E-05   0.512765E-08   0.831899E-11   0.149484E-04   0.177546E-01   0.397254E-02   0.932201E-07  -0.133404E-09   0.430823E-05   0.397254E-02   0.119440E-02
   745   0.202824E+04  -0.127909E+03   0.154586E-04   0.419808E-08   0.925432E-07  -0.127909E+03   0.267783E+02  -0.880331E-06   0.677977E-11  -0.129792E-09   0.154586E-04  -0.880331E-06   0.207241E-07   0.149813E-04   0.431817E-05   0.419808E-08   0.677977E-11   0.149813E-04   0.177974E-01   0.398579E-02   0.925432E-07  -0.129792E-09   0.431817E-05   0.398579E-02   0.119830E-02
   746   0.203639E+04  -0.127958E+03   0.154477E-04   0.329478E-08   0.918152E-07  -0.127958E+03   0.265200E+02  -0.873760E-06   0.528407E-11  -0.126227E-09   0.154477E-04  -0.873760E-06   0.207329E-07   0.150143E-04   0.432812E-05   0.329478E-08   0.528407E-11   0.150143E-04   0.178404E-01   0.399908E-02   0.918152E-07  -0.126227E-09   0.432812E-05   0.399908E-02   0.120220E-02
   747   0.204453E+04  -0.127970E+03   0.154362E-04   0.242254E-08   0.910336E-07  -0.127970E+03   0.262600E+02  -0.867115E-06   0.383988E-11  -0.122728E-09   0.154362E-04  -0.867115E-06   0.207417E-07   0.150472E-04   0.433807E-05   0.242254E-08   0.383988E-11   0.150472E-04   0.178834E-01   0.401238E-02   0.910336E-07  -0.122728E-09   0.433807E-05   0.401238E-02   0.120612E-02
   748   0.205264E+04  -0.127947E+03   0.154241E-04   0.158616E-08   0.901958E-07  -0.127947E+03   0.259987E+02  -0.860397E-06   0.245517E-11  -0.119316E-09   0.154241E-04  -0.860397E-06   0.207505E-07   0.150802E-04   0.434803E-05   0.158616E-08   0.245517E-11   0.150802E-04   0.179266E-01   0.402571E-02   0.901958E-07  -0.119316E-09   0.434803E-05   0.402571E-02   0.121004E-02
   749   0.206073E+04  -0.127889E+03   0.154113E-04   0.790425E-09   0.892994E-07  -0.127889E+03   0.257360E+02  -0.853607E-06   0.113793E-11  -0.116011E-09   0.154113E-04  -0.853607E-06   0.207594E-07   0.151133E-04   0.435800E-05   0.790425E-09   0.113793E-11   0.151133E-04   0.179698E-01   0.403906E-02   0.892994E-07  -0.116011E-09   0.435800E-05   0.403906E-02   0.121396E-02
   750   0.206880E+04  -0.127796E+03   0.153978E-04   0.401261E-10   0.883418E-07  -0.127796E+03   0.254721E+02  -0.846746E-06  -0.103871E-12  -0.112833E-09   0.153978E-04  -0.846746E-06   0.207684E-07   0.151464E-04   0.436798E-05   0.401261E-10  -0.103871E-12   0.151464E-04   0.180131E-01   0.405244E-02   0.883418E-07  -0.112833E-09   0.436798E-05   0.405244E-02   0.121790E-02
   751   0.207683E+04  -0.127666E+03   0.153837E-04  -0.660956E-09   0.873212E-07  -0.127666E+03   0.252072E+02  -0.839816E-06  -0.126394E-11  -0.109797E-09   0.153837E-04  -0.839816E-06   0.207773E-07   0.151795E-04   0.437796E-05  -0.660956E-09  -0.126394E-11   0.151795E-04   0.180565E-01   0.406583E-02   0.873212E-07  -0.109797E-09   0.437796E-05   0.406583E-02   0.122184E-02
   752   0.208482E+04  -0.127500E+03   0.153689E-04  -0.131308E-08   0.862394E-07  -0.127500E+03   0.249413E+02  -0.832817E-06  -0.234270E-11  -0.106904E-09   0.153689E-04  -0.832817E-06   0.207864E-07   0.152127E-04   0.438795E-05  -0.131308E-08  -0.234270E-11   0.152127E-04   0.181000E-01   0.407926E-02   0.862394E-07  -0.106904E-09   0.438795E-05   0.407926E-02   0.122578E-02
   753   0.209277E+04  -0.127300E+03   0.153535E-04  -0.191753E-08   0.850987E-07  -0.127300E+03   0.246745E+02  -0.825752E-06  -0.334227E-11  -0.104148E-09   0.153535E-04  -0.825752E-06   0.207954E-07   0.152459E-04   0.439795E-05  -0.191753E-08  -0.334227E-11   0.152459E-04   0.181435E-01   0.409270E-02   0.850987E-07  -0.104148E-09   0.439795E-05   0.409270E-02   0.122973E-02
   754   0.210069E+04  -0.127064E+03   0.153375E-04  -0.247557E-08   0.839016E-07  -0.127064E+03   0.244070E+02  -0.818621E-06  -0.426478E-11  -0.101525E-09   0.153375E-04  -0.818621E-06   0.208045E-07   0.152791E-04   0.440796E-05  -0.247557E-08  -0.426478E-11   0.152791E-04   0.181872E-01   0.410617E-02   0.839016E-07  -0.101525E-09   0.440796E-05   0.410617E-02   0.123369E-02
   755   0.210855E+04  -0.126793E+03   0.153208E-04  -0.298848E-08   0.826505E-07  -0.126793E+03   0.241389E+02  -0.811426E-06  -0.511234E-11  -0.990291E-10   0.153208E-04  -0.811426E-06   0.208137E-07   0.153124E-04   0.441797E-05  -0.298848E-08  -0.511234E-11   0.153124E-04   0.182309E-01   0.411966E-02   0.826505E-07  -0.990291E-10   0.441797E-05   0.411966E-02   0.123765E-02
   756   0.211636E+04  -0.126486E+03   0.153034E-04  -0.345752E-08   0.813479E-07  -0.126486E+03   0.238704E+02  -0.804168E-06  -0.588706E-11  -0.966559E-10   0.153034E-04  -0.804168E-06   0.208229E-07   0.153457E-04   0.442799E-05  -0.345752E-08  -0.588706E-11   0.153457E-04   0.182748E-01   0.413318E-02   0.813479E-07  -0.966559E-10   0.442799E-05   0.413318E-02   0.124162E-02
   757   0.212413E+04  -0.126144E+03   0.152855E-04  -0.388398E-08   0.799963E-07  -0.126144E+03   0.236016E+02  -0.796848E-06  -0.659106E-11  -0.944005E-10   0.152855E-04  -0.796848E-06   0.208321E-07   0.153790E-04   0.443801E-05  -0.388398E-08  -0.659106E-11   0.153790E-04   0.183187E-01   0.414672E-02   0.799963E-07  -0.944005E-10   0.443801E-05   0.414672E-02   0.124559E-02
   758   0.213184E+04  -0.125768E+03   0.152670E-04  -0.426912E-08   0.785981E-07  -0.125768E+03   0.233325E+02  -0.789468E-06  -0.722646E-11  -0.922580E-10   0.152670E-04  -0.789468E-06   0.208414E-07   0.154124E-04   0.444805E-05  -0.426912E-08  -0.722646E-11   0.154124E-04   0.183627E-01   0.416028E-02   0.785981E-07  -0.922580E-10   0.444805E-05   0.416028E-02   0.124957E-02
   759   0.213950E+04  -0.125358E+03   0.152478E-04  -0.461422E-08   0.771557E-07  -0.125358E+03   0.230634E+02  -0.782029E-06  -0.779537E-11  -0.902235E-10   0.152478E-04  -0.782029E-06   0.208507E-07   0.154458E-04   0.445809E-05  -0.461422E-08  -0.779537E-11   0.154458E-04   0.184068E-01   0.417387E-02   0.771557E-07  -0.902235E-10   0.445809E-05   0.417387E-02   0.125356E-02
   760   0.214710E+04  -0.124913E+03   0.152281E-04  -0.492055E-08   0.756716E-07  -0.124913E+03   0.227943E+02  -0.774533E-06  -0.829991E-11  -0.882920E-10   0.152281E-04  -0.774533E-06   0.208601E-07   0.154793E-04   0.446814E-05  -0.492055E-08  -0.829991E-11   0.154793E-04   0.184510E-01   0.418748E-02   0.756716E-07  -0.882920E-10   0.446814E-05   0.418748E-02   0.125755E-02
   761   0.215463E+04  -0.124433E+03   0.152077E-04  -0.518939E-08   0.741482E-07  -0.124433E+03   0.225255E+02  -0.766979E-06  -0.874221E-11  -0.864588E-10   0.152077E-04  -0.766979E-06   0.208695E-07   0.155128E-04   0.447819E-05  -0.518939E-08  -0.874221E-11   0.155128E-04   0.184953E-01   0.420111E-02   0.741482E-07  -0.864588E-10   0.447819E-05   0.420111E-02   0.126155E-02
   762   0.216210E+04  -0.123919E+03   0.151868E-04  -0.542200E-08   0.725880E-07  -0.123919E+03   0.222569E+02  -0.759371E-06  -0.912437E-11  -0.847190E-10   0.151868E-04  -0.759371E-06   0.208789E-07   0.155463E-04   0.448825E-05  -0.542200E-08  -0.912437E-11   0.155463E-04   0.185396E-01   0.421477E-02   0.725880E-07  -0.847190E-10   0.448825E-05   0.421477E-02   0.126556E-02
   763   0.216950E+04  -0.123371E+03   0.151653E-04  -0.561967E-08   0.709934E-07  -0.123371E+03   0.219888E+02  -0.751709E-06  -0.944851E-11  -0.830675E-10   0.151653E-04  -0.751709E-06   0.208884E-07   0.155798E-04   0.449832E-05  -0.561967E-08  -0.944851E-11   0.155798E-04   0.185841E-01   0.422845E-02   0.709934E-07  -0.830675E-10   0.449832E-05   0.422845E-02   0.126957E-02
   764   0.217681E+04  -0.122789E+03   0.151432E-04  -0.578366E-08   0.693670E-07  -0.122789E+03   0.217211E+02  -0.743994E-06  -0.971675E-11  -0.814997E-10   0.151432E-04  -0.743994E-06   0.208979E-07   0.156134E-04   0.450840E-05  -0.578366E-08  -0.971675E-11   0.156134E-04   0.186286E-01   0.424215E-02   0.693670E-07  -0.814997E-10   0.450840E-05   0.424215E-02   0.127358E-02
   765   0.218405E+04  -0.122172E+03   0.151206E-04  -0.591525E-08   0.677110E-07  -0.122172E+03   0.214540E+02  -0.736227E-06  -0.993120E-11  -0.800105E-10   0.151206E-04  -0.736227E-06   0.209075E-07   0.156471E-04   0.451848E-05  -0.591525E-08  -0.993120E-11   0.156471E-04   0.186733E-01   0.425588E-02   0.677110E-07  -0.800105E-10   0.451848E-05   0.425588E-02   0.127761E-02
   766   0.219120E+04  -0.121522E+03   0.150974E-04  -0.601571E-08   0.660281E-07  -0.121522E+03   0.211877E+02  -0.728411E-06  -0.100940E-10  -0.785951E-10   0.150974E-04  -0.728411E-06   0.209171E-07   0.156807E-04   0.452857E-05  -0.601571E-08  -0.100940E-10   0.156807E-04   0.187180E-01   0.426963E-02   0.660281E-07  -0.785951E-10   0.452857E-05   0.426963E-02   0.128164E-02
   767   0.219825E+04  -0.120837E+03   0.150736E-04  -0.608631E-08   0.643206E-07  -0.120837E+03   0.209221E+02  -0.720546E-06  -0.102072E-10  -0.772486E-10   0.150736E-04  -0.720546E-06   0.209267E-07   0.157144E-04   0.453867E-05  -0.608631E-08  -0.102072E-10   0.157144E-04   0.187628E-01   0.428340E-02   0.643206E-07  -0.772486E-10   0.453867E-05   0.428340E-02   0.128567E-02
   768   0.220522E+04  -0.120117E+03   0.150493E-04  -0.612833E-08   0.625910E-07  -0.120117E+03   0.206575E+02  -0.712634E-06  -0.102730E-10  -0.759661E-10   0.150493E-04  -0.712634E-06   0.209364E-07   0.157482E-04   0.454877E-05  -0.612833E-08  -0.102730E-10   0.157482E-04   0.188077E-01   0.429720E-02   0.625910E-07  -0.759661E-10   0.454877E-05   0.429720E-02   0.128971E-02
   769   0.221208E+04  -0.119365E+03   0.150245E-04  -0.614304E-08   0.608417E-07  -0.119365E+03   0.203940E+02  -0.704675E-06  -0.102935E-10  -0.747427E-10   0.150245E-04  -0.704675E-06   0.209461E-07   0.157820E-04   0.455888E-05  -0.614304E-08  -0.102935E-10   0.157820E-04   0.188527E-01   0.431102E-02   0.608417E-07  -0.747427E-10   0.455888E-05   0.431102E-02   0.129376E-02
   770   0.221883E+04  -0.118580E+03   0.149992E-04  -0.613171E-08   0.590752E-07  -0.118580E+03   0.201318E+02  -0.696672E-06  -0.102708E-10  -0.735735E-10   0.149992E-04  -0.696672E-06   0.209559E-07   0.158158E-04   0.456900E-05  -0.613171E-08  -0.102708E-10   0.158158E-04   0.188977E-01   0.432486E-02   0.590752E-07  -0.735735E-10   0.456900E-05   0.432486E-02   0.129781E-02
   771   0.222548E+04  -0.117763E+03   0.149733E-04  -0.609562E-08   0.572939E-07  -0.117763E+03   0.198709E+02  -0.688625E-06  -0.102070E-10  -0.724537E-10   0.149733E-04  -0.688625E-06   0.209657E-07   0.158496E-04   0.457912E-05  -0.609562E-08  -0.102070E-10   0.158496E-04   0.189429E-01   0.433873E-02   0.572939E-07  -0.724537E-10   0.457912E-05   0.433873E-02   0.130187E-02
   772   0.223202E+04  -0.116912E+03   0.149469E-04  -0.603604E-08   0.555003E-07  -0.116912E+03   0.196115E+02  -0.680536E-06  -0.101042E-10  -0.713784E-10   0.149469E-04  -0.680536E-06   0.209756E-07   0.158835E-04   0.458925E-05  -0.603604E-08  -0.101042E-10   0.158835E-04   0.189881E-01   0.435262E-02   0.555003E-07  -0.713784E-10   0.458925E-05   0.435262E-02   0.130593E-02
   773   0.223844E+04  -0.116030E+03   0.149200E-04  -0.595425E-08   0.536968E-07  -0.116030E+03   0.193537E+02  -0.672406E-06  -0.996460E-11  -0.703426E-10   0.149200E-04  -0.672406E-06   0.209855E-07   0.159174E-04   0.459939E-05  -0.595425E-08  -0.996460E-11   0.159174E-04   0.190335E-01   0.436653E-02   0.536968E-07  -0.703426E-10   0.459939E-05   0.436653E-02   0.131000E-02
   774   0.224474E+04  -0.115117E+03   0.148926E-04  -0.585151E-08   0.518859E-07  -0.115117E+03   0.190977E+02  -0.664237E-06  -0.979025E-11  -0.693415E-10   0.148926E-04  -0.664237E-06   0.209954E-07   0.159514E-04   0.460954E-05  -0.585151E-08  -0.979025E-11   0.159514E-04   0.190789E-01   0.438047E-02   0.518859E-07  -0.693415E-10   0.460954E-05   0.438047E-02   0.131408E-02
   775   0.225091E+04  -0.114173E+03   0.148648E-04  -0.572910E-08   0.500700E-07  -0.114173E+03   0.188435E+02  -0.656029E-06  -0.958328E-11  -0.683702E-10   0.148648E-04  -0.656029E-06   0.210053E-07   0.159854E-04   0.461969E-05  -0.572910E-08  -0.958328E-11   0.159854E-04   0.191244E-01   0.439443E-02   0.500700E-07  -0.683702E-10   0.461969E-05   0.439443E-02   0.131816E-02
   776   0.225697E+04  -0.113199E+03   0.148364E-04  -0.558829E-08   0.482516E-07  -0.113199E+03   0.185914E+02  -0.647784E-06  -0.934581E-11  -0.674238E-10   0.148364E-04  -0.647784E-06   0.210153E-07   0.160194E-04   0.462985E-05  -0.558829E-08  -0.934581E-11   0.160194E-04   0.191700E-01   0.440841E-02   0.482516E-07  -0.674238E-10   0.462985E-05   0.440841E-02   0.132225E-02
   777   0.226291E+04  -0.112195E+03   0.148075E-04  -0.543036E-08   0.464332E-07  -0.112195E+03   0.183413E+02  -0.639503E-06  -0.907995E-11  -0.664974E-10   0.148075E-04  -0.639503E-06   0.210254E-07   0.160535E-04   0.464001E-05  -0.543036E-08  -0.907995E-11   0.160535E-04   0.192157E-01   0.442242E-02   0.464332E-07  -0.664974E-10   0.464001E-05   0.442242E-02   0.132635E-02
   778   0.226872E+04  -0.111161E+03   0.147782E-04  -0.525657E-08   0.446171E-07  -0.111161E+03   0.180934E+02  -0.631187E-06  -0.878783E-11  -0.655862E-10   0.147782E-04  -0.631187E-06   0.210355E-07   0.160876E-04   0.465018E-05  -0.525657E-08  -0.878783E-11   0.160876E-04   0.192615E-01   0.443645E-02   0.446171E-07  -0.655862E-10   0.465018E-05   0.443645E-02   0.133045E-02
   779   0.227441E+04  -0.110098E+03   0.147484E-04  -0.506821E-08   0.428058E-07  -0.110098E+03   0.178479E+02  -0.622839E-06  -0.847156E-11  -0.646852E-10   0.147484E-04  -0.622839E-06   0.210456E-07   0.161217E-04   0.466036E-05  -0.506821E-08  -0.847156E-11   0.161217E-04   0.193074E-01   0.445051E-02   0.428058E-07  -0.646852E-10   0.466036E-05   0.445051E-02   0.133455E-02
   780   0.227997E+04  -0.109007E+03   0.147182E-04  -0.486655E-08   0.410018E-07  -0.109007E+03   0.176047E+02  -0.614459E-06  -0.813326E-11  -0.637896E-10   0.147182E-04  -0.614459E-06   0.210557E-07   0.161559E-04   0.467055E-05  -0.486655E-08  -0.813326E-11   0.161559E-04   0.193534E-01   0.446458E-02   0.410018E-07  -0.637896E-10   0.467055E-05   0.446458E-02   0.133866E-02
   781   0.228541E+04  -0.107889E+03   0.146875E-04  -0.465285E-08   0.392076E-07  -0.107889E+03   0.173641E+02  -0.606048E-06  -0.777504E-11  -0.628944E-10   0.146875E-04  -0.606048E-06   0.210659E-07   0.161901E-04   0.468074E-05  -0.465285E-08  -0.777504E-11   0.161901E-04   0.193994E-01   0.447868E-02   0.392076E-07  -0.628944E-10   0.468074E-05   0.447868E-02   0.134278E-02
   782   0.229071E+04  -0.106743E+03   0.146564E-04  -0.442840E-08   0.374255E-07  -0.106743E+03   0.171261E+02  -0.597607E-06  -0.739902E-11  -0.619948E-10   0.146564E-04  -0.597607E-06   0.210762E-07   0.162243E-04   0.469094E-05  -0.442840E-08  -0.739902E-11   0.162243E-04   0.194455E-01   0.449281E-02   0.374255E-07  -0.619948E-10   0.469094E-05   0.449281E-02   0.134690E-02
   783   0.229588E+04  -0.105568E+03   0.146248E-04  -0.419446E-08   0.356580E-07  -0.105568E+03   0.168908E+02  -0.589139E-06  -0.700732E-11  -0.610859E-10   0.146248E-04  -0.589139E-06   0.210864E-07   0.162586E-04   0.470114E-05  -0.419446E-08  -0.700732E-11   0.162586E-04   0.194918E-01   0.450696E-02   0.356580E-07  -0.610859E-10   0.470114E-05   0.450696E-02   0.135103E-02
   784   0.230092E+04  -0.104367E+03   0.145928E-04  -0.395230E-08   0.339076E-07  -0.104367E+03   0.166583E+02  -0.580644E-06  -0.660205E-11  -0.601629E-10   0.145928E-04  -0.580644E-06   0.210967E-07   0.162929E-04   0.471136E-05  -0.395230E-08  -0.660205E-11   0.162929E-04   0.195381E-01   0.452113E-02   0.339076E-07  -0.601629E-10   0.471136E-05   0.452113E-02   0.135517E-02
   785   0.230580E+04  -0.103139E+03   0.145604E-04  -0.370321E-08   0.321767E-07  -0.103139E+03   0.164287E+02  -0.572124E-06  -0.618533E-11  -0.592207E-10   0.145604E-04  -0.572124E-06   0.211071E-07   0.163273E-04   0.472158E-05  -0.370321E-08  -0.618533E-11   0.163273E-04   0.195845E-01   0.453532E-02   0.321767E-07  -0.592207E-10   0.472158E-05   0.453532E-02   0.135931E-02
   786   0.231053E+04  -0.101883E+03   0.145276E-04  -0.344846E-08   0.304678E-07  -0.101883E+03   0.162021E+02  -0.563579E-06  -0.575928E-11  -0.582546E-10   0.145276E-04  -0.563579E-06   0.211175E-07   0.163617E-04   0.473180E-05  -0.344846E-08  -0.575928E-11   0.163617E-04   0.196310E-01   0.454954E-02   0.304678E-07  -0.582546E-10   0.473180E-05   0.454954E-02   0.136346E-02
   787   0.231512E+04  -0.100601E+03   0.144943E-04  -0.318931E-08   0.287833E-07  -0.100601E+03   0.159785E+02  -0.555012E-06  -0.532602E-11  -0.572596E-10   0.144943E-04  -0.555012E-06   0.211279E-07   0.163961E-04   0.474203E-05  -0.318931E-08  -0.532602E-11   0.163961E-04   0.196776E-01   0.456378E-02   0.287833E-07  -0.572596E-10   0.474203E-05   0.456378E-02   0.136761E-02
   788   0.231954E+04  -0.992925E+02   0.144607E-04  -0.292704E-08   0.271257E-07  -0.992925E+02   0.157582E+02  -0.546423E-06  -0.488765E-11  -0.562309E-10   0.144607E-04  -0.546423E-06   0.211383E-07   0.164306E-04   0.475227E-05  -0.292704E-08  -0.488765E-11   0.164306E-04   0.197243E-01   0.457804E-02   0.271257E-07  -0.562309E-10   0.475227E-05   0.457804E-02   0.137177E-02
   789   0.232379E+04  -0.979584E+02   0.144266E-04  -0.266293E-08   0.254974E-07  -0.979584E+02   0.155411E+02  -0.537814E-06  -0.444630E-11  -0.551635E-10   0.144266E-04  -0.537814E-06   0.211488E-07   0.164651E-04   0.476252E-05  -0.266293E-08  -0.444630E-11   0.164651E-04   0.197710E-01   0.459233E-02   0.254974E-07  -0.551635E-10   0.476252E-05   0.459233E-02   0.137593E-02
   790   0.232789E+04  -0.965985E+02   0.143922E-04  -0.239825E-08   0.239009E-07  -0.965985E+02   0.153275E+02  -0.529186E-06  -0.400409E-11  -0.540526E-10   0.143922E-04  -0.529186E-06   0.211593E-07   0.164996E-04   0.477277E-05  -0.239825E-08  -0.400409E-11   0.164996E-04   0.198179E-01   0.460664E-02   0.239009E-07  -0.540526E-10   0.477277E-05   0.460664E-02   0.138010E-02
   791   0.233182E+04  -0.952158E+02   0.143574E-04  -0.213426E-08   0.223385E-07  -0.952158E+02   0.151175E+02  -0.520541E-06  -0.356313E-11  -0.528934E-10   0.143574E-04  -0.520541E-06   0.211699E-07   0.165342E-04   0.478303E-05  -0.213426E-08  -0.356313E-11   0.165342E-04   0.198649E-01   0.462097E-02   0.223385E-07  -0.528934E-10   0.478303E-05   0.462097E-02   0.138428E-02
   792   0.233558E+04  -0.938095E+02   0.143222E-04  -0.187225E-08   0.208129E-07  -0.938095E+02   0.149112E+02  -0.511879E-06  -0.312554E-11  -0.516808E-10   0.143222E-04  -0.511879E-06   0.211805E-07   0.165688E-04   0.479329E-05  -0.187225E-08  -0.312554E-11   0.165688E-04   0.199119E-01   0.463533E-02   0.208129E-07  -0.516808E-10   0.479329E-05   0.463533E-02   0.138846E-02
   793   0.233918E+04  -0.923811E+02   0.142867E-04  -0.161349E-08   0.193263E-07  -0.923811E+02   0.147087E+02  -0.503202E-06  -0.269343E-11  -0.504100E-10   0.142867E-04  -0.503202E-06   0.211911E-07   0.166034E-04   0.480357E-05  -0.161349E-08  -0.269343E-11   0.166034E-04   0.199590E-01   0.464971E-02   0.193263E-07  -0.504100E-10   0.480357E-05   0.464971E-02   0.139265E-02
   794   0.234260E+04  -0.909314E+02   0.142508E-04  -0.135924E-08   0.178813E-07  -0.909314E+02   0.145103E+02  -0.494511E-06  -0.226892E-11  -0.490762E-10   0.142508E-04  -0.494511E-06   0.212018E-07   0.166381E-04   0.481385E-05  -0.135924E-08  -0.226892E-11   0.166381E-04   0.200062E-01   0.466411E-02   0.178813E-07  -0.490762E-10   0.481385E-05   0.466411E-02   0.139684E-02
   795   0.234585E+04  -0.894619E+02   0.142145E-04  -0.111079E-08   0.164804E-07  -0.894619E+02   0.143159E+02  -0.485808E-06  -0.185413E-11  -0.476745E-10   0.142145E-04  -0.485808E-06   0.212125E-07   0.166728E-04   0.482413E-05  -0.111079E-08  -0.185413E-11   0.166728E-04   0.200536E-01   0.467854E-02   0.164804E-07  -0.476745E-10   0.482413E-05   0.467854E-02   0.140104E-02
   796   0.234893E+04  -0.879719E+02   0.141779E-04  -0.869411E-09   0.151258E-07  -0.879719E+02   0.141257E+02  -0.477093E-06  -0.145118E-11  -0.461998E-10   0.141779E-04  -0.477093E-06   0.212232E-07   0.167075E-04   0.483442E-05  -0.869411E-09  -0.145118E-11   0.167075E-04   0.201009E-01   0.469299E-02   0.151258E-07  -0.461998E-10   0.483442E-05   0.469299E-02   0.140525E-02
   797   0.235184E+04  -0.864628E+02   0.141410E-04  -0.636367E-09   0.138203E-07  -0.864628E+02   0.139397E+02  -0.468369E-06  -0.106217E-11  -0.446475E-10   0.141410E-04  -0.468369E-06   0.212340E-07   0.167423E-04   0.484472E-05  -0.636367E-09  -0.106217E-11   0.167423E-04   0.201484E-01   0.470746E-02   0.138203E-07  -0.446475E-10   0.484472E-05   0.470746E-02   0.140946E-02
   798   0.235457E+04  -0.849347E+02   0.141037E-04  -0.412936E-09   0.125660E-07  -0.849347E+02   0.137580E+02  -0.459636E-06  -0.689240E-12  -0.430125E-10   0.141037E-04  -0.459636E-06   0.212448E-07   0.167771E-04   0.485502E-05  -0.412936E-09  -0.689240E-12   0.167771E-04   0.201960E-01   0.472196E-02   0.125660E-07  -0.430125E-10   0.485502E-05   0.472196E-02   0.141368E-02
   799   0.235714E+04  -0.833883E+02   0.140661E-04  -0.200391E-09   0.113656E-07  -0.833883E+02   0.135806E+02  -0.450896E-06  -0.334491E-12  -0.412901E-10   0.140661E-04  -0.450896E-06   0.212556E-07   0.168119E-04   0.486534E-05  -0.200391E-09  -0.334491E-12   0.168119E-04   0.202437E-01   0.473648E-02   0.113656E-07  -0.412901E-10   0.486534E-05   0.473648E-02   0.141790E-02
   800   0.235953E+04  -0.818229E+02   0.140282E-04  -0.523417E-14   0.102214E-07  -0.818229E+02   0.134075E+02  -0.442149E-06  -0.449767E-16  -0.394752E-10   0.140282E-04  -0.442149E-06   0.212665E-07   0.168468E-04   0.487565E-05  -0.523417E-14  -0.449767E-16   0.168468E-04   0.202914E-01   0.475102E-02   0.102214E-07  -0.394752E-10   0.487565E-05   0.475102E-02   0.142213E-02
   801   0.236175E+04  -0.802408E+02   0.139900E-04   0.187217E-09   0.913532E-08  -0.802408E+02   0.132389E+02  -0.433398E-06   0.312430E-12  -0.375646E-10   0.139900E-04  -0.433398E-06   0.212774E-07   0.168818E-04   0.488598E-05   0.187217E-09   0.312430E-12   0.168818E-04   0.203393E-01   0.476559E-02   0.913532E-08  -0.375646E-10   0.488598E-05   0.476559E-02   0.142636E-02
   802   0.236380E+04  -0.786411E+02   0.139515E-04   0.361347E-09   0.810658E-08  -0.786411E+02   0.130746E+02  -0.424643E-06   0.603055E-12  -0.355611E-10   0.139515E-04  -0.424643E-06   0.212884E-07   0.169167E-04   0.489631E-05   0.361347E-09   0.603055E-12   0.169167E-04   0.203872E-01   0.478018E-02   0.810658E-08  -0.355611E-10   0.489631E-05   0.478018E-02   0.143060E-02
   803   0.236567E+04  -0.770245E+02   0.139127E-04   0.522726E-09   0.713385E-08  -0.770245E+02   0.129149E+02  -0.415884E-06   0.872397E-12  -0.334692E-10   0.139127E-04  -0.415884E-06   0.212993E-07   0.169517E-04   0.490664E-05   0.522726E-09   0.872397E-12   0.169517E-04   0.204353E-01   0.479479E-02   0.713385E-08  -0.334692E-10   0.490664E-05   0.479479E-02   0.143484E-02
   804   0.236736E+04  -0.753925E+02   0.138736E-04   0.671694E-09   0.621579E-08  -0.753925E+02   0.127598E+02  -0.407122E-06   0.112103E-11  -0.312931E-10   0.138736E-04  -0.407122E-06   0.213103E-07   0.169867E-04   0.491699E-05   0.671694E-09   0.112103E-11   0.169867E-04   0.204834E-01   0.480943E-02   0.621579E-08  -0.312931E-10   0.491699E-05   0.480943E-02   0.143910E-02
   805   0.236887E+04  -0.737443E+02   0.138341E-04   0.808593E-09   0.535104E-08  -0.737443E+02   0.126096E+02  -0.398357E-06   0.134951E-11  -0.290373E-10   0.138341E-04  -0.398357E-06   0.213214E-07   0.170218E-04   0.492734E-05   0.808593E-09   0.134951E-11   0.170218E-04   0.205316E-01   0.482409E-02   0.535104E-08  -0.290373E-10   0.492734E-05   0.482409E-02   0.144335E-02
   806   0.237018E+04  -0.720819E+02   0.137944E-04   0.933762E-09   0.453826E-08  -0.720819E+02   0.124642E+02  -0.389590E-06   0.155842E-11  -0.267062E-10   0.137944E-04  -0.389590E-06   0.213324E-07   0.170569E-04   0.493769E-05   0.933762E-09   0.155842E-11   0.170569E-04   0.205799E-01   0.483877E-02   0.453826E-08  -0.267062E-10   0.493769E-05   0.483877E-02   0.144762E-02
