#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   995   0.959720E+03  -0.406904E+02   0.320189E-05  -0.841846E-11   0.168352E-08  -0.406904E+02   0.403026E+02   0.621339E-06   0.847919E-14   0.419149E-10   0.320189E-05   0.621339E-06   0.335949E-08   0.632488E-06   0.971049E-08  -0.841846E-11   0.847919E-14   0.632488E-06   0.495314E-02   0.490448E-04   0.168352E-08   0.419149E-10   0.971049E-08   0.490448E-04   0.108813E-05
   996   0.959435E+03  -0.419842E+02   0.316828E-05  -0.658897E-11   0.167413E-08  -0.419842E+02   0.401705E+02   0.619837E-06   0.663651E-14   0.416973E-10   0.316828E-05   0.619837E-06   0.335291E-08   0.631662E-06   0.969746E-08  -0.658897E-11   0.663651E-14   0.631662E-06   0.495168E-02   0.490290E-04   0.167413E-08   0.416973E-10   0.969746E-08   0.490290E-04   0.108770E-05
   997   0.959279E+03  -0.432637E+02   0.313495E-05  -0.482275E-11   0.166508E-08  -0.432637E+02   0.400327E+02   0.618276E-06   0.485754E-14   0.414805E-10   0.313495E-05   0.618276E-06   0.334635E-08   0.630837E-06   0.968446E-08  -0.482275E-11   0.485754E-14   0.630837E-06   0.495023E-02   0.490131E-04   0.166508E-08   0.414805E-10   0.968446E-08   0.490131E-04   0.108727E-05
   998   0.959250E+03  -0.445283E+02   0.310192E-05  -0.312943E-11   0.165640E-08  -0.445283E+02   0.398894E+02   0.616655E-06   0.315200E-14   0.412646E-10   0.310192E-05   0.616655E-06   0.333981E-08   0.630015E-06   0.967149E-08  -0.312943E-11   0.315200E-14   0.630015E-06   0.494878E-02   0.489973E-04   0.165640E-08   0.412646E-10   0.967149E-08   0.489973E-04   0.108683E-05
   999   0.959339E+03  -0.457773E+02   0.306918E-05  -0.151863E-11   0.164813E-08  -0.457773E+02   0.397407E+02   0.614974E-06   0.152959E-14   0.410494E-10   0.306918E-05   0.614974E-06   0.333328E-08   0.629194E-06   0.965854E-08  -0.151863E-11   0.152959E-14   0.629194E-06   0.494733E-02   0.489815E-04   0.164813E-08   0.410494E-10   0.965854E-08   0.489815E-04   0.108640E-05
  1000   0.959554E+03  -0.470100E+02   0.303673E-05  -0.486089E-20   0.164033E-08  -0.470100E+02   0.395865E+02   0.613235E-06   0.110702E-21   0.408350E-10   0.303673E-05   0.613235E-06   0.332677E-08   0.628374E-06   0.964563E-08  -0.486089E-20   0.110702E-21   0.628374E-06   0.494589E-02   0.489656E-04   0.164033E-08   0.408350E-10   0.964563E-08   0.489656E-04   0.108597E-05
  1001   0.959877E+03  -0.482257E+02   0.300458E-05   0.141887E-11   0.163303E-08  -0.482257E+02   0.394270E+02   0.611436E-06  -0.142910E-14   0.406212E-10   0.300458E-05   0.611436E-06   0.332028E-08   0.627557E-06   0.963274E-08   0.141887E-11  -0.142910E-14   0.627557E-06   0.494444E-02   0.489498E-04   0.163303E-08   0.406212E-10   0.963274E-08   0.489498E-04   0.108554E-05
  1002   0.960324E+03  -0.494240E+02   0.297272E-05   0.273852E-11   0.162621E-08  -0.494240E+02   0.392622E+02   0.609580E-06  -0.275828E-14   0.404082E-10   0.297272E-05   0.609580E-06   0.331381E-08   0.626741E-06   0.961988E-08   0.273852E-11  -0.275828E-14   0.626741E-06   0.494299E-02   0.489341E-04   0.162621E-08   0.404082E-10   0.961988E-08   0.489341E-04   0.108511E-05
  1003   0.960880E+03  -0.506042E+02   0.294115E-05   0.396154E-11   0.161989E-08  -0.506042E+02   0.390921E+02   0.607665E-06  -0.399011E-14   0.401958E-10   0.294115E-05   0.607665E-06   0.330735E-08   0.625927E-06   0.960705E-08   0.396154E-11  -0.399011E-14   0.625927E-06   0.494155E-02   0.489183E-04   0.161989E-08   0.401958E-10   0.960705E-08   0.489183E-04   0.108468E-05
  1004   0.961550E+03  -0.517658E+02   0.290988E-05   0.509050E-11   0.161403E-08  -0.517658E+02   0.389166E+02   0.605693E-06  -0.512722E-14   0.399842E-10   0.290988E-05   0.605693E-06   0.330092E-08   0.625115E-06   0.959425E-08   0.509050E-11  -0.512722E-14   0.625115E-06   0.494010E-02   0.489025E-04   0.161403E-08   0.399842E-10   0.959425E-08   0.489025E-04   0.108425E-05
  1005   0.962321E+03  -0.529084E+02   0.287891E-05   0.612799E-11   0.160863E-08  -0.529084E+02   0.387359E+02   0.603664E-06  -0.617219E-14   0.397733E-10   0.287891E-05   0.603664E-06   0.329449E-08   0.624304E-06   0.958147E-08   0.612799E-11  -0.617219E-14   0.624304E-06   0.493866E-02   0.488868E-04   0.160863E-08   0.397733E-10   0.958147E-08   0.488868E-04   0.108382E-05
  1006   0.963206E+03  -0.540318E+02   0.284823E-05   0.707658E-11   0.160369E-08  -0.540318E+02   0.385501E+02   0.601579E-06  -0.712763E-14   0.395630E-10   0.284823E-05   0.601579E-06   0.328809E-08   0.623496E-06   0.956872E-08   0.707658E-11  -0.712763E-14   0.623496E-06   0.493722E-02   0.488710E-04   0.160369E-08   0.395630E-10   0.956872E-08   0.488710E-04   0.108339E-05
  1007   0.964190E+03  -0.551358E+02   0.281785E-05   0.793887E-11   0.159918E-08  -0.551358E+02   0.383595E+02   0.599438E-06  -0.799614E-14   0.393535E-10   0.281785E-05   0.599438E-06   0.328170E-08   0.622689E-06   0.955601E-08   0.793887E-11  -0.799614E-14   0.622689E-06   0.493577E-02   0.488553E-04   0.159918E-08   0.393535E-10   0.955601E-08   0.488553E-04   0.108296E-05
  1008   0.965281E+03  -0.562205E+02   0.278776E-05   0.871743E-11   0.159509E-08  -0.562205E+02   0.381640E+02   0.597242E-06  -0.878032E-14   0.391446E-10   0.278776E-05   0.597242E-06   0.327533E-08   0.621883E-06   0.954332E-08   0.871743E-11  -0.878032E-14   0.621883E-06   0.493433E-02   0.488396E-04   0.159509E-08   0.391446E-10   0.954332E-08   0.488396E-04   0.108253E-05
  1009   0.966477E+03  -0.572855E+02   0.275798E-05   0.941485E-11   0.159142E-08  -0.572855E+02   0.379641E+02   0.594991E-06  -0.948276E-14   0.389364E-10   0.275798E-05   0.594991E-06   0.326898E-08   0.621080E-06   0.953065E-08   0.941485E-11  -0.948276E-14   0.621080E-06   0.493289E-02   0.488239E-04   0.159142E-08   0.389364E-10   0.953065E-08   0.488239E-04   0.108210E-05
  1010   0.967764E+03  -0.583308E+02   0.272849E-05   0.100337E-10   0.158815E-08  -0.583308E+02   0.377598E+02   0.592686E-06  -0.101061E-13   0.387289E-10   0.272849E-05   0.592686E-06   0.326264E-08   0.620278E-06   0.951802E-08   0.100337E-10  -0.101061E-13   0.620278E-06   0.493145E-02   0.488082E-04   0.158815E-08   0.387289E-10   0.951802E-08   0.488082E-04   0.108167E-05
  1011   0.969156E+03  -0.593562E+02   0.269930E-05   0.105766E-10   0.158527E-08  -0.593562E+02   0.375513E+02   0.590327E-06  -0.106529E-13   0.385221E-10   0.269930E-05   0.590327E-06   0.325632E-08   0.619478E-06   0.950541E-08   0.105766E-10  -0.106529E-13   0.619478E-06   0.493001E-02   0.487925E-04   0.158527E-08   0.385221E-10   0.950541E-08   0.487925E-04   0.108125E-05
  1012   0.970638E+03  -0.603616E+02   0.267041E-05   0.110460E-10   0.158276E-08  -0.603616E+02   0.373387E+02   0.587914E-06  -0.111257E-13   0.383160E-10   0.267041E-05   0.587914E-06   0.325002E-08   0.618679E-06   0.949283E-08   0.110460E-10  -0.111257E-13   0.618679E-06   0.492858E-02   0.487769E-04   0.158276E-08   0.383160E-10   0.949283E-08   0.487769E-04   0.108082E-05
  1013   0.972209E+03  -0.613469E+02   0.264183E-05   0.114447E-10   0.158063E-08  -0.613469E+02   0.371220E+02   0.585450E-06  -0.115272E-13   0.381105E-10   0.264183E-05   0.585450E-06   0.324374E-08   0.617882E-06   0.948028E-08   0.114447E-10  -0.115272E-13   0.617882E-06   0.492714E-02   0.487612E-04   0.158063E-08   0.381105E-10   0.948028E-08   0.487612E-04   0.108039E-05
  1014   0.973885E+03  -0.623116E+02   0.261354E-05   0.117751E-10   0.157885E-08  -0.623116E+02   0.369013E+02   0.582933E-06  -0.118600E-13   0.379058E-10   0.261354E-05   0.582933E-06   0.323747E-08   0.617087E-06   0.946775E-08   0.117751E-10  -0.118600E-13   0.617087E-06   0.492570E-02   0.487456E-04   0.157885E-08   0.379058E-10   0.946775E-08   0.487456E-04   0.107997E-05
  1015   0.975641E+03  -0.632556E+02   0.258556E-05   0.120398E-10   0.157741E-08  -0.632556E+02   0.366765E+02   0.580364E-06  -0.121267E-13   0.377016E-10   0.258556E-05   0.580364E-06   0.323122E-08   0.616294E-06   0.945525E-08   0.120398E-10  -0.121267E-13   0.616294E-06   0.492427E-02   0.487299E-04   0.157741E-08   0.377016E-10   0.945525E-08   0.487299E-04   0.107954E-05
  1016   0.977493E+03  -0.641786E+02   0.255787E-05   0.122415E-10   0.157631E-08  -0.641786E+02   0.364476E+02   0.577744E-06  -0.123298E-13   0.374982E-10   0.255787E-05   0.577744E-06   0.322498E-08   0.615502E-06   0.944278E-08   0.122415E-10  -0.123298E-13   0.615502E-06   0.492283E-02   0.487143E-04   0.157631E-08   0.374982E-10   0.944278E-08   0.487143E-04   0.107912E-05
  1017   0.979441E+03  -0.650803E+02   0.253049E-05   0.123827E-10   0.157552E-08  -0.650803E+02   0.362144E+02   0.575073E-06  -0.124720E-13   0.372954E-10   0.253049E-05   0.575073E-06   0.321877E-08   0.614712E-06   0.943034E-08   0.123827E-10  -0.124720E-13   0.614712E-06   0.492140E-02   0.486987E-04   0.157552E-08   0.372954E-10   0.943034E-08   0.486987E-04   0.107869E-05
  1018   0.981468E+03  -0.659604E+02   0.250342E-05   0.124659E-10   0.157505E-08  -0.659604E+02   0.359770E+02   0.572353E-06  -0.125558E-13   0.370933E-10   0.250342E-05   0.572353E-06   0.321256E-08   0.613924E-06   0.941793E-08   0.124659E-10  -0.125558E-13   0.613924E-06   0.491997E-02   0.486831E-04   0.157505E-08   0.370933E-10   0.941793E-08   0.486831E-04   0.107827E-05
  1019   0.983583E+03  -0.668188E+02   0.247664E-05   0.124938E-10   0.157487E-08  -0.668188E+02   0.357354E+02   0.569582E-06  -0.125840E-13   0.368919E-10   0.247664E-05   0.569582E-06   0.320638E-08   0.613137E-06   0.940554E-08   0.124938E-10  -0.125840E-13   0.613137E-06   0.491854E-02   0.486675E-04   0.157487E-08   0.368919E-10   0.940554E-08   0.486675E-04   0.107785E-05
  1020   0.985784E+03  -0.676548E+02   0.245018E-05   0.124690E-10   0.157498E-08  -0.676548E+02   0.354897E+02   0.566763E-06  -0.125590E-13   0.366911E-10   0.245018E-05   0.566763E-06   0.320021E-08   0.612352E-06   0.939317E-08   0.124690E-10  -0.125590E-13   0.612352E-06   0.491710E-02   0.486519E-04   0.157498E-08   0.366911E-10   0.939317E-08   0.486519E-04   0.107742E-05
  1021   0.988064E+03  -0.684679E+02   0.242401E-05   0.123940E-10   0.157536E-08  -0.684679E+02   0.352402E+02   0.563895E-06  -0.124834E-13   0.364910E-10   0.242401E-05   0.563895E-06   0.319406E-08   0.611569E-06   0.938084E-08   0.123940E-10  -0.124834E-13   0.611569E-06   0.491567E-02   0.486364E-04   0.157536E-08   0.364910E-10   0.938084E-08   0.486364E-04   0.107700E-05
  1022   0.990422E+03  -0.692578E+02   0.239816E-05   0.122715E-10   0.157600E-08  -0.692578E+02   0.349870E+02   0.560979E-06  -0.123600E-13   0.362915E-10   0.239816E-05   0.560979E-06   0.318792E-08   0.610787E-06   0.936853E-08   0.122715E-10  -0.123600E-13   0.610787E-06   0.491425E-02   0.486208E-04   0.157600E-08   0.362915E-10   0.936853E-08   0.486208E-04   0.107658E-05
  1023   0.992844E+03  -0.700237E+02   0.237260E-05   0.121039E-10   0.157690E-08  -0.700237E+02   0.347303E+02   0.558016E-06  -0.121912E-13   0.360927E-10   0.237260E-05   0.558016E-06   0.318180E-08   0.610007E-06   0.935625E-08   0.121039E-10  -0.121912E-13   0.610007E-06   0.491282E-02   0.486053E-04   0.157690E-08   0.360927E-10   0.935625E-08   0.486053E-04   0.107616E-05
  1024   0.995343E+03  -0.707654E+02   0.234736E-05   0.118939E-10   0.157803E-08  -0.707654E+02   0.344702E+02   0.555005E-06  -0.119797E-13   0.358945E-10   0.234736E-05   0.555005E-06   0.317570E-08   0.609228E-06   0.934399E-08   0.118939E-10  -0.119797E-13   0.609228E-06   0.491139E-02   0.485898E-04   0.157803E-08   0.358945E-10   0.934399E-08   0.485898E-04   0.107574E-05
  1025   0.997897E+03  -0.714820E+02   0.232242E-05   0.116440E-10   0.157939E-08  -0.714820E+02   0.342071E+02   0.551948E-06  -0.117280E-13   0.356970E-10   0.232242E-05   0.551948E-06   0.316961E-08   0.608452E-06   0.933176E-08   0.116440E-10  -0.117280E-13   0.608452E-06   0.490996E-02   0.485742E-04   0.157939E-08   0.356970E-10   0.933176E-08   0.485742E-04   0.107532E-05
  1026   0.100052E+04  -0.721734E+02   0.229779E-05   0.113569E-10   0.158097E-08  -0.721734E+02   0.339410E+02   0.548845E-06  -0.114389E-13   0.355002E-10   0.229779E-05   0.548845E-06   0.316354E-08   0.607676E-06   0.931956E-08   0.113569E-10  -0.114389E-13   0.607676E-06   0.490854E-02   0.485587E-04   0.158097E-08   0.355002E-10   0.931956E-08   0.485587E-04   0.107490E-05
  1027   0.100320E+04  -0.728397E+02   0.227347E-05   0.110351E-10   0.158275E-08  -0.728397E+02   0.336720E+02   0.545696E-06  -0.111147E-13   0.353039E-10   0.227347E-05   0.545696E-06   0.315749E-08   0.606903E-06   0.930739E-08   0.110351E-10  -0.111147E-13   0.606903E-06   0.490711E-02   0.485432E-04   0.158275E-08   0.353039E-10   0.930739E-08   0.485432E-04   0.107448E-05
  1028   0.100593E+04  -0.734810E+02   0.224946E-05   0.106813E-10   0.158472E-08  -0.734810E+02   0.334002E+02   0.542503E-06  -0.107583E-13   0.351084E-10   0.224946E-05   0.542503E-06   0.315145E-08   0.606131E-06   0.929524E-08   0.106813E-10  -0.107583E-13   0.606131E-06   0.490569E-02   0.485278E-04   0.158472E-08   0.351084E-10   0.929524E-08   0.485278E-04   0.107406E-05
  1029   0.100873E+04  -0.740977E+02   0.222576E-05   0.102979E-10   0.158688E-08  -0.740977E+02   0.331258E+02   0.539265E-06  -0.103721E-13   0.349134E-10   0.222576E-05   0.539265E-06   0.314543E-08   0.605361E-06   0.928311E-08   0.102979E-10  -0.103721E-13   0.605361E-06   0.490426E-02   0.485123E-04   0.158688E-08   0.349134E-10   0.928311E-08   0.485123E-04   0.107364E-05
  1030   0.101158E+04  -0.746900E+02   0.220237E-05   0.988752E-11   0.158920E-08  -0.746900E+02   0.328488E+02   0.535983E-06  -0.995884E-14   0.347191E-10   0.220237E-05   0.535983E-06   0.313943E-08   0.604592E-06   0.927102E-08   0.988752E-11  -0.995884E-14   0.604592E-06   0.490284E-02   0.484968E-04   0.158920E-08   0.347191E-10   0.927102E-08   0.484968E-04   0.107322E-05
  1031   0.101448E+04  -0.752583E+02   0.217929E-05   0.945283E-11   0.159168E-08  -0.752583E+02   0.325693E+02   0.532658E-06  -0.952102E-14   0.345254E-10   0.217929E-05   0.532658E-06   0.313344E-08   0.603825E-06   0.925894E-08   0.945283E-11  -0.952102E-14   0.603825E-06   0.490142E-02   0.484814E-04   0.159168E-08   0.345254E-10   0.925894E-08   0.484814E-04   0.107280E-05
  1032   0.101743E+04  -0.758026E+02   0.215652E-05   0.899637E-11   0.159431E-08  -0.758026E+02   0.322874E+02   0.529290E-06  -0.906127E-14   0.343324E-10   0.215652E-05   0.529290E-06   0.312746E-08   0.603060E-06   0.924690E-08   0.899637E-11  -0.906127E-14   0.603060E-06   0.490000E-02   0.484660E-04   0.159431E-08   0.343324E-10   0.924690E-08   0.484660E-04   0.107238E-05
  1033   0.102044E+04  -0.763232E+02   0.213406E-05   0.852072E-11   0.159707E-08  -0.763232E+02   0.320031E+02   0.525879E-06  -0.858218E-14   0.341400E-10   0.213406E-05   0.525879E-06   0.312150E-08   0.602296E-06   0.923488E-08   0.852072E-11  -0.858218E-14   0.602296E-06   0.489858E-02   0.484505E-04   0.159707E-08   0.341400E-10   0.923488E-08   0.484505E-04   0.107197E-05
  1034   0.102350E+04  -0.768198E+02   0.211192E-05   0.802845E-11   0.159996E-08  -0.768198E+02   0.317166E+02   0.522427E-06  -0.808637E-14   0.339482E-10   0.211192E-05   0.522427E-06   0.311556E-08   0.601534E-06   0.922289E-08   0.802845E-11  -0.808637E-14   0.601534E-06   0.489716E-02   0.484351E-04   0.159996E-08   0.339482E-10   0.922289E-08   0.484351E-04   0.107155E-05
  1035   0.102660E+04  -0.772919E+02   0.209009E-05   0.752217E-11   0.160295E-08  -0.772919E+02   0.314281E+02   0.518933E-06  -0.757643E-14   0.337570E-10   0.209009E-05   0.518933E-06   0.310964E-08   0.600773E-06   0.921092E-08   0.752217E-11  -0.757643E-14   0.600773E-06   0.489574E-02   0.484197E-04   0.160295E-08   0.337570E-10   0.921092E-08   0.484197E-04   0.107113E-05
  1036   0.102974E+04  -0.777391E+02   0.206857E-05   0.700443E-11   0.160605E-08  -0.777391E+02   0.311378E+02   0.515398E-06  -0.705496E-14   0.335665E-10   0.206857E-05   0.515398E-06   0.310373E-08   0.600014E-06   0.919898E-08   0.700443E-11  -0.705496E-14   0.600014E-06   0.489432E-02   0.484043E-04   0.160605E-08   0.335665E-10   0.919898E-08   0.484043E-04   0.107072E-05
  1037   0.103291E+04  -0.781609E+02   0.204737E-05   0.647784E-11   0.160923E-08  -0.781609E+02   0.308457E+02   0.511823E-06  -0.652457E-14   0.333766E-10   0.204737E-05   0.511823E-06   0.309783E-08   0.599257E-06   0.918706E-08   0.647784E-11  -0.652457E-14   0.599257E-06   0.489291E-02   0.483890E-04   0.160923E-08   0.333766E-10   0.918706E-08   0.483890E-04   0.107030E-05
  1038   0.103612E+04  -0.785569E+02   0.202648E-05   0.594495E-11   0.161249E-08  -0.785569E+02   0.305521E+02   0.508208E-06  -0.598784E-14   0.331873E-10   0.202648E-05   0.508208E-06   0.309195E-08   0.598501E-06   0.917517E-08   0.594495E-11  -0.598784E-14   0.598501E-06   0.489149E-02   0.483736E-04   0.161249E-08   0.331873E-10   0.917517E-08   0.483736E-04   0.106989E-05
  1039   0.103936E+04  -0.789267E+02   0.200590E-05   0.540837E-11   0.161581E-08  -0.789267E+02   0.302572E+02   0.504554E-06  -0.544739E-14   0.329986E-10   0.200590E-05   0.504554E-06   0.308609E-08   0.597746E-06   0.916330E-08   0.540837E-11  -0.544739E-14   0.597746E-06   0.489008E-02   0.483582E-04   0.161581E-08   0.329986E-10   0.916330E-08   0.483582E-04   0.106947E-05
  1040   0.104262E+04  -0.792698E+02   0.198565E-05   0.487067E-11   0.161919E-08  -0.792698E+02   0.299610E+02   0.500861E-06  -0.490581E-14   0.328105E-10   0.198565E-05   0.500861E-06   0.308024E-08   0.596994E-06   0.915146E-08   0.487067E-11  -0.490581E-14   0.596994E-06   0.488866E-02   0.483429E-04   0.161919E-08   0.328105E-10   0.915146E-08   0.483429E-04   0.106906E-05
  1041   0.104590E+04  -0.795864E+02   0.196571E-05   0.433443E-11   0.162261E-08  -0.795864E+02   0.296637E+02   0.497130E-06  -0.436570E-14   0.326231E-10   0.196571E-05   0.497130E-06   0.307441E-08   0.596242E-06   0.913965E-08   0.433443E-11  -0.436570E-14   0.596242E-06   0.488725E-02   0.483276E-04   0.162261E-08   0.326231E-10   0.913965E-08   0.483276E-04   0.106864E-05
  1042   0.104920E+04  -0.798767E+02   0.194608E-05   0.380223E-11   0.162605E-08  -0.798767E+02   0.293651E+02   0.493361E-06  -0.382966E-14   0.324362E-10   0.194608E-05   0.493361E-06   0.306859E-08   0.595493E-06   0.912786E-08   0.380223E-11  -0.382966E-14   0.595493E-06   0.488584E-02   0.483122E-04   0.162605E-08   0.324362E-10   0.912786E-08   0.483122E-04   0.106823E-05
  1043   0.105252E+04  -0.801404E+02   0.192678E-05   0.327666E-11   0.162952E-08  -0.801404E+02   0.290656E+02   0.489555E-06  -0.330030E-14   0.322500E-10   0.192678E-05   0.489555E-06   0.306279E-08   0.594745E-06   0.911609E-08   0.327666E-11  -0.330030E-14   0.594745E-06   0.488443E-02   0.482969E-04   0.162952E-08   0.322500E-10   0.911609E-08   0.482969E-04   0.106782E-05
  1044   0.105585E+04  -0.803784E+02   0.190779E-05   0.276030E-11   0.163299E-08  -0.803784E+02   0.287651E+02   0.485712E-06  -0.278021E-14   0.320643E-10   0.190779E-05   0.485712E-06   0.305700E-08   0.593998E-06   0.910435E-08   0.276030E-11  -0.278021E-14   0.593998E-06   0.488302E-02   0.482816E-04   0.163299E-08   0.320643E-10   0.910435E-08   0.482816E-04   0.106741E-05
  1045   0.105920E+04  -0.805901E+02   0.188913E-05   0.225572E-11   0.163646E-08  -0.805901E+02   0.284636E+02   0.481833E-06  -0.227199E-14   0.318793E-10   0.188913E-05   0.481833E-06   0.305123E-08   0.593253E-06   0.909264E-08   0.225572E-11  -0.227199E-14   0.593253E-06   0.488161E-02   0.482663E-04   0.163646E-08   0.318793E-10   0.909264E-08   0.482663E-04   0.106699E-05
  1046   0.106256E+04  -0.807765E+02   0.187078E-05   0.176551E-11   0.163991E-08  -0.807765E+02   0.281612E+02   0.477919E-06  -0.177825E-14   0.316948E-10   0.187078E-05   0.477919E-06   0.304548E-08   0.592510E-06   0.908095E-08   0.176551E-11  -0.177825E-14   0.592510E-06   0.488020E-02   0.482511E-04   0.163991E-08   0.316948E-10   0.908095E-08   0.482511E-04   0.106658E-05
  1047   0.106593E+04  -0.809370E+02   0.185275E-05   0.129225E-11   0.164333E-08  -0.809370E+02   0.278580E+02   0.473969E-06  -0.130157E-14   0.315110E-10   0.185275E-05   0.473969E-06   0.303974E-08   0.591768E-06   0.906928E-08   0.129225E-11  -0.130157E-14   0.591768E-06   0.487879E-02   0.482358E-04   0.164333E-08   0.315110E-10   0.906928E-08   0.482358E-04   0.106617E-05
  1048   0.106930E+04  -0.810719E+02   0.183504E-05   0.838527E-12   0.164671E-08  -0.810719E+02   0.275541E+02   0.469984E-06  -0.844576E-15   0.313277E-10   0.183504E-05   0.469984E-06   0.303401E-08   0.591028E-06   0.905764E-08   0.838527E-12  -0.844576E-15   0.591028E-06   0.487738E-02   0.482206E-04   0.164671E-08   0.313277E-10   0.905764E-08   0.482206E-04   0.106576E-05
  1049   0.107268E+04  -0.811806E+02   0.181766E-05   0.406916E-12   0.165004E-08  -0.811806E+02   0.272499E+02   0.465966E-06  -0.409851E-15   0.311451E-10   0.181766E-05   0.465966E-06   0.302830E-08   0.590289E-06   0.904603E-08   0.406916E-12  -0.409851E-15   0.590289E-06   0.487597E-02   0.482053E-04   0.165004E-08   0.311451E-10   0.904603E-08   0.482053E-04   0.106535E-05
  1050   0.107606E+04  -0.812647E+02   0.180059E-05  -0.380436E-20   0.165331E-08  -0.812647E+02   0.269455E+02   0.461913E-06   0.805194E-22   0.309630E-10   0.180059E-05   0.461913E-06   0.302261E-08   0.589551E-06   0.903444E-08  -0.380436E-20   0.805194E-22   0.589551E-06   0.487457E-02   0.481901E-04   0.165331E-08   0.309630E-10   0.903444E-08   0.481901E-04   0.106494E-05
  1051   0.107943E+04  -0.813238E+02   0.178385E-05  -0.380185E-12   0.165650E-08  -0.813238E+02   0.266412E+02   0.457828E-06   0.382927E-15   0.307815E-10   0.178385E-05   0.457828E-06   0.301693E-08   0.588816E-06   0.902287E-08  -0.380185E-12   0.382927E-15   0.588816E-06   0.487316E-02   0.481749E-04   0.165650E-08   0.307815E-10   0.902287E-08   0.481749E-04   0.106453E-05
  1052   0.108279E+04  -0.813572E+02   0.176743E-05  -0.733784E-12   0.165962E-08  -0.813572E+02   0.263371E+02   0.453710E-06   0.739078E-15   0.306006E-10   0.176743E-05   0.453710E-06   0.301126E-08   0.588081E-06   0.901133E-08  -0.733784E-12   0.739078E-15   0.588081E-06   0.487176E-02   0.481597E-04   0.165962E-08   0.306006E-10   0.901133E-08   0.481597E-04   0.106412E-05
  1053   0.108615E+04  -0.813651E+02   0.175132E-05  -0.106149E-11   0.166266E-08  -0.813651E+02   0.260335E+02   0.449561E-06   0.106915E-14   0.304203E-10   0.175132E-05   0.449561E-06   0.300561E-08   0.587349E-06   0.899981E-08  -0.106149E-11   0.106915E-14   0.587349E-06   0.487036E-02   0.481445E-04   0.166266E-08   0.304203E-10   0.899981E-08   0.481445E-04   0.106371E-05
  1054   0.108950E+04  -0.813478E+02   0.173554E-05  -0.136399E-11   0.166563E-08  -0.813478E+02   0.257305E+02   0.445380E-06   0.137383E-14   0.302406E-10   0.173554E-05   0.445380E-06   0.299998E-08   0.586617E-06   0.898831E-08  -0.136399E-11   0.137383E-14   0.586617E-06   0.486896E-02   0.481293E-04   0.166563E-08   0.302406E-10   0.898831E-08   0.481293E-04   0.106331E-05
  1055   0.109283E+04  -0.813061E+02   0.172006E-05  -0.164199E-11   0.166852E-08  -0.813061E+02   0.254282E+02   0.441169E-06   0.165383E-14   0.300615E-10   0.172006E-05   0.441169E-06   0.299436E-08   0.585888E-06   0.897685E-08  -0.164199E-11   0.165383E-14   0.585888E-06   0.486755E-02   0.481141E-04   0.166852E-08   0.300615E-10   0.897685E-08   0.481141E-04   0.106290E-05
  1056   0.109615E+04  -0.812395E+02   0.170490E-05  -0.189617E-11   0.167133E-08  -0.812395E+02   0.251266E+02   0.436928E-06   0.190984E-14   0.298830E-10   0.170490E-05   0.436928E-06   0.298875E-08   0.585159E-06   0.896540E-08  -0.189617E-11   0.190984E-14   0.585159E-06   0.486615E-02   0.480990E-04   0.167133E-08   0.298830E-10   0.896540E-08   0.480990E-04   0.106249E-05
  1057   0.109946E+04  -0.811474E+02   0.169005E-05  -0.212721E-11   0.167407E-08  -0.811474E+02   0.248259E+02   0.432658E-06   0.214256E-14   0.297052E-10   0.169005E-05   0.432658E-06   0.298316E-08   0.584432E-06   0.895398E-08  -0.212721E-11   0.214256E-14   0.584432E-06   0.486475E-02   0.480838E-04   0.167407E-08   0.297052E-10   0.895398E-08   0.480838E-04   0.106208E-05
  1058   0.110274E+04  -0.810315E+02   0.167551E-05  -0.233583E-11   0.167673E-08  -0.810315E+02   0.245261E+02   0.428359E-06   0.235268E-14   0.295279E-10   0.167551E-05   0.428359E-06   0.297759E-08   0.583707E-06   0.894258E-08  -0.233583E-11   0.235268E-14   0.583707E-06   0.486336E-02   0.480687E-04   0.167673E-08   0.295279E-10   0.894258E-08   0.480687E-04   0.106168E-05
  1059   0.110600E+04  -0.808905E+02   0.166127E-05  -0.252270E-11   0.167932E-08  -0.808905E+02   0.242273E+02   0.424032E-06   0.254090E-14   0.293513E-10   0.166127E-05   0.424032E-06   0.297203E-08   0.582983E-06   0.893121E-08  -0.252270E-11   0.254090E-14   0.582983E-06   0.486196E-02   0.480535E-04   0.167932E-08   0.293513E-10   0.893121E-08   0.480535E-04   0.106127E-05
  1060   0.110924E+04  -0.807245E+02   0.164734E-05  -0.268852E-11   0.168182E-08  -0.807245E+02   0.239296E+02   0.419679E-06   0.270791E-14   0.291753E-10   0.164734E-05   0.419679E-06   0.296648E-08   0.582261E-06   0.891986E-08  -0.268852E-11   0.270791E-14   0.582261E-06   0.486056E-02   0.480384E-04   0.168182E-08   0.291753E-10   0.891986E-08   0.480384E-04   0.106087E-05
