#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1406   0.768890E+03  -0.503914E+02   0.296492E-05   0.124873E-15   0.154510E-08  -0.503914E+02   0.135017E+02  -0.146302E-06   0.177827E-18  -0.100711E-11   0.296492E-05  -0.146302E-06   0.478550E-08   0.542342E-05   0.137951E-05   0.124873E-15   0.177827E-18   0.542342E-05   0.109466E-01   0.215460E-02   0.154510E-08  -0.100711E-11   0.137951E-05   0.215460E-02   0.568520E-03
  1407   0.769601E+03  -0.498493E+02   0.296010E-05   0.140089E-15   0.154387E-08  -0.498493E+02   0.133399E+02  -0.143889E-06   0.199496E-18  -0.101458E-11   0.296010E-05  -0.143889E-06   0.478580E-08   0.543051E-05   0.138091E-05   0.140089E-15   0.199496E-18   0.543051E-05   0.109615E-01   0.215830E-02   0.154387E-08  -0.101458E-11   0.138091E-05   0.215830E-02   0.569270E-03
  1408   0.770275E+03  -0.492981E+02   0.295517E-05   0.153827E-15   0.154263E-08  -0.492981E+02   0.131806E+02  -0.141468E-06   0.219060E-18  -0.102191E-11   0.295517E-05  -0.141468E-06   0.478610E-08   0.543762E-05   0.138231E-05   0.153827E-15   0.219060E-18   0.543762E-05   0.109763E-01   0.216201E-02   0.154263E-08  -0.102191E-11   0.138231E-05   0.216201E-02   0.570021E-03
  1409   0.770897E+03  -0.487379E+02   0.295014E-05   0.166134E-15   0.154138E-08  -0.487379E+02   0.130236E+02  -0.139040E-06   0.236585E-18  -0.102911E-11   0.295014E-05  -0.139040E-06   0.478641E-08   0.544474E-05   0.138371E-05   0.166134E-15   0.236585E-18   0.544474E-05   0.109913E-01   0.216573E-02   0.154138E-08  -0.102911E-11   0.138371E-05   0.216573E-02   0.570771E-03
  1410   0.771484E+03  -0.481689E+02   0.294502E-05   0.177054E-15   0.154013E-08  -0.481689E+02   0.128692E+02  -0.136604E-06   0.252137E-18  -0.103618E-11   0.294502E-05  -0.136604E-06   0.478672E-08   0.545188E-05   0.138511E-05   0.177054E-15   0.252137E-18   0.545188E-05   0.110062E-01   0.216945E-02   0.154013E-08  -0.103618E-11   0.138511E-05   0.216945E-02   0.571522E-03
  1411   0.772019E+03  -0.475914E+02   0.293979E-05   0.186633E-15   0.153887E-08  -0.475914E+02   0.127171E+02  -0.134163E-06   0.265778E-18  -0.104311E-11   0.293979E-05  -0.134163E-06   0.478703E-08   0.545902E-05   0.138651E-05   0.186633E-15   0.265778E-18   0.545902E-05   0.110212E-01   0.217318E-02   0.153887E-08  -0.104311E-11   0.138651E-05   0.217318E-02   0.572272E-03
  1412   0.772511E+03  -0.470057E+02   0.293447E-05   0.194917E-15   0.153760E-08  -0.470057E+02   0.125677E+02  -0.131715E-06   0.277576E-18  -0.104991E-11   0.293447E-05  -0.131715E-06   0.478735E-08   0.546618E-05   0.138791E-05   0.194917E-15   0.277576E-18   0.546618E-05   0.110363E-01   0.217691E-02   0.153760E-08  -0.104991E-11   0.138791E-05   0.217691E-02   0.573023E-03
  1413   0.772953E+03  -0.464118E+02   0.292905E-05   0.201952E-15   0.153633E-08  -0.464118E+02   0.124209E+02  -0.129261E-06   0.287593E-18  -0.105657E-11   0.292905E-05  -0.129261E-06   0.478768E-08   0.547335E-05   0.138931E-05   0.201952E-15   0.287593E-18   0.547335E-05   0.110514E-01   0.218065E-02   0.153633E-08  -0.105657E-11   0.138931E-05   0.218065E-02   0.573773E-03
  1414   0.773351E+03  -0.458102E+02   0.292354E-05   0.207782E-15   0.153504E-08  -0.458102E+02   0.122767E+02  -0.126802E-06   0.295896E-18  -0.106311E-11   0.292354E-05  -0.126802E-06   0.478801E-08   0.548054E-05   0.139071E-05   0.207782E-15   0.295896E-18   0.548054E-05   0.110666E-01   0.218439E-02   0.153504E-08  -0.106311E-11   0.139071E-05   0.218439E-02   0.574524E-03
  1415   0.773700E+03  -0.452011E+02   0.291794E-05   0.212454E-15   0.153376E-08  -0.452011E+02   0.121351E+02  -0.124338E-06   0.302549E-18  -0.106952E-11   0.291794E-05  -0.124338E-06   0.478834E-08   0.548773E-05   0.139211E-05   0.212454E-15   0.302549E-18   0.548773E-05   0.110818E-01   0.218814E-02   0.153376E-08  -0.106952E-11   0.139211E-05   0.218814E-02   0.575275E-03
  1416   0.774005E+03  -0.445847E+02   0.291224E-05   0.216012E-15   0.153246E-08  -0.445847E+02   0.119963E+02  -0.121870E-06   0.307616E-18  -0.107580E-11   0.291224E-05  -0.121870E-06   0.478867E-08   0.549494E-05   0.139351E-05   0.216012E-15   0.307616E-18   0.549494E-05   0.110970E-01   0.219190E-02   0.153246E-08  -0.107580E-11   0.139351E-05   0.219190E-02   0.576025E-03
  1417   0.774261E+03  -0.439613E+02   0.290645E-05   0.218504E-15   0.153116E-08  -0.439613E+02   0.118603E+02  -0.119398E-06   0.311164E-18  -0.108195E-11   0.290645E-05  -0.119398E-06   0.478901E-08   0.550216E-05   0.139491E-05   0.218504E-15   0.311164E-18   0.550216E-05   0.111123E-01   0.219566E-02   0.153116E-08  -0.108195E-11   0.139491E-05   0.219566E-02   0.576776E-03
  1418   0.774474E+03  -0.433313E+02   0.290058E-05   0.219973E-15   0.152985E-08  -0.433313E+02   0.117271E+02  -0.116922E-06   0.313256E-18  -0.108798E-11   0.290058E-05  -0.116922E-06   0.478936E-08   0.550940E-05   0.139631E-05   0.219973E-15   0.313256E-18   0.550940E-05   0.111276E-01   0.219943E-02   0.152985E-08  -0.108798E-11   0.139631E-05   0.219943E-02   0.577527E-03
  1419   0.774637E+03  -0.426946E+02   0.289462E-05   0.220466E-15   0.152853E-08  -0.426946E+02   0.115968E+02  -0.114442E-06   0.313958E-18  -0.109388E-11   0.289462E-05  -0.114442E-06   0.478971E-08   0.551664E-05   0.139771E-05   0.220466E-15   0.313958E-18   0.551664E-05   0.111430E-01   0.220320E-02   0.152853E-08  -0.109388E-11   0.139771E-05   0.220320E-02   0.578277E-03
  1420   0.774751E+03  -0.420518E+02   0.288857E-05   0.220028E-15   0.152721E-08  -0.420518E+02   0.114693E+02  -0.111960E-06   0.313334E-18  -0.109966E-11   0.288857E-05  -0.111960E-06   0.479006E-08   0.552390E-05   0.139911E-05   0.220028E-15   0.313334E-18   0.552390E-05   0.111584E-01   0.220698E-02   0.152721E-08  -0.109966E-11   0.139911E-05   0.220698E-02   0.579028E-03
  1421   0.774815E+03  -0.414031E+02   0.288244E-05   0.218704E-15   0.152588E-08  -0.414031E+02   0.113447E+02  -0.109476E-06   0.311450E-18  -0.110532E-11   0.288244E-05  -0.109476E-06   0.479041E-08   0.553117E-05   0.140051E-05   0.218704E-15   0.311450E-18   0.553117E-05   0.111739E-01   0.221076E-02   0.152588E-08  -0.110532E-11   0.140051E-05   0.221076E-02   0.579779E-03
  1422   0.774831E+03  -0.407485E+02   0.287622E-05   0.216541E-15   0.152454E-08  -0.407485E+02   0.112232E+02  -0.106989E-06   0.308370E-18  -0.111085E-11   0.287622E-05  -0.106989E-06   0.479077E-08   0.553846E-05   0.140190E-05   0.216541E-15   0.308370E-18   0.553846E-05   0.111894E-01   0.221455E-02   0.152454E-08  -0.111085E-11   0.140190E-05   0.221455E-02   0.580529E-03
  1423   0.774805E+03  -0.400885E+02   0.286993E-05   0.213584E-15   0.152320E-08  -0.400885E+02   0.111045E+02  -0.104501E-06   0.304159E-18  -0.111627E-11   0.286993E-05  -0.104501E-06   0.479114E-08   0.554576E-05   0.140330E-05   0.213584E-15   0.304159E-18   0.554576E-05   0.112050E-01   0.221835E-02   0.152320E-08  -0.111627E-11   0.140330E-05   0.221835E-02   0.581280E-03
  1424   0.774722E+03  -0.394232E+02   0.286355E-05   0.209879E-15   0.152185E-08  -0.394232E+02   0.109890E+02  -0.102012E-06   0.298881E-18  -0.112157E-11   0.286355E-05  -0.102012E-06   0.479151E-08   0.555307E-05   0.140470E-05   0.209879E-15   0.298881E-18   0.555307E-05   0.112206E-01   0.222215E-02   0.152185E-08  -0.112157E-11   0.140470E-05   0.222215E-02   0.582031E-03
  1425   0.774591E+03  -0.387529E+02   0.285709E-05   0.205470E-15   0.152049E-08  -0.387529E+02   0.108764E+02  -0.995217E-07   0.292603E-18  -0.112675E-11   0.285709E-05  -0.995217E-07   0.479188E-08   0.556039E-05   0.140610E-05   0.205470E-15   0.292603E-18   0.556039E-05   0.112362E-01   0.222596E-02   0.152049E-08  -0.112675E-11   0.140610E-05   0.222596E-02   0.582782E-03
  1426   0.774411E+03  -0.380780E+02   0.285055E-05   0.200404E-15   0.151913E-08  -0.380780E+02   0.107670E+02  -0.970312E-07   0.285388E-18  -0.113181E-11   0.285055E-05  -0.970312E-07   0.479225E-08   0.556773E-05   0.140750E-05   0.200404E-15   0.285388E-18   0.556773E-05   0.112520E-01   0.222978E-02   0.151913E-08  -0.113181E-11   0.140750E-05   0.222978E-02   0.583532E-03
  1427   0.774175E+03  -0.373986E+02   0.284394E-05   0.194725E-15   0.151776E-08  -0.373986E+02   0.106606E+02  -0.945407E-07   0.277302E-18  -0.113676E-11   0.284394E-05  -0.945407E-07   0.479263E-08   0.557508E-05   0.140890E-05   0.194725E-15   0.277302E-18   0.557508E-05   0.112677E-01   0.223360E-02   0.151776E-08  -0.113676E-11   0.140890E-05   0.223360E-02   0.584283E-03
  1428   0.773891E+03  -0.367149E+02   0.283725E-05   0.188481E-15   0.151639E-08  -0.367149E+02   0.105574E+02  -0.920506E-07   0.268409E-18  -0.114159E-11   0.283725E-05  -0.920506E-07   0.479302E-08   0.558245E-05   0.141030E-05   0.188481E-15   0.268409E-18   0.558245E-05   0.112835E-01   0.223742E-02   0.151639E-08  -0.114159E-11   0.141030E-05   0.223742E-02   0.585034E-03
  1429   0.773559E+03  -0.360274E+02   0.283049E-05   0.181715E-15   0.151501E-08  -0.360274E+02   0.104573E+02  -0.895614E-07   0.258775E-18  -0.114631E-11   0.283049E-05  -0.895614E-07   0.479341E-08   0.558982E-05   0.141169E-05   0.181715E-15   0.258775E-18   0.558982E-05   0.112994E-01   0.224125E-02   0.151501E-08  -0.114631E-11   0.141169E-05   0.224125E-02   0.585785E-03
  1430   0.773179E+03  -0.353361E+02   0.282366E-05   0.174475E-15   0.151362E-08  -0.353361E+02   0.103603E+02  -0.870735E-07   0.248463E-18  -0.115092E-11   0.282366E-05  -0.870735E-07   0.479380E-08   0.559721E-05   0.141309E-05   0.174475E-15   0.248463E-18   0.559721E-05   0.113153E-01   0.224509E-02   0.151362E-08  -0.115092E-11   0.141309E-05   0.224509E-02   0.586535E-03
  1431   0.772744E+03  -0.346416E+02   0.281675E-05   0.166804E-15   0.151223E-08  -0.346416E+02   0.102666E+02  -0.845872E-07   0.237540E-18  -0.115542E-11   0.281675E-05  -0.845872E-07   0.479419E-08   0.560462E-05   0.141449E-05   0.166804E-15   0.237540E-18   0.560462E-05   0.113312E-01   0.224894E-02   0.151223E-08  -0.115542E-11   0.141449E-05   0.224894E-02   0.587286E-03
  1432   0.772261E+03  -0.339438E+02   0.280978E-05   0.158749E-15   0.151083E-08  -0.339438E+02   0.101762E+02  -0.821030E-07   0.226069E-18  -0.115980E-11   0.280978E-05  -0.821030E-07   0.479459E-08   0.561203E-05   0.141589E-05   0.158749E-15   0.226069E-18   0.561203E-05   0.113472E-01   0.225279E-02   0.151083E-08  -0.115980E-11   0.141589E-05   0.225279E-02   0.588037E-03
  1433   0.771723E+03  -0.332433E+02   0.280273E-05   0.150356E-15   0.150942E-08  -0.332433E+02   0.100889E+02  -0.796213E-07   0.214117E-18  -0.116408E-11   0.280273E-05  -0.796213E-07   0.479500E-08   0.561946E-05   0.141729E-05   0.150356E-15   0.214117E-18   0.561946E-05   0.113633E-01   0.225664E-02   0.150942E-08  -0.116408E-11   0.141729E-05   0.225664E-02   0.588788E-03
  1434   0.771138E+03  -0.325402E+02   0.279562E-05   0.141670E-15   0.150801E-08  -0.325402E+02   0.100048E+02  -0.771425E-07   0.201746E-18  -0.116825E-11   0.279562E-05  -0.771425E-07   0.479540E-08   0.562691E-05   0.141868E-05   0.141670E-15   0.201746E-18   0.562691E-05   0.113794E-01   0.226051E-02   0.150801E-08  -0.116825E-11   0.141868E-05   0.226051E-02   0.589538E-03
  1435   0.770498E+03  -0.318348E+02   0.278844E-05   0.132736E-15   0.150660E-08  -0.318348E+02   0.992413E+01  -0.746671E-07   0.189024E-18  -0.117231E-11   0.278844E-05  -0.746671E-07   0.479581E-08   0.563436E-05   0.142008E-05   0.132736E-15   0.189024E-18   0.563436E-05   0.113955E-01   0.226437E-02   0.150660E-08  -0.117231E-11   0.142008E-05   0.226437E-02   0.590289E-03
  1436   0.769811E+03  -0.311274E+02   0.278120E-05   0.123600E-15   0.150518E-08  -0.311274E+02   0.984666E+01  -0.721953E-07   0.176014E-18  -0.117627E-11   0.278120E-05  -0.721953E-07   0.479623E-08   0.564183E-05   0.142148E-05   0.123600E-15   0.176014E-18   0.564183E-05   0.114117E-01   0.226825E-02   0.150518E-08  -0.117627E-11   0.142148E-05   0.226825E-02   0.591040E-03
  1437   0.769070E+03  -0.304184E+02   0.277389E-05   0.114308E-15   0.150375E-08  -0.304184E+02   0.977242E+01  -0.697277E-07   0.162781E-18  -0.118013E-11   0.277389E-05  -0.697277E-07   0.479665E-08   0.564932E-05   0.142288E-05   0.114308E-15   0.162781E-18   0.564932E-05   0.114280E-01   0.227213E-02   0.150375E-08  -0.118013E-11   0.142288E-05   0.227213E-02   0.591790E-03
  1438   0.768275E+03  -0.297078E+02   0.276653E-05   0.104904E-15   0.150232E-08  -0.297078E+02   0.970156E+01  -0.672646E-07   0.149390E-18  -0.118388E-11   0.276653E-05  -0.672646E-07   0.479707E-08   0.565682E-05   0.142427E-05   0.104904E-15   0.149390E-18   0.565682E-05   0.114443E-01   0.227602E-02   0.150232E-08  -0.118388E-11   0.142427E-05   0.227602E-02   0.592541E-03
  1439   0.767434E+03  -0.289961E+02   0.275910E-05   0.954359E-16   0.150088E-08  -0.289961E+02   0.963405E+01  -0.648064E-07   0.135906E-18  -0.118753E-11   0.275910E-05  -0.648064E-07   0.479750E-08   0.566433E-05   0.142567E-05   0.954359E-16   0.135906E-18   0.566433E-05   0.114606E-01   0.227991E-02   0.150088E-08  -0.118753E-11   0.142567E-05   0.227991E-02   0.593292E-03
  1440   0.766545E+03  -0.282835E+02   0.275161E-05   0.859477E-16   0.149944E-08  -0.282835E+02   0.956982E+01  -0.623536E-07   0.122394E-18  -0.119108E-11   0.275161E-05  -0.623536E-07   0.479793E-08   0.567185E-05   0.142707E-05   0.859477E-16   0.122394E-18   0.567185E-05   0.114771E-01   0.228381E-02   0.149944E-08  -0.119108E-11   0.142707E-05   0.228381E-02   0.594042E-03
  1441   0.765604E+03  -0.275703E+02   0.274406E-05   0.764853E-16   0.149799E-08  -0.275703E+02   0.950892E+01  -0.599066E-07   0.108919E-18  -0.119453E-11   0.274406E-05  -0.599066E-07   0.479836E-08   0.567939E-05   0.142846E-05   0.764853E-16   0.108919E-18   0.567939E-05   0.114935E-01   0.228771E-02   0.149799E-08  -0.119453E-11   0.142846E-05   0.228771E-02   0.594793E-03
  1442   0.764609E+03  -0.268567E+02   0.273646E-05   0.670942E-16   0.149654E-08  -0.268567E+02   0.945133E+01  -0.574658E-07   0.955451E-19  -0.119788E-11   0.273646E-05  -0.574658E-07   0.479880E-08   0.568694E-05   0.142986E-05   0.670942E-16   0.955451E-19   0.568694E-05   0.115100E-01   0.229163E-02   0.149654E-08  -0.119788E-11   0.142986E-05   0.229163E-02   0.595544E-03
  1443   0.763560E+03  -0.261430E+02   0.272880E-05   0.578200E-16   0.149508E-08  -0.261430E+02   0.939705E+01  -0.550316E-07   0.823379E-19  -0.120113E-11   0.272880E-05  -0.550316E-07   0.479924E-08   0.569451E-05   0.143126E-05   0.578200E-16   0.823379E-19   0.569451E-05   0.115266E-01   0.229554E-02   0.149508E-08  -0.120113E-11   0.143126E-05   0.229554E-02   0.596294E-03
  1444   0.762466E+03  -0.254296E+02   0.272109E-05   0.487082E-16   0.149362E-08  -0.254296E+02   0.934614E+01  -0.526043E-07   0.693621E-19  -0.120428E-11   0.272109E-05  -0.526043E-07   0.479969E-08   0.570209E-05   0.143265E-05   0.487082E-16   0.693621E-19   0.570209E-05   0.115432E-01   0.229947E-02   0.149362E-08  -0.120428E-11   0.143265E-05   0.229947E-02   0.597045E-03
  1445   0.761318E+03  -0.247166E+02   0.271333E-05   0.398045E-16   0.149215E-08  -0.247166E+02   0.929858E+01  -0.501845E-07   0.566825E-19  -0.120735E-11   0.271333E-05  -0.501845E-07   0.480014E-08   0.570969E-05   0.143405E-05   0.398045E-16   0.566825E-19   0.570969E-05   0.115598E-01   0.230340E-02   0.149215E-08  -0.120735E-11   0.143405E-05   0.230340E-02   0.597796E-03
  1446   0.760118E+03  -0.240042E+02   0.270551E-05   0.311543E-16   0.149068E-08  -0.240042E+02   0.925437E+01  -0.477725E-07   0.443639E-19  -0.121031E-11   0.270551E-05  -0.477725E-07   0.480059E-08   0.571730E-05   0.143545E-05   0.311543E-16   0.443639E-19   0.571730E-05   0.115766E-01   0.230734E-02   0.149068E-08  -0.121031E-11   0.143545E-05   0.230734E-02   0.598546E-03
  1447   0.758873E+03  -0.232930E+02   0.269764E-05   0.228033E-16   0.148920E-08  -0.232930E+02   0.921348E+01  -0.453687E-07   0.324714E-19  -0.121319E-11   0.269764E-05  -0.453687E-07   0.480105E-08   0.572492E-05   0.143684E-05   0.228033E-16   0.324714E-19   0.572492E-05   0.115933E-01   0.231128E-02   0.148920E-08  -0.121319E-11   0.143684E-05   0.231128E-02   0.599297E-03
  1448   0.757575E+03  -0.225830E+02   0.268973E-05   0.147969E-16   0.148772E-08  -0.225830E+02   0.917590E+01  -0.429736E-07   0.210696E-19  -0.121597E-11   0.268973E-05  -0.429736E-07   0.480151E-08   0.573255E-05   0.143824E-05   0.147969E-16   0.210696E-19   0.573255E-05   0.116101E-01   0.231523E-02   0.148772E-08  -0.121597E-11   0.143824E-05   0.231523E-02   0.600047E-03
  1449   0.756224E+03  -0.218747E+02   0.268177E-05   0.718070E-17   0.148624E-08  -0.218747E+02   0.914170E+01  -0.405875E-07   0.102236E-19  -0.121866E-11   0.268177E-05  -0.405875E-07   0.480197E-08   0.574021E-05   0.143963E-05   0.718070E-17   0.102236E-19   0.574021E-05   0.116270E-01   0.231919E-02   0.148624E-08  -0.121866E-11   0.143963E-05   0.231919E-02   0.600798E-03
  1450   0.754829E+03  -0.211682E+02   0.267376E-05   0.300540E-21   0.148475E-08  -0.211682E+02   0.911079E+01  -0.382109E-07  -0.184665E-23  -0.122126E-11   0.267376E-05  -0.382109E-07   0.480244E-08   0.574787E-05   0.144103E-05   0.300540E-21  -0.184665E-23   0.574787E-05   0.116439E-01   0.232315E-02   0.148475E-08  -0.122126E-11   0.144103E-05   0.232315E-02   0.601548E-03
  1451   0.753389E+03  -0.204639E+02   0.266571E-05  -0.670840E-17   0.148325E-08  -0.204639E+02   0.908323E+01  -0.358441E-07  -0.955557E-20  -0.122378E-11   0.266571E-05  -0.358441E-07   0.480291E-08   0.575555E-05   0.144243E-05  -0.670840E-17  -0.955557E-20   0.575555E-05   0.116609E-01   0.232712E-02   0.148325E-08  -0.122378E-11   0.144243E-05   0.232712E-02   0.602298E-03
  1452   0.751897E+03  -0.197620E+02   0.265761E-05  -0.129480E-16   0.148175E-08  -0.197620E+02   0.905894E+01  -0.334873E-07  -0.184412E-19  -0.122620E-11   0.265761E-05  -0.334873E-07   0.480339E-08   0.576324E-05   0.144382E-05  -0.129480E-16  -0.184412E-19   0.576324E-05   0.116780E-01   0.233109E-02   0.148175E-08  -0.122620E-11   0.144382E-05   0.233109E-02   0.603049E-03
  1453   0.750353E+03  -0.190629E+02   0.264947E-05  -0.187307E-16   0.148025E-08  -0.190629E+02   0.903798E+01  -0.311405E-07  -0.266762E-19  -0.122854E-11   0.264947E-05  -0.311405E-07   0.480386E-08   0.577095E-05   0.144522E-05  -0.187307E-16  -0.266762E-19   0.577095E-05   0.116950E-01   0.233507E-02   0.148025E-08  -0.122854E-11   0.144522E-05   0.233507E-02   0.603799E-03
  1454   0.748764E+03  -0.183666E+02   0.264128E-05  -0.240686E-16   0.147874E-08  -0.183666E+02   0.902036E+01  -0.288039E-07  -0.342779E-19  -0.123079E-11   0.264128E-05  -0.288039E-07   0.480435E-08   0.577867E-05   0.144661E-05  -0.240686E-16  -0.342779E-19   0.577867E-05   0.117122E-01   0.233906E-02   0.147874E-08  -0.123079E-11   0.144661E-05   0.233906E-02   0.604550E-03
  1455   0.747130E+03  -0.176735E+02   0.263305E-05  -0.289741E-16   0.147723E-08  -0.176735E+02   0.900600E+01  -0.264774E-07  -0.412637E-19  -0.123296E-11   0.263305E-05  -0.264774E-07   0.480483E-08   0.578641E-05   0.144801E-05  -0.289741E-16  -0.412637E-19   0.578641E-05   0.117294E-01   0.234306E-02   0.147723E-08  -0.123296E-11   0.144801E-05   0.234306E-02   0.605300E-03
  1456   0.745451E+03  -0.169837E+02   0.262478E-05  -0.334593E-16   0.147571E-08  -0.169837E+02   0.899496E+01  -0.241613E-07  -0.476509E-19  -0.123504E-11   0.262478E-05  -0.241613E-07   0.480532E-08   0.579416E-05   0.144940E-05  -0.334593E-16  -0.476509E-19   0.579416E-05   0.117466E-01   0.234706E-02   0.147571E-08  -0.123504E-11   0.144940E-05   0.234706E-02   0.606050E-03
  1457   0.743727E+03  -0.162975E+02   0.261646E-05  -0.375363E-16   0.147419E-08  -0.162975E+02   0.898723E+01  -0.218556E-07  -0.534570E-19  -0.123704E-11   0.261646E-05  -0.218556E-07   0.480582E-08   0.580193E-05   0.145080E-05  -0.375363E-16  -0.534570E-19   0.580193E-05   0.117639E-01   0.235107E-02   0.147419E-08  -0.123704E-11   0.145080E-05   0.235107E-02   0.606800E-03
  1458   0.741951E+03  -0.156151E+02   0.260810E-05  -0.412175E-16   0.147266E-08  -0.156151E+02   0.898267E+01  -0.195604E-07  -0.586993E-19  -0.123895E-11   0.260810E-05  -0.195604E-07   0.480631E-08   0.580971E-05   0.145219E-05  -0.412175E-16  -0.586993E-19   0.580971E-05   0.117813E-01   0.235508E-02   0.147266E-08  -0.123895E-11   0.145219E-05   0.235508E-02   0.607550E-03
  1459   0.740130E+03  -0.149366E+02   0.259970E-05  -0.445150E-16   0.147114E-08  -0.149366E+02   0.898141E+01  -0.172758E-07  -0.633952E-19  -0.124077E-11   0.259970E-05  -0.172758E-07   0.480681E-08   0.581750E-05   0.145358E-05  -0.445150E-16  -0.633952E-19   0.581750E-05   0.117987E-01   0.235910E-02   0.147114E-08  -0.124077E-11   0.145358E-05   0.235910E-02   0.608301E-03
  1460   0.738264E+03  -0.142624E+02   0.259125E-05  -0.474411E-16   0.146960E-08  -0.142624E+02   0.898346E+01  -0.150018E-07  -0.675621E-19  -0.124252E-11   0.259125E-05  -0.150018E-07   0.480732E-08   0.582531E-05   0.145498E-05  -0.474411E-16  -0.675621E-19   0.582531E-05   0.118162E-01   0.236313E-02   0.146960E-08  -0.124252E-11   0.145498E-05   0.236313E-02   0.609051E-03
  1461   0.736352E+03  -0.135926E+02   0.258276E-05  -0.500079E-16   0.146807E-08  -0.135926E+02   0.898865E+01  -0.127386E-07  -0.712174E-19  -0.124418E-11   0.258276E-05  -0.127386E-07   0.480783E-08   0.583314E-05   0.145637E-05  -0.500079E-16  -0.712174E-19   0.583314E-05   0.118337E-01   0.236717E-02   0.146807E-08  -0.124418E-11   0.145637E-05   0.236717E-02   0.609801E-03
  1462   0.734395E+03  -0.129275E+02   0.257423E-05  -0.522276E-16   0.146653E-08  -0.129275E+02   0.899707E+01  -0.104863E-07  -0.743785E-19  -0.124576E-11   0.257423E-05  -0.104863E-07   0.480834E-08   0.584098E-05   0.145777E-05  -0.522276E-16  -0.743785E-19   0.584098E-05   0.118513E-01   0.237121E-02   0.146653E-08  -0.124576E-11   0.145777E-05   0.237121E-02   0.610551E-03
  1463   0.732393E+03  -0.122673E+02   0.256566E-05  -0.541124E-16   0.146498E-08  -0.122673E+02   0.900869E+01  -0.824485E-08  -0.770626E-19  -0.124726E-11   0.256566E-05  -0.824485E-08   0.480885E-08   0.584883E-05   0.145916E-05  -0.541124E-16  -0.770626E-19   0.584883E-05   0.118689E-01   0.237526E-02   0.146498E-08  -0.124726E-11   0.145916E-05   0.237526E-02   0.611301E-03
  1464   0.730346E+03  -0.116121E+02   0.255705E-05  -0.556746E-16   0.146343E-08  -0.116121E+02   0.902345E+01  -0.601446E-08  -0.792874E-19  -0.124868E-11   0.255705E-05  -0.601446E-08   0.480937E-08   0.585670E-05   0.146055E-05  -0.556746E-16  -0.792874E-19   0.585670E-05   0.118866E-01   0.237931E-02   0.146343E-08  -0.124868E-11   0.146055E-05   0.237931E-02   0.612051E-03
  1465   0.728253E+03  -0.109621E+02   0.254839E-05  -0.569264E-16   0.146188E-08  -0.109621E+02   0.904140E+01  -0.379517E-08  -0.810700E-19  -0.125002E-11   0.254839E-05  -0.379517E-08   0.480989E-08   0.586459E-05   0.146195E-05  -0.569264E-16  -0.810700E-19   0.586459E-05   0.119044E-01   0.238337E-02   0.146188E-08  -0.125002E-11   0.146195E-05   0.238337E-02   0.612800E-03
  1466   0.726122E+03  -0.103178E+02   0.253969E-05  -0.578800E-16   0.146033E-08  -0.103178E+02   0.906248E+01  -0.158709E-08  -0.824279E-19  -0.125127E-11   0.253969E-05  -0.158709E-08   0.481042E-08   0.587249E-05   0.146334E-05  -0.578800E-16  -0.824279E-19   0.587249E-05   0.119222E-01   0.238744E-02   0.146033E-08  -0.125127E-11   0.146334E-05   0.238744E-02   0.613550E-03
  1467   0.723946E+03  -0.967909E+01   0.253095E-05  -0.585475E-16   0.145877E-08  -0.967909E+01   0.908660E+01   0.609702E-09  -0.833785E-19  -0.125245E-11   0.253095E-05   0.609702E-09   0.481095E-08   0.588040E-05   0.146473E-05  -0.585475E-16  -0.833785E-19   0.588040E-05   0.119401E-01   0.239151E-02   0.145877E-08  -0.125245E-11   0.146473E-05   0.239151E-02   0.614300E-03
  1468   0.721732E+03  -0.904637E+01   0.252217E-05  -0.589411E-16   0.145720E-08  -0.904637E+01   0.911391E+01   0.279512E-08  -0.839391E-19  -0.125355E-11   0.252217E-05   0.279512E-08   0.481148E-08   0.588833E-05   0.146613E-05  -0.589411E-16  -0.839391E-19   0.588833E-05   0.119580E-01   0.239560E-02   0.145720E-08  -0.125355E-11   0.146613E-05   0.239560E-02   0.615050E-03
  1469   0.719472E+03  -0.841979E+01   0.251335E-05  -0.590732E-16   0.145564E-08  -0.841979E+01   0.914417E+01   0.496907E-08  -0.841272E-19  -0.125458E-11   0.251335E-05   0.496907E-08   0.481202E-08   0.589628E-05   0.146752E-05  -0.590732E-16  -0.841272E-19   0.589628E-05   0.119760E-01   0.239969E-02   0.145564E-08  -0.125458E-11   0.146752E-05   0.239969E-02   0.615800E-03
  1470   0.717166E+03  -0.779946E+01   0.250448E-05  -0.589558E-16   0.145407E-08  -0.779946E+01   0.917754E+01   0.713146E-08  -0.839600E-19  -0.125552E-11   0.250448E-05   0.713146E-08   0.481256E-08   0.590424E-05   0.146891E-05  -0.589558E-16  -0.839600E-19   0.590424E-05   0.119941E-01   0.240378E-02   0.145407E-08  -0.125552E-11   0.146891E-05   0.240378E-02   0.616549E-03
