#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
  1003   0.104212E+04  -0.737597E+02   0.114546E-05   0.283395E-10   0.529644E-08  -0.737597E+02   0.331020E+02   0.515485E-06  -0.786973E-14   0.213567E-10   0.114546E-05   0.515485E-06   0.351140E-08   0.501550E-06   0.785809E-08   0.283395E-10  -0.786973E-14   0.501550E-06   0.376235E-02   0.385210E-04   0.529644E-08   0.213567E-10   0.785809E-08   0.385210E-04   0.809331E-06
  1004   0.104506E+04  -0.744352E+02   0.113103E-05   0.364157E-10   0.566856E-08  -0.744352E+02   0.328584E+02   0.512719E-06  -0.101124E-13   0.212944E-10   0.113103E-05   0.512719E-06   0.350376E-08   0.500779E-06   0.784579E-08   0.364157E-10  -0.101124E-13   0.500779E-06   0.376035E-02   0.384994E-04   0.566856E-08   0.212944E-10   0.784579E-08   0.384994E-04   0.808819E-06
  1005   0.104805E+04  -0.750850E+02   0.111628E-05   0.438375E-10   0.602085E-08  -0.750850E+02   0.326115E+02   0.509914E-06  -0.121735E-13   0.212297E-10   0.111628E-05   0.509914E-06   0.349614E-08   0.500011E-06   0.783353E-08   0.438375E-10  -0.121735E-13   0.500011E-06   0.375835E-02   0.384779E-04   0.602085E-08   0.212297E-10   0.783353E-08   0.384779E-04   0.808309E-06
  1006   0.105111E+04  -0.757090E+02   0.110124E-05   0.506234E-10   0.635350E-08  -0.757090E+02   0.323615E+02   0.507069E-06  -0.140579E-13   0.211626E-10   0.110124E-05   0.507069E-06   0.348854E-08   0.499244E-06   0.782129E-08   0.506234E-10  -0.140579E-13   0.499244E-06   0.375635E-02   0.384563E-04   0.635350E-08   0.211626E-10   0.782129E-08   0.384563E-04   0.807801E-06
  1007   0.105422E+04  -0.763075E+02   0.108592E-05   0.567919E-10   0.666666E-08  -0.763075E+02   0.321085E+02   0.504185E-06  -0.157708E-13   0.210933E-10   0.108592E-05   0.504185E-06   0.348097E-08   0.498479E-06   0.780909E-08   0.567919E-10  -0.157708E-13   0.498479E-06   0.375436E-02   0.384348E-04   0.666666E-08   0.210933E-10   0.780909E-08   0.384348E-04   0.807294E-06
  1008   0.105738E+04  -0.768806E+02   0.107034E-05   0.623615E-10   0.696051E-08  -0.768806E+02   0.318528E+02   0.501263E-06  -0.173175E-13   0.210217E-10   0.107034E-05   0.501263E-06   0.347342E-08   0.497716E-06   0.779693E-08   0.623615E-10  -0.173175E-13   0.497716E-06   0.375237E-02   0.384134E-04   0.696051E-08   0.210217E-10   0.779693E-08   0.384134E-04   0.806790E-06
  1009   0.106059E+04  -0.774282E+02   0.105452E-05   0.673505E-10   0.723520E-08  -0.774282E+02   0.315945E+02   0.498302E-06  -0.187029E-13   0.209480E-10   0.105452E-05   0.498302E-06   0.346589E-08   0.496954E-06   0.778479E-08   0.673505E-10  -0.187029E-13   0.496954E-06   0.375038E-02   0.383919E-04   0.723520E-08   0.209480E-10   0.778479E-08   0.383919E-04   0.806286E-06
  1010   0.106385E+04  -0.779506E+02   0.103847E-05   0.717776E-10   0.749091E-08  -0.779506E+02   0.313339E+02   0.495305E-06  -0.199323E-13   0.208722E-10   0.103847E-05   0.495305E-06   0.345838E-08   0.496195E-06   0.777269E-08   0.717776E-10  -0.199323E-13   0.496195E-06   0.374839E-02   0.383705E-04   0.749091E-08   0.208722E-10   0.777269E-08   0.383705E-04   0.805785E-06
  1011   0.106716E+04  -0.784478E+02   0.102220E-05   0.756610E-10   0.772781E-08  -0.784478E+02   0.310710E+02   0.492270E-06  -0.210107E-13   0.207945E-10   0.102220E-05   0.492270E-06   0.345090E-08   0.495437E-06   0.776062E-08   0.756610E-10  -0.210107E-13   0.495437E-06   0.374641E-02   0.383492E-04   0.772781E-08   0.207945E-10   0.776062E-08   0.383492E-04   0.805285E-06
  1012   0.107051E+04  -0.789201E+02   0.100573E-05   0.790194E-10   0.794605E-08  -0.789201E+02   0.308062E+02   0.489199E-06  -0.219433E-13   0.207149E-10   0.100573E-05   0.489199E-06   0.344344E-08   0.494682E-06   0.774858E-08   0.790194E-10  -0.219433E-13   0.494682E-06   0.374443E-02   0.383278E-04   0.794605E-08   0.207149E-10   0.774858E-08   0.383278E-04   0.804786E-06
  1013   0.107390E+04  -0.793673E+02   0.989086E-06   0.818711E-10   0.814581E-08  -0.793673E+02   0.305392E+02   0.486091E-06  -0.227352E-13   0.206334E-10   0.989086E-06   0.486091E-06   0.343600E-08   0.493928E-06   0.773657E-08   0.818711E-10  -0.227352E-13   0.493928E-06   0.374245E-02   0.383065E-04   0.814581E-08   0.206334E-10   0.773657E-08   0.383065E-04   0.804290E-06
  1014   0.107734E+04  -0.797893E+02   0.972271E-06   0.842347E-10   0.832725E-08  -0.797893E+02   0.302703E+02   0.482948E-06  -0.233916E-13   0.205503E-10   0.972271E-06   0.482948E-06   0.342858E-08   0.493176E-06   0.772459E-08   0.842347E-10  -0.233916E-13   0.493176E-06   0.374047E-02   0.382852E-04   0.832725E-08   0.205503E-10   0.772459E-08   0.382852E-04   0.803794E-06
  1015   0.108080E+04  -0.801863E+02   0.955306E-06   0.861286E-10   0.849055E-08  -0.801863E+02   0.299993E+02   0.479770E-06  -0.239175E-13   0.204654E-10   0.955306E-06   0.479770E-06   0.342119E-08   0.492425E-06   0.771265E-08   0.861286E-10  -0.239175E-13   0.492425E-06   0.373849E-02   0.382639E-04   0.849055E-08   0.204654E-10   0.771265E-08   0.382639E-04   0.803301E-06
  1016   0.108432E+04  -0.805581E+02   0.938206E-06   0.875713E-10   0.863586E-08  -0.805581E+02   0.297262E+02   0.476556E-06  -0.243181E-13   0.203790E-10   0.938206E-06   0.476556E-06   0.341381E-08   0.491677E-06   0.770074E-08   0.875713E-10  -0.243181E-13   0.491677E-06   0.373652E-02   0.382427E-04   0.863586E-08   0.203790E-10   0.770074E-08   0.382427E-04   0.802809E-06
  1017   0.108787E+04  -0.809048E+02   0.920987E-06   0.885812E-10   0.876335E-08  -0.809048E+02   0.294510E+02   0.473309E-06  -0.245986E-13   0.202911E-10   0.920987E-06   0.473309E-06   0.340646E-08   0.490930E-06   0.768886E-08   0.885812E-10  -0.245986E-13   0.490930E-06   0.373455E-02   0.382215E-04   0.876335E-08   0.202911E-10   0.768886E-08   0.382215E-04   0.802318E-06
  1018   0.109145E+04  -0.812263E+02   0.903664E-06   0.891769E-10   0.887319E-08  -0.812263E+02   0.291736E+02   0.470027E-06  -0.247640E-13   0.202018E-10   0.903664E-06   0.470027E-06   0.339913E-08   0.490185E-06   0.767701E-08   0.891769E-10  -0.247640E-13   0.490185E-06   0.373258E-02   0.382003E-04   0.887319E-08   0.202018E-10   0.767701E-08   0.382003E-04   0.801830E-06
  1019   0.109507E+04  -0.815225E+02   0.886253E-06   0.893767E-10   0.896555E-08  -0.815225E+02   0.288942E+02   0.466712E-06  -0.248195E-13   0.201111E-10   0.886253E-06   0.466712E-06   0.339182E-08   0.489442E-06   0.766519E-08   0.893767E-10  -0.248195E-13   0.489442E-06   0.373062E-02   0.381792E-04   0.896555E-08   0.201111E-10   0.766519E-08   0.381792E-04   0.801342E-06
  1020   0.109872E+04  -0.817933E+02   0.868771E-06   0.891991E-10   0.904059E-08  -0.817933E+02   0.286127E+02   0.463365E-06  -0.247702E-13   0.200192E-10   0.868771E-06   0.463365E-06   0.338454E-08   0.488700E-06   0.765340E-08   0.891991E-10  -0.247702E-13   0.488700E-06   0.372865E-02   0.381581E-04   0.904059E-08   0.200192E-10   0.765340E-08   0.381581E-04   0.800856E-06
  1021   0.110239E+04  -0.820382E+02   0.851233E-06   0.886627E-10   0.909848E-08  -0.820382E+02   0.283296E+02   0.459984E-06  -0.246212E-13   0.199260E-10   0.851233E-06   0.459984E-06   0.337727E-08   0.487961E-06   0.764165E-08   0.886627E-10  -0.246212E-13   0.487961E-06   0.372669E-02   0.381370E-04   0.909848E-08   0.199260E-10   0.764165E-08   0.381370E-04   0.800372E-06
  1022   0.110609E+04  -0.822571E+02   0.833654E-06   0.877858E-10   0.913939E-08  -0.822571E+02   0.280448E+02   0.456572E-06  -0.243777E-13   0.198318E-10   0.833654E-06   0.456572E-06   0.337003E-08   0.487223E-06   0.762992E-08   0.877858E-10  -0.243777E-13   0.487223E-06   0.372473E-02   0.381159E-04   0.913939E-08   0.198318E-10   0.762992E-08   0.381159E-04   0.799889E-06
  1023   0.110980E+04  -0.824497E+02   0.816052E-06   0.865870E-10   0.916349E-08  -0.824497E+02   0.277587E+02   0.453128E-06  -0.240448E-13   0.197365E-10   0.816052E-06   0.453128E-06   0.336281E-08   0.486487E-06   0.761823E-08   0.865870E-10  -0.240448E-13   0.486487E-06   0.372277E-02   0.380949E-04   0.916349E-08   0.197365E-10   0.761823E-08   0.380949E-04   0.799408E-06
  1024   0.111353E+04  -0.826157E+02   0.798440E-06   0.850847E-10   0.917093E-08  -0.826157E+02   0.274714E+02   0.449653E-06  -0.236276E-13   0.196403E-10   0.798440E-06   0.449653E-06   0.335561E-08   0.485752E-06   0.760656E-08   0.850847E-10  -0.236276E-13   0.485752E-06   0.372082E-02   0.380739E-04   0.917093E-08   0.196403E-10   0.760656E-08   0.380739E-04   0.798928E-06
  1025   0.111726E+04  -0.827547E+02   0.780835E-06   0.832974E-10   0.916189E-08  -0.827547E+02   0.271831E+02   0.446147E-06  -0.231313E-13   0.195432E-10   0.780835E-06   0.446147E-06   0.334843E-08   0.485020E-06   0.759493E-08   0.832974E-10  -0.231313E-13   0.485020E-06   0.371887E-02   0.380529E-04   0.916189E-08   0.195432E-10   0.759493E-08   0.380529E-04   0.798450E-06
  1026   0.112100E+04  -0.828667E+02   0.763254E-06   0.812435E-10   0.913653E-08  -0.828667E+02   0.268941E+02   0.442611E-06  -0.225609E-13   0.194453E-10   0.763254E-06   0.442611E-06   0.334127E-08   0.484289E-06   0.758333E-08   0.812435E-10  -0.225609E-13   0.484289E-06   0.371692E-02   0.380320E-04   0.913653E-08   0.194453E-10   0.758333E-08   0.380320E-04   0.797973E-06
  1027   0.112475E+04  -0.829520E+02   0.745711E-06   0.789416E-10   0.909502E-08  -0.829520E+02   0.266044E+02   0.439045E-06  -0.219217E-13   0.193467E-10   0.745711E-06   0.439045E-06   0.333413E-08   0.483560E-06   0.757175E-08   0.789416E-10  -0.219217E-13   0.483560E-06   0.371497E-02   0.380111E-04   0.909502E-08   0.193467E-10   0.757175E-08   0.380111E-04   0.797497E-06
  1028   0.112849E+04  -0.830112E+02   0.728222E-06   0.764100E-10   0.903753E-08  -0.830112E+02   0.263141E+02   0.435450E-06  -0.212187E-13   0.192474E-10   0.728222E-06   0.435450E-06   0.332701E-08   0.482832E-06   0.756021E-08   0.764100E-10  -0.212187E-13   0.482832E-06   0.371302E-02   0.379902E-04   0.903753E-08   0.192474E-10   0.756021E-08   0.379902E-04   0.797023E-06
  1029   0.113224E+04  -0.830446E+02   0.710804E-06   0.736673E-10   0.896422E-08  -0.830446E+02   0.260233E+02   0.431826E-06  -0.204570E-13   0.191476E-10   0.710804E-06   0.431826E-06   0.331992E-08   0.482106E-06   0.754869E-08   0.736673E-10  -0.204570E-13   0.482106E-06   0.371108E-02   0.379693E-04   0.896422E-08   0.191476E-10   0.754869E-08   0.379693E-04   0.796551E-06
  1030   0.113599E+04  -0.830528E+02   0.693472E-06   0.707319E-10   0.887527E-08  -0.830528E+02   0.257321E+02   0.428173E-06  -0.196419E-13   0.190473E-10   0.693472E-06   0.428173E-06   0.331284E-08   0.481382E-06   0.753721E-08   0.707319E-10  -0.196419E-13   0.481382E-06   0.370914E-02   0.379485E-04   0.887527E-08   0.190473E-10   0.753721E-08   0.379485E-04   0.796079E-06
  1031   0.113973E+04  -0.830363E+02   0.676242E-06   0.676222E-10   0.877083E-08  -0.830363E+02   0.254407E+02   0.424493E-06  -0.187784E-13   0.189466E-10   0.676242E-06   0.424493E-06   0.330579E-08   0.480660E-06   0.752576E-08   0.676222E-10  -0.187784E-13   0.480660E-06   0.370720E-02   0.379277E-04   0.877083E-08   0.189466E-10   0.752576E-08   0.379277E-04   0.795609E-06
  1032   0.114347E+04  -0.829956E+02   0.659130E-06   0.643569E-10   0.865107E-08  -0.829956E+02   0.251491E+02   0.420785E-06  -0.178716E-13   0.188456E-10   0.659130E-06   0.420785E-06   0.329876E-08   0.479940E-06   0.751433E-08   0.643569E-10  -0.178716E-13   0.479940E-06   0.370526E-02   0.379069E-04   0.865107E-08   0.188456E-10   0.751433E-08   0.379069E-04   0.795141E-06
  1033   0.114721E+04  -0.829311E+02   0.642151E-06   0.609542E-10   0.851616E-08  -0.829311E+02   0.248574E+02   0.417050E-06  -0.169267E-13   0.187443E-10   0.642151E-06   0.417050E-06   0.329175E-08   0.479221E-06   0.750293E-08   0.609542E-10  -0.169267E-13   0.479221E-06   0.370332E-02   0.378862E-04   0.851616E-08   0.187443E-10   0.750293E-08   0.378862E-04   0.794674E-06
  1034   0.115093E+04  -0.828426E+02   0.625321E-06   0.574328E-10   0.836627E-08  -0.828426E+02   0.245657E+02   0.413288E-06  -0.159488E-13   0.186429E-10   0.625321E-06   0.413288E-06   0.328476E-08   0.478504E-06   0.749157E-08   0.574328E-10  -0.159488E-13   0.478504E-06   0.370139E-02   0.378654E-04   0.836627E-08   0.186429E-10   0.749157E-08   0.378654E-04   0.794208E-06
  1035   0.115465E+04  -0.827300E+02   0.608656E-06   0.538110E-10   0.820157E-08  -0.827300E+02   0.242743E+02   0.409500E-06  -0.149430E-13   0.185414E-10   0.608656E-06   0.409500E-06   0.327779E-08   0.477788E-06   0.748023E-08   0.538110E-10  -0.149430E-13   0.477788E-06   0.369946E-02   0.378447E-04   0.820157E-08   0.185414E-10   0.748023E-08   0.378447E-04   0.793743E-06
  1036   0.115834E+04  -0.825931E+02   0.592172E-06   0.501073E-10   0.802221E-08  -0.825931E+02   0.239833E+02   0.405686E-06  -0.139145E-13   0.184398E-10   0.592172E-06   0.405686E-06   0.327084E-08   0.477074E-06   0.746892E-08   0.501073E-10  -0.139145E-13   0.477074E-06   0.369753E-02   0.378241E-04   0.802221E-08   0.184398E-10   0.746892E-08   0.378241E-04   0.793280E-06
  1037   0.116201E+04  -0.824316E+02   0.575885E-06   0.463402E-10   0.782838E-08  -0.824316E+02   0.236929E+02   0.401848E-06  -0.128684E-13   0.183384E-10   0.575885E-06   0.401848E-06   0.326391E-08   0.476362E-06   0.745764E-08   0.463402E-10  -0.128684E-13   0.476362E-06   0.369561E-02   0.378034E-04   0.782838E-08   0.183384E-10   0.745764E-08   0.378034E-04   0.792818E-06
  1038   0.116566E+04  -0.822454E+02   0.559810E-06   0.425281E-10   0.762022E-08  -0.822454E+02   0.234032E+02   0.397984E-06  -0.118099E-13   0.182370E-10   0.559810E-06   0.397984E-06   0.325700E-08   0.475652E-06   0.744639E-08   0.425281E-10  -0.118099E-13   0.475652E-06   0.369368E-02   0.377828E-04   0.762022E-08   0.182370E-10   0.744639E-08   0.377828E-04   0.792358E-06
  1039   0.116928E+04  -0.820343E+02   0.543963E-06   0.386896E-10   0.739792E-08  -0.820343E+02   0.231145E+02   0.394096E-06  -0.107439E-13   0.181359E-10   0.543963E-06   0.394096E-06   0.325011E-08   0.474943E-06   0.743517E-08   0.386896E-10  -0.107439E-13   0.474943E-06   0.369176E-02   0.377622E-04   0.739792E-08   0.181359E-10   0.743517E-08   0.377622E-04   0.791898E-06
  1040   0.117286E+04  -0.817980E+02   0.528360E-06   0.348431E-10   0.716163E-08  -0.817980E+02   0.228268E+02   0.390184E-06  -0.967575E-14   0.180351E-10   0.528360E-06   0.390184E-06   0.324324E-08   0.474236E-06   0.742397E-08   0.348431E-10  -0.967575E-14   0.474236E-06   0.368984E-02   0.377417E-04   0.716163E-08   0.180351E-10   0.742397E-08   0.377417E-04   0.791440E-06
  1041   0.117640E+04  -0.815370E+02   0.513017E-06   0.310070E-10   0.691153E-08  -0.815370E+02   0.225404E+02   0.386249E-06  -0.861049E-14   0.179347E-10   0.513017E-06   0.386249E-06   0.323639E-08   0.473530E-06   0.741281E-08   0.310070E-10  -0.861049E-14   0.473530E-06   0.368792E-02   0.377211E-04   0.691153E-08   0.179347E-10   0.741281E-08   0.377211E-04   0.790984E-06
  1042   0.117991E+04  -0.812516E+02   0.497949E-06   0.271999E-10   0.664777E-08  -0.812516E+02   0.222551E+02   0.382291E-06  -0.755327E-14   0.178347E-10   0.497949E-06   0.382291E-06   0.322956E-08   0.472826E-06   0.740167E-08   0.271999E-10  -0.755327E-14   0.472826E-06   0.368601E-02   0.377006E-04   0.664777E-08   0.178347E-10   0.740167E-08   0.377006E-04   0.790528E-06
  1043   0.118336E+04  -0.809420E+02   0.483173E-06   0.234401E-10   0.637054E-08  -0.809420E+02   0.219712E+02   0.378310E-06  -0.650920E-14   0.177353E-10   0.483173E-06   0.378310E-06   0.322276E-08   0.472124E-06   0.739056E-08   0.234401E-10  -0.650920E-14   0.472124E-06   0.368410E-02   0.376802E-04   0.637054E-08   0.177353E-10   0.739056E-08   0.376802E-04   0.790074E-06
  1044   0.118678E+04  -0.806090E+02   0.468704E-06   0.197462E-10   0.607999E-08  -0.806090E+02   0.216886E+02   0.374308E-06  -0.548342E-14   0.176365E-10   0.468704E-06   0.374308E-06   0.321597E-08   0.471424E-06   0.737948E-08   0.197462E-10  -0.548342E-14   0.471424E-06   0.368218E-02   0.376597E-04   0.607999E-08   0.176365E-10   0.737948E-08   0.376597E-04   0.789621E-06
  1045   0.119015E+04  -0.802526E+02   0.454558E-06   0.161366E-10   0.577629E-08  -0.802526E+02   0.214074E+02   0.370283E-06  -0.448106E-14   0.175384E-10   0.454558E-06   0.370283E-06   0.320920E-08   0.470725E-06   0.736842E-08   0.161366E-10  -0.448106E-14   0.470725E-06   0.368028E-02   0.376393E-04   0.577629E-08   0.175384E-10   0.736842E-08   0.376393E-04   0.789169E-06
  1046   0.119347E+04  -0.798737E+02   0.440751E-06   0.126298E-10   0.545960E-08  -0.798737E+02   0.211277E+02   0.366238E-06  -0.350725E-14   0.174411E-10   0.440751E-06   0.366238E-06   0.320245E-08   0.470028E-06   0.735740E-08   0.126298E-10  -0.350725E-14   0.470028E-06   0.367837E-02   0.376189E-04   0.545960E-08   0.174411E-10   0.735740E-08   0.376189E-04   0.788718E-06
  1047   0.119674E+04  -0.794722E+02   0.427298E-06   0.924433E-11   0.513010E-08  -0.794722E+02   0.208496E+02   0.362171E-06  -0.256710E-14   0.173446E-10   0.427298E-06   0.362171E-06   0.319572E-08   0.469332E-06   0.734640E-08   0.924433E-11  -0.256710E-14   0.469332E-06   0.367646E-02   0.375985E-04   0.513010E-08   0.173446E-10   0.734640E-08   0.375985E-04   0.788269E-06
  1048   0.119996E+04  -0.790484E+02   0.414216E-06   0.599853E-11   0.478795E-08  -0.790484E+02   0.205732E+02   0.358085E-06  -0.166576E-14   0.172490E-10   0.414216E-06   0.358085E-06   0.318902E-08   0.468638E-06   0.733543E-08   0.599853E-11  -0.166576E-14   0.468638E-06   0.367456E-02   0.375782E-04   0.478795E-08   0.172490E-10   0.733543E-08   0.375782E-04   0.787821E-06
  1049   0.120311E+04  -0.786021E+02   0.401519E-06   0.291094E-11   0.443332E-08  -0.786021E+02   0.202989E+02   0.353979E-06  -0.808353E-15   0.171545E-10   0.401519E-06   0.353979E-06   0.318233E-08   0.467945E-06   0.732448E-08   0.291094E-11  -0.808353E-15   0.467945E-06   0.367266E-02   0.375578E-04   0.443332E-08   0.171545E-10   0.732448E-08   0.375578E-04   0.787373E-06
  1050   0.120621E+04  -0.781351E+02   0.389225E-06   0.214972E-21   0.406638E-08  -0.781351E+02   0.200268E+02   0.349853E-06   0.132179E-23   0.170610E-10   0.389225E-06   0.349853E-06   0.317566E-08   0.467255E-06   0.731357E-08   0.214972E-21   0.132179E-23   0.467255E-06   0.367076E-02   0.375375E-04   0.406638E-08   0.170610E-10   0.731357E-08   0.375375E-04   0.786927E-06
  1051   0.120923E+04  -0.776471E+02   0.377346E-06  -0.271971E-11   0.368741E-08  -0.776471E+02   0.197573E+02   0.345709E-06   0.755250E-15   0.169687E-10   0.377346E-06   0.345709E-06   0.316901E-08   0.466565E-06   0.730267E-08  -0.271971E-11   0.755250E-15   0.466565E-06   0.366887E-02   0.375173E-04   0.368741E-08   0.169687E-10   0.730267E-08   0.375173E-04   0.786482E-06
  1052   0.121219E+04  -0.771378E+02   0.365889E-06  -0.524924E-11   0.329722E-08  -0.771378E+02   0.194903E+02   0.341545E-06   0.145769E-14   0.168775E-10   0.365889E-06   0.341545E-06   0.316238E-08   0.465878E-06   0.729181E-08  -0.524924E-11   0.145769E-14   0.465878E-06   0.366697E-02   0.374970E-04   0.329722E-08   0.168775E-10   0.729181E-08   0.374970E-04   0.786039E-06
  1053   0.121508E+04  -0.766074E+02   0.354858E-06  -0.759353E-11   0.289674E-08  -0.766074E+02   0.192262E+02   0.337364E-06   0.210869E-14   0.167875E-10   0.354858E-06   0.337364E-06   0.315577E-08   0.465192E-06   0.728097E-08  -0.759353E-11   0.210869E-14   0.465192E-06   0.366508E-02   0.374768E-04   0.289674E-08   0.167875E-10   0.728097E-08   0.374768E-04   0.785596E-06
  1054   0.121791E+04  -0.760562E+02   0.344258E-06  -0.975754E-11   0.248691E-08  -0.760562E+02   0.189651E+02   0.333164E-06   0.270962E-14   0.166985E-10   0.344258E-06   0.333164E-06   0.314918E-08   0.464507E-06   0.727016E-08  -0.975754E-11   0.270962E-14   0.464507E-06   0.366319E-02   0.374566E-04   0.248691E-08   0.166985E-10   0.727016E-08   0.374566E-04   0.785154E-06
  1055   0.122066E+04  -0.754854E+02   0.334093E-06  -0.117462E-10   0.206866E-08  -0.754854E+02   0.187069E+02   0.328946E-06   0.326187E-14   0.166106E-10   0.334093E-06   0.328946E-06   0.314260E-08   0.463824E-06   0.725938E-08  -0.117462E-10   0.326187E-14   0.463824E-06   0.366131E-02   0.374364E-04   0.206866E-08   0.166106E-10   0.725938E-08   0.374364E-04   0.784714E-06
  1056   0.122334E+04  -0.748944E+02   0.324366E-06  -0.135645E-10   0.164291E-08  -0.748944E+02   0.184517E+02   0.324711E-06   0.376680E-14   0.165238E-10   0.324366E-06   0.324711E-06   0.313605E-08   0.463143E-06   0.724862E-08  -0.135645E-10   0.376680E-14   0.463143E-06   0.365942E-02   0.374163E-04   0.164291E-08   0.165238E-10   0.724862E-08   0.374163E-04   0.784274E-06
  1057   0.122595E+04  -0.742828E+02   0.315083E-06  -0.152174E-10   0.121059E-08  -0.742828E+02   0.181996E+02   0.320458E-06   0.422578E-14   0.164380E-10   0.315083E-06   0.320458E-06   0.312952E-08   0.462463E-06   0.723789E-08  -0.152174E-10   0.422578E-14   0.462463E-06   0.365754E-02   0.373962E-04   0.121059E-08   0.164380E-10   0.723789E-08   0.373962E-04   0.783836E-06
  1058   0.122848E+04  -0.736525E+02   0.306247E-06  -0.167097E-10   0.772648E-09  -0.736525E+02   0.179506E+02   0.316189E-06   0.464020E-14   0.163532E-10   0.306247E-06   0.316189E-06   0.312300E-08   0.461785E-06   0.722718E-08  -0.167097E-10   0.464020E-14   0.461785E-06   0.365566E-02   0.373761E-04   0.772648E-09   0.163532E-10   0.722718E-08   0.373761E-04   0.783398E-06
  1059   0.123094E+04  -0.730023E+02   0.297863E-06  -0.180465E-10   0.330001E-09  -0.730023E+02   0.177047E+02   0.311902E-06   0.501143E-14   0.162693E-10   0.297863E-06   0.311902E-06   0.311651E-08   0.461108E-06   0.721651E-08  -0.180465E-10   0.501143E-14   0.461108E-06   0.365378E-02   0.373560E-04   0.330001E-09   0.162693E-10   0.721651E-08   0.373560E-04   0.782962E-06
  1060   0.123333E+04  -0.723325E+02   0.289935E-06  -0.192327E-10  -0.116415E-09  -0.723325E+02   0.174621E+02   0.307598E-06   0.534084E-14   0.161865E-10   0.289935E-06   0.307598E-06   0.311003E-08   0.460433E-06   0.720585E-08  -0.192327E-10   0.534084E-14   0.460433E-06   0.365190E-02   0.373360E-04  -0.116415E-09   0.161865E-10   0.720585E-08   0.373360E-04   0.782526E-06
  1061   0.123564E+04  -0.716448E+02   0.282467E-06  -0.202733E-10  -0.565671E-09  -0.716448E+02   0.172226E+02   0.303278E-06   0.562980E-14   0.161045E-10   0.282467E-06   0.303278E-06   0.310357E-08   0.459760E-06   0.719522E-08  -0.202733E-10   0.562980E-14   0.459760E-06   0.365002E-02   0.373160E-04  -0.565671E-09   0.161045E-10   0.719522E-08   0.373160E-04   0.782091E-06
  1062   0.123788E+04  -0.709374E+02   0.275463E-06  -0.211732E-10  -0.101683E-08  -0.709374E+02   0.169865E+02   0.298942E-06   0.587969E-14   0.160235E-10   0.275463E-06   0.298942E-06   0.309713E-08   0.459088E-06   0.718462E-08  -0.211732E-10   0.587969E-14   0.459088E-06   0.364815E-02   0.372960E-04  -0.101683E-08   0.160235E-10   0.718462E-08   0.372960E-04   0.781657E-06
  1063   0.124004E+04  -0.702128E+02   0.268929E-06  -0.219373E-10  -0.146898E-08  -0.702128E+02   0.167537E+02   0.294590E-06   0.609188E-14   0.159434E-10   0.268929E-06   0.294590E-06   0.309071E-08   0.458417E-06   0.717404E-08  -0.219373E-10   0.609188E-14   0.458417E-06   0.364628E-02   0.372760E-04  -0.146898E-08   0.159434E-10   0.717404E-08   0.372760E-04   0.781225E-06
  1064   0.124213E+04  -0.694699E+02   0.262867E-06  -0.225706E-10  -0.192116E-08  -0.694699E+02   0.165242E+02   0.290222E-06   0.626775E-14   0.158641E-10   0.262867E-06   0.290222E-06   0.308431E-08   0.457748E-06   0.716349E-08  -0.225706E-10   0.626775E-14   0.457748E-06   0.364441E-02   0.372561E-04  -0.192116E-08   0.158641E-10   0.716349E-08   0.372561E-04   0.780793E-06
  1065   0.124413E+04  -0.687089E+02   0.257283E-06  -0.230781E-10  -0.237246E-08  -0.687089E+02   0.162983E+02   0.285838E-06   0.640867E-14   0.157856E-10   0.257283E-06   0.285838E-06   0.307793E-08   0.457081E-06   0.715297E-08  -0.230781E-10   0.640867E-14   0.457081E-06   0.364255E-02   0.372362E-04  -0.237246E-08   0.157856E-10   0.715297E-08   0.372362E-04   0.780361E-06
  1066   0.124605E+04  -0.679317E+02   0.252180E-06  -0.234647E-10  -0.282195E-08  -0.679317E+02   0.160758E+02   0.281439E-06   0.651602E-14   0.157080E-10   0.252180E-06   0.281439E-06   0.307157E-08   0.456415E-06   0.714246E-08  -0.234647E-10   0.651602E-14   0.456415E-06   0.364068E-02   0.372163E-04  -0.282195E-08   0.157080E-10   0.714246E-08   0.372163E-04   0.779931E-06
  1067   0.124789E+04  -0.671371E+02   0.247563E-06  -0.237353E-10  -0.326869E-08  -0.671371E+02   0.158568E+02   0.277026E-06   0.659117E-14   0.156312E-10   0.247563E-06   0.277026E-06   0.306522E-08   0.455751E-06   0.713199E-08  -0.237353E-10   0.659117E-14   0.455751E-06   0.363882E-02   0.371964E-04  -0.326869E-08   0.156312E-10   0.713199E-08   0.371964E-04   0.779501E-06
  1068   0.124966E+04  -0.663261E+02   0.243436E-06  -0.238949E-10  -0.371175E-08  -0.663261E+02   0.156415E+02   0.272597E-06   0.663549E-14   0.155551E-10   0.243436E-06   0.272597E-06   0.305889E-08   0.455088E-06   0.712154E-08  -0.238949E-10   0.663549E-14   0.455088E-06   0.363696E-02   0.371766E-04  -0.371175E-08   0.155551E-10   0.712154E-08   0.371766E-04   0.779073E-06
