#    L    TxT            TxE            TxP            TxW1           TxW2           ExT            ExE            ExP            ExW1           ExW2           PxT            PxE            PxP            PxW1           PxW2           W1xT           W1xE           W1xP           W1xW1          W1xW2          W2xT           W2xE           W2xP           W2xW1          W2xW2       
   673   0.169365E+04  -0.679990E+02   0.122003E-04  -0.118093E-06   0.203602E-06  -0.679990E+02   0.363744E+02  -0.114438E-05   0.301802E-09   0.657245E-09   0.122003E-04  -0.114438E-05   0.693434E-08   0.103495E-05   0.161341E-07  -0.118093E-06   0.301802E-09   0.103495E-05   0.545728E-02   0.547546E-04   0.203602E-06   0.657245E-09   0.161341E-07   0.547546E-04   0.125294E-05
   674   0.169565E+04  -0.696738E+02   0.122366E-04  -0.117047E-06   0.197824E-06  -0.696738E+02   0.363929E+02  -0.114462E-05   0.284013E-09   0.644338E-09   0.122366E-04  -0.114462E-05   0.691588E-08   0.103308E-05   0.161041E-07  -0.117047E-06   0.284013E-09   0.103308E-05   0.545563E-02   0.547350E-04   0.197824E-06   0.644338E-09   0.161041E-07   0.547350E-04   0.125236E-05
   675   0.169785E+04  -0.713402E+02   0.122725E-04  -0.115500E-06   0.192212E-06  -0.713402E+02   0.364052E+02  -0.114473E-05   0.266880E-09   0.630946E-09   0.122725E-04  -0.114473E-05   0.689750E-08   0.103121E-05   0.160741E-07  -0.115500E-06   0.266880E-09   0.103121E-05   0.545397E-02   0.547155E-04   0.192212E-06   0.630946E-09   0.160741E-07   0.547155E-04   0.125178E-05
   676   0.170025E+04  -0.729976E+02   0.123080E-04  -0.113481E-06   0.186767E-06  -0.729976E+02   0.364114E+02  -0.114470E-05   0.250389E-09   0.617094E-09   0.123080E-04  -0.114470E-05   0.687919E-08   0.102935E-05   0.160442E-07  -0.113481E-06   0.250389E-09   0.102935E-05   0.545231E-02   0.546959E-04   0.186767E-06   0.617094E-09   0.160442E-07   0.546959E-04   0.125120E-05
   677   0.170283E+04  -0.746452E+02   0.123431E-04  -0.111021E-06   0.181486E-06  -0.746452E+02   0.364115E+02  -0.114454E-05   0.234527E-09   0.602809E-09   0.123431E-04  -0.114454E-05   0.686095E-08   0.102750E-05   0.160144E-07  -0.111021E-06   0.234527E-09   0.102750E-05   0.545065E-02   0.546763E-04   0.181486E-06   0.602809E-09   0.160144E-07   0.546763E-04   0.125063E-05
   678   0.170559E+04  -0.762822E+02   0.123777E-04  -0.108150E-06   0.176371E-06  -0.762822E+02   0.364053E+02  -0.114425E-05   0.219281E-09   0.588119E-09   0.123777E-04  -0.114425E-05   0.684279E-08   0.102565E-05   0.159847E-07  -0.108150E-06   0.219281E-09   0.102565E-05   0.544899E-02   0.546568E-04   0.176371E-06   0.588119E-09   0.159847E-07   0.546568E-04   0.125005E-05
   679   0.170855E+04  -0.779079E+02   0.124120E-04  -0.104898E-06   0.171419E-06  -0.779079E+02   0.363930E+02  -0.114382E-05   0.204639E-09   0.573049E-09   0.124120E-04  -0.114382E-05   0.682470E-08   0.102381E-05   0.159551E-07  -0.104898E-06   0.204639E-09   0.102381E-05   0.544734E-02   0.546373E-04   0.171419E-06   0.573049E-09   0.159551E-07   0.546373E-04   0.124948E-05
   680   0.171169E+04  -0.795214E+02   0.124458E-04  -0.101295E-06   0.166631E-06  -0.795214E+02   0.363745E+02  -0.114326E-05   0.190586E-09   0.557627E-09   0.124458E-04  -0.114326E-05   0.680668E-08   0.102198E-05   0.159256E-07  -0.101295E-06   0.190586E-09   0.102198E-05   0.544568E-02   0.546177E-04   0.166631E-06   0.557627E-09   0.159256E-07   0.546177E-04   0.124890E-05
   681   0.171501E+04  -0.811218E+02   0.124791E-04  -0.973719E-07   0.162006E-06  -0.811218E+02   0.363497E+02  -0.114257E-05   0.177110E-09   0.541879E-09   0.124791E-04  -0.114257E-05   0.678873E-08   0.102015E-05   0.158962E-07  -0.973719E-07   0.177110E-09   0.102015E-05   0.544402E-02   0.545982E-04   0.162006E-06   0.541879E-09   0.158962E-07   0.545982E-04   0.124833E-05
   682   0.171851E+04  -0.827085E+02   0.125120E-04  -0.931583E-07   0.157544E-06  -0.827085E+02   0.363188E+02  -0.114175E-05   0.164197E-09   0.525832E-09   0.125120E-04  -0.114175E-05   0.677086E-08   0.101832E-05   0.158669E-07  -0.931583E-07   0.164197E-09   0.101832E-05   0.544236E-02   0.545787E-04   0.157544E-06   0.525832E-09   0.158669E-07   0.545787E-04   0.124776E-05
   683   0.172219E+04  -0.842806E+02   0.125445E-04  -0.886845E-07   0.153243E-06  -0.842806E+02   0.362816E+02  -0.114079E-05   0.151834E-09   0.509512E-09   0.125445E-04  -0.114079E-05   0.675306E-08   0.101650E-05   0.158376E-07  -0.886845E-07   0.151834E-09   0.101650E-05   0.544071E-02   0.545592E-04   0.153243E-06   0.509512E-09   0.158376E-07   0.545592E-04   0.124718E-05
   684   0.172605E+04  -0.858376E+02   0.125766E-04  -0.839808E-07   0.149103E-06  -0.858376E+02   0.362383E+02  -0.113971E-05   0.140009E-09   0.492946E-09   0.125766E-04  -0.113971E-05   0.673533E-08   0.101469E-05   0.158085E-07  -0.839808E-07   0.140009E-09   0.101469E-05   0.543905E-02   0.545397E-04   0.149103E-06   0.492946E-09   0.158085E-07   0.545397E-04   0.124661E-05
   685   0.173007E+04  -0.873787E+02   0.126081E-04  -0.790773E-07   0.145123E-06  -0.873787E+02   0.361888E+02  -0.113849E-05   0.128707E-09   0.476161E-09   0.126081E-04  -0.113849E-05   0.671767E-08   0.101288E-05   0.157794E-07  -0.790773E-07   0.128707E-09   0.101288E-05   0.543739E-02   0.545202E-04   0.145123E-06   0.476161E-09   0.157794E-07   0.545202E-04   0.124604E-05
   686   0.173427E+04  -0.889028E+02   0.126393E-04  -0.740041E-07   0.141303E-06  -0.889028E+02   0.361333E+02  -0.113714E-05   0.117916E-09   0.459183E-09   0.126393E-04  -0.113714E-05   0.670008E-08   0.101108E-05   0.157504E-07  -0.740041E-07   0.117916E-09   0.101108E-05   0.543573E-02   0.545007E-04   0.141303E-06   0.459183E-09   0.157504E-07   0.545007E-04   0.124547E-05
   687   0.173864E+04  -0.904100E+02   0.126700E-04  -0.687916E-07   0.137643E-06  -0.904100E+02   0.360719E+02  -0.113567E-05   0.107623E-09   0.442040E-09   0.126700E-04  -0.113567E-05   0.668256E-08   0.100928E-05   0.157215E-07  -0.687916E-07   0.107623E-09   0.100928E-05   0.543408E-02   0.544813E-04   0.137643E-06   0.442040E-09   0.157215E-07   0.544813E-04   0.124489E-05
   688   0.174318E+04  -0.918997E+02   0.127002E-04  -0.634698E-07   0.134141E-06  -0.918997E+02   0.360044E+02  -0.113406E-05   0.978142E-10   0.424757E-09   0.127002E-04  -0.113406E-05   0.666511E-08   0.100749E-05   0.156927E-07  -0.634698E-07   0.978142E-10   0.100749E-05   0.543242E-02   0.544618E-04   0.134141E-06   0.424757E-09   0.156927E-07   0.544618E-04   0.124432E-05
   689   0.174788E+04  -0.933704E+02   0.127300E-04  -0.580689E-07   0.130797E-06  -0.933704E+02   0.359311E+02  -0.113232E-05   0.884767E-10   0.407362E-09   0.127300E-04  -0.113232E-05   0.664773E-08   0.100570E-05   0.156640E-07  -0.580689E-07   0.884767E-10   0.100570E-05   0.543076E-02   0.544423E-04   0.130797E-06   0.407362E-09   0.156640E-07   0.544423E-04   0.124375E-05
   690   0.175274E+04  -0.948214E+02   0.127593E-04  -0.526192E-07   0.127610E-06  -0.948214E+02   0.358521E+02  -0.113046E-05   0.795972E-10   0.389881E-09   0.127593E-04  -0.113046E-05   0.663042E-08   0.100392E-05   0.156354E-07  -0.526192E-07   0.795972E-10   0.100392E-05   0.542911E-02   0.544229E-04   0.127610E-06   0.389881E-09   0.156354E-07   0.544229E-04   0.124318E-05
   691   0.175777E+04  -0.962526E+02   0.127882E-04  -0.471507E-07   0.124580E-06  -0.962526E+02   0.357671E+02  -0.112847E-05   0.711626E-10   0.372341E-09   0.127882E-04  -0.112847E-05   0.661317E-08   0.100214E-05   0.156068E-07  -0.471507E-07   0.711626E-10   0.100214E-05   0.542745E-02   0.544035E-04   0.124580E-06   0.372341E-09   0.156068E-07   0.544035E-04   0.124260E-05
   692   0.176295E+04  -0.976634E+02   0.128166E-04  -0.416938E-07   0.121706E-06  -0.976634E+02   0.356765E+02  -0.112634E-05   0.631598E-10   0.354768E-09   0.128166E-04  -0.112634E-05   0.659600E-08   0.100037E-05   0.155784E-07  -0.416938E-07   0.631598E-10   0.100037E-05   0.542579E-02   0.543840E-04   0.121706E-06   0.354768E-09   0.155784E-07   0.543840E-04   0.124203E-05
   693   0.176828E+04  -0.990530E+02   0.128445E-04  -0.362786E-07   0.118988E-06  -0.990530E+02   0.355801E+02  -0.112409E-05   0.555756E-10   0.337189E-09   0.128445E-04  -0.112409E-05   0.657889E-08   0.998600E-06   0.155500E-07  -0.362786E-07   0.555756E-10   0.998600E-06   0.542414E-02   0.543646E-04   0.118988E-06   0.337189E-09   0.155500E-07   0.543646E-04   0.124146E-05
   694   0.177376E+04  -0.100420E+03   0.128719E-04  -0.309352E-07   0.116424E-06  -0.100420E+03   0.354781E+02  -0.112171E-05   0.483968E-10   0.319632E-09   0.128719E-04  -0.112171E-05   0.656184E-08   0.996838E-06   0.155217E-07  -0.309352E-07   0.483968E-10   0.996838E-06   0.542248E-02   0.543452E-04   0.116424E-06   0.319632E-09   0.155217E-07   0.543452E-04   0.124088E-05
   695   0.177940E+04  -0.101764E+03   0.128989E-04  -0.256938E-07   0.114015E-06  -0.101764E+03   0.353705E+02  -0.111921E-05   0.416102E-10   0.302121E-09   0.128989E-04  -0.111921E-05   0.654487E-08   0.995082E-06   0.154935E-07  -0.256938E-07   0.416102E-10   0.995082E-06   0.542082E-02   0.543258E-04   0.114015E-06   0.302121E-09   0.154935E-07   0.543258E-04   0.124031E-05
   696   0.178517E+04  -0.103084E+03   0.129254E-04  -0.205847E-07   0.111759E-06  -0.103084E+03   0.352572E+02  -0.111658E-05   0.352027E-10   0.284685E-09   0.129254E-04  -0.111658E-05   0.652796E-08   0.993331E-06   0.154653E-07  -0.205847E-07   0.352027E-10   0.993331E-06   0.541917E-02   0.543064E-04   0.111759E-06   0.284685E-09   0.154653E-07   0.543064E-04   0.123973E-05
   697   0.179108E+04  -0.104381E+03   0.129514E-04  -0.156381E-07   0.109657E-06  -0.104381E+03   0.351385E+02  -0.111382E-05   0.291612E-10   0.267350E-09   0.129514E-04  -0.111382E-05   0.651112E-08   0.991585E-06   0.154373E-07  -0.156381E-07   0.291612E-10   0.991585E-06   0.541751E-02   0.542870E-04   0.109657E-06   0.267350E-09   0.154373E-07   0.542870E-04   0.123916E-05
   698   0.179713E+04  -0.105651E+03   0.129769E-04  -0.108840E-07   0.107707E-06  -0.105651E+03   0.350142E+02  -0.111093E-05   0.234723E-10   0.250142E-09   0.129769E-04  -0.111093E-05   0.649434E-08   0.989844E-06   0.154093E-07  -0.108840E-07   0.234723E-10   0.989844E-06   0.541586E-02   0.542676E-04   0.107707E-06   0.250142E-09   0.154093E-07   0.542676E-04   0.123858E-05
   699   0.180332E+04  -0.106896E+03   0.130019E-04  -0.635268E-08   0.105908E-06  -0.106896E+03   0.348845E+02  -0.110792E-05   0.181231E-10   0.233089E-09   0.130019E-04  -0.110792E-05   0.647763E-08   0.988108E-06   0.153814E-07  -0.635268E-08   0.181231E-10   0.988108E-06   0.541420E-02   0.542482E-04   0.105908E-06   0.233089E-09   0.153814E-07   0.542482E-04   0.123801E-05
   700   0.180963E+04  -0.108115E+03   0.130265E-04  -0.207436E-08   0.104261E-06  -0.108115E+03   0.347495E+02  -0.110478E-05   0.131002E-10   0.216216E-09   0.130265E-04  -0.110478E-05   0.646098E-08   0.986377E-06   0.153536E-07  -0.207436E-08   0.131002E-10   0.986377E-06   0.541255E-02   0.542288E-04   0.104261E-06   0.216216E-09   0.153536E-07   0.542288E-04   0.123743E-05
   701   0.181607E+04  -0.109307E+03   0.130505E-04   0.192703E-08   0.102764E-06  -0.109307E+03   0.346091E+02  -0.110152E-05   0.839151E-11   0.199547E-09   0.130505E-04  -0.110152E-05   0.644440E-08   0.984651E-06   0.153258E-07   0.192703E-08   0.839151E-11   0.984651E-06   0.541089E-02   0.542094E-04   0.102764E-06   0.199547E-09   0.153258E-07   0.542094E-04   0.123685E-05
   702   0.182262E+04  -0.110471E+03   0.130741E-04   0.565241E-08   0.101412E-06  -0.110471E+03   0.344635E+02  -0.109813E-05   0.398827E-11   0.183091E-09   0.130741E-04  -0.109813E-05   0.642788E-08   0.982930E-06   0.152982E-07   0.565241E-08   0.398827E-11   0.982930E-06   0.540924E-02   0.541901E-04   0.101412E-06   0.183091E-09   0.152982E-07   0.541901E-04   0.123627E-05
   703   0.182930E+04  -0.111608E+03   0.130971E-04   0.910895E-08   0.100199E-06  -0.111608E+03   0.343128E+02  -0.109462E-05  -0.117253E-12   0.166853E-09   0.130971E-04  -0.109462E-05   0.641142E-08   0.981214E-06   0.152706E-07   0.910895E-08  -0.117253E-12   0.981214E-06   0.540758E-02   0.541707E-04   0.100199E-06   0.166853E-09   0.152706E-07   0.541707E-04   0.123570E-05
   704   0.183610E+04  -0.112716E+03   0.131196E-04   0.123038E-07   0.991215E-07  -0.112716E+03   0.341569E+02  -0.109099E-05  -0.393283E-11   0.150839E-09   0.131196E-04  -0.109099E-05   0.639503E-08   0.979503E-06   0.152431E-07   0.123038E-07  -0.393283E-11   0.979503E-06   0.540593E-02   0.541513E-04   0.991215E-07   0.150839E-09   0.152431E-07   0.541513E-04   0.123512E-05
   705   0.184300E+04  -0.113795E+03   0.131416E-04   0.152441E-07   0.981729E-07  -0.113795E+03   0.339961E+02  -0.108723E-05  -0.746624E-11   0.135052E-09   0.131416E-04  -0.108723E-05   0.637870E-08   0.977797E-06   0.152156E-07   0.152441E-07  -0.746624E-11   0.977797E-06   0.540427E-02   0.541320E-04   0.981729E-07   0.135052E-09   0.152156E-07   0.541320E-04   0.123454E-05
   706   0.185003E+04  -0.114844E+03   0.131631E-04   0.179369E-07   0.973480E-07  -0.114844E+03   0.338303E+02  -0.108336E-05  -0.107252E-10   0.119500E-09   0.131631E-04  -0.108336E-05   0.636243E-08   0.976095E-06   0.151883E-07   0.179369E-07  -0.107252E-10   0.976095E-06   0.540262E-02   0.541127E-04   0.973480E-07   0.119500E-09   0.151883E-07   0.541127E-04   0.123396E-05
   707   0.185715E+04  -0.115864E+03   0.131840E-04   0.203896E-07   0.966417E-07  -0.115864E+03   0.336597E+02  -0.107937E-05  -0.137176E-10   0.104186E-09   0.131840E-04  -0.107937E-05   0.634623E-08   0.974399E-06   0.151610E-07   0.203896E-07  -0.137176E-10   0.974399E-06   0.540097E-02   0.540933E-04   0.966417E-07   0.104186E-09   0.151610E-07   0.540933E-04   0.123337E-05
   708   0.186437E+04  -0.116855E+03   0.132044E-04   0.226091E-07   0.960485E-07  -0.116855E+03   0.334842E+02  -0.107526E-05  -0.164510E-10   0.891170E-10   0.132044E-04  -0.107526E-05   0.633008E-08   0.972708E-06   0.151338E-07   0.226091E-07  -0.164510E-10   0.972708E-06   0.539931E-02   0.540740E-04   0.960485E-07   0.891170E-10   0.151338E-07   0.540740E-04   0.123279E-05
   709   0.187171E+04  -0.117814E+03   0.132243E-04   0.246027E-07   0.955631E-07  -0.117814E+03   0.333041E+02  -0.107103E-05  -0.189334E-10   0.742972E-10   0.132243E-04  -0.107103E-05   0.631400E-08   0.971021E-06   0.151067E-07   0.246027E-07  -0.189334E-10   0.971021E-06   0.539766E-02   0.540547E-04   0.955631E-07   0.742972E-10   0.151067E-07   0.540547E-04   0.123221E-05
   710   0.187913E+04  -0.118742E+03   0.132436E-04   0.263776E-07   0.951802E-07  -0.118742E+03   0.331193E+02  -0.106669E-05  -0.211723E-10   0.597320E-10   0.132436E-04  -0.106669E-05   0.629799E-08   0.969339E-06   0.150796E-07   0.263776E-07  -0.211723E-10   0.969339E-06   0.539601E-02   0.540354E-04   0.951802E-07   0.597320E-10   0.150796E-07   0.540354E-04   0.123163E-05
   711   0.188664E+04  -0.119640E+03   0.132624E-04   0.279408E-07   0.948943E-07  -0.119640E+03   0.329301E+02  -0.106223E-05  -0.231757E-10   0.454269E-10   0.132624E-04  -0.106223E-05   0.628203E-08   0.967662E-06   0.150527E-07   0.279408E-07  -0.231757E-10   0.967662E-06   0.539435E-02   0.540161E-04   0.948943E-07   0.454269E-10   0.150527E-07   0.540161E-04   0.123105E-05
   712   0.189425E+04  -0.120505E+03   0.132805E-04   0.292994E-07   0.947002E-07  -0.120505E+03   0.327363E+02  -0.105766E-05  -0.249513E-10   0.313869E-10   0.132805E-04  -0.105766E-05   0.626613E-08   0.965990E-06   0.150258E-07   0.292994E-07  -0.249513E-10   0.965990E-06   0.539270E-02   0.539968E-04   0.947002E-07   0.313869E-10   0.150258E-07   0.539968E-04   0.123046E-05
   713   0.190194E+04  -0.121339E+03   0.132982E-04   0.304608E-07   0.945926E-07  -0.121339E+03   0.325381E+02  -0.105298E-05  -0.265068E-10   0.176173E-10   0.132982E-04  -0.105298E-05   0.625029E-08   0.964323E-06   0.149990E-07   0.304608E-07  -0.265068E-10   0.964323E-06   0.539105E-02   0.539775E-04   0.945926E-07   0.176173E-10   0.149990E-07   0.539775E-04   0.122988E-05
   714   0.190971E+04  -0.122139E+03   0.133152E-04   0.314320E-07   0.945659E-07  -0.122139E+03   0.323357E+02  -0.104819E-05  -0.278501E-10   0.412346E-11   0.133152E-04  -0.104819E-05   0.623452E-08   0.962660E-06   0.149722E-07   0.314320E-07  -0.278501E-10   0.962660E-06   0.538940E-02   0.539582E-04   0.945659E-07   0.412346E-11   0.149722E-07   0.539582E-04   0.122930E-05
   715   0.191757E+04  -0.122907E+03   0.133316E-04   0.322202E-07   0.946150E-07  -0.122907E+03   0.321291E+02  -0.104329E-05  -0.289888E-10  -0.908950E-11   0.133316E-04  -0.104329E-05   0.621880E-08   0.961002E-06   0.149456E-07   0.322202E-07  -0.289888E-10   0.961002E-06   0.538774E-02   0.539389E-04   0.946150E-07  -0.908950E-11   0.149456E-07   0.539389E-04   0.122871E-05
   716   0.192549E+04  -0.123642E+03   0.133475E-04   0.328324E-07   0.947345E-07  -0.123642E+03   0.319182E+02  -0.103828E-05  -0.299307E-10  -0.220163E-10   0.133475E-04  -0.103828E-05   0.620314E-08   0.959349E-06   0.149190E-07   0.328324E-07  -0.299307E-10   0.959349E-06   0.538609E-02   0.539196E-04   0.947345E-07  -0.220163E-10   0.149190E-07   0.539196E-04   0.122813E-05
   717   0.193347E+04  -0.124343E+03   0.133628E-04   0.332760E-07   0.949190E-07  -0.124343E+03   0.317032E+02  -0.103316E-05  -0.306837E-10  -0.346517E-10   0.133628E-04  -0.103316E-05   0.618755E-08   0.957701E-06   0.148925E-07   0.332760E-07  -0.306837E-10   0.957701E-06   0.538444E-02   0.539004E-04   0.949190E-07  -0.346517E-10   0.148925E-07   0.539004E-04   0.122754E-05
   718   0.194153E+04  -0.125010E+03   0.133774E-04   0.335580E-07   0.951632E-07  -0.125010E+03   0.314842E+02  -0.102794E-05  -0.312554E-10  -0.469904E-10   0.133774E-04  -0.102794E-05   0.617201E-08   0.956057E-06   0.148660E-07   0.335580E-07  -0.312554E-10   0.956057E-06   0.538279E-02   0.538811E-04   0.951632E-07  -0.469904E-10   0.148660E-07   0.538811E-04   0.122696E-05
   719   0.194964E+04  -0.125642E+03   0.133915E-04   0.336855E-07   0.954617E-07  -0.125642E+03   0.312613E+02  -0.102261E-05  -0.316537E-10  -0.590273E-10   0.133915E-04  -0.102261E-05   0.615653E-08   0.954418E-06   0.148397E-07   0.336855E-07  -0.316537E-10   0.954418E-06   0.538114E-02   0.538619E-04   0.954617E-07  -0.590273E-10   0.148397E-07   0.538619E-04   0.122638E-05
   720   0.195781E+04  -0.126240E+03   0.134049E-04   0.336658E-07   0.958092E-07  -0.126240E+03   0.310347E+02  -0.101718E-05  -0.318862E-10  -0.707570E-10   0.134049E-04  -0.101718E-05   0.614111E-08   0.952783E-06   0.148134E-07   0.336658E-07  -0.318862E-10   0.952783E-06   0.537949E-02   0.538427E-04   0.958092E-07  -0.707570E-10   0.148134E-07   0.538427E-04   0.122579E-05
   721   0.196603E+04  -0.126804E+03   0.134178E-04   0.335060E-07   0.962004E-07  -0.126804E+03   0.308044E+02  -0.101164E-05  -0.319609E-10  -0.821744E-10   0.134178E-04  -0.101164E-05   0.612575E-08   0.951154E-06   0.147872E-07   0.335060E-07  -0.319609E-10   0.951154E-06   0.537784E-02   0.538234E-04   0.962004E-07  -0.821744E-10   0.147872E-07   0.538234E-04   0.122521E-05
   722   0.197430E+04  -0.127332E+03   0.134300E-04   0.332132E-07   0.966299E-07  -0.127332E+03   0.305706E+02  -0.100600E-05  -0.318853E-10  -0.932741E-10   0.134300E-04  -0.100600E-05   0.611044E-08   0.949529E-06   0.147610E-07   0.332132E-07  -0.318853E-10   0.949529E-06   0.537619E-02   0.538042E-04   0.966299E-07  -0.932741E-10   0.147610E-07   0.538042E-04   0.122462E-05
   723   0.198263E+04  -0.127826E+03   0.134415E-04   0.327946E-07   0.970923E-07  -0.127826E+03   0.303335E+02  -0.100026E-05  -0.316674E-10  -0.104051E-09   0.134415E-04  -0.100026E-05   0.609519E-08   0.947908E-06   0.147349E-07   0.327946E-07  -0.316674E-10   0.947908E-06   0.537454E-02   0.537850E-04   0.970923E-07  -0.104051E-09   0.147349E-07   0.537850E-04   0.122404E-05
   724   0.199099E+04  -0.128284E+03   0.134524E-04   0.322573E-07   0.975823E-07  -0.128284E+03   0.300931E+02  -0.994423E-06  -0.313148E-10  -0.114500E-09   0.134524E-04  -0.994423E-06   0.608000E-08   0.946292E-06   0.147090E-07   0.322573E-07  -0.313148E-10   0.946292E-06   0.537289E-02   0.537658E-04   0.975823E-07  -0.114500E-09   0.147090E-07   0.537658E-04   0.122346E-05
   725   0.199940E+04  -0.128707E+03   0.134627E-04   0.316085E-07   0.980946E-07  -0.128707E+03   0.298497E+02  -0.988486E-06  -0.308353E-10  -0.124615E-09   0.134627E-04  -0.988486E-06   0.606487E-08   0.944681E-06   0.146830E-07   0.316085E-07  -0.308353E-10   0.944681E-06   0.537124E-02   0.537466E-04   0.980946E-07  -0.124615E-09   0.146830E-07   0.537466E-04   0.122287E-05
   726   0.200784E+04  -0.129095E+03   0.134723E-04   0.308554E-07   0.986238E-07  -0.129095E+03   0.296032E+02  -0.982451E-06  -0.302368E-10  -0.134392E-09   0.134723E-04  -0.982451E-06   0.604979E-08   0.943074E-06   0.146572E-07   0.308554E-07  -0.302368E-10   0.943074E-06   0.536959E-02   0.537275E-04   0.986238E-07  -0.134392E-09   0.146572E-07   0.537275E-04   0.122229E-05
   727   0.201631E+04  -0.129447E+03   0.134813E-04   0.300050E-07   0.991646E-07  -0.129447E+03   0.293539E+02  -0.976320E-06  -0.295269E-10  -0.143825E-09   0.134813E-04  -0.976320E-06   0.603477E-08   0.941472E-06   0.146314E-07   0.300050E-07  -0.295269E-10   0.941472E-06   0.536795E-02   0.537083E-04   0.991646E-07  -0.143825E-09   0.146314E-07   0.537083E-04   0.122170E-05
   728   0.202482E+04  -0.129764E+03   0.134896E-04   0.290646E-07   0.997116E-07  -0.129764E+03   0.291017E+02  -0.970093E-06  -0.287134E-10  -0.152909E-09   0.134896E-04  -0.970093E-06   0.601981E-08   0.939874E-06   0.146057E-07   0.290646E-07  -0.287134E-10   0.939874E-06   0.536630E-02   0.536891E-04   0.997116E-07  -0.152909E-09   0.146057E-07   0.536891E-04   0.122112E-05
   729   0.203333E+04  -0.130043E+03   0.134972E-04   0.280413E-07   0.100259E-06  -0.130043E+03   0.288470E+02  -0.963773E-06  -0.278041E-10  -0.161639E-09   0.134972E-04  -0.963773E-06   0.600490E-08   0.938281E-06   0.145801E-07   0.280413E-07  -0.278041E-10   0.938281E-06   0.536465E-02   0.536700E-04   0.100259E-06  -0.161639E-09   0.145801E-07   0.536700E-04   0.122054E-05
   730   0.204188E+04  -0.130287E+03   0.135042E-04   0.269422E-07   0.100803E-06  -0.130287E+03   0.285897E+02  -0.957359E-06  -0.268068E-10  -0.170009E-09   0.135042E-04  -0.957359E-06   0.599004E-08   0.936692E-06   0.145546E-07   0.269422E-07  -0.268068E-10   0.936692E-06   0.536300E-02   0.536508E-04   0.100803E-06  -0.170009E-09   0.145546E-07   0.536508E-04   0.121995E-05
   731   0.205044E+04  -0.130495E+03   0.135104E-04   0.257746E-07   0.101336E-06  -0.130495E+03   0.283299E+02  -0.950854E-06  -0.257292E-10  -0.178014E-09   0.135104E-04  -0.950854E-06   0.597525E-08   0.935108E-06   0.145291E-07   0.257746E-07  -0.257292E-10   0.935108E-06   0.536136E-02   0.536317E-04   0.101336E-06  -0.178014E-09   0.145291E-07   0.536317E-04   0.121937E-05
   732   0.205900E+04  -0.130666E+03   0.135160E-04   0.245455E-07   0.101855E-06  -0.130666E+03   0.280678E+02  -0.944258E-06  -0.245791E-10  -0.185649E-09   0.135160E-04  -0.944258E-06   0.596050E-08   0.933528E-06   0.145037E-07   0.245455E-07  -0.245791E-10   0.933528E-06   0.535971E-02   0.536126E-04   0.101855E-06  -0.185649E-09   0.145037E-07   0.536126E-04   0.121879E-05
   733   0.206757E+04  -0.130800E+03   0.135209E-04   0.232621E-07   0.102353E-06  -0.130800E+03   0.278036E+02  -0.937573E-06  -0.233642E-10  -0.192909E-09   0.135209E-04  -0.937573E-06   0.594581E-08   0.931953E-06   0.144783E-07   0.232621E-07  -0.233642E-10   0.931953E-06   0.535807E-02   0.535935E-04   0.102353E-06  -0.192909E-09   0.144783E-07   0.535935E-04   0.121821E-05
   734   0.207614E+04  -0.130896E+03   0.135250E-04   0.219315E-07   0.102825E-06  -0.130896E+03   0.275372E+02  -0.930798E-06  -0.220923E-10  -0.199789E-09   0.135250E-04  -0.930798E-06   0.593118E-08   0.930382E-06   0.144531E-07   0.219315E-07  -0.220923E-10   0.930382E-06   0.535642E-02   0.535744E-04   0.102825E-06  -0.199789E-09   0.144531E-07   0.535744E-04   0.121763E-05
   735   0.208470E+04  -0.130957E+03   0.135285E-04   0.205610E-07   0.103266E-06  -0.130957E+03   0.272689E+02  -0.923937E-06  -0.207713E-10  -0.206283E-09   0.135285E-04  -0.923937E-06   0.591660E-08   0.928815E-06   0.144279E-07   0.205610E-07  -0.207713E-10   0.928815E-06   0.535477E-02   0.535553E-04   0.103266E-06  -0.206283E-09   0.144279E-07   0.535553E-04   0.121705E-05
   736   0.209326E+04  -0.130980E+03   0.135312E-04   0.191576E-07   0.103670E-06  -0.130980E+03   0.269989E+02  -0.916989E-06  -0.194087E-10  -0.212385E-09   0.135312E-04  -0.916989E-06   0.590207E-08   0.927253E-06   0.144028E-07   0.191576E-07  -0.194087E-10   0.927253E-06   0.535313E-02   0.535362E-04   0.103670E-06  -0.212385E-09   0.144028E-07   0.535362E-04   0.121647E-05
   737   0.210180E+04  -0.130966E+03   0.135333E-04   0.177286E-07   0.104033E-06  -0.130966E+03   0.267272E+02  -0.909957E-06  -0.180125E-10  -0.218092E-09   0.135333E-04  -0.909957E-06   0.588759E-08   0.925695E-06   0.143777E-07   0.177286E-07  -0.180125E-10   0.925695E-06   0.535149E-02   0.535172E-04   0.104033E-06  -0.218092E-09   0.143777E-07   0.535172E-04   0.121589E-05
   738   0.211032E+04  -0.130914E+03   0.135345E-04   0.162810E-07   0.104348E-06  -0.130914E+03   0.264540E+02  -0.902840E-06  -0.165904E-10  -0.223397E-09   0.135345E-04  -0.902840E-06   0.587317E-08   0.924142E-06   0.143528E-07   0.162810E-07  -0.165904E-10   0.924142E-06   0.534984E-02   0.534981E-04   0.104348E-06  -0.223397E-09   0.143528E-07   0.534981E-04   0.121531E-05
