#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
    80    0.20523E+04   -0.11302E+02    0.63133E-05   -0.11302E+02    0.47680E+00   -0.86107E-08    0.63133E-05   -0.86107E-08    0.14836E-10
    81    0.20795E+04   -0.11868E+02    0.61379E-05   -0.11868E+02    0.49151E+00   -0.98119E-08    0.61379E-05   -0.98119E-08    0.14364E-10
    82    0.21069E+04   -0.12443E+02    0.59703E-05   -0.12443E+02    0.50631E+00   -0.11005E-07    0.59703E-05   -0.11005E-07    0.13910E-10
    83    0.21346E+04   -0.13025E+02    0.58099E-05   -0.13025E+02    0.52116E+00   -0.12061E-07    0.58099E-05   -0.12061E-07    0.13475E-10
    84    0.21626E+04   -0.13613E+02    0.56563E-05   -0.13613E+02    0.53607E+00   -0.12855E-07    0.56563E-05   -0.12855E-07    0.13056E-10
    85    0.21907E+04   -0.14209E+02    0.55088E-05   -0.14209E+02    0.55100E+00   -0.13258E-07    0.55088E-05   -0.13258E-07    0.12655E-10
    86    0.22190E+04   -0.14812E+02    0.53671E-05   -0.14812E+02    0.56597E+00   -0.13186E-07    0.53671E-05   -0.13186E-07    0.12268E-10
    87    0.22478E+04   -0.15420E+02    0.52306E-05   -0.15420E+02    0.58094E+00   -0.12726E-07    0.52306E-05   -0.12726E-07    0.11897E-10
    88    0.22766E+04   -0.16033E+02    0.50989E-05   -0.16033E+02    0.59593E+00   -0.12011E-07    0.50989E-05   -0.12011E-07    0.11540E-10
    89    0.23058E+04   -0.16654E+02    0.49718E-05   -0.16654E+02    0.61091E+00   -0.11170E-07    0.49718E-05   -0.11170E-07    0.11196E-10
    90    0.23352E+04   -0.17278E+02    0.48488E-05   -0.17278E+02    0.62586E+00   -0.10334E-07    0.48488E-05   -0.10334E-07    0.10864E-10
    91    0.23648E+04   -0.17908E+02    0.47296E-05   -0.17908E+02    0.64076E+00   -0.96115E-08    0.47296E-05   -0.96115E-08    0.10544E-10
    92    0.23947E+04   -0.18540E+02    0.46140E-05   -0.18540E+02    0.65560E+00   -0.90155E-08    0.46140E-05   -0.90155E-08    0.10236E-10
    93    0.24250E+04   -0.19177E+02    0.45020E-05   -0.19177E+02    0.67037E+00   -0.85372E-08    0.45020E-05   -0.85372E-08    0.99387E-11
    94    0.24553E+04   -0.19816E+02    0.43934E-05   -0.19816E+02    0.68503E+00   -0.81673E-08    0.43934E-05   -0.81673E-08    0.96519E-11
    95    0.24859E+04   -0.20458E+02    0.42883E-05   -0.20458E+02    0.69958E+00   -0.78965E-08    0.42883E-05   -0.78965E-08    0.93755E-11
    96    0.25166E+04   -0.21103E+02    0.41864E-05   -0.21103E+02    0.71401E+00   -0.77157E-08    0.41864E-05   -0.77157E-08    0.91090E-11
    97    0.25477E+04   -0.21749E+02    0.40877E-05   -0.21749E+02    0.72830E+00   -0.76155E-08    0.40877E-05   -0.76155E-08    0.88522E-11
    98    0.25790E+04   -0.22394E+02    0.39922E-05   -0.22394E+02    0.74244E+00   -0.75868E-08    0.39922E-05   -0.75868E-08    0.86046E-11
    99    0.26104E+04   -0.23041E+02    0.38997E-05   -0.23041E+02    0.75640E+00   -0.76203E-08    0.38997E-05   -0.76203E-08    0.83661E-11
   100    0.26422E+04   -0.23686E+02    0.38101E-05   -0.23686E+02    0.77018E+00   -0.77068E-08    0.38101E-05   -0.77068E-08    0.81361E-11
   101    0.26741E+04   -0.24332E+02    0.37233E-05   -0.24332E+02    0.78383E+00   -0.78370E-08    0.37233E-05   -0.78370E-08    0.79144E-11
   102    0.27065E+04   -0.24976E+02    0.36393E-05   -0.24976E+02    0.79721E+00   -0.80016E-08    0.36393E-05   -0.80016E-08    0.77006E-11
   103    0.27389E+04   -0.25619E+02    0.35580E-05   -0.25619E+02    0.81039E+00   -0.81915E-08    0.35580E-05   -0.81915E-08    0.74944E-11
   104    0.27715E+04   -0.26258E+02    0.34793E-05   -0.26258E+02    0.82336E+00   -0.83974E-08    0.34793E-05   -0.83974E-08    0.72954E-11
   105    0.28043E+04   -0.26895E+02    0.34030E-05   -0.26895E+02    0.83607E+00   -0.86101E-08    0.34030E-05   -0.86101E-08    0.71033E-11
   106    0.28373E+04   -0.27529E+02    0.33292E-05   -0.27529E+02    0.84857E+00   -0.88203E-08    0.33292E-05   -0.88203E-08    0.69178E-11
   107    0.28702E+04   -0.28158E+02    0.32576E-05   -0.28158E+02    0.86072E+00   -0.90187E-08    0.32576E-05   -0.90187E-08    0.67385E-11
   108    0.29035E+04   -0.28783E+02    0.31883E-05   -0.28783E+02    0.87260E+00   -0.91962E-08    0.31883E-05   -0.91962E-08    0.65651E-11
   109    0.29370E+04   -0.29402E+02    0.31212E-05   -0.29402E+02    0.88413E+00   -0.93435E-08    0.31212E-05   -0.93435E-08    0.63971E-11
   110    0.29706E+04   -0.30015E+02    0.30560E-05   -0.30015E+02    0.89530E+00   -0.94513E-08    0.30560E-05   -0.94513E-08    0.62344E-11
   111    0.30043E+04   -0.30622E+02    0.29929E-05   -0.30622E+02    0.90620E+00   -0.95126E-08    0.29929E-05   -0.95126E-08    0.60766E-11
   112    0.30381E+04   -0.31222E+02    0.29316E-05   -0.31222E+02    0.91675E+00   -0.95285E-08    0.29316E-05   -0.95285E-08    0.59235E-11
   113    0.30722E+04   -0.31815E+02    0.28722E-05   -0.31815E+02    0.92695E+00   -0.95025E-08    0.28722E-05   -0.95025E-08    0.57749E-11
   114    0.31063E+04   -0.32399E+02    0.28146E-05   -0.32399E+02    0.93673E+00   -0.94380E-08    0.28146E-05   -0.94380E-08    0.56309E-11
   115    0.31407E+04   -0.32975E+02    0.27587E-05   -0.32975E+02    0.94624E+00   -0.93382E-08    0.27587E-05   -0.93382E-08    0.54912E-11
   116    0.31751E+04   -0.33540E+02    0.27044E-05   -0.33540E+02    0.95525E+00   -0.92066E-08    0.27044E-05   -0.92066E-08    0.53558E-11
   117    0.32097E+04   -0.34096E+02    0.26518E-05   -0.34096E+02    0.96385E+00   -0.90466E-08    0.26518E-05   -0.90466E-08    0.52245E-11
   118    0.32445E+04   -0.34642E+02    0.26007E-05   -0.34642E+02    0.97218E+00   -0.88614E-08    0.26007E-05   -0.88614E-08    0.50971E-11
   119    0.32793E+04   -0.35175E+02    0.25512E-05   -0.35175E+02    0.98010E+00   -0.86546E-08    0.25512E-05   -0.86546E-08    0.49737E-11
   120    0.33142E+04   -0.35697E+02    0.25030E-05   -0.35697E+02    0.98745E+00   -0.84294E-08    0.25030E-05   -0.84294E-08    0.48540E-11
   121    0.33491E+04   -0.36207E+02    0.24563E-05   -0.36207E+02    0.99454E+00   -0.81893E-08    0.24563E-05   -0.81893E-08    0.47380E-11
   122    0.33840E+04   -0.36704E+02    0.24108E-05   -0.36704E+02    0.10011E+01   -0.79375E-08    0.24108E-05   -0.79375E-08    0.46254E-11
   123    0.34190E+04   -0.37188E+02    0.23667E-05   -0.37188E+02    0.10071E+01   -0.76776E-08    0.23667E-05   -0.76776E-08    0.45163E-11
   124    0.34541E+04   -0.37656E+02    0.23237E-05   -0.37656E+02    0.10127E+01   -0.74127E-08    0.23237E-05   -0.74127E-08    0.44104E-11
   125    0.34891E+04   -0.38110E+02    0.22820E-05   -0.38110E+02    0.10179E+01   -0.71465E-08    0.22820E-05   -0.71465E-08    0.43077E-11
   126    0.35242E+04   -0.38550E+02    0.22413E-05   -0.38550E+02    0.10227E+01   -0.68821E-08    0.22413E-05   -0.68821E-08    0.42080E-11
   127    0.35592E+04   -0.38974E+02    0.22016E-05   -0.38974E+02    0.10268E+01   -0.66229E-08    0.22016E-05   -0.66229E-08    0.41113E-11
   128    0.35942E+04   -0.39382E+02    0.21629E-05   -0.39382E+02    0.10306E+01   -0.63724E-08    0.21629E-05   -0.63724E-08    0.40173E-11
