#    L    TT             EE             TE             PP             TP          
   124    0.76800E+04    0.10029E+01   -0.36906E+02    0.78252E+06   -0.68937E+05
   125    0.76451E+04    0.10088E+01   -0.37378E+02    0.77717E+06   -0.68137E+05
   126    0.76117E+04    0.10142E+01   -0.37837E+02    0.77185E+06   -0.67349E+05
   127    0.75795E+04    0.10192E+01   -0.38282E+02    0.76659E+06   -0.66572E+05
   128    0.75487E+04    0.10238E+01   -0.38712E+02    0.76136E+06   -0.65805E+05
   129    0.75191E+04    0.10278E+01   -0.39127E+02    0.75617E+06   -0.65048E+05
   130    0.74908E+04    0.10313E+01   -0.39525E+02    0.75102E+06   -0.64301E+05
   131    0.74636E+04    0.10345E+01   -0.39908E+02    0.74592E+06   -0.63565E+05
   132    0.74377E+04    0.10371E+01   -0.40274E+02    0.74085E+06   -0.62838E+05
   133    0.74128E+04    0.10393E+01   -0.40624E+02    0.73583E+06   -0.62121E+05
   134    0.73890E+04    0.10410E+01   -0.40954E+02    0.73085E+06   -0.61414E+05
   135    0.73663E+04    0.10422E+01   -0.41267E+02    0.72590E+06   -0.60716E+05
   136    0.73445E+04    0.10429E+01   -0.41560E+02    0.72100E+06   -0.60027E+05
   137    0.73237E+04    0.10431E+01   -0.41834E+02    0.71614E+06   -0.59348E+05
   138    0.73038E+04    0.10428E+01   -0.42088E+02    0.71132E+06   -0.58678E+05
   139    0.72848E+04    0.10422E+01   -0.42322E+02    0.70654E+06   -0.58016E+05
   140    0.72668E+04    0.10410E+01   -0.42535E+02    0.70180E+06   -0.57364E+05
   141    0.72495E+04    0.10392E+01   -0.42727E+02    0.69709E+06   -0.56720E+05
   142    0.72331E+04    0.10371E+01   -0.42898E+02    0.69243E+06   -0.56085E+05
   143    0.72176E+04    0.10345E+01   -0.43047E+02    0.68781E+06   -0.55458E+05
   144    0.72027E+04    0.10314E+01   -0.43174E+02    0.68322E+06   -0.54839E+05
   145    0.71885E+04    0.10280E+01   -0.43279E+02    0.67867E+06   -0.54229E+05
   146    0.71753E+04    0.10240E+01   -0.43360E+02    0.67417E+06   -0.53627E+05
   147    0.71625E+04    0.10196E+01   -0.43418E+02    0.66970E+06   -0.53032E+05
   148    0.71504E+04    0.10148E+01   -0.43453E+02    0.66526E+06   -0.52445E+05
   149    0.71389E+04    0.10096E+01   -0.43464E+02    0.66087E+06   -0.51866E+05
   150    0.71279E+04    0.10040E+01   -0.43449E+02    0.65651E+06   -0.51294E+05
   151    0.71175E+04    0.99796E+00   -0.43411E+02    0.65219E+06   -0.50730E+05
   152    0.71075E+04    0.99147E+00   -0.43347E+02    0.64791E+06   -0.50173E+05
   153    0.70981E+04    0.98466E+00   -0.43257E+02    0.64366E+06   -0.49623E+05
   154    0.70891E+04    0.97751E+00   -0.43142E+02    0.63945E+06   -0.49080E+05
   155    0.70806E+04    0.97004E+00   -0.43002E+02    0.63528E+06   -0.48545E+05
   156    0.70724E+04    0.96224E+00   -0.42836E+02    0.63115E+06   -0.48016E+05
   157    0.70648E+04    0.95413E+00   -0.42643E+02    0.62705E+06   -0.47494E+05
   158    0.70575E+04    0.94576E+00   -0.42425E+02    0.62298E+06   -0.46979E+05
   159    0.70505E+04    0.93701E+00   -0.42180E+02    0.61895E+06   -0.46470E+05
   160    0.70439E+04    0.92802E+00   -0.41908E+02    0.61496E+06   -0.45968E+05
   161    0.70377E+04    0.91886E+00   -0.41610E+02    0.61100E+06   -0.45473E+05
   162    0.70318E+04    0.90940E+00   -0.41285E+02    0.60708E+06   -0.44984E+05
   163    0.70264E+04    0.89970E+00   -0.40934E+02    0.60319E+06   -0.44501E+05
   164    0.70210E+04    0.88985E+00   -0.40556E+02    0.59934E+06   -0.44025E+05
   165    0.70160E+04    0.87977E+00   -0.40151E+02    0.59552E+06   -0.43555E+05
   166    0.70113E+04    0.86961E+00   -0.39718E+02    0.59173E+06   -0.43090E+05
   167    0.70069E+04    0.85916E+00   -0.39260E+02    0.58798E+06   -0.42632E+05
   168    0.70025E+04    0.84879E+00   -0.38774E+02    0.58426E+06   -0.42180E+05
   169    0.69983E+04    0.83820E+00   -0.38260E+02    0.58057E+06   -0.41734E+05
   170    0.69943E+04    0.82761E+00   -0.37720E+02    0.57692E+06   -0.41293E+05
   171    0.69904E+04    0.81704E+00   -0.37150E+02    0.57330E+06   -0.40858E+05
   172    0.69865E+04    0.80641E+00   -0.36554E+02    0.56972E+06   -0.40429E+05
   173    0.69826E+04    0.79572E+00   -0.35931E+02    0.56616E+06   -0.40005E+05
   174    0.69789E+04    0.78527E+00   -0.35280E+02    0.56264E+06   -0.39587E+05
   175    0.69752E+04    0.77477E+00   -0.34601E+02    0.55915E+06   -0.39173E+05
   176    0.69714E+04    0.76444E+00   -0.33895E+02    0.55569E+06   -0.38766E+05
   177    0.69676E+04    0.75421E+00   -0.33163E+02    0.55226E+06   -0.38363E+05
   178    0.69637E+04    0.74431E+00   -0.32402E+02    0.54886E+06   -0.37965E+05
   179    0.69598E+04    0.73444E+00   -0.31614E+02    0.54550E+06   -0.37573E+05
   180    0.69560E+04    0.72482E+00   -0.30800E+02    0.54216E+06   -0.37185E+05
   181    0.69520E+04    0.71547E+00   -0.29960E+02    0.53886E+06   -0.36803E+05
   182    0.69480E+04    0.70646E+00   -0.29093E+02    0.53558E+06   -0.36425E+05
   183    0.69438E+04    0.69771E+00   -0.28200E+02    0.53234E+06   -0.36052E+05
   184    0.69396E+04    0.68930E+00   -0.27280E+02    0.52912E+06   -0.35684E+05
   185    0.69353E+04    0.68139E+00   -0.26335E+02    0.52593E+06   -0.35321E+05
   186    0.69305E+04    0.67384E+00   -0.25364E+02    0.52277E+06   -0.34962E+05
   187    0.69259E+04    0.66678E+00   -0.24367E+02    0.51964E+06   -0.34608E+05
   188    0.69211E+04    0.66022E+00   -0.23345E+02    0.51654E+06   -0.34258E+05
   189    0.69160E+04    0.65418E+00   -0.22298E+02    0.51347E+06   -0.33912E+05
   190    0.69111E+04    0.64873E+00   -0.21228E+02    0.51042E+06   -0.33572E+05
   191    0.69056E+04    0.64389E+00   -0.20132E+02    0.50740E+06   -0.33235E+05
   192    0.69001E+04    0.63968E+00   -0.19011E+02    0.50441E+06   -0.32903E+05
   193    0.68942E+04    0.63615E+00   -0.17868E+02    0.50144E+06   -0.32574E+05
   194    0.68883E+04    0.63333E+00   -0.16701E+02    0.49850E+06   -0.32250E+05
   195    0.68821E+04    0.63127E+00   -0.15512E+02    0.49559E+06   -0.31930E+05
   196    0.68756E+04    0.63000E+00   -0.14299E+02    0.49270E+06   -0.31614E+05
   197    0.68689E+04    0.62957E+00   -0.13065E+02    0.48983E+06   -0.31302E+05
   198    0.68619E+04    0.63001E+00   -0.11809E+02    0.48699E+06   -0.30994E+05
   199    0.68547E+04    0.63136E+00   -0.10532E+02    0.48418E+06   -0.30690E+05
   200    0.68472E+04    0.63364E+00   -0.92339E+01    0.48139E+06   -0.30389E+05
   201    0.68394E+04    0.63693E+00   -0.79149E+01    0.47863E+06   -0.30092E+05
   202    0.68313E+04    0.64122E+00   -0.65762E+01    0.47588E+06   -0.29799E+05
   203    0.68229E+04    0.64657E+00   -0.52172E+01    0.47317E+06   -0.29510E+05
   204    0.68140E+04    0.65301E+00   -0.38409E+01    0.47047E+06   -0.29224E+05
   205    0.68049E+04    0.66058E+00   -0.24451E+01    0.46780E+06   -0.28941E+05
   206    0.67953E+04    0.66930E+00   -0.10311E+01    0.46515E+06   -0.28662E+05
   207    0.67855E+04    0.67921E+00    0.40062E+00    0.46253E+06   -0.28387E+05
   208    0.67751E+04    0.69036E+00    0.18494E+01    0.45993E+06   -0.28115E+05
   209    0.67644E+04    0.70275E+00    0.33149E+01    0.45735E+06   -0.27846E+05
   210    0.67533E+04    0.71645E+00    0.47961E+01    0.45479E+06   -0.27581E+05
   211    0.67418E+04    0.73148E+00    0.62930E+01    0.45225E+06   -0.27319E+05
   212    0.67298E+04    0.74787E+00    0.78045E+01    0.44974E+06   -0.27060E+05
   213    0.67175E+04    0.76566E+00    0.93307E+01    0.44725E+06   -0.26805E+05
   214    0.67048E+04    0.78484E+00    0.10870E+02    0.44478E+06   -0.26553E+05
   215    0.66917E+04    0.80560E+00    0.12422E+02    0.44233E+06   -0.26304E+05
   216    0.66781E+04    0.82776E+00    0.13988E+02    0.43990E+06   -0.26058E+05
   217    0.66642E+04    0.85147E+00    0.15564E+02    0.43749E+06   -0.25815E+05
   218    0.66498E+04    0.87673E+00    0.17151E+02    0.43511E+06   -0.25575E+05
   219    0.66351E+04    0.90353E+00    0.18751E+02    0.43274E+06   -0.25338E+05
   220    0.66200E+04    0.93202E+00    0.20358E+02    0.43040E+06   -0.25105E+05
   221    0.66044E+04    0.96213E+00    0.21975E+02    0.42807E+06   -0.24874E+05
   222    0.65885E+04    0.99400E+00    0.23600E+02    0.42576E+06   -0.24646E+05
   223    0.65720E+04    0.10276E+01    0.25234E+02    0.42348E+06   -0.24421E+05
   224    0.65553E+04    0.10628E+01    0.26873E+02    0.42121E+06   -0.24199E+05
   225    0.65381E+04    0.10999E+01    0.28520E+02    0.41896E+06   -0.23980E+05
   226    0.65205E+04    0.11388E+01    0.30172E+02    0.41674E+06   -0.23763E+05
   227    0.65024E+04    0.11795E+01    0.31829E+02    0.41453E+06   -0.23549E+05
   228    0.64839E+04    0.12221E+01    0.33491E+02    0.41233E+06   -0.23338E+05
   229    0.64650E+04    0.12665E+01    0.35155E+02    0.41016E+06   -0.23130E+05
   230    0.64457E+04    0.13129E+01    0.36822E+02    0.40801E+06   -0.22924E+05
   231    0.64258E+04    0.13612E+01    0.38493E+02    0.40587E+06   -0.22721E+05
